Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R01.mzML
Q5J8M3	EMC4_HUMAN	EMC4	ER membrane protein complex subunit 4	3.22744e+06
Q5JPE7	NOMO2_HUMAN	NOMO2	Nodal modulator 2	4.72574e+07
Q5JPH6	SYEM_HUMAN	EARS2	Probable glutamate--tRNA ligase, mitochondrial	1.13445e+06
Q5JRA6	TGO1_HUMAN	MIA3	Transport and Golgi organization protein 1 homolog	6.53697e+06
Q5JRX3	PREP_HUMAN	PITRM1	Presequence protease, mitochondrial	5.16396e+06
Q5JS54	PSMG4_HUMAN	PSMG4	Proteasome assembly chaperone 4	2.48994e+06
Q5JSH3	WDR44_HUMAN	WDR44	WD repeat-containing protein 44	6.21278e+06
Q5JSZ5	PRC2B_HUMAN	PRRC2B	Protein PRRC2B	7.7587e+06
Q5JTH9	RRP12_HUMAN	RRP12	RRP12-like protein	1.52144e+07
Q5JTJ3	COA6_HUMAN	COA6	Cytochrome c oxidase assembly factor 6 homolog	2.58565e+07
Q5JTV8	TOIP1_HUMAN	TOR1AIP1	Torsin-1A-interacting protein 1	1.11304e+08
Q5JTZ9	SYAM_HUMAN	AARS2	Alanine--tRNA ligase, mitochondrial	6.34958e+06
Q5JU69	TOR2A_HUMAN	TOR2A	Torsin-2A	350014
Q5JUR7	TEX30_HUMAN	TEX30	Testis-expressed protein 30	1.51455e+06
Q5JVF3	PCID2_HUMAN	PCID2	PCI domain-containing protein 2	1.04029e+07
Q5JWF2	GNAS1_HUMAN	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas	1.394e+07
Q5K4L6	S27A3_HUMAN	SLC27A3	Solute carrier family 27 member 3	2.35731e+06
Q5K651	SAMD9_HUMAN	SAMD9	Sterile alpha motif domain-containing protein 9	4.19248e+06
Q5M775	CYTSB_HUMAN	SPECC1	Cytospin-B	4.2425e+06
Q5MIZ7	P4R3B_HUMAN	PPP4R3B	Serine/threonine-protein phosphatase 4 regulatory subunit 3B	611728
Q5MNZ6	WIPI3_HUMAN	WDR45B	WD repeat domain phosphoinositide-interacting protein 3	799023
Q5PRF9	SMAG2_HUMAN	SAMD4B	Protein Smaug homolog 2	437794
Q5QJE6	TDIF2_HUMAN	DNTTIP2	Deoxynucleotidyltransferase terminal-interacting protein 2	5.43891e+06
Q5R3I4	TTC38_HUMAN	TTC38	Tetratricopeptide repeat protein 38	6.79686e+06
Q5RI15	COX20_HUMAN	COX20	Cytochrome c oxidase assembly protein COX20, mitochondrial	8.76009e+06
Q5RKV6	EXOS6_HUMAN	EXOSC6	Exosome complex component MTR3	4.46056e+08
Q5SNT2	TM201_HUMAN	TMEM201	Transmembrane protein 201	4.19317e+06
Q5SRE5	NU188_HUMAN	NUP188	Nucleoporin NUP188 homolog	1.10971e+07
Q5SRI9	MANEA_HUMAN	MANEA	Glycoprotein endo-alpha-1,2-mannosidase	721322
Q5SSJ5	HP1B3_HUMAN	HP1BP3	Heterochromatin protein 1-binding protein 3	2.49061e+07
Q5SW79	CE170_HUMAN	CEP170	Centrosomal protein of 170 kDa	5.93118e+06
Q5SW96	ARH_HUMAN	LDLRAP1	Low density lipoprotein receptor adapter protein 1	881881
Q5SWX8	ODR4_HUMAN	ODR4	Protein odr-4 homolog	3.49756e+06
Q5SY16	NOL9_HUMAN	NOL9	Polynucleotide 5'-hydroxyl-kinase NOL9	4.54012e+06
Q5T0F9	C2D1B_HUMAN	CC2D1B	Coiled-coil and C2 domain-containing protein 1B	1.61098e+06
Q5T0N5	FBP1L_HUMAN	FNBP1L	Formin-binding protein 1-like	1.21707e+06
Q5T0W9	FA83B_HUMAN	FAM83B	Protein FAM83B	1.6511e+07
Q5T160	SYRM_HUMAN	RARS2	Probable arginine--tRNA ligase, mitochondrial	528581
Q5T1C6	THEM4_HUMAN	THEM4	Acyl-coenzyme A thioesterase THEM4	2.59838e+06
Q5T1M5	FKB15_HUMAN	FKBP15	FK506-binding protein 15	1.30853e+06
Q5T1V6	DDX59_HUMAN	DDX59	Probable ATP-dependent RNA helicase DDX59	3.37888e+06
Q5T200	ZC3HD_HUMAN	ZC3H13	Zinc finger CCCH domain-containing protein 13	2.63565e+06
Q5T280	CI114_HUMAN	SPOUT1	Putative methyltransferase C9orf114	9.01426e+06
Q5T3I0	GPTC4_HUMAN	GPATCH4	G patch domain-containing protein 4	6.79407e+06
Q5T3J3	LRIF1_HUMAN	LRIF1	Ligand-dependent nuclear receptor-interacting factor 1	2.37376e+06
Q5T440	CAF17_HUMAN	IBA57	Putative transferase CAF17, mitochondrial	1.40111e+06
Q5T447	HECD3_HUMAN	HECTD3	E3 ubiquitin-protein ligase HECTD3	254255
Q5T4S7	UBR4_HUMAN	UBR4	E3 ubiquitin-protein ligase UBR4	6.95336e+06
Q5T5U3	RHG21_HUMAN	ARHGAP21	Rho GTPase-activating protein 21	748808
Q5T5X7	BEND3_HUMAN	BEND3	BEN domain-containing protein 3	554695
Q5T653	RM02_HUMAN	MRPL2	39S ribosomal protein L2, mitochondrial	8.39653e+06
Q5T6F2	UBAP2_HUMAN	UBAP2	Ubiquitin-associated protein 2	4.45397e+06
Q5T6J7	GNTK_HUMAN	IDNK	Probable gluconokinase	51744
Q5T6V5	QSPP_HUMAN	C9orf64	Queuosine salvage protein	7.72953e+06
Q5T8D3	ACBD5_HUMAN	ACBD5	Acyl-CoA-binding domain-containing protein 5	1.83456e+06
Q5T8I3	F102B_HUMAN	FAM102B	Protein FAM102B	1.57818e+06
Q5T8P6	RBM26_HUMAN	RBM26	RNA-binding protein 26	1.03849e+07
Q5T9A4	ATD3B_HUMAN	ATAD3B	ATPase family AAA domain-containing protein 3B	3.40491e+06
Q5T9L3	WLS_HUMAN	WLS	Protein wntless homolog	1.60809e+06
Q5TA45	INT11_HUMAN	INTS11	Integrator complex subunit 11	3.05467e+06
Q5TAQ9	DCAF8_HUMAN	DCAF8	DDB1- and CUL4-associated factor 8	4.54429e+06
Q5TB30	DEP1A_HUMAN	DEPDC1	DEP domain-containing protein 1A	2.46852e+07
Q5TBB1	RNH2B_HUMAN	RNASEH2B	Ribonuclease H2 subunit B	2.44378e+06
Q5TC12	ATPF1_HUMAN	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	1.49822e+06
Q5TDH0	DDI2_HUMAN	DDI2	Protein DDI1 homolog 2	5.52836e+06
Q5TFE4	NT5D1_HUMAN	NT5DC1	5'-nucleotidase domain-containing protein 1	3.0784e+07
Q5THJ4	VP13D_HUMAN	VPS13D	Vacuolar protein sorting-associated protein 13D	182072
Q5THK1	PR14L_HUMAN	PRR14L	Protein PRR14L	1.82337e+07
Q5TZA2	CROCC_HUMAN	CROCC	Rootletin	8.59334e+07
Q5U4P2	ASPH1_HUMAN	ASPHD1	Aspartate beta-hydroxylase domain-containing protein 1	361024
Q5U5Q3;Q6ZN04	MEX3B_HUMAN;MEX3C_HUMAN	MEX3B;MEX3C	RNA-binding E3 ubiquitin-protein ligase MEX3C	1.29672e+06
Q5U5X0	LYRM7_HUMAN	LYRM7	Complex III assembly factor LYRM7	8.067e+06
Q5UCC4	EMC10_HUMAN	EMC10	ER membrane protein complex subunit 10	1.1229e+06
Q5UIP0	RIF1_HUMAN	RIF1	Telomere-associated protein RIF1	5.67216e+06
Q5VIR6	VPS53_HUMAN	VPS53	Vacuolar protein sorting-associated protein 53 homolog	625372
Q5VST6	AB17B_HUMAN	ABHD17B	Alpha/beta hydrolase domain-containing protein 17B	2.15284e+06
Q5VSY0	GKAP1_HUMAN	GKAP1	G kinase-anchoring protein 1	4.87079e+06
Q5VT06	CE350_HUMAN	CEP350	Centrosome-associated protein 350	258080
Q5VT52	RPRD2_HUMAN	RPRD2	Regulation of nuclear pre-mRNA domain-containing protein 2	7.40293e+06
Q5VT66	MARC1_HUMAN	MTARC1	Mitochondrial amidoxime-reducing component 1	6.92859e+06
Q5VT79	AXA81_HUMAN	ANXA8L1	Annexin A8-like protein 1	1.99432e+06
Q5VTL8	PR38B_HUMAN	PRPF38B	Pre-mRNA-splicing factor 38B	1.3119e+07
Q5VTR2	BRE1A_HUMAN	RNF20	E3 ubiquitin-protein ligase BRE1A	6.80363e+06
Q5VUA4	ZN318_HUMAN	ZNF318	Zinc finger protein 318	1.66161e+06
Q5VV41	ARHGG_HUMAN	ARHGEF16	Rho guanine nucleotide exchange factor 16	1.00952e+06
Q5VV42	CDKAL_HUMAN	CDKAL1	Threonylcarbamoyladenosine tRNA methylthiotransferase	2.40741e+06
Q5VW32	BROX_HUMAN	BROX	BRO1 domain-containing protein BROX	1.00946e+07
Q5VW36	FOCAD_HUMAN	FOCAD	Focadhesin	563960
Q5VWN6	TASO2_HUMAN	TASOR2	Protein TASOR 2	7.13701e+07
Q5VWQ0	RSBN1_HUMAN	RSBN1	Lysine-specific demethylase 9	741230
Q5VWZ2	LYPL1_HUMAN	LYPLAL1	Lysophospholipase-like protein 1	1.22067e+06
Q5VYK3	ECM29_HUMAN	ECPAS	Proteasome adapter and scaffold protein ECM29	8.94894e+06
Q5VYS8	TUT7_HUMAN	TUT7	Terminal uridylyltransferase 7	2.49283e+06
Q5VZ89	DEN4C_HUMAN	DENND4C	DENN domain-containing protein 4C	981322
Q5VZE5	NAA35_HUMAN	NAA35	N-alpha-acetyltransferase 35, NatC auxiliary subunit	7.2988e+06
Q5VZF2	MBNL2_HUMAN	MBNL2	Muscleblind-like protein 2	777869
Q5VZK9	CARL1_HUMAN	CARMIL1	F-actin-uncapping protein LRRC16A	2.73037e+06
Q5VZL5	ZMYM4_HUMAN	ZMYM4	Zinc finger MYM-type protein 4	4.15748e+06
Q5WRM0;Q9XUT9				2.51196e+07
Q5WRT8;Q5WRT9				1.03314e+07
Q5XKP0	MIC13_HUMAN	MICOS13	MICOS complex subunit MIC13	8.22234e+06
Q5XPI4	RN123_HUMAN	RNF123	E3 ubiquitin-protein ligase RNF123	1.15473e+06
Q5XUX1	FBXW9_HUMAN	FBXW9	F-box/WD repeat-containing protein 9	344554
Q5ZPR3	CD276_HUMAN	CD276	CD276 antigen	1.85175e+06
Q5ZR27				741160
Q629J5	YRRC_CAEEL	R144.12	Uncharacterized protein R144.12	2.10998e+06
Q63HN8	RN213_HUMAN	RNF213	E3 ubiquitin-protein ligase RNF213	5.45956e+06
Q63ZY3	KANK2_HUMAN	KANK2	KN motif and ankyrin repeat domain-containing protein 2	785185
Q641Q2	WAC2A_HUMAN	WASHC2A	WASH complex subunit 2A	4.5306e+06
Q643R3	LPCT4_HUMAN	LPCAT4	Lysophospholipid acyltransferase LPCAT4	2.03795e+06
Q658Y4	F91A1_HUMAN	FAM91A1	Protein FAM91A1	3.17517e+06
Q659A1	ICE2_HUMAN	ICE2	Little elongation complex subunit 2	1.13901e+06
Q659C4	LAR1B_HUMAN	LARP1B	La-related protein 1B	2.98322e+06
Q65XX4				1.48399e+07
Q65XX5;Q965X1				535898
Q65ZB1				9.05132e+06
Q66K14	TBC9B_HUMAN	TBC1D9B	TBC1 domain family member 9B	3.46831e+06
Q66K74	MAP1S_HUMAN	MAP1S	Microtubule-associated protein 1S	6.26283e+06
Q66PJ3	AR6P4_HUMAN	ARL6IP4	ADP-ribosylation factor-like protein 6-interacting protein 4	2.57056e+06
Q676U5	A16L1_HUMAN	ATG16L1	Autophagy-related protein 16-1	782021
Q68CP9	ARID2_HUMAN	ARID2	AT-rich interactive domain-containing protein 2	4.68544e+06
Q68CQ4	DIEXF_HUMAN	DIEXF	Digestive organ expansion factor homolog	1.35361e+07
Q68CQ7	GL8D1_HUMAN	GLT8D1	Glycosyltransferase 8 domain-containing protein 1	789271
Q68CZ2	TENS3_HUMAN	TNS3	Tensin-3	587280
Q68D91	MBLC2_HUMAN	MBLAC2	Metallo-beta-lactamase domain-containing protein 2	4.42858e+06
Q68E01	INT3_HUMAN	INTS3	Integrator complex subunit 3	6.3748e+06
Q68EM7	RHG17_HUMAN	ARHGAP17	Rho GTPase-activating protein 17	4.84762e+06
Q69YH5	CDCA2_HUMAN	CDCA2	Cell division cycle-associated protein 2	1.24644e+06
Q69YN2	C19L1_HUMAN	CWF19L1	CWF19-like protein 1	8.20659e+06
Q69YN4	VIR_HUMAN	VIRMA	Protein virilizer homolog	1.77821e+06
Q69YZ0;Q69YZ1;Q9U2K1				1.99238e+06
Q69Z12				3.46632e+06
Q69Z13;Q86D12;Q9XUS4;Q9XUS5;Q9XUS6				1.26278e+07
Q69ZI6				4.75249e+06
Q6A573				1.2409e+06
Q6A575				3.95986e+06
Q6AI08	HEAT6_HUMAN	HEATR6	HEAT repeat-containing protein 6	454244
Q6BDS2	URFB1_HUMAN	UHRF1BP1	UHRF1-binding protein 1	4.24823e+09
Q6DD87	ZN787_HUMAN	ZNF787	Zinc finger protein 787	7.45971e+06
Q6DD88	ATLA3_HUMAN	ATL3	Atlastin-3	4.74433e+07
Q6DKI1	RL7L_HUMAN	RPL7L1	60S ribosomal protein L7-like 1	1.00619e+07
Q6DN03;Q6DRA6	H2B2C_HUMAN;H2B2D_HUMAN	H2BC19P;H2BC20P	Putative histone H2B type 2-C	4.14254e+06
Q6EEV4	GL1AD_HUMAN	POLR2M	DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5	1.50023e+06
Q6EEV6	SUMO4_HUMAN	SUMO4	Small ubiquitin-related modifier 4	4.85005e+07
Q6FI81	CPIN1_HUMAN	CIAPIN1	Anamorsin	2.24756e+07
Q6FIF0	ZFAN6_HUMAN	ZFAND6	AN1-type zinc finger protein 6	3.35592e+06
Q6GMV2	SMYD5_HUMAN	SMYD5	SET and MYND domain-containing protein 5	2.66375e+06
Q6GMV3	PTRD1_HUMAN	PTRHD1	Putative peptidyl-tRNA hydrolase PTRHD1	1.10795e+07
Q6GQQ9	OTU7B_HUMAN	OTUD7B	OTU domain-containing protein 7B	1.27863e+06
Q6GYQ0	RGPA1_HUMAN	RALGAPA1	Ral GTPase-activating protein subunit alpha-1	923088
Q6I9Y2	THOC7_HUMAN	THOC7	THO complex subunit 7 homolog	4.70825e+06
Q6IA69	NADE_HUMAN	NADSYN1	Glutamine-dependent NAD(+) synthetase	3.69084e+06
Q6IA86	ELP2_HUMAN	ELP2	Elongator complex protein 2	1.0835e+07
Q6IAA8	LTOR1_HUMAN	LAMTOR1	Ragulator complex protein LAMTOR1	5.47227e+06
Q6IAN0	DRS7B_HUMAN	DHRS7B	Dehydrogenase/reductase SDR family member 7B	2.69216e+06
Q6IBS0	TWF2_HUMAN	TWF2	Twinfilin-2	6.85941e+06
Q6IBW4	CNDH2_HUMAN	NCAPH2	Condensin-2 complex subunit H2	937378
Q6IN84	MRM1_HUMAN	MRM1	rRNA methyltransferase 1, mitochondrial	1.51331e+06
Q6IN85	P4R3A_HUMAN	PPP4R3A	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	2.49728e+07
Q6IQ22	RAB12_HUMAN	RAB12	Ras-related protein Rab-12	1.43091e+06
Q6IQ49	SDE2_HUMAN	SDE2	Replication stress response regulator SDE2	3.23872e+06
Q6JQN1	ACD10_HUMAN	ACAD10	Acyl-CoA dehydrogenase family member 10	1.04912e+06
Q6KB66	K2C80_HUMAN	KRT80	Keratin, type II cytoskeletal 80	976818
Q6KC79	NIPBL_HUMAN	NIPBL	Nipped-B-like protein	7.68817e+06
Q6L8Q7	PDE12_HUMAN	PDE12	2',5'-phosphodiesterase 12	8.24638e+06
Q6MZP7	LIN54_HUMAN	LIN54	Protein lin-54 homolog	739572
Q6N069	NAA16_HUMAN	NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit	9.84109e+06
Q6NS38	ALKB2_HUMAN	ALKBH2	DNA oxidative demethylase ALKBH2	909218
Q6NSJ5	LRC8E_HUMAN	LRRC8E	Volume-regulated anion channel subunit LRRC8E	111428
Q6NSW5;Q8TCE6	DE10B_HUMAN;DEN10_HUMAN	DENND10;DENND10P1	Putative DENN domain-containing protein 10 B	2.31466e+06
Q6NUK1	SCMC1_HUMAN	SLC25A24	Calcium-binding mitochondrial carrier protein SCaMC-1	5.97519e+07
Q6NUM9	RETST_HUMAN	RETSAT	All-trans-retinol 13,14-reductase	1.83442e+06
Q6NUP7	PP4R4_HUMAN	PPP4R4	Serine/threonine-protein phosphatase 4 regulatory subunit 4	1.19122e+06
Q6NUQ4	TM214_HUMAN	TMEM214	Transmembrane protein 214	1.01467e+07
Q6NUT3	MFS12_HUMAN	MFSD12	Major facilitator superfamily domain-containing protein 12	1.80953e+06
Q6NVY1	HIBCH_HUMAN	HIBCH	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	5.59725e+06
Q6NW29	RWDD4_HUMAN	RWDD4	RWD domain-containing protein 4	2.4815e+06
Q6NXE6	ARMC6_HUMAN	ARMC6	Armadillo repeat-containing protein 6	3.3181e+06
Q6NXR4	TTI2_HUMAN	TTI2	TELO2-interacting protein 2	7.55274e+06
Q6NYC1	JMJD6_HUMAN	JMJD6	Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6	4.60885e+06
Q6NYC8	PPR18_HUMAN	PPP1R18	Phostensin	6.44699e+07
Q6NZY4	ZCHC8_HUMAN	ZCCHC8	Zinc finger CCHC domain-containing protein 8	3.37886e+06
Q6P158	DHX57_HUMAN	DHX57	Putative ATP-dependent RNA helicase DHX57	2.20844e+06
Q6P161	RM54_HUMAN	MRPL54	39S ribosomal protein L54, mitochondrial	2.03417e+06
Q6P1A2	MBOA5_HUMAN	LPCAT3	Lysophospholipid acyltransferase 5	1.05073e+07
Q6P1J9	CDC73_HUMAN	CDC73	Parafibromin	1.50023e+07
Q6P1K2	PMF1_HUMAN	PMF1	Polyamine-modulated factor 1	1.4754e+06
Q6P1L8	RM14_HUMAN	MRPL14	39S ribosomal protein L14, mitochondrial	7.44961e+06
Q6P1M0	S27A4_HUMAN	SLC27A4	Long-chain fatty acid transport protein 4	2.45e+07
Q6P1M3	L2GL2_HUMAN	LLGL2	LLGL scribble cell polarity complex component 2	471864
Q6P1N0	C2D1A_HUMAN	CC2D1A	Coiled-coil and C2 domain-containing protein 1A	5.29988e+06
Q6P1N9	TATD1_HUMAN	TATDN1	Putative deoxyribonuclease TATDN1	2.64988e+07
Q6P1Q0	LTMD1_HUMAN	LETMD1	LETM1 domain-containing protein 1	1.39704e+06
Q6P1Q9	MET2B_HUMAN	METTL2B	tRNA N(3)-methylcytidine methyltransferase METTL2B	3.67595e+06
Q6P1R4	DUS1L_HUMAN	DUS1L	tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like	7.47647e+06
Q6P1X5	TAF2_HUMAN	TAF2	Transcription initiation factor TFIID subunit 2	3.25484e+06
Q6P1X6	CH082_HUMAN	C8orf82	UPF0598 protein C8orf82	830568
Q6P2E9	EDC4_HUMAN	EDC4	Enhancer of mRNA-decapping protein 4	1.11961e+07
Q6P2P2	ANM9_HUMAN	PRMT9	Protein arginine N-methyltransferase 9	271826
Q6P2Q9	PRP8_HUMAN	PRPF8	Pre-mRNA-processing-splicing factor 8	3.78902e+07
Q6P3W7	SCYL2_HUMAN	SCYL2	SCY1-like protein 2	1.29302e+06
Q6P3X3	TTC27_HUMAN	TTC27	Tetratricopeptide repeat protein 27	3.4322e+06
Q6P4F2	FDX2_HUMAN	FDX2	Ferredoxin-2, mitochondrial	808171
Q6P4F7	RHGBA_HUMAN	ARHGAP11A	Rho GTPase-activating protein 11A	291527
Q6P4I2	WDR73_HUMAN	WDR73	WD repeat-containing protein 73	1.09781e+06
Q6P4Q7	CNNM4_HUMAN	CNNM4	Metal transporter CNNM4	634450
Q6P4R8	NFRKB_HUMAN	NFRKB	Nuclear factor related to kappa-B-binding protein	1.58825e+06
Q6P582	MZT2A_HUMAN	MZT2A	Mitotic-spindle organizing protein 2A	2.18705e+06
Q6P587	FAHD1_HUMAN	FAHD1	Acylpyruvase FAHD1, mitochondrial	1.71834e+07
Q6P6C2	ALKB5_HUMAN	ALKBH5	RNA demethylase ALKBH5	7.56465e+06
Q6P996	PDXD1_HUMAN	PDXDC1	Pyridoxal-dependent decarboxylase domain-containing protein 1	4.30517e+06
Q6P9B6	MEAK7_HUMAN	MEAK7	MTOR-associated protein MEAK7	850865
Q6P9B9	INT5_HUMAN	INTS5	Integrator complex subunit 5	2.60822e+06
Q6PCB5	RSBNL_HUMAN	RSBN1L	Lysine-specific demethylase RSBN1L	1.61217e+07
Q6PD62	CTR9_HUMAN	CTR9	RNA polymerase-associated protein CTR9 homolog	5.65676e+06
Q6PD74	AAGAB_HUMAN	AAGAB	Alpha- and gamma-adaptin-binding protein p34	1.3524e+06
Q6PFW1	VIP1_HUMAN	PPIP5K1	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1	1.51406e+06
Q6PGP7	TTC37_HUMAN	TTC37	Tetratricopeptide repeat protein 37	3.9459e+06
Q6PHR2	ULK3_HUMAN	ULK3	Serine/threonine-protein kinase ULK3	967905
Q6PI48	SYDM_HUMAN	DARS2	Aspartate--tRNA ligase, mitochondrial	1.42532e+07
Q6PI78	TMM65_HUMAN	TMEM65	Transmembrane protein 65	2.00228e+06
Q6PID6	TTC33_HUMAN	TTC33	Tetratricopeptide repeat protein 33	2.08311e+06
Q6PIJ6	FBX38_HUMAN	FBXO38	F-box only protein 38	1.13168e+07
Q6PIU2	NCEH1_HUMAN	NCEH1	Neutral cholesterol ester hydrolase 1	2.00704e+07
Q6PIW4	FIGL1_HUMAN	FIGNL1	Fidgetin-like protein 1	1.22944e+06
Q6PJ69	TRI65_HUMAN	TRIM65	Tripartite motif-containing protein 65	1.16082e+06
Q6PJG2	MDEAS_HUMAN	MIDEAS	Mitotic deacetylase-associated SANT domain protein	1.04898e+06
Q6PJG6	BRAT1_HUMAN	BRAT1	BRCA1-associated ATM activator 1	5.57292e+06
Q6PJT7	ZC3HE_HUMAN	ZC3H14	Zinc finger CCCH domain-containing protein 14	1.05196e+07
Q6PK04	CC137_HUMAN	CCDC137	Coiled-coil domain-containing protein 137	5.14804e+06
Q6PKG0	LARP1_HUMAN	LARP1	La-related protein 1	2.60949e+08
Q6PL18	ATAD2_HUMAN	ATAD2	ATPase family AAA domain-containing protein 2	8.2257e+06
Q6Q0C0	TRAF7_HUMAN	TRAF7	E3 ubiquitin-protein ligase TRAF7	2.9081e+06
Q6Q546	HUB1_YEAST	HUB1	Ubiquitin-like modifier HUB1	2.63709e+06
Q6Q547	NOP10_YEAST	NOP10	H/ACA ribonucleoprotein complex subunit NOP10	9.09326e+06
Q6Q560	ISD11_YEAST	ISD11	Protein ISD11	5.66652e+06
Q6QNY0	BL1S3_HUMAN	BLOC1S3	Biogenesis of lysosome-related organelles complex 1 subunit 3	2.57282e+06
Q6QNY1	BL1S2_HUMAN	BLOC1S2	Biogenesis of lysosome-related organelles complex 1 subunit 2	2.48534e+06
Q6R327	RICTR_HUMAN	RICTOR	Rapamycin-insensitive companion of mTOR	6.73772e+06
Q6RFH5	WDR74_HUMAN	WDR74	WD repeat-containing protein 74	8.6487e+06
Q6RW13	ATRAP_HUMAN	AGTRAP	Type-1 angiotensin II receptor-associated protein	6.73533e+06
Q6SJ93	F111B_HUMAN	FAM111B	Protein FAM111B	571623
Q6SPF0	SAMD1_HUMAN	SAMD1	Atherin	6.73709e+06
Q6STE5	SMRD3_HUMAN	SMARCD3	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3	2.42321e+06
Q6T4R5	NHS_HUMAN	NHS	Nance-Horan syndrome protein	1.07466e+06
Q6UB35	C1TM_HUMAN	MTHFD1L	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	4.18229e+07
Q6UB99	ANR11_HUMAN	ANKRD11	Ankyrin repeat domain-containing protein 11	1.00936e+06
Q6UN15	FIP1_HUMAN	FIP1L1	Pre-mRNA 3'-end-processing factor FIP1	6.29553e+06
Q6UUV7	CRTC3_HUMAN	CRTC3	CREB-regulated transcription coactivator 3	2.436e+06
Q6UVK1	CSPG4_HUMAN	CSPG4	Chondroitin sulfate proteoglycan 4	6.67094e+06
Q6UW56	ARAID_HUMAN	ATRAID	All-trans retinoic acid-induced differentiation factor	4.97153e+06
Q6UW63	PLGT2_HUMAN	POGLUT2	Protein O-glucosyltransferase 2	2.88329e+06
Q6UW68	TM205_HUMAN	TMEM205	Transmembrane protein 205	4.61072e+06
Q6UWE0	LRSM1_HUMAN	LRSAM1	E3 ubiquitin-protein ligase LRSAM1	1.37461e+06
Q6UWP2	DHR11_HUMAN	DHRS11	Dehydrogenase/reductase SDR family member 11	2.44804e+06
Q6UWP7	LCLT1_HUMAN	LCLAT1	Lysocardiolipin acyltransferase 1	6.21911e+06
Q6UWY0	ARSK_HUMAN	ARSK	Arylsulfatase K	4.09852e+06
Q6UWZ7	ABRX1_HUMAN	ABRAXAS1	BRCA1-A complex subunit Abraxas 1	2.07858e+06
Q6UX04	CWC27_HUMAN	CWC27	Spliceosome-associated protein CWC27 homolog	3.40798e+06
Q6UX07	DHR13_HUMAN	DHRS13	Dehydrogenase/reductase SDR family member 13	400739
Q6UXD5	SE6L2_HUMAN	SEZ6L2	Seizure 6-like protein 2	3.16153e+06
Q6UXH1	CREL2_HUMAN	CRELD2	Protein disulfide isomerase CRELD2	2.27643e+06
Q6UXN9	WDR82_HUMAN	WDR82	WD repeat-containing protein 82	6.14536e+06
Q6UXV4	MIC27_HUMAN	APOOL	MICOS complex subunit MIC27	1.15297e+07
Q6VMQ6	MCAF1_HUMAN	ATF7IP	Activating transcription factor 7-interacting protein 1	1.1153e+06
Q6VN20	RBP10_HUMAN	RANBP10	Ran-binding protein 10	1.93621e+06
Q6VY07	PACS1_HUMAN	PACS1	Phosphofurin acidic cluster sorting protein 1	660010
Q6WCQ1	MPRIP_HUMAN	MPRIP	Myosin phosphatase Rho-interacting protein	2.13623e+06
Q6WKZ4	RFIP1_HUMAN	RAB11FIP1	Rab11 family-interacting protein 1	6.23268e+07
Q6XQN6	PNCB_HUMAN	NAPRT	Nicotinate phosphoribosyltransferase	9.35982e+06
Q6XZF7	DNMBP_HUMAN	DNMBP	Dynamin-binding protein	1.48928e+07
Q6Y1H2	HACD2_HUMAN	HACD2	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2	1.93885e+07
Q6Y7W6	GGYF2_HUMAN	GIGYF2	GRB10-interacting GYF protein 2	1.20603e+07
Q6YHK3	CD109_HUMAN	CD109	CD109 antigen	1.85337e+06
Q6YHU6	THADA_HUMAN	THADA	Thyroid adenoma-associated protein	206479
Q6YN16	HSDL2_HUMAN	HSDL2	Hydroxysteroid dehydrogenase-like protein 2	2.4623e+07
Q6YP21	KAT3_HUMAN	KYAT3	Kynurenine--oxoglutarate transaminase 3	1.22613e+06
Q6ZMI0	PPR21_HUMAN	PPP1R21	Protein phosphatase 1 regulatory subunit 21	1.0228e+06
Q6ZNB6	NFXL1_HUMAN	NFXL1	NF-X1-type zinc finger protein NFXL1	4.38076e+06
Q6ZNJ1	NBEL2_HUMAN	NBEAL2	Neurobeachin-like protein 2	1.2695e+06
Q6ZNW5	GDPP1_HUMAN	GDPGP1	GDP-D-glucose phosphorylase 1	2.2949e+06
Q6ZRP7	QSOX2_HUMAN	QSOX2	Sulfhydryl oxidase 2	1.34273e+06
Q6ZRQ5	MMS22_HUMAN	MMS22L	Protein MMS22-like	653815
Q6ZRS2	SRCAP_HUMAN	SRCAP	Helicase SRCAP	1.86988e+06
Q6ZS17	RIPR1_HUMAN	RIPOR1	Rho family-interacting cell polarization regulator 1	578579
Q6ZS30	NBEL1_HUMAN	NBEAL1	Neurobeachin-like protein 1	2.95571e+06
