Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R02.mzML
Q17974				3.05144e+06
Q17993				6.60277e+06
Q17994				4.80729e+07
Q17RY6	LY6K_HUMAN	LY6K	Lymphocyte antigen 6K	2.0239e+06
Q18010				134706
Q18012				3.27021e+06
Q18020	HRG7_CAEEL	hrg-7	Aspartic protease 10	1.8907e+06
Q18026	KYNU_CAEEL	flu-2	Kynureninase	3.82916e+06
Q18032				5.69964e+06
Q18036				1.41921e+07
Q18038				2.99888e+06
Q18040	OAT_CAEEL	oatr-1	Probable ornithine aminotransferase, mitochondrial	2.11284e+07
Q18066	DIM_CAEEL	dim-1	Disorganized muscle protein 1	1.06675e+08
Q18074				8.71511e+06
Q18090	TOM40_CAEEL	tomm-40	Mitochondrial import receptor subunit TOM40 homolog	4.02429e+06
Q18095				4.54532e+06
Q18115	PSMD1_CAEEL	rpn-2	26S proteasome non-ATPase regulatory subunit 1	7.30748e+06
Q18124				7.54515e+06
Q18164	DPYD_CAEEL	dpyd-1	Dihydropyrimidine dehydrogenase [NADP(+)]	8.7257e+06
Q18198				3.54388e+06
Q18211	RCC1_CAEEL	ran-3	Regulator of chromosome condensation	7.16145e+06
Q18212	DX39B_CAEEL	hel-1	Spliceosome RNA helicase DDX39B homolog	2.42372e+07
Q18218				232062
Q18224				2.13156e+06
Q18231				182320
Q18240;Q7JMA9	SPR2_CAEEL	spr-2	Suppressor of presenilin-2	1.83548e+06
Q18246	RAP1_CAEEL	rap-1	Ras-related protein Rap-1	1.90326e+06
Q18257				1.06689e+06
Q18265				1.85833e+06
Q18276				1.58273e+07
Q18310				804312
Q18357				1.2783e+06
Q18359	NDUA5_CAEEL	C33A12.1	Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	2.10753e+07
Q18409	RSP6_CAEEL	rsp-6	Probable splicing factor, arginine/serine-rich 6	7.63094e+06
Q18421	GRPE_CAEEL	C34C12.8	GrpE protein homolog, mitochondrial	6.56474e+06
Q18453				1.71809e+06
Q18476				1.14209e+06
Q18483				3.62535e+06
Q18486	COQ8_CAEEL	coq-8	Atypical kinase coq-8, mitochondrial	1.30966e+06
Q18493	UAP1_CAEEL	C36A4.4	Probable UDP-N-acetylglucosamine pyrophosphorylase	5.97818e+06
Q18496;Q65ZB8				9.88259e+06
Q18529				2.80143e+06
Q18547				4.96508e+06
Q18566				441453
Q18577				2.35374e+07
Q18587				488820
Q18594	YC4B5_CAEEL	C44B7.5	Uncharacterized protein C44B7.5	210673
Q18597				255643
Q18599				4.95886e+07
Q18625				1.12513e+07
Q18660				1.16099e+06
Q18674	RRP1_CAEEL	rrp-1	Ribosomal RNA processing protein 1 homolog	417272
Q18677	DHP2_CAEEL	dhp-2	Dihydropyrimidinase 2	545906
Q18678	SYSC_CAEEL	sars-1	Probable serine--tRNA ligase, cytoplasmic	1.21153e+07
Q18680	IPYR_CAEEL	pyp-1	Inorganic pyrophosphatase 1	2.94563e+07
Q18685	UN112_CAEEL	unc-112	Protein unc-112	2.18395e+06
Q18688	HSP90_CAEEL	daf-21	Heat shock protein 90	1.00952e+08
Q18758				670274
Q18786	SMD2_CAEEL	snr-4	Probable small nuclear ribonucleoprotein Sm D2	8.64252e+06
Q18787	PRS7_CAEEL	rpt-1	26S proteasome regulatory subunit 7	7.15434e+06
Q18788	MAN12_CAEEL	C52E4.5	Mannosyl-oligosaccharide 1,2-alpha-mannosidase C52E4.5	193920
Q18801	GMD1_CAEEL	bre-1	GDP-mannose 4,6 dehydratase 1	2.37142e+06
Q18803	ATPL2_CAEEL	asg-2	Probable ATP synthase subunit g 2, mitochondrial	3.29148e+07
Q18817				2.80749e+06
Q18822				1.62978e+06
Q18823	LAM2_CAEEL	lam-2	Laminin-like protein lam-2	6.652e+06
Q18846	KS6A2_CAEEL	rskn-2	Putative ribosomal protein S6 kinase alpha-2	1.36176e+06
Q18853				1.10821e+07
Q18864	SURF4_CAEEL	sft-4	Surfeit locus protein 4 homolog	1.83701e+06
Q18885	BTF3_CAEEL	icd-1	Transcription factor BTF3 homolog	2.67553e+07
Q18886				1.51135e+06
Q18905	CGP1_CAEEL	cgp-1	GTP-binding protein cgp-1	822350
Q18916				830304
Q18921				4.06995e+06
Q18926				2.98628e+06
Q18938	MAAI_CAEEL	gst-42	Probable maleylacetoacetate isomerase	2.30406e+06
Q18943				1.59382e+07
Q18946				3.32081e+06
Q18947				7.9535e+06
Q18967	EIF3F_CAEEL	eif-3.F	Eukaryotic translation initiation factor 3 subunit F	9.12242e+06
Q18983				778267
Q18990	PYR1_CAEEL	pyr-1	CAD protein	1.01543e+07
Q19007				3.5922e+07
Q19020	DYHC_CAEEL	dhc-1	Dynein heavy chain, cytoplasmic	1.9039e+06
Q19052	EIF2A_CAEEL	eif-2A	Eukaryotic translation initiation factor 2A	2.49325e+06
Q19057				1.10719e+07
Q19058				4.47228e+06
Q19063				5.33572e+06
Q19064				6.65073e+06
Q19086				7.62299e+06
Q19087	DNPEP_CAEEL	dnpp-1	Aspartyl aminopeptidase	1.77599e+07
Q19102				1.51026e+07
Q19126				2.94004e+07
Q19128;Q8MQ86;Q8T3E5				3.05522e+06
Q19130;Q95QM8				1.96757e+06
Q19133				2.38018e+06
Q19202	APY1_CAEEL	apy-1	Apyrase apy-1	1.02398e+07
Q19203	UNC98_CAEEL	unc-98	Zinc finger protein unc-98	1.91682e+07
Q19240;Q95QM5				5.56993e+06
Q19246				1.28651e+07
Q19264	DEOC_CAEEL	F09E5.3	Putative deoxyribose-phosphate aldolase	7.44913e+06
Q19265				434130
Q19278;Q8MNT7				1.70882e+07
Q19289	IFB1_CAEEL	ifb-1	Intermediate filament protein ifb-1	4.80174e+07
Q19302				1.83908e+06
Q19311	PUR4_CAEEL	pfas-1	Probable phosphoribosylformylglycinamidine synthase	445275
Q19324				3.78055e+06
Q19326	ASF1_CAEEL	unc-85	Probable histone chaperone asf-1	1.90157e+06
Q19328				2.7518e+07
Q19329	TSR1_CAEEL	tag-151	Pre-rRNA-processing protein TSR1 homolog	1.52893e+06
Q19338	MON2_CAEEL	mon-2	Monensin-resistant homolog 2	247235
Q19339				4.9232e+06
Q19341	3HAO_CAEEL	haao-1	3-hydroxyanthranilate 3,4-dioxygenase	3.25654e+06
Q19371				3.37152e+06
Q19393				582237
Q19416				2.18332e+06
Q19420	IMPA1_CAEEL	ttx-7	Inositol monophosphatase ttx-7	1.01109e+07
Q19433				508642
Q19437				1.45202e+07
Q19491				665348
Q19519				312924
Q19537	RFA1_CAEEL	rpa-1	Probable replication factor A 73 kDa subunit	3.41467e+06
Q19554				6.859e+06
Q19564	OXDD2_CAEEL	ddo-2	D-aspartate oxidase 2	1.93667e+06
Q19579				5.54849e+06
Q19584;Q9U3I6	UFD1_CAEEL	ufd-1	Ubiquitin fusion degradation protein 1 homolog	1.49896e+06
Q19591				4.55622e+06
Q19615				1.73823e+06
Q19626	VATB_CAEEL	vha-12	Probable V-type proton ATPase subunit B	1.51592e+08
Q19642	ZW10_CAEEL	czw-1	Centromere/kinetochore protein zw10 homolog	1.71398e+06
Q19655				2.13393e+06
Q19661				558333
Q19663				1.57871e+06
Q19680				3.79749e+06
Q19694				1.70758e+06
Q19699				3.96406e+06
Q19706	EIF3G_CAEEL	eif-3.G	Eukaryotic translation initiation factor 3 subunit G	1.01332e+07
Q19713	SYFB_CAEEL	fars-3	Phenylalanine--tRNA ligase beta subunit	7.59614e+06
Q19714	TMCO1_CAEEL	F22B5.10	Calcium load-activated calcium channel homolog	1.53162e+06
Q19722	SYNC_CAEEL	nars-1	Asparagine--tRNA ligase, cytoplasmic	8.21742e+06
Q19743	H13_CAEEL	hil-3	Histone H1.3	1.17191e+07
Q19749	ODP2_CAEEL	dlat-1	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	2.30387e+07
Q19752				410803
Q19753	YU0O_CAEEL	F23B12.7	Uncharacterized protein F23B12.7	1.24435e+06
Q19766	TOM20_CAEEL	tomm-20	Mitochondrial import receptor subunit TOM20 homolog	2.02447e+07
Q19781				582936
Q19782	IFD2_CAEEL	ifd-2	Intermediate filament protein ifd-2	3.55298e+06
Q19790				2.78043e+06
Q19818				912289
Q19824				671765
Q19825	SYRC_CAEEL	rars-1	Probable arginine--tRNA ligase, cytoplasmic	9.6618e+06
Q19826	RPAB3_CAEEL	rpb-8	Probable DNA-directed RNA polymerases I, II, and III subunit RPABC3	1.87436e+06
Q19832	MSP3_CAEEL	msp-3	Major sperm protein 3	8.43509e+06
Q19842	PCCA_CAEEL	pcca-1	Propionyl-CoA carboxylase alpha chain, mitochondrial	2.11331e+07
Q19853				8.26207e+06
Q19869	RL26_CAEEL	rpl-26	60S ribosomal protein L26	4.54324e+07
Q19877	RS23_CAEEL	rps-23	40S ribosomal protein S23	1.16171e+08
Q19905	UGDH_CAEEL	sqv-4	UDP-glucose 6-dehydrogenase	5.20828e+06
Q19952	LSM4_CAEEL	lsm-4	Probable U6 snRNA-associated Sm-like protein LSm4	4.3626e+06
Q19965				474002
Q19967	EMO1_CAEEL	emo-1	Protein transport protein Sec61 subunit gamma	2.6321e+06
Q19969	IMA3_CAEEL	ima-3	Importin subunit alpha-3	3.09938e+06
Q19973				6.95768e+06
Q19983				1.31184e+06
Q1ED39	KNOP1_HUMAN	KNOP1	Lysine-rich nucleolar protein 1	7.54628e+06
Q1KMD3	HNRL2_HUMAN	HNRNPUL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2	2.56721e+07
Q1XFY9				9.85756e+07
Q1ZXU7				689715
Q20025	PROF2_CAEEL	pfn-2	Profilin-2	1.77138e+07
Q20034				2.77542e+06
Q20049				8.34311e+06
Q20053				2.05011e+07
Q20057				1.10872e+06
Q20058				2.35077e+06
Q20062				5.32211e+06
Q20065	P4HA2_CAEEL	phy-2	Prolyl 4-hydroxylase subunit alpha-2	1.09764e+07
Q20107				7.48877e+06
Q20117	GSH1_CAEEL	gcs-1	Glutamate--cysteine ligase	1.19175e+06
Q20121				5.044e+06
Q20122				9.82429e+06
Q20140	KAD1_CAEEL	F38B2.4	Adenylate kinase isoenzyme 1	1.37618e+07
Q20157	MPU1_CAEEL	mpdu-1	Mannose-P-dolichol utilization defect 1 protein homolog	799135
Q20168	COPB2_CAEEL	copb-2	Probable coatomer subunit beta'	8.9133e+06
Q20173				2.33733e+06
Q20203				1.5572e+07
Q20206				3.08729e+07
Q20219				6.29157e+06
Q20223	FABP1_CAEEL	lbp-1	Fatty acid-binding protein homolog 1	3.17209e+07
Q20224	FABP2_CAEEL	lbp-2	Fatty acid-binding protein homolog 2	2.61908e+07
Q20228	RS9_CAEEL	rps-9	40S ribosomal protein S9	1.93662e+08
Q20229				2.77139e+06
Q20230	KCY2_CAEEL	F40F8.1	UMP-CMP kinase 2	2.38567e+06
Q20264				1.09959e+07
Q20277				5.24236e+07
Q20300;V6CLH1	ELO5_CAEEL	elo-5	Elongation of very long chain fatty acids protein 5	1.79659e+06
Q20303	ELO6_CAEEL	elo-6	Elongation of very long chain fatty acids protein 6	1.26165e+07
Q20306				5.06328e+06
Q20310				4.76126e+06
Q20312				1.73959e+06
Q20329				6.30582e+06
Q20330				2.31165e+06
Q20334	TNNI1_CAEEL	tni-1	Troponin I 1	8.07761e+06
Q20358				2.00964e+06
Q20363	SIP1_CAEEL	sip-1	Stress-induced protein 1	7.61567e+07
Q20384;Q8MQ51				6.06307e+06
Q20412	NDUB2_CAEEL	F44G4.2	Probable NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial	3.62249e+06
Q20448				3.67918e+06
Q20456;S6F568				1.35165e+06
Q20476				1.71743e+06
Q20496	GDIR_CAEEL	rhi-1	Probable rho GDP-dissociation inhibitor	2.28424e+06
Q20502	HUTH1_CAEEL	haly-1	Histidine ammonia-lyase	2.28664e+06
Q20507	ACBP3_CAEEL	acbp-3	Acyl-CoA-binding protein homolog 3	1.3394e+07
Q20584;Q27GQ5				2.70037e+06
Q20585	PSMD6_CAEEL	rpn-7	26S proteasome non-ATPase regulatory subunit 6	6.22613e+06
Q20626				1.10318e+07
Q20627				3.12296e+07
Q20628				5.42423e+06
Q20634				2.19216e+07
Q20641				3.51452e+06
Q20643				3.31999e+06
Q20647	R23A2_CAEEL	rpl-25.2	60S ribosomal protein L23a 2	1.02235e+08
Q20655	14332_CAEEL	ftt-2	14-3-3-like protein 2	1.569e+08
Q20660;Q7JP52				4.75488e+06
Q20676;Q8WQF1				1.43878e+07
Q20684				8.5701e+07
Q20697				429014
Q20711				1.1836e+06
Q20719	NDUV2_CAEEL	F53F4.10	Probable NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	1.24543e+07
Q20720				4.1248e+06
Q20724				6.30756e+06
Q20748	ATAD3_CAEEL	atad-3	ATPase family AAA domain-containing protein 3	1.13193e+07
Q20751	IF5A2_CAEEL	iff-2	Eukaryotic translation initiation factor 5A-2	6.44916e+07
Q20772	GCDH_CAEEL	F54D5.7	Probable glutaryl-CoA dehydrogenase, mitochondrial	2.30301e+06
Q20774				9.64254e+06
Q20779	COX6A_CAEEL	cox-6A	Cytochrome c oxidase subunit 6A, mitochondrial	1.47423e+07
Q20780				7.39493e+07
Q20796				1.96149e+06
Q20819	EFTS_CAEEL	tsfm-1	Elongation factor Ts, mitochondrial	2.84827e+06
Q20822	SRP68_CAEEL	srpa-68	Probable signal recognition particle subunit SRP68	1.94648e+06
Q20829				1.54949e+06
Q20848	P5CR_CAEEL	F55G1.9	Putative pyrroline-5-carboxylate reductase	2.91382e+06
Q20865				5.17234e+06
Q20875	DHX15_CAEEL	ddx-15	Pre-mRNA-splicing factor ATP-dependent RNA helicase ddx-15	1.87988e+06
Q20877				1.25397e+07
Q20898	IFET1_CAEEL	ifet-1	Translational repressor ifet-1	1.99593e+06
Q20921;Q20922				2.72505e+06
Q20932	BYN1_CAEEL	byn-1	Uncharacterized protein byn-1	1.69567e+06
Q20937				1.82376e+06
Q20938	PS11A_CAEEL	rpn-6.1	Probable 26S proteasome regulatory subunit rpn-6.1	1.07956e+07
Q20950				9.85592e+06
Q20964				1.32052e+07
Q20970	SYMC_CAEEL	mars-1	Methionine--tRNA ligase, cytoplasmic	7.63485e+06
Q20974				3.1739e+06
Q21000				1.29712e+08
Q21004				1.72568e+06
Q21012	ENOPH_CAEEL	F58H1.3	Enolase-phosphatase E1	1.04858e+06
Q21018	CRI3_CAEEL	cri-3	Conserved regulator of innate immunity protein 3	2.36783e+07
Q21021;Q86G90				9.85321e+06
Q21053				766857
Q21086	GNL3_CAEEL	nst-1	Guanine nucleotide-binding protein-like 3 homolog	4.64038e+06
Q21122	F2612_CAEEL	pfkb-1.2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase	698321
Q21153	CMC1_CAEEL	K02F3.2	Probable calcium-binding mitochondrial carrier K02F3.2	2.61697e+06
Q21154	MOMA1_CAEEL	moma-1	MICOS complex subunit MIC27	5.47133e+06
Q21155				2.91922e+06
Q21166	SUR5_CAEEL	sur-5	Acetoacetyl-CoA synthetase	3.51734e+06
Q21193	PROF3_CAEEL	pfn-3	Profilin-3	6.05619e+06
Q21210				1.55069e+06
Q21215	GBLP_CAEEL	rack-1	Guanine nucleotide-binding protein subunit beta-2-like 1	1.47071e+08
Q21217	GABT_CAEEL	gta-1	Probable 4-aminobutyrate aminotransferase, mitochondrial	1.97996e+07
Q21225				878964
Q21233				1.40516e+07
Q21253	GELS1_CAEEL	gsnl-1	Gelsolin-like protein 1	5.43989e+06
Q21265	TIMPL_CAEEL	tag-225	Putative metalloproteinase inhibitor tag-225	7.28313e+06
Q21266				1.6598e+06
Q21274				1.37625e+06
Q21276	NOP56_CAEEL	nol-56	Nucleolar protein 56	2.63357e+07
Q21281	MUP4_CAEEL	mup-4	Transmembrane matrix receptor MUP-4	2.1995e+06
Q21284				8.45816e+06
Q21285				2.22136e+06
Q21295;Q9U3B9;Q9U3C1				1.44933e+06
Q21322				1.46883e+06
Q21323				1.93249e+06
Q21351				2.9033e+07
Q21355	GST4_CAEEL	gst-4	Glutathione S-transferase 4	3.17164e+06
Q21392				9.64556e+06
Q21436				449002
Q21443	LMN1_CAEEL	lmn-1	Lamin-1	3.51272e+07
Q21452	LIAS_CAEEL	M01F1.3	Lipoyl synthase, mitochondrial	655899
Q21463;Q65ZI9				931686
Q21465				1.86885e+07
Q21473				2.69489e+06
Q21481				2.32922e+07
Q21525				3.1235e+06
Q21541				3.17288e+06
Q21544				6.7254e+06
Q21549				2.38804e+06
Q21551	CHCH3_CAEEL	chch-3	MICOS complex subunit MIC19	1.65779e+07
Q21554	DDB1_CAEEL	ddb-1	DNA damage-binding protein 1	735136
Q21559				1.12518e+07
Q21568	NH2L1_CAEEL	M28.5	NHP2-like protein 1 homolog	7.67229e+07
Q21601				784340
Q21603				1.50482e+06
Q21614;Q8WQD8				3.37608e+06
Q21624	CORO_CAEEL	cor-1	Coronin-like protein cor-1	2.11487e+06
Q21633				1.02335e+07
Q21643;Q7Z2A5				211851
Q21693	IF4E2_CAEEL	ife-2	Eukaryotic translation initiation factor 4E-2	5.9473e+06
Q21730				2.49342e+06
Q21732				1.59403e+07
Q21735	NTF2_CAEEL	ran-4	Probable nuclear transport factor 2	9.51234e+06
Q21742				8.82302e+06
Q21746				2.69787e+07
Q21750				2.97987e+06
Q21752	VDAC_CAEEL	vdac-1	Probable voltage-dependent anion-selective channel	1.18139e+08
Q21754				8.07965e+06
Q21763				1.70217e+07
Q21770	WAGO1_CAEEL	wago-1	Argonaute protein wago-1	4.5833e+06
Q21773	DHP1_CAEEL	dhp-1	Dihydropyrimidinase 1	508520
Q21774	PUR8_CAEEL	adsl-1	Adenylosuccinate lyase	3.90639e+06
Q21793				830656
Q21801				436760
Q21817				3.20462e+07
Q21824	TDX1_CAEEL	prdx-3	Probable peroxiredoxin prdx-3	3.02414e+07
Q21826				1.95126e+06
Q21832				1.12822e+07
Q21840;Q9U395				1.12452e+06
Q21854				1.13157e+06
Q21882	HIUH1_CAEEL	R09H10.3	Probable 5-hydroxyisourate hydrolase R09H10.3	1.20594e+06
Q21884				2.6312e+06
Q21888				1.67223e+07
Q21891;Q9U389	ALLO1_CAEEL	allo-1		572316
Q21902	MCM5_CAEEL	mcm-5	DNA replication licensing factor mcm-5	1.55415e+07
Q21915				2.8601e+06
Q21916				5.67264e+06
Q21926	SYIC_CAEEL	iars-1	Isoleucine--tRNA ligase, cytoplasmic	6.79884e+06
Q21929	DCXR_CAEEL	dhs-21	L-xylulose reductase	4.3015e+06
Q21930	RL28_CAEEL	rpl-28	60S ribosomal protein L28	1.14111e+08
Q21939	RM49_CAEEL	mrpl-49	Probable 39S ribosomal protein L49, mitochondrial	2.36134e+06
Q21955	MED15_CAEEL	mdt-15	Mediator of RNA polymerase II transcription subunit 15	2.23226e+06
Q21961				557157
Q21962				1.26144e+07
Q21966	ASP4_CAEEL	asp-4	Aspartic protease 4	1.04982e+07
Q21986	NAA25_CAEEL	cra-1	N-terminal acetyltransferase B complex subunit NAA25 homolog	2.5988e+06
Q21993	PFD5_CAEEL	pfd-5	Probable prefoldin subunit 5	8.38052e+06
Q21994;Q6AHR3;Q9BI73				9.68917e+06
Q22018	KTHY_CAEEL	dtmk-1	Thymidylate kinase	3.87227e+06
Q22020				1.9844e+06
Q22021	ATPK_CAEEL	R53.4	Putative ATP synthase subunit f, mitochondrial	1.19573e+07
Q22037	ROA1_CAEEL	hrp-1	Heterogeneous nuclear ribonucleoprotein A1	1.17441e+07
Q22038	RHO1_CAEEL	rho-1	Ras-like GTP-binding protein rhoA	1.1279e+07
Q22046				615878
Q22053	FBRL_CAEEL	fib-1	rRNA 2'-O-methyltransferase fibrillarin	5.36306e+07
Q22054	RS16_CAEEL	rps-16	40S ribosomal protein S16	1.8577e+08
Q22067	AATC_CAEEL	got-1.2	Aspartate aminotransferase, cytoplasmic	1.16229e+07
Q22099;Q95ZQ3	SYK_CAEEL	kars-1	Lysine--tRNA ligase	4.09463e+07
Q22100	THILH_CAEEL	kat-1	Acetyl-CoA acetyltransferase homolog, mitochondrial	3.97306e+07
Q22101				1.5443e+07
Q22129				1.15579e+06
Q22135				3.72682e+06
Q22137				3.81987e+06
Q22140				635036
Q22159				2.11175e+06
Q22161				1.37488e+06
Q22169	SSRB_CAEEL	trap-2	Translocon-associated protein subunit beta	3.55071e+06
Q22170				3.22163e+06
Q22183				909699
Q22235	ENPL1_CAEEL	enpl-1	Endoplasmin homolog	1.38559e+08
Q22240				793798
Q22253				4.32639e+07
Q22263				2.39776e+06
Q22285	TTR46_CAEEL	ttr-46	Transthyretin-like protein 46	7.56317e+06
Q22288	TTR15_CAEEL	ttr-15	Transthyretin-like protein 15	1.38356e+07
Q22308				929306
Q22341				1.91955e+06
Q22347	ACADM_CAEEL	acdh-10	Probable medium-chain specific acyl-CoA dehydrogenase 10, mitochondrial	1.38899e+07
Q22352				6.43097e+07
Q22370				2.10846e+07
Q22392				397275
Q22412				459888
Q22460	BCA1_CAEEL	bca-1	Beta carbonic anhydrase 1	1.42891e+06
Q22469				4.10486e+06
Q22470				513537
Q22492	HEXA_CAEEL	hex-1	Beta-hexosaminidase A	972080
Q22494	VATH2_CAEEL	vha-15	Probable V-type proton ATPase subunit H 2	1.71455e+07
Q22496				163063
Q22505	IMMT1_CAEEL	immt-1	MICOS complex subunit MIC60-1	5.57268e+06
Q22508				2.76409e+07
Q22515;Q5WRQ0				1.18357e+07
Q22528				350855
Q22531	AMP2_CAEEL	T16G12.1	Putative aminopeptidase-2	1.12782e+06
Q22562				1.84602e+07
Q22601				789996
Q22620				2.7096e+07
Q22623				1.68928e+06
Q22633	HPPD_CAEEL	hpd-1	4-hydroxyphenylpyruvate dioxygenase	9.47964e+06
Q22640	ERH_CAEEL	erh-1	Enhancer of rudimentary homolog	2.03904e+06
Q22647	TIM50_CAEEL	scpl-4	Mitochondrial import inner membrane translocase subunit TIM50	980979
Q22666				1.00529e+06
Q22716				3.09479e+07
Q22719;Q7JLZ9				2.86348e+06
Q22743				1.10894e+06
Q22749				1.0934e+06
Q22752				2.10086e+06
Q22757				1.31105e+06
Q22758				3.21268e+06
Q22763				5.21851e+06
Q22768				457050
Q22781				1.38583e+07
Q22792				1.08942e+06
Q22800				1.21143e+06
Q22814				3.66018e+06
Q22820;Q86MJ6				674342
Q22866	TPM1_CAEEL	lev-11	Tropomyosin isoforms a/b/d/f	3.72566e+08
Q22885	BROX_CAEEL	B0507.2	BRO1 domain-containing protein BROX homolog	51530
Q22915	MEMO1_CAEEL	memo-1	Protein memo-1 homolog	440875
Q22918;Q8I7H7	IF5_CAEEL	C37C3.2	Eukaryotic translation initiation factor 5	3.89402e+06
Q22922				3.43023e+06
Q22945				1.23025e+06
Q22966				1.40896e+06
Q22968				1.55438e+07
Q22972				1.27401e+07
Q22993				2.97875e+07
Q23050				5.39664e+07
Q23058	SSP9_CAEEL	ssp-9	Sperm-specific class P protein 9/11	1.82324e+07
Q23089				1.49037e+06
Q23092	FABP4_CAEEL	lbp-4	Fatty acid-binding protein homolog 4	2.88386e+06
Q23098				6.69958e+06
Q23121	RSP1_CAEEL	rsp-1	Probable splicing factor, arginine/serine-rich 1	2.88268e+06
Q23146				4.38664e+06
Q23155				866013
Q23158				9.58416e+06
Q23179				5.36662e+06
Q23186				572738
Q23191				2.12074e+06
Q23195				252391
Q23202	SBDS_CAEEL	sbds-1	Ribosome maturation protein SBDS	1.05356e+07
Q23215				273808
Q23223	MTR4_CAEEL	mtr-4	mRNA transport homolog 4	1.22646e+06
Q23232	WDR4_CAEEL	wdr-4	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit	1.76816e+06
Q23237	PSB3_CAEEL	pbs-3	Proteasome subunit beta type-3	1.31896e+07
Q23255	MRE11_CAEEL	mre-11	Double-strand break repair protein mre-11	254761
Q23280	DAF41_CAEEL	daf-41	Co-chaperone protein daf-41	1.41356e+07
Q23295	MPPB_CAEEL	mppb-1	Mitochondrial-processing peptidase subunit beta	2.4593e+06
Q23307	YHB8_CAEEL	ZC412.3	Uncharacterized protein ZC412.3	5.16163e+06
Q23312	RS7_CAEEL	rps-7	40S ribosomal protein S7	6.14389e+07
Q23314	RRP7_CAEEL	ZC434.4	Ribosomal RNA-processing protein 7 homolog	310766
Q23315				2.08618e+07
Q23320				2.12675e+07
Q23338				1.95123e+06
Q23360				467116
Q23368				1.11285e+06
Q23378				8.92603e+06
Q23381	MUTA_CAEEL	mmcm-1	Probable methylmalonyl-CoA mutase, mitochondrial	9.90629e+06
Q23382				7.02914e+06
Q23445	SAR1_CAEEL	ZK180.4	GTP-binding protein SAR1	9.71282e+06
Q23449	PSMD8_CAEEL	rpn-12	26S proteasome non-ATPase regulatory subunit 8	5.77887e+06
Q23451				1.89228e+07
Q23463				2.49951e+06
Q23487				8.01428e+06
Q23493				884488
Q23495	HEAT1_CAEEL	toe-1	HEAT repeat-containing protein 1 homolog	2.47816e+06
Q23500	ACOC_CAEEL	aco-1	Probable cytoplasmic aconitate hydratase	1.87956e+07
Q23525	YWIE_CAEEL	ZK546.14	Uncharacterized protein ZK546.14	1.88726e+06
Q23526;Q7JPD6				1.36901e+06
Q23543				1.05108e+06
Q23551	UNC22_CAEEL	unc-22	Twitchin	1.18284e+07
Q23552				9.09325e+06
Q23571	ODB2_CAEEL	dbt-1	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	6.81387e+06
Q23597				2.77118e+06
Q23614				2.03688e+06
Q23621				1.13185e+08
Q23624				5.32281e+06
Q23629	DHTK1_CAEEL	ogdh-2	Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1 homolog, mitochondrial	2.54882e+06
Q23643				1.2864e+06
Q23647				2.81576e+07
Q23655	NLTP1_CAEEL	nlt-1	Non-specific lipid-transfer protein-like 1	1.4506e+07
Q23670	TOP2_CAEEL	top-2	DNA topoisomerase 2 top-2	3.0512e+06
Q23680	VATF_CAEEL	vha-9	Probable V-type proton ATPase subunit F	2.60583e+07
Q27245	YH24_CAEEL	lap-2	Putative aminopeptidase W07G4.4	1.86671e+07
Q27249	TPM3_CAEEL	lev-11	Tropomyosin isoforms c/e	6.49221e+07
Q27257	DIF1_CAEEL	dif-1	Protein dif-1	4.62105e+06
Q27274	RO60_CAEEL	rop-1	60 kDa SS-A/Ro ribonucleoprotein homolog	2.95609e+06
Q27371	TNNT_CAEEL	mup-2	Troponin T	3.488e+07
Q27389	RL13A_CAEEL	rpl-16	60S ribosomal protein L13a	5.20267e+07
Q27464	G6PD_CAEEL	gspd-1	Glucose-6-phosphate 1-dehydrogenase	4.6021e+06
Q27473				5.62557e+06
Q27487	CATA1_CAEEL	ctl-2	Peroxisomal catalase 1	9.54288e+06
Q27488	PSA2_CAEEL	pas-2	Proteasome subunit alpha type-2	1.08193e+07
Q27492				428222
Q27493				772301
Q27504	CAH3_CAEEL	cah-3	Putative carbonic anhydrase 3	2.07405e+06
Q27511	H2AV_CAEEL	htz-1	Histone H2A.V	1.34756e+07
Q27512;Q7JMT5				1.41686e+06
Q27527	ENO_CAEEL	enol-1	Enolase	7.50085e+08
Q27532	H33L2_CAEEL	his-74	Histone H3.3-like type 2	5.97702e+07
Q27535	KARG2_CAEEL	ZC434.8	Probable arginine kinase ZC434.8	1.21493e+07
Q27888	LDH_CAEEL	ldh-1	L-lactate dehydrogenase	1.27936e+07
Q27GU2				6.53468e+06
Q27J81	INF2_HUMAN	INF2	Inverted formin-2	4.50189e+06
