Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R02.mzML
Q07157	ZO1_HUMAN	TJP1	Tight junction protein ZO-1	4.8114e+06
Q07451	YET3_YEAST	YET3	Endoplasmic reticulum transmembrane protein 3	1.3026e+06
Q07478	SUB2_YEAST	SUB2	ATP-dependent RNA helicase SUB2	9.54598e+06
Q07505	DLHH_YEAST	YDL086W	Putative carboxymethylenebutenolidase	6.0665e+06
Q07551	KAR_YEAST	YDL124W	NADPH-dependent alpha-keto amide reductase	4.79245e+07
Q07653	HBT1_YEAST	HBT1	Protein HBT1	1.54242e+07
Q07657	SHS1_YEAST	SHS1	Seventh homolog of septin 1	1.99382e+06
Q07666	KHDR1_HUMAN	KHDRBS1	KH domain-containing, RNA-binding, signal transduction-associated protein 1	4.0691e+07
Q07716	AIM6_YEAST	AIM6	Altered inheritance of mitochondria protein 6	852434
Q07749	ADF2_CAEEL	unc-60	Actin-depolymerizing factor 2, isoform c	2.55932e+07
Q07750	ADF1_CAEEL	unc-60	Actin-depolymerizing factor 1, isoforms a/b	1.61664e+07
Q07812	BAX_HUMAN	BAX	Apoptosis regulator BAX	8.32524e+06
Q07820	MCL1_HUMAN	MCL1	Induced myeloid leukemia cell differentiation protein Mcl-1	1.02991e+06
Q07825	FRA1_YEAST	FRA1	Putative Xaa-Pro aminopeptidase FRA1	1.65638e+06
Q07864	DPOE1_HUMAN	POLE	DNA polymerase epsilon catalytic subunit A	4.15337e+06
Q07866	KLC1_HUMAN	KLC1	Kinesin light chain 1	5.63977e+06
Q07914	TIM14_YEAST	PAM18	Mitochondrial import inner membrane translocase subunit TIM14	1.10692e+06
Q07915	RLP24_YEAST	RLP24	Ribosome biogenesis protein RLP24	1.25034e+06
Q07954	LRP1_HUMAN	LRP1	Prolow-density lipoprotein receptor-related protein 1	1.21816e+07
Q07955	SRSF1_HUMAN	SRSF1	Serine/arginine-rich splicing factor 1	1.54013e+08
Q07960	RHG01_HUMAN	ARHGAP1	Rho GTPase-activating protein 1	1.11305e+07
Q08117	TLE5_HUMAN	TLE5	TLE family member 5	2.07598e+06
Q08170	SRSF4_HUMAN	SRSF4	Serine/arginine-rich splicing factor 4	1.19994e+07
Q08179	MDM38_YEAST	MDM38	Mitochondrial distribution and morphology protein 38	306295
Q08199	SIL1_YEAST	SIL1	Nucleotide exchange factor SIL1	2.01168e+06
Q08209	PP2BA_HUMAN	PPP3CA	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform	5.58245e+06
Q08211	DHX9_HUMAN	DHX9	ATP-dependent RNA helicase A	6.36474e+07
Q08220	GSHB_YEAST	GSH2	Glutathione synthetase	1.38322e+06
Q08230	SDHF2_YEAST	SDH5	Succinate dehydrogenase assembly factor 2, mitochondrial	304446
Q08235	BRX1_YEAST	BRX1	Ribosome biogenesis protein BRX1	1.40232e+06
Q08245	ZEO1_YEAST	ZEO1	Protein ZEO1	1.5961e+08
Q08257	QOR_HUMAN	CRYZ	Quinone oxidoreductase	8.08909e+07
Q08273	RBX1_YEAST	HRT1	RING-box protein HRT1	280050
Q08378	GOGA3_HUMAN	GOLGA3	Golgin subfamily A member 3	2.04439e+06
Q08379	GOGA2_HUMAN	GOLGA2	Golgin subfamily A member 2	3.32183e+06
Q08380	LG3BP_HUMAN	LGALS3BP	Galectin-3-binding protein	3.09611e+07
Q08412	CUE5_YEAST	CUE5	Ubiquitin-binding protein CUE5	3.65054e+06
Q08421	ETT1_YEAST	ETT1	Enhancer of translation termination 1	898205
Q08438	VHS3_YEAST	VHS3	Phosphopantothenoylcysteine decarboxylase subunit VHS3	980752
Q08601	MCA1_YEAST	MCA1	Metacaspase-1	1.93734e+06
Q08623	HDHD1_HUMAN	PUDP	Pseudouridine-5'-phosphatase	1.36668e+07
Q08686	THTR_YEAST	TUM1	Thiosulfate sulfurtransferase TUM1	2.15045e+06
Q08722	CD47_HUMAN	CD47	Leukocyte surface antigen CD47	1.48598e+07
Q08723	RPN8_YEAST	RPN8	26S proteasome regulatory subunit RPN8	1.22746e+07
Q08746	RRS1_YEAST	RRS1	Regulator of ribosome biosynthesis	1.10299e+06
Q08752	PPID_HUMAN	PPID	Peptidyl-prolyl cis-trans isomerase D	3.33888e+06
Q08945	SSRP1_HUMAN	SSRP1	FACT complex subunit SSRP1	3.85145e+07
Q08969	GRE1_YEAST	GRE1	Protein GRE1	3.1231e+07
Q08971	YP225_YEAST	YPL225W	Protein PBDC1 homolog	9.15073e+06
Q08972	NEW1_YEAST	NEW1	[NU+] prion formation protein 1	1.05745e+07
Q08977	CUB1_YEAST	CUB1	Cu(2+) suppressing and bleomycin sensitive protein 1	3.86717e+06
Q08985	SAM4_YEAST	SAM4	Homocysteine S-methyltransferase 2	2.94412e+06
Q08AD1	CAMP2_HUMAN	CAMSAP2	Calmodulin-regulated spectrin-associated protein 2	1.53416e+06
Q08AF3	SLFN5_HUMAN	SLFN5	Schlafen family member 5	3.33891e+06
Q08AG7	MZT1_HUMAN	MZT1	Mitotic-spindle organizing protein 1	735334
Q08AM6	VAC14_HUMAN	VAC14	Protein VAC14 homolog	8.23543e+06
Q08J23	NSUN2_HUMAN	NSUN2	RNA cytosine C(5)-methyltransferase NSUN2	3.60414e+07
Q09028	RBBP4_HUMAN	RBBP4	Histone-binding protein RBBP4	1.0885e+08
Q09161	NCBP1_HUMAN	NCBP1	Nuclear cap-binding protein subunit 1	1.63387e+07
Q09165	DIG1_CAEEL	dig-1	Mesocentin	9.18585e+06
Q09216	ERP1A_CAEEL	B0495.7	Putative endoplasmic reticulum metallopeptidase 1-A	2.5609e+06
Q09221	CPNA2_CAEEL	cpna-2	Copine family protein 2	2.62557e+06
Q09236	COPD_CAEEL	copd-1	Probable coatomer subunit delta	3.79199e+06
Q09237	GYF1_CAEEL	gyf-1	GYF domain-containing protein gyf-1	1.50609e+07
Q09248	DCTN2_CAEEL	dnc-2	Probable dynactin subunit 2	6.8133e+06
Q09249	YQ53_CAEEL	C16C10.3	Uncharacterized protein C16C10.3	1.64158e+06
Q09250	SAP18_CAEEL	C16C10.4	Probable histone deacetylase complex subunit SAP18	547939
Q09253	GLOD4_CAEEL	glod-4	Glyoxalase 1	2.0255e+06
Q09261	RT31_CAEEL	mrps-31	28S ribosomal protein S31, mitochondrial	2.34944e+06
Q09278	YQI5_CAEEL	C45G9.5	Uncharacterized protein C45G9.5	2.14646e+06
Q09285	AKAP1_CAEEL	akap-1	KH domain-containing protein akap-1	743848
Q09289	ADRM1_CAEEL	rpn-13	Proteasomal ubiquitin receptor ADRM1 homolog	9.34538e+06
Q09293	TOFU6_CAEEL	tofu-6	Embryonic developmental protein tofu-6	2.1183e+06
Q09318	YQY2_CAEEL	F36G3.2	Uncharacterized protein F36G3.2	2.01637e+06
Q09321	YR51_CAEEL	F42A8.1	Uncharacterized protein F42A8.1	1.25041e+06
Q09349;Q6BEV4	UBE4_CAEEL	ufd-2	Ubiquitin conjugation factor E4 ufd-2	436610
Q09359	YS11_CAEEL	ZK1307.1	Uncharacterized protein ZK1307.1	5.76832e+06
Q09390	HMG12_CAEEL	hmg-1.2	High mobility group protein 1.2	794407
Q09393				1.06859e+06
Q09422	PGAM5_CAEEL	pgam-5	Serine/threonine-protein phosphatase Pgam5, mitochondrial	3.59797e+06
Q09438	MTAP_CAEEL	B0228.7	S-methyl-5'-thioadenosine phosphorylase	1.5821e+06
Q09442	SF3B4_CAEEL	sap-49	Splicing factor 3B subunit 4	1.48356e+06
Q09444	UBH4_CAEEL	ubh-4	Ubiquitin carboxyl-terminal hydrolase ubh-4	7.81654e+06
Q09450	SCOT_CAEEL	C05C10.3	Probable succinyl-CoA:3-ketoacid coenzyme A transferase, mitochondrial	1.56475e+07
Q09464	YQ58_CAEEL	C16C10.8	Uncharacterized protein C16C10.8	2.19604e+06
Q09475	YP93_CAEEL	C28H8.3	Uncharacterized helicase C28H8.3	6.15317e+06
Q09476	PXL1_CAEEL	pxl-1	Paxillin homolog 1	2.65435e+06
Q09486				9.94102e+06
Q09489				1.46628e+07
Q09497				4.13833e+06
Q09501	IFP1_CAEEL	ifp-1	Intermediate filament protein ifp-1	7.77913e+06
Q09508	SDHA_CAEEL	sdha-1	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	2.20664e+07
Q09509	FOLC_CAEEL	F25B5.6	Putative folylpolyglutamate synthase	851001
Q09510	MLRH_CAEEL	mlc-4	Myosin regulatory light chain	1.10635e+07
Q09511	RSP4_CAEEL	rsp-4	Probable splicing factor, arginine/serine-rich 4	7.944e+06
Q09527	KAD6_CAEEL	E02H1.6	Adenylate kinase isoenzyme 6 homolog	4.33823e+06
Q09530	MOG5_CAEEL	mog-5	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-5	385941
Q09531	YQP4_CAEEL	F07F6.4	Uncharacterized protein F07F6.4	1.07793e+06
Q09533	RL10_CAEEL	rpl-10	60S ribosomal protein L10	1.22646e+08
Q09541	TPP2_CAEEL	tpp-2	Tripeptidyl-peptidase 2	6.07533e+06
Q09543	2AAA_CAEEL	paa-1	Probable serine/threonine-protein phosphatase PP2A regulatory subunit	1.9188e+07
Q09544	ATPD_CAEEL	F58F12.1	ATP synthase subunit delta, mitochondrial	1.41208e+08
Q09545	SDHB_CAEEL	sdhb-1	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	3.15386e+07
Q09567				6.06909e+06
Q09568	DI3L2_CAEEL	disl-2	DIS3-like exonuclease 2	336544
Q09580	GUAA_CAEEL	gmps-1	Probable GMP synthase [glutamine-hydrolyzing]	5.09282e+06
Q09582	METH_CAEEL	metr-1	Probable methionine synthase	2.19975e+06
Q09583	PSA3_CAEEL	pas-7	Proteasome subunit alpha type-3	2.85064e+07
Q09590				3.04294e+06
Q09596	GST5_CAEEL	gst-5	Probable glutathione S-transferase 5	6.08168e+06
Q09599	SLBP_CAEEL	cdl-1	Histone RNA hairpin-binding protein	434831
Q09603				5.18956e+06
Q09607	GST36_CAEEL	gst-36	Probable glutathione S-transferase gst-36	1.89801e+07
Q09610	LEC8_CAEEL	lec-8	Probable galaptin lec-8	1.19051e+07
Q09614	PTC1_CAEEL	ptc-1	Protein patched homolog 1	304164
Q09622	PUF12_CAEEL	puf-12	Pumilio domain-containing protein 12	5.74424e+06
Q09629	KADY_CAEEL	ZK673.2	Probable adenylate kinase isoenzyme ZK673.2	2.45386e+06
Q09652	GSTK1_CAEEL	gstk-1	Glutathione S-transferase kappa 1	1.63064e+06
Q09657				1.0457e+07
Q09665	TNNC2_CAEEL	tnc-2	Troponin C, isoform 2	3.02143e+07
Q09666	AHNK_HUMAN	AHNAK	Neuroblast differentiation-associated protein AHNAK	1.52108e+08
Q09936	YSE2_CAEEL	C53C9.2	Uncharacterized protein C53C9.2	2.6575e+07
Q09958	EBP2_CAEEL	C18A3.3	Probable rRNA-processing protein EBP2 homolog	4.72661e+06
Q09974				3.0189e+06
Q09975				936311
Q09979				1.12382e+07
Q09996	SYLC_CAEEL	lars-1	Leucine--tRNA ligase	6.95643e+06
Q09EE7;Q94392	NSF_CAEEL	nsf-1		4.46875e+06
Q0G819	PP2B_CAEEL	tax-6	Serine/threonine-protein phosphatase 2B catalytic subunit	6.58781e+06
Q0G839;Q0G840				534772
Q0JRZ9	FCHO2_HUMAN	FCHO2	F-BAR domain only protein 2	260164
Q0P651	ABD18_HUMAN	ABHD18	Protein ABHD18	931802
Q0VDD8	DYH14_HUMAN	DNAH14	Dynein heavy chain 14, axonemal	3.46666e+06
Q0VDF9	HSP7E_HUMAN	HSPA14	Heat shock 70 kDa protein 14	5.41208e+06
Q0VDG4	SCRN3_HUMAN	SCRN3	Secernin-3	258557
Q0VGL1	LTOR4_HUMAN	LAMTOR4	Ragulator complex protein LAMTOR4	1.80902e+06
Q10013	SMD1_CAEEL	snr-3	Probable small nuclear ribonucleoprotein Sm D1	5.893e+06
Q10021	RSP5_CAEEL	rsp-5	Probable splicing factor, arginine/serine-rich 5	1.49411e+06
Q10033	YSI1_CAEEL	F15G9.1	Uncharacterized protein F15G9.1	3.56789e+06
Q10051	PRP19_CAEEL	prp-19	Pre-mRNA-processing factor 19	9.92167e+06
Q10121	YSD2_CAEEL	C23G10.2	RutC family protein C23G10.2	5.07443e+07
Q10129	RT16_CAEEL	mrps-16	Probable 28S ribosomal protein S16, mitochondrial	1.20266e+07
Q10131	CEX1_CAEEL	cex-1	Calexcitin-1	1.20853e+06
Q10454	KARG1_CAEEL	F46H5.3	Probable arginine kinase F46H5.3	2.09136e+08
Q10457	PUR6_CAEEL	pacs-1	Probable multifunctional protein ADE2	3.66623e+06
Q10462	CAH5_CAEEL	cah-5	Putative carbonic anhydrase 5	1.51127e+07
Q10469	MGAT2_HUMAN	MGAT2	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	2.25622e+06
Q10471	GALT2_HUMAN	GALNT2	Polypeptide N-acetylgalactosaminyltransferase 2	1.10499e+07
Q10567	AP1B1_HUMAN	AP1B1	AP-1 complex subunit beta-1	2.71824e+07
Q10570	CPSF1_HUMAN	CPSF1	Cleavage and polyadenylation specificity factor subunit 1	1.57809e+07
Q10576	P4HA1_CAEEL	dpy-18	Prolyl 4-hydroxylase subunit alpha-1	1.44184e+07
Q10578	RPB2_CAEEL	rpb-2	DNA-directed RNA polymerase II subunit RPB2	674844
Q10589	BST2_HUMAN	BST2	Bone marrow stromal antigen 2	8.63008e+06
Q10657	TPIS_CAEEL	tpi-1	Triosephosphate isomerase	5.58793e+07
Q10661	DPY30_CAEEL	dpy-30	Dosage compensation protein dpy-30	3.40992e+07
Q10663	GCP_CAEEL	icl-1	Bifunctional glyoxylate cycle protein	4.00753e+07
Q10664	MEK2_CAEEL	mek-2	Dual specificity mitogen-activated protein kinase kinase mek-2	2.33115e+06
Q10713	MPPA_HUMAN	PMPCA	Mitochondrial-processing peptidase subunit alpha	1.63108e+08
Q10740	LKHA4_YEAST	LAP2	Leucine aminopeptidase 2	3.002e+06
Q10901	EAA1_CAEEL	glt-1	Excitatory amino acid transporter	4.49077e+06
Q10920	PSMD9_CAEEL	psmd-9	Probable 26S proteasome non-ATPase regulatory subunit 9	897994
Q10929				528072
Q10941	UGT46_CAEEL	ugt-46	Putative UDP-glucuronosyltransferase ugt-46	4.3197e+06
Q10954				1.06025e+06
Q11067	PDIA6_CAEEL	pdi-6	Protein disulfide-isomerase A6 homolog	2.85449e+07
Q11117	LMP1_CAEEL	lmp-1	LAMP family protein lmp-1	2.56551e+07
Q11176	WDR1_CAEEL	unc-78	Actin-interacting protein 1	7.37507e+06
Q11183	TXND9_CAEEL	txdc-9	Thioredoxin domain-containing protein 9	1.06885e+06
Q11185	HYI_CAEEL	C05D11.5	Putative hydroxypyruvate isomerase	679361
Q11189	RT17_CAEEL	mrps-17	28S ribosomal protein S17, mitochondrial	2.63766e+06
Q11190	ETFD_CAEEL	let-721	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	3.01414e+07
Q12000	TMA46_YEAST	TMA46	Translation machinery-associated protein 46	1.32182e+06
Q12008	PMG2_YEAST	GPM2	Phosphoglycerate mutase 2	2.73047e+06
Q12012	YO289_YEAST	YOR289W	Uncharacterized protein YOR289W	1.28692e+06
Q12018	CDC53_YEAST	CDC53	Cell division control protein 53	552454
Q12029	FSF1_YEAST	FSF1	Sideroflexin FSF1	1.94294e+06
Q12030	TAF10_YEAST	TAF10	Transcription initiation factor TFIID subunit 10	592067
Q12032	AIM41_YEAST	AIM41	Altered inheritance of mitochondria protein 41, mitochondrial	1.52008e+06
Q12033	PALA_YEAST	RIM20	pH-response regulator protein palA/RIM20	244266
Q12044	RCN2_YEAST	RCN2	Regulator of calcineurin 2	2.63456e+06
Q12068	GRE2_YEAST	GRE2	NADPH-dependent methylglyoxal reductase GRE2	8.12328e+06
Q12074	SPEE_YEAST	SPE3	Spermidine synthase	1.11722e+07
Q12109	SYWC_YEAST	WRS1	Tryptophan--tRNA ligase, cytoplasmic	3.12535e+06
Q12114	CHS5_YEAST	CHS5	Chitin biosynthesis protein CHS5	5.46127e+06
Q12117	MRH1_YEAST	MRH1	Protein MRH1	2.1576e+07
Q12118	SGT2_YEAST	SGT2	Small glutamine-rich tetratricopeptide repeat-containing protein 2	1.54524e+07
Q12122	HOSM_YEAST	LYS21	Homocitrate synthase, mitochondrial	9.35347e+06
Q12123	DCS2_YEAST	DCS2	Inactive diphosphatase DCS2	2.23556e+07
Q12154	GET3_YEAST	GET3	ATPase GET3	4.72224e+06
Q12156	AIM7_YEAST	AIM7	Protein AIM7	1.10287e+06
Q12159	YRA1_YEAST	YRA1	RNA annealing protein YRA1	1.21613e+07
Q12163	NBP2_YEAST	NBP2	NAP1-binding protein 2	554632
Q12164	POM33_YEAST	POM33	Pore membrane protein of 33 kDa	3.45784e+06
Q12165	ATPD_YEAST	ATP16	ATP synthase subunit delta, mitochondrial	1.23992e+07
Q12166	LEU9_YEAST	LEU9	2-isopropylmalate synthase 2, mitochondrial	760171
Q12178	FCY1_YEAST	FCY1	Cytosine deaminase	115179
Q12191	BUG1_YEAST	BUG1	Binder of USO1 and GRH1 protein 1	2.82372e+06
Q12207	NCE2_YEAST	NCE102	Non-classical export protein 2	8.29127e+06
Q12213	RL7B_YEAST	RPL7B	60S ribosomal protein L7-B	1.07073e+07
Q12230	LSP1_YEAST	LSP1	Sphingolipid long chain base-responsive protein LSP1	3.91515e+07
Q12233	ATPN_YEAST	ATP20	ATP synthase subunit g, mitochondrial	5.56436e+06
Q12250	RPN5_YEAST	RPN5	26S proteasome regulatory subunit RPN5	3.36049e+06
Q12265	KPR5_YEAST	PRS5	Ribose-phosphate pyrophosphokinase 5	2.33775e+06
Q12285	MDY2_YEAST	MDY2	Ubiquitin-like protein MDY2	2.75422e+06
Q12287	COX17_YEAST	COX17	Cytochrome c oxidase copper chaperone	2.65415e+06
Q12305	RDL1_YEAST	RDL1	Thiosulfate:glutathione sulfurtransferase	1.81886e+07
Q12306	SMT3_YEAST	SMT3	Ubiquitin-like protein SMT3	1.44526e+07
Q12314	SFM1_YEAST	SFM1	Protein arginine N-methyltransferase SFM1	2.52037e+06
Q12329	HSP42_YEAST	HSP42	Heat shock protein 42	9.13983e+06
Q12331	YFAS1_YEAST	YDR262W	FAS1 domain-containing protein YDR262W	1.19218e+06
Q12335	PST2_YEAST	PST2	Protoplast secreted protein 2	3.58375e+07
Q12349	ATP14_YEAST	ATP14	ATP synthase subunit H, mitochondrial	2.58103e+07
Q12355	PST1_YEAST	PST1	Cell wall mannoprotein PST1	7.11933e+06
Q12363	WTM1_YEAST	WTM1	Transcriptional modulator WTM1	1.76456e+07
Q12377	RPN6_YEAST	RPN6	26S proteasome regulatory subunit RPN6	4.17939e+06
Q12402	YOP1_YEAST	YOP1	Protein YOP1	1.89644e+07
Q12434	GDIR_YEAST	RDI1	Rho GDP-dissociation inhibitor	3.39041e+06
Q12443	RTN2_YEAST	RTN2	Reticulon-like protein 2	1.39879e+07
Q12447	PAA1_YEAST	PAA1	Polyamine N-acetyltransferase 1	1.3451e+07
Q12449	AHA1_YEAST	AHA1	Hsp90 co-chaperone AHA1	8.2684e+06
Q12451	OSH2_YEAST	OSH2	Oxysterol-binding protein homolog 2	688279
Q12452	ERG27_YEAST	ERG27	3-keto-steroid reductase	629277
Q12458	YPR1_YEAST	YPR1	Putative reductase 1	9.21714e+06
Q12460	NOP56_YEAST	NOP56	Nucleolar protein 56	8.76731e+06
Q12462	PEX11_YEAST	PEX11	Peroxisomal membrane protein PMP27	1.88547e+06
Q12464	RUVB2_YEAST	RVB2	RuvB-like protein 2	7.53939e+06
Q12466	TCB1_YEAST	TCB1	Tricalbin-1	1.51541e+06
Q12480	ETFA_YEAST	AIM45	Probable electron transfer flavoprotein subunit alpha, mitochondrial	2.69086e+06
Q12486	YOR31_YEAST	YOR131C	Uncharacterized hydrolase YOR131C	1.2826e+06
Q12497	FMP16_YEAST	FMP16	Protein FMP16, mitochondrial	3.30153e+07
Q12499	NOP58_YEAST	NOP58	Nucleolar protein 58	4.67511e+06
Q12513	TMA17_YEAST	TMA17	Translation machinery-associated protein 17	2.00008e+07
Q12518	ENT1_YEAST	ENT1	Epsin-1	2.95476e+06
Q12522	IF6_YEAST	TIF6	Eukaryotic translation initiation factor 6	6.48984e+06
Q12532	RQC2_YEAST	RQC2	Ribosome quality control complex subunit 2	330097
Q12680	GLT1_YEAST	GLT1	Glutamate synthase [NADH]	1.64411e+08
Q12692	H2AZ_YEAST	HTZ1	Histone H2A.Z	958796
Q12768	WASC5_HUMAN	WASHC5	WASH complex subunit 5	1.87624e+07
Q12769	NU160_HUMAN	NUP160	Nuclear pore complex protein Nup160	7.85027e+06
Q12770	SCAP_HUMAN	SCAP	Sterol regulatory element-binding protein cleavage-activating protein	288056
Q12788	TBL3_HUMAN	TBL3	Transducin beta-like protein 3	9.39442e+06
Q12789	TF3C1_HUMAN	GTF3C1	General transcription factor 3C polypeptide 1	3.20229e+06
Q12792	TWF1_HUMAN	TWF1	Twinfilin-1	2.43479e+07
Q12797	ASPH_HUMAN	ASPH	Aspartyl/asparaginyl beta-hydroxylase	2.05087e+07
Q12800	TFCP2_HUMAN	TFCP2	Alpha-globin transcription factor CP2	2.84152e+06
Q12802	AKP13_HUMAN	AKAP13	A-kinase anchor protein 13	4.04018e+06
Q12815	TROAP_HUMAN	TROAP	Tastin	193300
Q12824	SNF5_HUMAN	SMARCB1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	2.52492e+06
Q12830	BPTF_HUMAN	BPTF	Nucleosome-remodeling factor subunit BPTF	2.37222e+06
Q12846	STX4_HUMAN	STX4	Syntaxin-4	8.23697e+06
Q12849	GRSF1_HUMAN	GRSF1	G-rich sequence factor 1	8.35757e+06
Q12857	NFIA_HUMAN	NFIA	Nuclear factor 1 A-type	5.29966e+06
Q12872	SFSWA_HUMAN	SFSWAP	Splicing factor, suppressor of white-apricot homolog	2.32691e+06
Q12873	CHD3_HUMAN	CHD3	Chromodomain-helicase-DNA-binding protein 3	1.05363e+07
Q12874	SF3A3_HUMAN	SF3A3	Splicing factor 3A subunit 3	2.57705e+07
Q12882	DPYD_HUMAN	DPYD	Dihydropyrimidine dehydrogenase [NADP(+)]	414197
Q12888	TP53B_HUMAN	TP53BP1	TP53-binding protein 1	1.09284e+07
Q12894	IFRD2_HUMAN	IFRD2	Interferon-related developmental regulator 2	3.47615e+06
Q12899	TRI26_HUMAN	TRIM26	Tripartite motif-containing protein 26	1.48664e+06
Q12904	AIMP1_HUMAN	AIMP1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1	3.12949e+07
Q12905	ILF2_HUMAN	ILF2	Interleukin enhancer-binding factor 2	6.53686e+07
Q12906	ILF3_HUMAN	ILF3	Interleukin enhancer-binding factor 3	6.02627e+07
Q12907	LMAN2_HUMAN	LMAN2	Vesicular integral-membrane protein VIP36	2.69017e+07
Q12926	ELAV2_HUMAN	ELAVL2	ELAV-like protein 2	1.56668e+07
Q12931	TRAP1_HUMAN	TRAP1	Heat shock protein 75 kDa, mitochondrial	5.41038e+07
Q12933	TRAF2_HUMAN	TRAF2	TNF receptor-associated factor 2	925750
Q12948	FOXC1_HUMAN	FOXC1	Forkhead box protein C1	8.57566e+06
Q12955	ANK3_HUMAN	ANK3	Ankyrin-3	1.22095e+07
Q12959	DLG1_HUMAN	DLG1	Disks large homolog 1	2.97179e+06
Q12962	TAF10_HUMAN	TAF10	Transcription initiation factor TFIID subunit 10	1.5829e+06
Q12965	MYO1E_HUMAN	MYO1E	Unconventional myosin-Ie	2.67013e+07
Q12972	PP1R8_HUMAN	PPP1R8	Nuclear inhibitor of protein phosphatase 1	7.45579e+06
Q12979	ABR_HUMAN	ABR	Active breakpoint cluster region-related protein	2.57336e+06
Q12980	NPRL3_HUMAN	NPRL3	GATOR complex protein NPRL3	269535
Q12981	SEC20_HUMAN	BNIP1	Vesicle transport protein SEC20	2.10051e+06
Q12982	BNIP2_HUMAN	BNIP2	BCL2/adenovirus E1B 19 kDa protein-interacting protein 2	1.82793e+06
Q12983	BNIP3_HUMAN	BNIP3	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3	1.69137e+06
Q12996	CSTF3_HUMAN	CSTF3	Cleavage stimulation factor subunit 3	9.56586e+06
Q13011	ECH1_HUMAN	ECH1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	3.92318e+07
Q13033	STRN3_HUMAN	STRN3	Striatin-3	4.45205e+06
Q13042	CDC16_HUMAN	CDC16	Cell division cycle protein 16 homolog	4.33653e+06
Q13043	STK4_HUMAN	STK4	Serine/threonine-protein kinase 4	2.07251e+06
Q13045	FLII_HUMAN	FLII	Protein flightless-1 homolog	1.34715e+07
Q13057	COASY_HUMAN	COASY	Bifunctional coenzyme A synthase	1.42163e+07
Q13084	RM28_HUMAN	MRPL28	39S ribosomal protein L28, mitochondrial	2.28368e+06
Q13085	ACACA_HUMAN	ACACA	Acetyl-CoA carboxylase 1	9.4177e+06
Q13098	CSN1_HUMAN	GPS1	COP9 signalosome complex subunit 1	1.24721e+07
Q13107	UBP4_HUMAN	USP4	Ubiquitin carboxyl-terminal hydrolase 4	5.41582e+06
Q13111	CAF1A_HUMAN	CHAF1A	Chromatin assembly factor 1 subunit A	2.43038e+06
Q13112	CAF1B_HUMAN	CHAF1B	Chromatin assembly factor 1 subunit B	5.59567e+06
Q13123	RED_HUMAN	IK	Protein Red	1.19801e+07
Q13126	MTAP_HUMAN	MTAP	S-methyl-5'-thioadenosine phosphorylase	1.13277e+07
Q13131	AAPK1_HUMAN	PRKAA1	5'-AMP-activated protein kinase catalytic subunit alpha-1	5.32509e+06
Q13136	LIPA1_HUMAN	PPFIA1	Liprin-alpha-1	5.23286e+06
Q13144	EI2BE_HUMAN	EIF2B5	Translation initiation factor eIF-2B subunit epsilon	7.43098e+06
Q13148	TADBP_HUMAN	TARDBP	TAR DNA-binding protein 43	2.9512e+07
Q13151	ROA0_HUMAN	HNRNPA0	Heterogeneous nuclear ribonucleoprotein A0	8.25868e+07
Q13153	PAK1_HUMAN	PAK1	Serine/threonine-protein kinase PAK 1	8.76752e+06
Q13155	AIMP2_HUMAN	AIMP2	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2	1.86018e+07
Q13158	FADD_HUMAN	FADD	FAS-associated death domain protein	3.55413e+06
Q13162	PRDX4_HUMAN	PRDX4	Peroxiredoxin-4	5.40159e+07
Q13177	PAK2_HUMAN	PAK2	Serine/threonine-protein kinase PAK 2	1.64438e+07
Q13185	CBX3_HUMAN	CBX3	Chromobox protein homolog 3	8.40881e+07
Q13188	STK3_HUMAN	STK3	Serine/threonine-protein kinase 3	2.39147e+06
Q13190	STX5_HUMAN	STX5	Syntaxin-5	4.22856e+06
Q13200	PSMD2_HUMAN	PSMD2	26S proteasome non-ATPase regulatory subunit 2	2.30814e+07
Q13206	DDX10_HUMAN	DDX10	Probable ATP-dependent RNA helicase DDX10	8.24914e+06
Q13217	DNJC3_HUMAN	DNAJC3	DnaJ homolog subfamily C member 3	4.31045e+06
Q13227	GPS2_HUMAN	GPS2	G protein pathway suppressor 2	2.7722e+06
Q13228	SBP1_HUMAN	SELENBP1	Methanethiol oxidase	5.5689e+06
Q13232	NDK3_HUMAN	NME3	Nucleoside diphosphate kinase 3	2.40833e+07
Q13242	SRSF9_HUMAN	SRSF9	Serine/arginine-rich splicing factor 9	2.16321e+07
Q13243	SRSF5_HUMAN	SRSF5	Serine/arginine-rich splicing factor 5	1.05229e+07
