Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R03.mzML
Q14691	PSF1_HUMAN	GINS1	DNA replication complex GINS protein PSF1	3.61253e+06
Q14692	BMS1_HUMAN	BMS1	Ribosome biogenesis protein BMS1 homolog	7.4519e+06
Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10	1.40414e+07
Q14696	MESD_HUMAN	MESD	LRP chaperone MESD	1.60226e+07
Q14697	GANAB_HUMAN	GANAB	Neutral alpha-glucosidase AB	7.91518e+07
Q14728	MFS10_HUMAN	MFSD10	Major facilitator superfamily domain-containing protein 10	2.58999e+06
Q14738	2A5D_HUMAN	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	3.07034e+07
Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR	2.31891e+07
Q14746	COG2_HUMAN	COG2	Conserved oligomeric Golgi complex subunit 2	860787
Q14764	MVP_HUMAN	MVP	Major vault protein	2.58376e+07
Q14789	GOGB1_HUMAN	GOLGB1	Golgin subfamily B member 1	2.36927e+06
Q14790	CASP8_HUMAN	CASP8	Caspase-8	4.67805e+06
Q147X3	NAA30_HUMAN	NAA30	N-alpha-acetyltransferase 30	2.73406e+06
Q14807	KIF22_HUMAN	KIF22	Kinesin-like protein KIF22	5.2354e+06
Q14839	CHD4_HUMAN	CHD4	Chromodomain-helicase-DNA-binding protein 4	1.62706e+07
Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1	3.96203e+07
Q14914	PTGR1_HUMAN	PTGR1	Prostaglandin reductase 1	1.60623e+07
Q14919	NC2A_HUMAN	DRAP1	Dr1-associated corepressor	9.11259e+06
Q14966	ZN638_HUMAN	ZNF638	Zinc finger protein 638	5.65633e+06
Q14974	IMB1_HUMAN	KPNB1	Importin subunit beta-1	6.00536e+07
Q14978	NOLC1_HUMAN	NOLC1	Nucleolar and coiled-body phosphoprotein 1	6.43692e+07
Q14980	NUMA1_HUMAN	NUMA1	Nuclear mitotic apparatus protein 1	2.10209e+07
Q14997	PSME4_HUMAN	PSME4	Proteasome activator complex subunit 4	3.86548e+06
Q149N8	SHPRH_HUMAN	SHPRH	E3 ubiquitin-protein ligase SHPRH	1.0952e+07
Q14BN4	SLMAP_HUMAN	SLMAP	Sarcolemmal membrane-associated protein	1.71732e+06
Q14C86	GAPD1_HUMAN	GAPVD1	GTPase-activating protein and VPS9 domain-containing protein 1	6.39284e+06
Q14CX7	NAA25_HUMAN	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit	5.49524e+06
Q15003	CND2_HUMAN	NCAPH	Condensin complex subunit 2	9.5293e+06
Q15004	PAF15_HUMAN	PCLAF	PCNA-associated factor	7.3864e+06
Q15005	SPCS2_HUMAN	SPCS2	Signal peptidase complex subunit 2	1.77538e+07
Q15006	EMC2_HUMAN	EMC2	ER membrane protein complex subunit 2	6.59485e+06
Q15007	FL2D_HUMAN	WTAP	Pre-mRNA-splicing regulator WTAP	3.97483e+06
Q15008	PSMD6_HUMAN	PSMD6	26S proteasome non-ATPase regulatory subunit 6	1.72107e+07
Q15011	HERP1_HUMAN	HERPUD1	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein	502619
Q15013	MD2BP_HUMAN	MAD2L1BP	MAD2L1-binding protein	278792
Q15014	MO4L2_HUMAN	MORF4L2	Mortality factor 4-like protein 2	1.20595e+07
Q15018	ABRX2_HUMAN	ABRAXAS2	BRISC complex subunit Abraxas 2	3.39495e+06
Q15019	SEPT2_HUMAN	SEPTIN2	Septin-2	2.15356e+07
Q15020	SART3_HUMAN	SART3	Squamous cell carcinoma antigen recognized by T-cells 3	9.34837e+06
Q15021	CND1_HUMAN	NCAPD2	Condensin complex subunit 1	1.00376e+07
Q15022	SUZ12_HUMAN	SUZ12	Polycomb protein SUZ12	7.45851e+06
Q15024	EXOS7_HUMAN	EXOSC7	Exosome complex component RRP42	6.20388e+06
Q15025	TNIP1_HUMAN	TNIP1	TNFAIP3-interacting protein 1	3.13971e+06
Q15029	U5S1_HUMAN	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component	2.9139e+07
Q15031	SYLM_HUMAN	LARS2	Probable leucine--tRNA ligase, mitochondrial	4.09013e+06
Q15041	AR6P1_HUMAN	ARL6IP1	ADP-ribosylation factor-like protein 6-interacting protein 1	8.76523e+06
Q15042	RB3GP_HUMAN	RAB3GAP1	Rab3 GTPase-activating protein catalytic subunit	4.32464e+06
Q15043	S39AE_HUMAN	SLC39A14	Metal cation symporter ZIP14	4.97892e+06
Q15046	SYK_HUMAN	KARS1	Lysine--tRNA ligase	5.20949e+07
Q15048	LRC14_HUMAN	LRRC14	Leucine-rich repeat-containing protein 14	59423.5
Q15050	RRS1_HUMAN	RRS1	Ribosome biogenesis regulatory protein homolog	2.57337e+07
Q15054	DPOD3_HUMAN	POLD3	DNA polymerase delta subunit 3	1.78239e+07
Q15056	IF4H_HUMAN	EIF4H	Eukaryotic translation initiation factor 4H	3.48428e+07
Q15057	ACAP2_HUMAN	ACAP2	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	569069
Q15058	KIF14_HUMAN	KIF14	Kinesin-like protein KIF14	2.19312e+06
Q15059	BRD3_HUMAN	BRD3	Bromodomain-containing protein 3	6.99505e+06
Q15061	WDR43_HUMAN	WDR43	WD repeat-containing protein 43	1.35975e+07
Q15067	ACOX1_HUMAN	ACOX1	Peroxisomal acyl-coenzyme A oxidase 1	5.0509e+06
Q15070	OXA1L_HUMAN	OXA1L	Mitochondrial inner membrane protein OXA1L	9.69553e+06
Q15075	EEA1_HUMAN	EEA1	Early endosome antigen 1	3.89548e+06
Q15084	PDIA6_HUMAN	PDIA6	Protein disulfide-isomerase A6	1.00915e+08
Q15102	PA1B3_HUMAN	PAFAH1B3	Platelet-activating factor acetylhydrolase IB subunit gamma	6.17388e+06
Q15118	PDK1_HUMAN	PDK1	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial	818958
Q15120	PDK3_HUMAN	PDK3	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	1.81371e+06
Q15121	PEA15_HUMAN	PEA15	Astrocytic phosphoprotein PEA-15	6.62105e+06
Q15125	EBP_HUMAN	EBP	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	2.2852e+07
Q15126	PMVK_HUMAN	PMVK	Phosphomevalonate kinase	1.09906e+07
Q15149	PLEC_HUMAN	PLEC	Plectin	1.29078e+08
Q15154	PCM1_HUMAN	PCM1	Pericentriolar material 1 protein	1.99286e+06
Q15155	NOMO1_HUMAN	NOMO1	Nodal modulator 1	6.57877e+06
Q15165	PON2_HUMAN	PON2	Serum paraoxonase/arylesterase 2	8.17967e+06
Q15172	2A5A_HUMAN	PPP2R5A	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	430068
Q15181	IPYR_HUMAN	PPA1	Inorganic pyrophosphatase	9.78437e+07
Q15185	TEBP_HUMAN	PTGES3	Prostaglandin E synthase 3	1.23869e+08
Q15208	STK38_HUMAN	STK38	Serine/threonine-protein kinase 38	932210
Q15233	NONO_HUMAN	NONO	Non-POU domain-containing octamer-binding protein	1.02159e+08
Q15257	PTPA_HUMAN	PTPA	Serine/threonine-protein phosphatase 2A activator	1.84534e+07
Q15269	PWP2_HUMAN	PWP2	Periodic tryptophan protein 2 homolog	8.50086e+06
Q15283	RASA2_HUMAN	RASA2	Ras GTPase-activating protein 2	6.02767e+06
Q15286	RAB35_HUMAN	RAB35	Ras-related protein Rab-35	3.69103e+06
Q15287	RNPS1_HUMAN	RNPS1	RNA-binding protein with serine-rich domain 1	2.29235e+07
Q15291	RBBP5_HUMAN	RBBP5	Retinoblastoma-binding protein 5	4.89225e+06
Q15293	RCN1_HUMAN	RCN1	Reticulocalbin-1	6.20474e+07
Q15334	L2GL1_HUMAN	LLGL1	Lethal(2) giant larvae protein homolog 1	1.25711e+07
Q15345	LRC41_HUMAN	LRRC41	Leucine-rich repeat-containing protein 41	788692
Q15361	TTF1_HUMAN	TTF1	Transcription termination factor 1	416615
Q15363	TMED2_HUMAN	TMED2	Transmembrane emp24 domain-containing protein 2	3.67615e+07
Q15365	PCBP1_HUMAN	PCBP1	Poly(rC)-binding protein 1	1.11125e+08
Q15366	PCBP2_HUMAN	PCBP2	Poly(rC)-binding protein 2	1.75932e+08
Q15369	ELOC_HUMAN	ELOC	Elongin-C	3.34445e+07
Q15370	ELOB_HUMAN	ELOB	Elongin-B	3.03443e+07
Q15382	RHEB_HUMAN	RHEB	GTP-binding protein Rheb	1.94382e+07
Q15386	UBE3C_HUMAN	UBE3C	Ubiquitin-protein ligase E3C	2.78987e+06
Q15388	TOM20_HUMAN	TOMM20	Mitochondrial import receptor subunit TOM20 homolog	511750
Q15390	MTFR1_HUMAN	MTFR1	Mitochondrial fission regulator 1	688686
Q15392	DHC24_HUMAN	DHCR24	Delta(24)-sterol reductase	1.04596e+06
Q15393	SF3B3_HUMAN	SF3B3	Splicing factor 3B subunit 3	2.41024e+07
Q15397	PUM3_HUMAN	PUM3	Pumilio homolog 3	9.23657e+06
Q15398	DLGP5_HUMAN	DLGAP5	Disks large-associated protein 5	1.85175e+06
Q15404	RSU1_HUMAN	RSU1	Ras suppressor protein 1	5.15467e+06
Q15417	CNN3_HUMAN	CNN3	Calponin-3	8.6175e+06
Q15418	KS6A1_HUMAN	RPS6KA1	Ribosomal protein S6 kinase alpha-1	5.54545e+06
Q15424	SAFB1_HUMAN	SAFB	Scaffold attachment factor B1	1.84973e+07
Q15427	SF3B4_HUMAN	SF3B4	Splicing factor 3B subunit 4	1.34449e+07
Q15428	SF3A2_HUMAN	SF3A2	Splicing factor 3A subunit 2	1.72172e+07
Q15434	RBMS2_HUMAN	RBMS2	RNA-binding motif, single-stranded-interacting protein 2	1.7558e+06
Q15435	PP1R7_HUMAN	PPP1R7	Protein phosphatase 1 regulatory subunit 7	5.23289e+06
Q15436	SC23A_HUMAN	SEC23A	Protein transport protein Sec23A	5.27418e+07
Q15437	SC23B_HUMAN	SEC23B	Protein transport protein Sec23B	4.74108e+06
Q15438	CYH1_HUMAN	CYTH1	Cytohesin-1	823271
Q15459	SF3A1_HUMAN	SF3A1	Splicing factor 3A subunit 1	2.26416e+07
Q15477	SKIV2_HUMAN	SKIV2L	Helicase SKI2W	2.49108e+06
Q15526	SURF1_HUMAN	SURF1	Surfeit locus protein 1	1.16079e+06
Q15527	SURF2_HUMAN	SURF2	Surfeit locus protein 2	3.01952e+06
Q15528	MED22_HUMAN	MED22	Mediator of RNA polymerase II transcription subunit 22	2.54966e+06
Q15542	TAF5_HUMAN	TAF5	Transcription initiation factor TFIID subunit 5	2.77525e+06
Q15545	TAF7_HUMAN	TAF7	Transcription initiation factor TFIID subunit 7	1.89029e+06
Q15554	TERF2_HUMAN	TERF2	Telomeric repeat-binding factor 2	3.83169e+06
Q15555	MARE2_HUMAN	MAPRE2	Microtubule-associated protein RP/EB family member 2	3.53022e+06
Q15582	BGH3_HUMAN	TGFBI	Transforming growth factor-beta-induced protein ig-h3	8.75486e+06
Q15599	NHRF2_HUMAN	SLC9A3R2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	4.39696e+06
Q15628	TRADD_HUMAN	TRADD	Tumor necrosis factor receptor type 1-associated DEATH domain protein	536025
Q15629	TRAM1_HUMAN	TRAM1	Translocating chain-associated membrane protein 1	2.82818e+06
Q15631	TSN_HUMAN	TSN	Translin	2.43937e+07
Q15637	SF01_HUMAN	SF1	Splicing factor 1	2.63118e+07
Q15642	CIP4_HUMAN	TRIP10	Cdc42-interacting protein 4	4.49153e+06
Q15645	PCH2_HUMAN	TRIP13	Pachytene checkpoint protein 2 homolog	1.18594e+07
Q15648	MED1_HUMAN	MED1	Mediator of RNA polymerase II transcription subunit 1	2.22288e+06
Q15649	ZNHI3_HUMAN	ZNHIT3	Zinc finger HIT domain-containing protein 3	816963
Q15650	TRIP4_HUMAN	TRIP4	Activating signal cointegrator 1	3.49312e+06
Q15651	HMGN3_HUMAN	HMGN3	High mobility group nucleosome-binding domain-containing protein 3	4.01203e+06
Q15652	JHD2C_HUMAN	JMJD1C	Probable JmjC domain-containing histone demethylation protein 2C	6.83148e+06
Q15653	IKBB_HUMAN	NFKBIB	NF-kappa-B inhibitor beta	1.05449e+06
Q15654	TRIP6_HUMAN	TRIP6	Thyroid receptor-interacting protein 6	6.2515e+06
Q15691	MARE1_HUMAN	MAPRE1	Microtubule-associated protein RP/EB family member 1	2.34657e+07
Q15695;Q15696	U2AFL_HUMAN;U2AFM_HUMAN	ZRSR2;ZRSR2P1	Putative U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1	8.65988e+06
Q15699	ALX1_HUMAN	ALX1	ALX homeobox protein 1	1.54694e+06
Q15714	T22D1_HUMAN	TSC22D1	TSC22 domain family protein 1	1.64762e+07
Q15717	ELAV1_HUMAN	ELAVL1	ELAV-like protein 1	4.99311e+07
Q15723	ELF2_HUMAN	ELF2	ETS-related transcription factor Elf-2	4.54595e+06
Q15738	NSDHL_HUMAN	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	6.82988e+06
Q15744	CEBPE_HUMAN	CEBPE	CCAAT/enhancer-binding protein epsilon	1.15503e+07
Q15750	TAB1_HUMAN	TAB1	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1	1.09673e+06
Q15758	AAAT_HUMAN	SLC1A5	Neutral amino acid transporter B(0)	1.85167e+07
Q15771	RAB30_HUMAN	RAB30	Ras-related protein Rab-30	320882
Q15776	ZKSC8_HUMAN	ZKSCAN8	Zinc finger protein with KRAB and SCAN domains 8	147040
Q15785	TOM34_HUMAN	TOMM34	Mitochondrial import receptor subunit TOM34	1.10296e+07
Q15796	SMAD2_HUMAN	SMAD2	Mothers against decapentaplegic homolog 2	4.83567e+06
Q15797	SMAD1_HUMAN	SMAD1	Mothers against decapentaplegic homolog 1	1.35198e+06
Q15800	MSMO1_HUMAN	MSMO1	Methylsterol monooxygenase 1	1.24112e+06
Q15811	ITSN1_HUMAN	ITSN1	Intersectin-1	4.95887e+06
Q15813	TBCE_HUMAN	TBCE	Tubulin-specific chaperone E	2.63631e+06
Q15814	TBCC_HUMAN	TBCC	Tubulin-specific chaperone C	7.20838e+06
Q15819	UB2V2_HUMAN	UBE2V2	Ubiquitin-conjugating enzyme E2 variant 2	7.28666e+07
Q15833	STXB2_HUMAN	STXBP2	Syntaxin-binding protein 2	8.42529e+06
Q15836	VAMP3_HUMAN	VAMP3	Vesicle-associated membrane protein 3	225589
Q15843	NEDD8_HUMAN	NEDD8	NEDD8	3.46818e+07
Q15904	VAS1_HUMAN	ATP6AP1	V-type proton ATPase subunit S1	2.08099e+06
Q15906	VPS72_HUMAN	VPS72	Vacuolar protein sorting-associated protein 72 homolog	2.15004e+06
Q15907	RB11B_HUMAN	RAB11B	Ras-related protein Rab-11B	4.68026e+07
Q15910	EZH2_HUMAN	EZH2	Histone-lysine N-methyltransferase EZH2	1.22834e+06
Q15942	ZYX_HUMAN	ZYX	Zyxin	8.17334e+06
Q16181	SEPT7_HUMAN	SEPTIN7	Septin-7	1.63587e+07
Q16186	ADRM1_HUMAN	ADRM1	Proteasomal ubiquitin receptor ADRM1	1.23879e+07
Q16204	CCDC6_HUMAN	CCDC6	Coiled-coil domain-containing protein 6	5.62736e+06
Q16222	UAP1_HUMAN	UAP1	UDP-N-acetylhexosamine pyrophosphorylase	3.60904e+06
Q16254	E2F4_HUMAN	E2F4	Transcription factor E2F4	1.95394e+06
Q16401	PSMD5_HUMAN	PSMD5	26S proteasome non-ATPase regulatory subunit 5	1.75128e+07
Q16512	PKN1_HUMAN	PKN1	Serine/threonine-protein kinase N1	696048
Q16513	PKN2_HUMAN	PKN2	Serine/threonine-protein kinase N2	6.37108e+06
Q16527	CSRP2_HUMAN	CSRP2	Cysteine and glycine-rich protein 2	709960
Q16531	DDB1_HUMAN	DDB1	DNA damage-binding protein 1	3.76168e+07
Q16537	2A5E_HUMAN	PPP2R5E	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	3.16346e+06
Q16539	MK14_HUMAN	MAPK14	Mitogen-activated protein kinase 14	3.00982e+06
Q16540	RM23_HUMAN	MRPL23	39S ribosomal protein L23, mitochondrial	6.32825e+06
Q16543	CDC37_HUMAN	CDC37	Hsp90 co-chaperone Cdc37	3.00136e+07
Q16555	DPYL2_HUMAN	DPYSL2	Dihydropyrimidinase-related protein 2	2.29701e+07
Q16563	SYPL1_HUMAN	SYPL1	Synaptophysin-like protein 1	1.64384e+07
Q16576	RBBP7_HUMAN	RBBP7	Histone-binding protein RBBP7	2.66778e+07
Q16595	FRDA_HUMAN	FXN	Frataxin, mitochondrial	3.56326e+06
Q16629	SRSF7_HUMAN	SRSF7	Serine/arginine-rich splicing factor 7	7.65812e+07
Q16630	CPSF6_HUMAN	CPSF6	Cleavage and polyadenylation specificity factor subunit 6	3.76125e+07
Q16637	SMN_HUMAN	SMN1	Survival motor neuron protein	1.24406e+07
Q16643	DREB_HUMAN	DBN1	Drebrin	7.03186e+06
Q16656	NRF1_HUMAN	NRF1	Nuclear respiratory factor 1	4.51523e+06
Q16658	FSCN1_HUMAN	FSCN1	Fascin	6.62358e+07
Q16666	IF16_HUMAN	IFI16	Gamma-interferon-inducible protein 16	1.4466e+07
Q16698	DECR_HUMAN	DECR1	2,4-dienoyl-CoA reductase, mitochondrial	1.2158e+07
Q16706	MA2A1_HUMAN	MAN2A1	Alpha-mannosidase 2	694947
Q16718	NDUA5_HUMAN	NDUFA5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	1.04319e+07
Q16719	KYNU_HUMAN	KYNU	Kynureninase	1.03168e+08
Q16740	CLPP_HUMAN	CLPP	ATP-dependent Clp protease proteolytic subunit, mitochondrial	1.00654e+07
Q16762	THTR_HUMAN	TST	Thiosulfate sulfurtransferase	9.10191e+06
Q16763	UBE2S_HUMAN	UBE2S	Ubiquitin-conjugating enzyme E2 S	9.3067e+06
Q16773	KAT1_HUMAN	KYAT1	Kynurenine--oxoglutarate transaminase 1	1.57607e+06
Q16774	KGUA_HUMAN	GUK1	Guanylate kinase	6.413e+07
Q16775	GLO2_HUMAN	HAGH	Hydroxyacylglutathione hydrolase, mitochondrial	8.2129e+06
Q16790	CAH9_HUMAN	CA9	Carbonic anhydrase 9	1.90992e+07
Q16795	NDUA9_HUMAN	NDUFA9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	7.80261e+06
Q16799	RTN1_HUMAN	RTN1	Reticulon-1	1.50191e+07
Q16822	PCKGM_HUMAN	PCK2	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	1.10604e+07
Q16836	HCDH_HUMAN	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	2.87113e+07
Q16850	CP51A_HUMAN	CYP51A1	Lanosterol 14-alpha demethylase	4.49851e+06
Q16851	UGPA_HUMAN	UGP2	UTP--glucose-1-phosphate uridylyltransferase	1.88634e+07
Q16864	VATF_HUMAN	ATP6V1F	V-type proton ATPase subunit F	1.39695e+06
Q16877	F264_HUMAN	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4	9.70794e+06
Q16881	TRXR1_HUMAN	TXNRD1	Thioredoxin reductase 1, cytoplasmic	9.15201e+07
Q16891	MIC60_HUMAN	IMMT	MICOS complex subunit MIC60	3.09392e+07
Q17334	ADH1_CAEEL	sodh-1	Alcohol dehydrogenase 1	9.60732e+07
Q17335	ADHX_CAEEL	H24K24.3	Alcohol dehydrogenase class-3	3.95251e+06
Q17339	GLD1_CAEEL	gld-1	Female germline-specific tumor suppressor gld-1	3.15196e+06
Q17345	CNOT7_CAEEL	ccf-1	CCR4-NOT transcription complex subunit 7	236258
Q17348	SMD3_CAEEL	snr-1	Small nuclear ribonucleoprotein Sm D3	1.74839e+07
Q17361	UBP14_CAEEL	usp-14	Ubiquitin carboxyl-terminal hydrolase 14	5.10389e+06
Q17405	YQ02_CAEEL	AC3.5	Aminopeptidase-like protein AC3.5	6.5762e+06
Q17426	YQ4B_CAEEL	B0024.11	Putative pseudouridine synthase B0024.11	583409
Q17427	GNA1_CAEEL	gna-1	Glucosamine 6-phosphate N-acetyltransferase	460658
Q17430	SART3_CAEEL	sart-3	Nuclear RNA-binding protein sart-3	1.55475e+06
Q17432				965124
Q17435	PFD4_CAEEL	pfd-4	Probable prefoldin subunit 4	1.56815e+07
Q17439	YQVW_CAEEL	B0035.15	Uncharacterized protein B0035.15	1.24054e+06
Q17446	PMK1_CAEEL	pmk-1	Mitogen-activated protein kinase pmk-1	651307
Q17473				2.03928e+07
Q17475				5.01023e+07
Q17489				1.83604e+07
Q17490				5.569e+06
Q17499				2.70458e+06
Q17512				6.09787e+06
Q17532				300644
Q17539				432766
Q17543				2.11461e+06
Q17556				3.97451e+06
Q17557				959859
Q17561				1.72355e+06
Q17569	DDI1_CAEEL	ddi-1	Protein DDI1 homolog 1	673332
Q17571;Q7JMQ6				1.45184e+07
Q17573				414319
Q17574	MTRR_CAEEL	mtrr-1	Methionine synthase reductase	2.99387e+06
Q17603	ASF1L_CAEEL	asfl-1	Probable histone chaperone asf-1-like protein	220762
Q17624				3.34017e+06
Q17632	RRP44_CAEEL	dis-3	Probable exosome complex exonuclease RRP44	442239
Q17633				3.34538e+06
Q17686;Q5WRS4				5.14967e+06
Q17687				396471
Q17688	ER442_CAEEL	erp-44.2	Endoplasmic reticulum resident protein 44.2	2.49391e+06
Q17693	MTHR_CAEEL	mthf-1	Probable methylenetetrahydrofolate reductase	9.01588e+06
Q17698				1.72611e+08
Q17703	STDH1_CAEEL	stdh-1	Putative steroid dehydrogenase 1	4.79045e+06
Q17740				2.15738e+06
Q17750	UFL1_CAEEL	ufl-1	E3 UFM1-protein ligase 1 homolog	709206
Q17761	6PGD_CAEEL	T25B9.9	6-phosphogluconate dehydrogenase, decarboxylating	1.30475e+07
Q17763				8.64217e+07
Q17770	PDI2_CAEEL	pdi-2	Protein disulfide-isomerase 2	1.19668e+08
Q17796				1.19129e+06
Q17802	CPG1_CAEEL	cpg-1	Chondroitin proteoglycan 1	8.20697e+06
Q17819	ORN_CAEEL	C08B6.8	Probable oligoribonuclease	598244
Q17827	PFD1_CAEEL	pfd-1	Probable prefoldin subunit 1	2.87704e+07
Q17832				2.75662e+07
Q17849;Q86GU1				8.84687e+06
Q17880				1.15627e+07
Q17886				1.95598e+06
Q17898				1.95339e+06
Q17935				5.98848e+06
Q17949	DOHH_CAEEL	dohh-1	Deoxyhypusine hydroxylase	2.35829e+06
Q17967	PDI1_CAEEL	pdi-1	Protein disulfide-isomerase 1	3.74539e+07
Q17974				2.34769e+06
Q17993				5.04542e+06
Q17994				3.88586e+07
Q17RN3	FA98C_HUMAN	FAM98C	Protein FAM98C	597925
Q17RY6	LY6K_HUMAN	LY6K	Lymphocyte antigen 6K	2.26961e+06
Q18012				2.95271e+06
Q18020	HRG7_CAEEL	hrg-7	Aspartic protease 10	4.53817e+06
Q18026	KYNU_CAEEL	flu-2	Kynureninase	2.9e+06
Q18032				5.73105e+06
Q18036				8.573e+06
Q18038				2.6504e+06
Q18040	OAT_CAEEL	oatr-1	Probable ornithine aminotransferase, mitochondrial	2.65813e+07
Q18066	DIM_CAEEL	dim-1	Disorganized muscle protein 1	1.17014e+08
Q18074				7.37415e+06
Q18090	TOM40_CAEEL	tomm-40	Mitochondrial import receptor subunit TOM40 homolog	5.28183e+06
Q18095				2.53079e+06
Q18115	PSMD1_CAEEL	rpn-2	26S proteasome non-ATPase regulatory subunit 1	6.93274e+06
Q18124				5.97724e+06
Q18164	DPYD_CAEEL	dpyd-1	Dihydropyrimidine dehydrogenase [NADP(+)]	2.824e+07
Q18198				3.63443e+06
Q18211	RCC1_CAEEL	ran-3	Regulator of chromosome condensation	6.30647e+06
Q18212	DX39B_CAEEL	hel-1	Spliceosome RNA helicase DDX39B homolog	2.33715e+07
Q18218				1.16606e+06
Q18224				1.4096e+06
Q18231				230154
Q18240;Q7JMA9	SPR2_CAEEL	spr-2	Suppressor of presenilin-2	1.43222e+06
Q18246	RAP1_CAEEL	rap-1	Ras-related protein Rap-1	1.59733e+06
Q18257				722783
Q18265				1.58358e+06
Q18276				1.37446e+07
Q18357				1.23001e+06
Q18359	NDUA5_CAEEL	C33A12.1	Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	1.80359e+07
Q18406	EXOC5_CAEEL	sec-10	Exocyst complex component 5	207059
Q18409	RSP6_CAEEL	rsp-6	Probable splicing factor, arginine/serine-rich 6	1.09607e+07
Q18421	GRPE_CAEEL	C34C12.8	GrpE protein homolog, mitochondrial	7.0647e+06
Q18445				1.9002e+06
Q18453				1.40726e+06
Q18483				3.13183e+06
Q18486	COQ8_CAEEL	coq-8	Atypical kinase coq-8, mitochondrial	787186
Q18493	UAP1_CAEEL	C36A4.4	Probable UDP-N-acetylglucosamine pyrophosphorylase	6.18223e+06
Q18496;Q65ZB8				6.13307e+06
Q18529				1.88556e+06
Q18547				5.09644e+06
Q18577				2.09145e+07
Q18587				411133
Q18597				503671
Q18599				5.72757e+07
Q18625				1.17497e+07
Q18660				939107
Q18677	DHP2_CAEEL	dhp-2	Dihydropyrimidinase 2	580928
Q18678	SYSC_CAEEL	sars-1	Probable serine--tRNA ligase, cytoplasmic	1.33078e+07
Q18680	IPYR_CAEEL	pyp-1	Inorganic pyrophosphatase 1	2.82411e+07
Q18685	UN112_CAEEL	unc-112	Protein unc-112	1.62334e+06
Q18688	HSP90_CAEEL	daf-21	Heat shock protein 90	1.31363e+08
Q18758				750865
Q18782				115800
Q18786	SMD2_CAEEL	snr-4	Probable small nuclear ribonucleoprotein Sm D2	1.0422e+07
Q18787	PRS7_CAEEL	rpt-1	26S proteasome regulatory subunit 7	7.15584e+06
Q18788	MAN12_CAEEL	C52E4.5	Mannosyl-oligosaccharide 1,2-alpha-mannosidase C52E4.5	536840
Q18801	GMD1_CAEEL	bre-1	GDP-mannose 4,6 dehydratase 1	1.64946e+06
Q18803	ATPL2_CAEEL	asg-2	Probable ATP synthase subunit g 2, mitochondrial	3.17274e+07
Q18817				1.9253e+06
Q18822				923444
Q18823	LAM2_CAEEL	lam-2	Laminin-like protein lam-2	9.12846e+06
Q18846	KS6A2_CAEEL	rskn-2	Putative ribosomal protein S6 kinase alpha-2	1.84361e+06
Q18853				1.1425e+07
Q18885	BTF3_CAEEL	icd-1	Transcription factor BTF3 homolog	2.11859e+07
Q18886				1.52445e+06
Q18905	CGP1_CAEEL	cgp-1	GTP-binding protein cgp-1	676016
Q18916				840270
Q18921				3.35916e+06
Q18926				1.79591e+06
Q18938	MAAI_CAEEL	gst-42	Probable maleylacetoacetate isomerase	3.39643e+06
Q18943				1.60116e+07
Q18946				2.06472e+06
Q18947				6.10153e+06
Q18965				893323
Q18967	EIF3F_CAEEL	eif-3.F	Eukaryotic translation initiation factor 3 subunit F	1.4421e+07
Q18983				311357
Q18990	PYR1_CAEEL	pyr-1	CAD protein	2.29798e+06
Q19007				3.24778e+07
Q19020	DYHC_CAEEL	dhc-1	Dynein heavy chain, cytoplasmic	1.933e+06
Q19052	EIF2A_CAEEL	eif-2A	Eukaryotic translation initiation factor 2A	2.28276e+06
Q19057				9.61703e+06
Q19058				2.48967e+06
Q19063				4.84399e+06
Q19064				7.54384e+06
Q19086				4.70756e+06
