Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R01.mzML
Q29RF7	PDS5A_HUMAN	PDS5A	Sister chromatid cohesion protein PDS5 homolog A	8.88245e+06
Q2AAC3;Q9N4P2				4.72935e+06
Q2EEM8				1.73883e+07
Q2HQL4;Q9U307				1.87403e+07
Q2HQL8				1.16701e+06
Q2KHR3	QSER1_HUMAN	QSER1	Glutamine and serine-rich protein 1	1.9912e+06
Q2KHT3	CL16A_HUMAN	CLEC16A	Protein CLEC16A	6.11443e+06
Q2L6Y6				7.05078e+07
Q2M1P5	KIF7_HUMAN	KIF7	Kinesin-like protein KIF7	1.78916e+06
Q2M2I5	K1C24_HUMAN	KRT24	Keratin, type I cytoskeletal 24	8.93262e+06
Q2M389	WASC4_HUMAN	WASHC4	WASH complex subunit 4	2.79428e+06
Q2NL82	TSR1_HUMAN	TSR1	Pre-rRNA-processing protein TSR1 homolog	2.7043e+07
Q2PZI1	D19L1_HUMAN	DPY19L1	Probable C-mannosyltransferase DPY19L1	2.60901e+06
Q2T9J0	TYSD1_HUMAN	TYSND1	Peroxisomal leader peptide-processing protease	3.05877e+06
Q2TAA2	IAH1_HUMAN	IAH1	Isoamyl acetate-hydrolyzing esterase 1 homolog	7.68333e+06
Q2TAL8	QRIC1_HUMAN	QRICH1	Glutamine-rich protein 1	2.11396e+06
Q2TAY7	SMU1_HUMAN	SMU1	WD40 repeat-containing protein SMU1	9.30792e+07
Q2VPK5	CTU2_HUMAN	CTU2	Cytoplasmic tRNA 2-thiolation protein 2	2.46987e+06
Q2XN18				2.37147e+07
Q30201	HFE_HUMAN	HFE	Hereditary hemochromatosis protein	4.48058e+06
Q304E5;Q9TZQ3	PGL1_CAEEL	pgl-1		7.69736e+07
Q32MZ4	LRRF1_HUMAN	LRRFIP1	Leucine-rich repeat flightless-interacting protein 1	1.30788e+07
Q32NC0	CR021_HUMAN	C18orf21	UPF0711 protein C18orf21	738290
Q32P28	P3H1_HUMAN	P3H1	Prolyl 3-hydroxylase 1	1.22615e+07
Q32P41	TRM5_HUMAN	TRMT5	tRNA (guanine(37)-N1)-methyltransferase	5.96639e+06
Q32P44	EMAL3_HUMAN	EML3	Echinoderm microtubule-associated protein-like 3	4.413e+06
Q3B726	RPA43_HUMAN	POLR1F	DNA-directed RNA polymerase I subunit RPA43	1.94062e+07
Q3E754	RS21B_YEAST	RPS21B	40S ribosomal protein S21-B	9.63876e+07
Q3E764	TMA7_YEAST	TMA7	Translation machinery-associated protein 7	9.04055e+06
Q3E772	LSO2_YEAST	LSO2	Protein LSO2	6.5138e+06
Q3E776	YB255_YEAST	YBR255C-A	Uncharacterized protein YBR255C-A	648847
Q3E793	BOL1_YEAST	BOL1	BolA-like protein 1	1.05318e+06
Q3E795	YL361_YEAST	YLR361C-A	Uncharacterized protein YLR361C-A	1.75129e+06
Q3E7Y3	RS22B_YEAST	RPS22B	40S ribosomal protein S22-B	7.19585e+07
Q3E824	YO020_YEAST	YOR020W-A	Uncharacterized protein YOR020W-A	5.7624e+06
Q3E830	YC075_YEAST	YCR075W-A	Uncharacterized protein YCR075W-A	4.86861e+06
Q3E833	PCC1_YEAST	PCC1	EKC/KEOPS complex subunit PCC1	1.7084e+06
Q3E834	YOS1_YEAST	YOS1	Protein transport protein YOS1	2.37735e+06
Q3E841	YN034_YEAST	YNR034W-A	Uncharacterized protein YNR034W-A	1.35697e+08
Q3E846	COA6_YEAST	COA6	Cytochrome c oxidase assembly factor 6	3.00357e+06
Q3KNS6	ZN829_HUMAN	ZNF829	Zinc finger protein 829	5.1799e+06
Q3KQU3	MA7D1_HUMAN	MAP7D1	MAP7 domain-containing protein 1	1.40803e+06
Q3KQV9	UAP1L_HUMAN	UAP1L1	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1	755824
Q3LFN1				1.05349e+08
Q3LXA3	TKFC_HUMAN	TKFC	Triokinase/FMN cyclase	1.10762e+07
Q3MHD2	LSM12_HUMAN	LSM12	Protein LSM12 homolog	1.26953e+07
Q3S1M2;Q8MQ16;Q95QE2;Q9N2N3				548254
Q3SXM5	HSDL1_HUMAN	HSDL1	Inactive hydroxysteroid dehydrogenase-like protein 1	3.28859e+06
Q3T978;Q9XWZ2	ACD11_CAEEL	acdh-11		2.2416e+06
Q3Y3Z9				2.67438e+06
Q3Y400				3.05292e+06
Q3YEC7	RABL6_HUMAN	RABL6	Rab-like protein 6	2.26649e+06
Q3ZCM7	TBB8_HUMAN	TUBB8	Tubulin beta-8 chain	5.563e+07
Q3ZCQ8	TIM50_HUMAN	TIMM50	Mitochondrial import inner membrane translocase subunit TIM50	1.25025e+07
Q460N5	PAR14_HUMAN	PARP14	Protein mono-ADP-ribosyltransferase PARP14	1.5224e+06
Q46857				7.25951e+06
Q49A26	GLYR1_HUMAN	GLYR1	Putative oxidoreductase GLYR1	1.0969e+07
Q49AR2	CE022_HUMAN	C5orf22	UPF0489 protein C5orf22	878604
Q49B96	COX19_HUMAN	COX19	Cytochrome c oxidase assembly protein COX19	3.28643e+06
Q4G0F5	VP26B_HUMAN	VPS26B	Vacuolar protein sorting-associated protein 26B	575752
Q4G0I0	CSMT1_HUMAN	CCSMST1	Protein CCSMST1	2.1095e+06
Q4G0J3	LARP7_HUMAN	LARP7	La-related protein 7	5.7891e+06
Q4G0N4	NAKD2_HUMAN	NADK2	NAD kinase 2, mitochondrial	7.75196e+06
Q4G148	GXLT1_HUMAN	GXYLT1	Glucoside xylosyltransferase 1	249409
Q4G176	ACSF3_HUMAN	ACSF3	Malonate--CoA ligase ACSF3, mitochondrial	7.78194e+06
Q4J6C6	PPCEL_HUMAN	PREPL	Prolyl endopeptidase-like	3.82497e+06
Q4KMP7	TB10B_HUMAN	TBC1D10B	TBC1 domain family member 10B	6.172e+06
Q4KMQ2	ANO6_HUMAN	ANO6	Anoctamin-6	1.88162e+06
Q4LE39	ARI4B_HUMAN	ARID4B	AT-rich interactive domain-containing protein 4B	1.1583e+06
Q4PIU9;Q53U87				9.05146e+06
Q4R127				540999
Q4V328	GRAP1_HUMAN	GRIPAP1	GRIP1-associated protein 1	4.14876e+06
Q4VC31	CCD58_HUMAN	CCDC58	Coiled-coil domain-containing protein 58	2.0802e+07
Q4W4Y5;Q8MXD9				1.38659e+07
Q4W4Z2	RT4I1_CAEEL	rad-8	Reticulon-4-interacting protein 1, mitochondrial	1.02182e+06
Q4ZIN3	MBRL_HUMAN	TMEM259	Membralin	483259
Q504Q3	PAN2_HUMAN	PAN2	PAN2-PAN3 deadenylation complex catalytic subunit PAN2	515393
Q52LA3	LIN52_HUMAN	LIN52	Protein lin-52 homolog	178507
Q52LJ0	FA98B_HUMAN	FAM98B	Protein FAM98B	1.32366e+07
Q52LW3	RHG29_HUMAN	ARHGAP29	Rho GTPase-activating protein 29	2.97032e+06
Q53EL6	PDCD4_HUMAN	PDCD4	Programmed cell death protein 4	2.43849e+07
Q53EZ4	CEP55_HUMAN	CEP55	Centrosomal protein of 55 kDa	1.22582e+06
Q53F19	NCBP3_HUMAN	NCBP3	Nuclear cap-binding protein subunit 3	4.09463e+06
Q53FA7	QORX_HUMAN	TP53I3	Quinone oxidoreductase PIG3	1.64832e+06
Q53FT3	HIKES_HUMAN	HIKESHI	Protein Hikeshi	1.69371e+06
Q53GG5	PDLI3_HUMAN	PDLIM3	PDZ and LIM domain protein 3	989502
Q53GQ0	DHB12_HUMAN	HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase	4.03731e+06
Q53GS7	GLE1_HUMAN	GLE1	Nucleoporin GLE1	1.63543e+06
Q53GS9	SNUT2_HUMAN	USP39	U4/U6.U5 tri-snRNP-associated protein 2	1.06533e+07
Q53H12	AGK_HUMAN	AGK	Acylglycerol kinase, mitochondrial	6.86438e+06
Q53H82	LACB2_HUMAN	LACTB2	Endoribonuclease LACTB2	6.79969e+06
Q53H96	P5CR3_HUMAN	PYCR3	Pyrroline-5-carboxylate reductase 3	3.4996e+06
Q53HC9	EIPR1_HUMAN	EIPR1	EARP and GARP complex-interacting protein 1	5.23349e+06
Q53HL2	BOREA_HUMAN	CDCA8	Borealin	7.58227e+06
Q53HV7	SMUG1_HUMAN	SMUG1	Single-strand selective monofunctional uracil DNA glycosylase	1.05032e+06
Q53LP3	SWAHC_HUMAN	SOWAHC	Ankyrin repeat domain-containing protein SOWAHC	5.67365e+06
Q53S33	BOLA3_HUMAN	BOLA3	BolA-like protein 3	1.01852e+06
Q53SF7	COBL1_HUMAN	COBLL1	Cordon-bleu protein-like 1	4.08059e+06
Q53T59	H1BP3_HUMAN	HS1BP3	HCLS1-binding protein 3	1.8569e+06
Q562R1	ACTBL_HUMAN	ACTBL2	Beta-actin-like protein 2	7.74631e+07
Q567U6	CCD93_HUMAN	CCDC93	Coiled-coil domain-containing protein 93	6.73808e+06
Q56P03	EAPP_HUMAN	EAPP	E2F-associated phosphoprotein	4.17617e+06
Q56UN5	M3K19_HUMAN	MAP3K19	Mitogen-activated protein kinase kinase kinase 19	2.39642e+07
Q56VL3	OCAD2_HUMAN	OCIAD2	OCIA domain-containing protein 2	3.38015e+06
Q56VZ2;Q9U365;Q9XXN4				2.12712e+06
Q58FF6	H90B4_HUMAN	HSP90AB4P	Putative heat shock protein HSP 90-beta 4	6.22234e+06
Q58FF8	H90B2_HUMAN	HSP90AB2P	Putative heat shock protein HSP 90-beta 2	9.23612e+07
Q58FG1	HS904_HUMAN	HSP90AA4P	Putative heat shock protein HSP 90-alpha A4	5.62526e+06
Q58WW2	DCAF6_HUMAN	DCAF6	DDB1- and CUL4-associated factor 6	733530
Q5BJD5	TM41B_HUMAN	TMEM41B	Transmembrane protein 41B	4.63028e+06
Q5BJF2	SGMR2_HUMAN	TMEM97	Sigma intracellular receptor 2	1.01497e+07
Q5BKY9	F133B_HUMAN	FAM133B	Protein FAM133B	2.66112e+06
Q5BKZ1	ZN326_HUMAN	ZNF326	DBIRD complex subunit ZNF326	6.70498e+06
Q5C9Z4	NOM1_HUMAN	NOM1	Nucleolar MIF4G domain-containing protein 1	2.35115e+07
Q5CCJ2;Q9N5N9				1.49443e+06
Q5EBL4	RIPL1_HUMAN	RILPL1	RILP-like protein 1	255549
Q5F1R6	DJC21_HUMAN	DNAJC21	DnaJ homolog subfamily C member 21	4.33972e+06
Q5FC67				2.00743e+06
Q5FC69;Q8MP09				3.11339e+06
Q5GLZ8	HERC4_HUMAN	HERC4	Probable E3 ubiquitin-protein ligase HERC4	4.09057e+07
Q5H9R7	PP6R3_HUMAN	PPP6R3	Serine/threonine-protein phosphatase 6 regulatory subunit 3	5.23746e+07
Q5HYI7	MTX3_HUMAN	MTX3	Metaxin-3	925866
Q5HYI8	RABL3_HUMAN	RABL3	Rab-like protein 3	1.41834e+06
Q5HYK3	COQ5_HUMAN	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	2.31293e+06
Q5J8M3	EMC4_HUMAN	EMC4	ER membrane protein complex subunit 4	4.13422e+06
Q5JPE7	NOMO2_HUMAN	NOMO2	Nodal modulator 2	1.10126e+07
Q5JPH6	SYEM_HUMAN	EARS2	Probable glutamate--tRNA ligase, mitochondrial	1.07205e+06
Q5JRA6	TGO1_HUMAN	MIA3	Transport and Golgi organization protein 1 homolog	6.72117e+06
Q5JRX3	PREP_HUMAN	PITRM1	Presequence protease, mitochondrial	5.12109e+06
Q5JS54	PSMG4_HUMAN	PSMG4	Proteasome assembly chaperone 4	2.46376e+06
Q5JSH3	WDR44_HUMAN	WDR44	WD repeat-containing protein 44	7.83992e+06
Q5JSZ5	PRC2B_HUMAN	PRRC2B	Protein PRRC2B	3.15095e+07
Q5JTD0	TJAP1_HUMAN	TJAP1	Tight junction-associated protein 1	1.73927e+06
Q5JTH9	RRP12_HUMAN	RRP12	RRP12-like protein	2.13896e+07
Q5JTJ3	COA6_HUMAN	COA6	Cytochrome c oxidase assembly factor 6 homolog	2.56559e+07
Q5JTV8	TOIP1_HUMAN	TOR1AIP1	Torsin-1A-interacting protein 1	1.30601e+07
Q5JTZ9	SYAM_HUMAN	AARS2	Alanine--tRNA ligase, mitochondrial	1.78974e+06
Q5JUR7	TEX30_HUMAN	TEX30	Testis-expressed protein 30	1.81565e+06
Q5JVF3	PCID2_HUMAN	PCID2	PCI domain-containing protein 2	1.06756e+07
Q5JWF2	GNAS1_HUMAN	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas	1.4284e+07
Q5K4L6	S27A3_HUMAN	SLC27A3	Solute carrier family 27 member 3	3.49239e+06
Q5K651	SAMD9_HUMAN	SAMD9	Sterile alpha motif domain-containing protein 9	1.37306e+06
Q5M775	CYTSB_HUMAN	SPECC1	Cytospin-B	2.93795e+06
Q5MIZ7	P4R3B_HUMAN	PPP4R3B	Serine/threonine-protein phosphatase 4 regulatory subunit 3B	945392
Q5PRF9	SMAG2_HUMAN	SAMD4B	Protein Smaug homolog 2	1.28158e+06
Q5QJE6	TDIF2_HUMAN	DNTTIP2	Deoxynucleotidyltransferase terminal-interacting protein 2	6.71323e+06
Q5R3I4	TTC38_HUMAN	TTC38	Tetratricopeptide repeat protein 38	7.07498e+06
Q5RI15	COX20_HUMAN	COX20	Cytochrome c oxidase assembly protein COX20, mitochondrial	9.38295e+06
Q5RKV6	EXOS6_HUMAN	EXOSC6	Exosome complex component MTR3	3.6548e+08
Q5SNT2	TM201_HUMAN	TMEM201	Transmembrane protein 201	2.08132e+06
Q5SRE5	NU188_HUMAN	NUP188	Nucleoporin NUP188 homolog	1.10973e+07
Q5SRI9	MANEA_HUMAN	MANEA	Glycoprotein endo-alpha-1,2-mannosidase	1.00482e+06
Q5SSJ5	HP1B3_HUMAN	HP1BP3	Heterochromatin protein 1-binding protein 3	2.80466e+07
Q5SW79	CE170_HUMAN	CEP170	Centrosomal protein of 170 kDa	5.73825e+06
Q5SW96	ARH_HUMAN	LDLRAP1	Low density lipoprotein receptor adapter protein 1	1.07663e+06
Q5SWX8	ODR4_HUMAN	ODR4	Protein odr-4 homolog	3.00885e+06
Q5SY16	NOL9_HUMAN	NOL9	Polynucleotide 5'-hydroxyl-kinase NOL9	9.80346e+06
Q5T0F9	C2D1B_HUMAN	CC2D1B	Coiled-coil and C2 domain-containing protein 1B	1.09268e+06
Q5T0W9	FA83B_HUMAN	FAM83B	Protein FAM83B	1.64743e+07
Q5T160	SYRM_HUMAN	RARS2	Probable arginine--tRNA ligase, mitochondrial	498957
Q5T1C6	THEM4_HUMAN	THEM4	Acyl-coenzyme A thioesterase THEM4	1.31507e+06
Q5T1M5	FKB15_HUMAN	FKBP15	FK506-binding protein 15	1.2631e+06
Q5T1V6	DDX59_HUMAN	DDX59	Probable ATP-dependent RNA helicase DDX59	3.16029e+06
Q5T200	ZC3HD_HUMAN	ZC3H13	Zinc finger CCCH domain-containing protein 13	3.83048e+06
Q5T280	CI114_HUMAN	SPOUT1	Putative methyltransferase C9orf114	1.21991e+07
Q5T3I0	GPTC4_HUMAN	GPATCH4	G patch domain-containing protein 4	3.91523e+06
Q5T3J3	LRIF1_HUMAN	LRIF1	Ligand-dependent nuclear receptor-interacting factor 1	3.59152e+06
Q5T440	CAF17_HUMAN	IBA57	Putative transferase CAF17, mitochondrial	1.04031e+06
Q5T4S7	UBR4_HUMAN	UBR4	E3 ubiquitin-protein ligase UBR4	1.10823e+07
Q5T5U3	RHG21_HUMAN	ARHGAP21	Rho GTPase-activating protein 21	842053
Q5T5X7	BEND3_HUMAN	BEND3	BEN domain-containing protein 3	390481
Q5T653	RM02_HUMAN	MRPL2	39S ribosomal protein L2, mitochondrial	5.96813e+06
Q5T6F2	UBAP2_HUMAN	UBAP2	Ubiquitin-associated protein 2	5.17964e+06
Q5T6V5	QSPP_HUMAN	C9orf64	Queuosine salvage protein	5.19596e+06
Q5T8D3	ACBD5_HUMAN	ACBD5	Acyl-CoA-binding domain-containing protein 5	3.17508e+06
Q5T8I3	F102B_HUMAN	FAM102B	Protein FAM102B	1.75067e+06
Q5T8P6	RBM26_HUMAN	RBM26	RNA-binding protein 26	1.75821e+07
Q5T9A4	ATD3B_HUMAN	ATAD3B	ATPase family AAA domain-containing protein 3B	3.8721e+06
Q5T9L3	WLS_HUMAN	WLS	Protein wntless homolog	1.66742e+06
Q5T9S5	CCD18_HUMAN	CCDC18	Coiled-coil domain-containing protein 18	1.96842e+06
Q5TA45	INT11_HUMAN	INTS11	Integrator complex subunit 11	3.4699e+06
Q5TAQ9	DCAF8_HUMAN	DCAF8	DDB1- and CUL4-associated factor 8	4.90718e+06
Q5TB30	DEP1A_HUMAN	DEPDC1	DEP domain-containing protein 1A	2.44137e+07
Q5TBB1	RNH2B_HUMAN	RNASEH2B	Ribonuclease H2 subunit B	4.18594e+06
Q5TC12	ATPF1_HUMAN	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	815644
Q5TDH0	DDI2_HUMAN	DDI2	Protein DDI1 homolog 2	5.51541e+06
Q5TFE4	NT5D1_HUMAN	NT5DC1	5'-nucleotidase domain-containing protein 1	3.43912e+07
Q5THK1	PR14L_HUMAN	PRR14L	Protein PRR14L	1.82273e+07
Q5TZA2	CROCC_HUMAN	CROCC	Rootletin	7.4326e+07
Q5U4P2	ASPH1_HUMAN	ASPHD1	Aspartate beta-hydroxylase domain-containing protein 1	377293
Q5U5Q3;Q6ZN04	MEX3B_HUMAN;MEX3C_HUMAN	MEX3B;MEX3C	RNA-binding E3 ubiquitin-protein ligase MEX3C	1.05713e+06
Q5U5X0	LYRM7_HUMAN	LYRM7	Complex III assembly factor LYRM7	9.49037e+06
Q5UCC4	EMC10_HUMAN	EMC10	ER membrane protein complex subunit 10	804635
Q5UIP0	RIF1_HUMAN	RIF1	Telomere-associated protein RIF1	5.37001e+06
Q5VIR6	VPS53_HUMAN	VPS53	Vacuolar protein sorting-associated protein 53 homolog	590466
Q5VSL9	STRP1_HUMAN	STRIP1	Striatin-interacting protein 1	343773
Q5VST6	AB17B_HUMAN	ABHD17B	Alpha/beta hydrolase domain-containing protein 17B	1.68801e+06
Q5VSY0	GKAP1_HUMAN	GKAP1	G kinase-anchoring protein 1	4.67761e+06
Q5VT06	CE350_HUMAN	CEP350	Centrosome-associated protein 350	452397
Q5VT52	RPRD2_HUMAN	RPRD2	Regulation of nuclear pre-mRNA domain-containing protein 2	6.21921e+06
Q5VT66	MARC1_HUMAN	MTARC1	Mitochondrial amidoxime-reducing component 1	6.46933e+06
Q5VT79	AXA81_HUMAN	ANXA8L1	Annexin A8-like protein 1	2.89506e+06
Q5VTB9	RN220_HUMAN	RNF220	E3 ubiquitin-protein ligase RNF220	2.83547e+06
Q5VTL8	PR38B_HUMAN	PRPF38B	Pre-mRNA-splicing factor 38B	1.22318e+07
Q5VTR2	BRE1A_HUMAN	RNF20	E3 ubiquitin-protein ligase BRE1A	4.40824e+06
Q5VU43	MYOME_HUMAN	PDE4DIP	Myomegalin	4.28715e+06
Q5VUA4	ZN318_HUMAN	ZNF318	Zinc finger protein 318	1.81976e+06
Q5VV41	ARHGG_HUMAN	ARHGEF16	Rho guanine nucleotide exchange factor 16	1.43182e+06
Q5VV42	CDKAL_HUMAN	CDKAL1	Threonylcarbamoyladenosine tRNA methylthiotransferase	4.4212e+06
Q5VW32	BROX_HUMAN	BROX	BRO1 domain-containing protein BROX	1.04954e+07
Q5VW36	FOCAD_HUMAN	FOCAD	Focadhesin	2.5337e+06
Q5VWJ9	SNX30_HUMAN	SNX30	Sorting nexin-30	450529
Q5VWN6	TASO2_HUMAN	TASOR2	Protein TASOR 2	7.47534e+07
Q5VWQ0	RSBN1_HUMAN	RSBN1	Lysine-specific demethylase 9	2.33722e+06
Q5VYK3	ECM29_HUMAN	ECPAS	Proteasome adapter and scaffold protein ECM29	1.02199e+07
Q5VYS8	TUT7_HUMAN	TUT7	Terminal uridylyltransferase 7	1.07287e+06
Q5VZ89	DEN4C_HUMAN	DENND4C	DENN domain-containing protein 4C	928465
Q5VZE5	NAA35_HUMAN	NAA35	N-alpha-acetyltransferase 35, NatC auxiliary subunit	7.58618e+06
Q5VZF2	MBNL2_HUMAN	MBNL2	Muscleblind-like protein 2	3.47401e+06
Q5VZK9	CARL1_HUMAN	CARMIL1	F-actin-uncapping protein LRRC16A	2.46004e+06
Q5WRM0;Q9XUT9				1.7677e+07
Q5WRT8;Q5WRT9				7.55229e+06
Q5XKP0	MIC13_HUMAN	MICOS13	MICOS complex subunit MIC13	8.57541e+06
Q5ZPR3	CD276_HUMAN	CD276	CD276 antigen	3.1372e+06
Q5ZR27				625826
Q629J5	YRRC_CAEEL	R144.12	Uncharacterized protein R144.12	924838
Q63HN8	RN213_HUMAN	RNF213	E3 ubiquitin-protein ligase RNF213	6.45294e+06
Q63ZY3	KANK2_HUMAN	KANK2	KN motif and ankyrin repeat domain-containing protein 2	1.01807e+06
Q641Q2	WAC2A_HUMAN	WASHC2A	WASH complex subunit 2A	6.13219e+06
Q643R3	LPCT4_HUMAN	LPCAT4	Lysophospholipid acyltransferase LPCAT4	2.26571e+06
Q658Y4	F91A1_HUMAN	FAM91A1	Protein FAM91A1	5.2628e+06
Q659A1	ICE2_HUMAN	ICE2	Little elongation complex subunit 2	668750
Q659C4	LAR1B_HUMAN	LARP1B	La-related protein 1B	3.05108e+06
Q65XX4				1.23663e+07
Q65XX5;Q965X1				364873
Q65ZB1				7.48938e+06
Q66K14	TBC9B_HUMAN	TBC1D9B	TBC1 domain family member 9B	3.39658e+06
Q66K74	MAP1S_HUMAN	MAP1S	Microtubule-associated protein 1S	8.84102e+06
Q66PJ3	AR6P4_HUMAN	ARL6IP4	ADP-ribosylation factor-like protein 6-interacting protein 4	3.24848e+06
Q676U5	A16L1_HUMAN	ATG16L1	Autophagy-related protein 16-1	1.22244e+06
Q68CP9	ARID2_HUMAN	ARID2	AT-rich interactive domain-containing protein 2	2.97194e+06
Q68CQ4	DIEXF_HUMAN	DIEXF	Digestive organ expansion factor homolog	6.38344e+06
Q68CQ7	GL8D1_HUMAN	GLT8D1	Glycosyltransferase 8 domain-containing protein 1	722912
Q68CZ2	TENS3_HUMAN	TNS3	Tensin-3	1.83153e+06
Q68CZ6	HAUS3_HUMAN	HAUS3	HAUS augmin-like complex subunit 3	490858
Q68D91	MBLC2_HUMAN	MBLAC2	Metallo-beta-lactamase domain-containing protein 2	7.78062e+06
Q68E01	INT3_HUMAN	INTS3	Integrator complex subunit 3	8.00062e+06
Q68EM7	RHG17_HUMAN	ARHGAP17	Rho GTPase-activating protein 17	3.63892e+06
Q69YH5	CDCA2_HUMAN	CDCA2	Cell division cycle-associated protein 2	2.00675e+06
Q69YN2	C19L1_HUMAN	CWF19L1	CWF19-like protein 1	6.17201e+06
Q69YN4	VIR_HUMAN	VIRMA	Protein virilizer homolog	5.09638e+06
Q69YZ0;Q69YZ1;Q9U2K1				1.67089e+06
Q69Z12				1.49238e+07
Q69Z13;Q86D12;Q9XUS4;Q9XUS5;Q9XUS6				8.85368e+06
Q69ZI6				3.7216e+06
Q6A573				602692
Q6A575				4.65032e+06
Q6AI08	HEAT6_HUMAN	HEATR6	HEAT repeat-containing protein 6	633912
Q6BDS2	URFB1_HUMAN	UHRF1BP1	UHRF1-binding protein 1	3.87778e+09
Q6DD87	ZN787_HUMAN	ZNF787	Zinc finger protein 787	7.45105e+06
Q6DD88	ATLA3_HUMAN	ATL3	Atlastin-3	4.39843e+07
Q6DKI1	RL7L_HUMAN	RPL7L1	60S ribosomal protein L7-like 1	9.4683e+06
Q6DKK2	TTC19_HUMAN	TTC19	Tetratricopeptide repeat protein 19, mitochondrial	1.69184e+07
Q6EEV4	GL1AD_HUMAN	POLR2M	DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5	1.6336e+06
Q6EEV6	SUMO4_HUMAN	SUMO4	Small ubiquitin-related modifier 4	4.75084e+07
Q6FI81	CPIN1_HUMAN	CIAPIN1	Anamorsin	2.34267e+07
Q6FIF0	ZFAN6_HUMAN	ZFAND6	AN1-type zinc finger protein 6	3.14371e+06
Q6GMV2	SMYD5_HUMAN	SMYD5	SET and MYND domain-containing protein 5	3.10357e+06
Q6GMV3	PTRD1_HUMAN	PTRHD1	Putative peptidyl-tRNA hydrolase PTRHD1	1.16224e+07
Q6GQQ9	OTU7B_HUMAN	OTUD7B	OTU domain-containing protein 7B	1.06193e+06
Q6GYQ0	RGPA1_HUMAN	RALGAPA1	Ral GTPase-activating protein subunit alpha-1	825738
Q6I9Y2	THOC7_HUMAN	THOC7	THO complex subunit 7 homolog	1.74513e+07
Q6IA69	NADE_HUMAN	NADSYN1	Glutamine-dependent NAD(+) synthetase	2.68933e+06
Q6IA86	ELP2_HUMAN	ELP2	Elongator complex protein 2	5.42933e+06
Q6IAA8	LTOR1_HUMAN	LAMTOR1	Ragulator complex protein LAMTOR1	8.50611e+06
Q6IAN0	DRS7B_HUMAN	DHRS7B	Dehydrogenase/reductase SDR family member 7B	2.56381e+06
Q6IBS0	TWF2_HUMAN	TWF2	Twinfilin-2	5.7706e+06
Q6IBW4	CNDH2_HUMAN	NCAPH2	Condensin-2 complex subunit H2	1.30204e+06
Q6IN84	MRM1_HUMAN	MRM1	rRNA methyltransferase 1, mitochondrial	8.27539e+06
Q6IN85	P4R3A_HUMAN	PPP4R3A	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	6.15099e+06
Q6IPR1	ETFR1_HUMAN	ETFRF1	Electron transfer flavoprotein regulatory factor 1	90247.8
Q6IQ22	RAB12_HUMAN	RAB12	Ras-related protein Rab-12	916350
Q6IQ49	SDE2_HUMAN	SDE2	Replication stress response regulator SDE2	2.41158e+06
Q6JQN1	ACD10_HUMAN	ACAD10	Acyl-CoA dehydrogenase family member 10	994443
Q6KB66	K2C80_HUMAN	KRT80	Keratin, type II cytoskeletal 80	915708
Q6KC79	NIPBL_HUMAN	NIPBL	Nipped-B-like protein	5.56878e+06
Q6KCM7	SCMC2_HUMAN	SLC25A25	Calcium-binding mitochondrial carrier protein SCaMC-2	3.71476e+07
Q6L8Q7	PDE12_HUMAN	PDE12	2',5'-phosphodiesterase 12	9.19503e+06
Q6MZP7	LIN54_HUMAN	LIN54	Protein lin-54 homolog	478886
Q6N069	NAA16_HUMAN	NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit	1.7889e+07
Q6NS38	ALKB2_HUMAN	ALKBH2	DNA oxidative demethylase ALKBH2	617280
Q6NSJ5	LRC8E_HUMAN	LRRC8E	Volume-regulated anion channel subunit LRRC8E	97568.9
Q6NSW5;Q8TCE6	DE10B_HUMAN;DEN10_HUMAN	DENND10;DENND10P1	Putative DENN domain-containing protein 10 B	3.64319e+06
Q6NUK1	SCMC1_HUMAN	SLC25A24	Calcium-binding mitochondrial carrier protein SCaMC-1	3.05028e+07
Q6NUM9	RETST_HUMAN	RETSAT	All-trans-retinol 13,14-reductase	2.49123e+06
Q6NUP7	PP4R4_HUMAN	PPP4R4	Serine/threonine-protein phosphatase 4 regulatory subunit 4	837995
Q6NUQ4	TM214_HUMAN	TMEM214	Transmembrane protein 214	1.09005e+07
Q6NUT3	MFS12_HUMAN	MFSD12	Major facilitator superfamily domain-containing protein 12	1.64548e+06
Q6NVY1	HIBCH_HUMAN	HIBCH	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	7.1477e+06
Q6NW29	RWDD4_HUMAN	RWDD4	RWD domain-containing protein 4	3.82292e+06
Q6NW34	NEPRO_HUMAN	NEPRO	Nucleolus and neural progenitor protein	900323
Q6NXE6	ARMC6_HUMAN	ARMC6	Armadillo repeat-containing protein 6	5.23806e+06
