Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20201002yuanch_Connie_TCPA_60minDIA_b4-5.mzML
Q14152	EIF3A_HUMAN	EIF3A	Eukaryotic translation initiation factor 3 subunit A	1.08923e+08
Q14155	ARHG7_HUMAN	ARHGEF7	Rho guanine nucleotide exchange factor 7	4.48896e+07
Q14156	EFR3A_HUMAN	EFR3A	Protein EFR3 homolog A	1.12489e+07
Q14157	UBP2L_HUMAN	UBAP2L	Ubiquitin-associated protein 2-like	5.83057e+07
Q14160	SCRIB_HUMAN	SCRIB	Protein scribble homolog	1.6636e+08
Q14161	GIT2_HUMAN	GIT2	ARF GTPase-activating protein GIT2	7.63226e+06
Q14165	MLEC_HUMAN	MLEC	Malectin	5.36033e+07
Q14166	TTL12_HUMAN	TTLL12	Tubulin--tyrosine ligase-like protein 12	5.90899e+07
Q14185	DOCK1_HUMAN	DOCK1	Dedicator of cytokinesis protein 1	1.70634e+07
Q14192	FHL2_HUMAN	FHL2	Four and a half LIM domains protein 2	2.20335e+07
Q14194	DPYL1_HUMAN	CRMP1	Dihydropyrimidinase-related protein 1	8.11961e+07
Q14195	DPYL3_HUMAN	DPYSL3	Dihydropyrimidinase-related protein 3	2.9877e+08
Q14197	ICT1_HUMAN	MRPL58	Large ribosomal subunit protein mL62	1.30718e+07
Q14202	ZMYM3_HUMAN	ZMYM3	Zinc finger MYM-type protein 3	3.07864e+06
Q14203	DCTN1_HUMAN	DCTN1	Dynactin subunit 1	3.89492e+07
Q14204	DYHC1_HUMAN	DYNC1H1	Cytoplasmic dynein 1 heavy chain 1	1.16615e+08
Q14232	EI2BA_HUMAN	EIF2B1	Translation initiation factor eIF-2B subunit alpha	9.45541e+06
Q14240	IF4A2_HUMAN	EIF4A2	Eukaryotic initiation factor 4A-II	6.22274e+07
Q14247	SRC8_HUMAN	CTTN	Src substrate cortactin	1.11221e+08
Q14254	FLOT2_HUMAN	FLOT2	Flotillin-2	1.04812e+07
Q14257	RCN2_HUMAN	RCN2	Reticulocalbin-2	1.81316e+07
Q14258	TRI25_HUMAN	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25	2.88103e+07
Q14314	FGL2_HUMAN	FGL2	Fibroleukin	1.08597e+07
Q14315	FLNC_HUMAN	FLNC	Filamin-C	2.65778e+08
Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	1.37882e+07
Q14320	FA50A_HUMAN	FAM50A	Protein FAM50A	8.14494e+06
Q14331	FRG1_HUMAN	FRG1	Protein FRG1	8.5965e+06
Q14344	GNA13_HUMAN	GNA13	Guanine nucleotide-binding protein subunit alpha-13	4.19002e+07
Q14376	GALE_HUMAN	GALE	UDP-glucose 4-epimerase	6.16416e+06
Q14392	LRC32_HUMAN	LRRC32	Transforming growth factor beta activator LRRC32	1.28729e+07
Q14444	CAPR1_HUMAN	CAPRIN1	Caprin-1	5.31696e+07
Q14498	RBM39_HUMAN	RBM39	RNA-binding protein 39	4.66162e+07
Q14515	SPRL1_HUMAN	SPARCL1	SPARC-like protein 1	7.60076e+06
Q14526	HIC1_HUMAN	HIC1	Hypermethylated in cancer 1 protein	1.11331e+06
Q14554	PDIA5_HUMAN	PDIA5	Protein disulfide-isomerase A5	2.34703e+07
Q14558	KPRA_HUMAN	PRPSAP1	Phosphoribosyl pyrophosphate synthase-associated protein 1	7.00199e+06
Q14566	MCM6_HUMAN	MCM6	DNA replication licensing factor MCM6	5.26085e+06
Q14571	ITPR2_HUMAN	ITPR2	Inositol 1,4,5-trisphosphate receptor type 2	8.9901e+06
Q14573	ITPR3_HUMAN	ITPR3	Inositol 1,4,5-trisphosphate receptor type 3	2.93049e+07
Q14576	ELAV3_HUMAN	ELAVL3	ELAV-like protein 3	2.65681e+06
Q14587	ZN268_HUMAN	ZNF268	Zinc finger protein 268	4.8252e+07
Q14624	ITIH4_HUMAN	ITIH4	Inter-alpha-trypsin inhibitor heavy chain H4	1.31217e+08
Q14643	ITPR1_HUMAN	ITPR1	Inositol 1,4,5-trisphosphate receptor type 1	8.07995e+06
Q14644	RASA3_HUMAN	RASA3	Ras GTPase-activating protein 3	9.65907e+06
Q14657	LAGE3_HUMAN	LAGE3	EKC/KEOPS complex subunit LAGE3	6.56464e+06
Q14667	BLTP2_HUMAN	BLTP2	Bridge-like lipid transfer protein family member 2	1.08942e+07
Q14669	TRIPC_HUMAN	TRIP12	E3 ubiquitin-protein ligase TRIP12	1.43547e+07
Q14671	PUM1_HUMAN	PUM1	Pumilio homolog 1	8.51479e+06
Q14676	MDC1_HUMAN	MDC1	Mediator of DNA damage checkpoint protein 1	2.66045e+06
Q14677	EPN4_HUMAN	CLINT1	Clathrin interactor 1	8.59831e+07
Q14683	SMC1A_HUMAN	SMC1A	Structural maintenance of chromosomes protein 1A	2.88666e+07
Q14689	DIP2A_HUMAN	DIP2A	Disco-interacting protein 2 homolog A	3.87817e+06
Q14690	RRP5_HUMAN	PDCD11	Protein RRP5 homolog	1.03071e+08
Q14692	BMS1_HUMAN	BMS1	Ribosome biogenesis protein BMS1 homolog	8.76077e+06
Q14693	LPIN1_HUMAN	LPIN1	Phosphatidate phosphatase LPIN1	1.03353e+07
Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10	4.4754e+07
Q14696	MESD_HUMAN	MESD	LRP chaperone MESD	8.40907e+06
Q14697	GANAB_HUMAN	GANAB	Neutral alpha-glucosidase AB	2.88044e+08
Q14699	RFTN1_HUMAN	RFTN1	Raftlin	1.68844e+07
Q14728	MFS10_HUMAN	MFSD10	Major facilitator superfamily domain-containing protein 10	1.10611e+07
Q14738	2A5D_HUMAN	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	4.23465e+07
Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR	2.27176e+07
Q14746	COG2_HUMAN	COG2	Conserved oligomeric Golgi complex subunit 2	5.14569e+06
Q14764	MVP_HUMAN	MVP	Major vault protein	1.1648e+08
Q14766	LTBP1_HUMAN	LTBP1	Latent-transforming growth factor beta-binding protein 1	2.1585e+07
Q14767	LTBP2_HUMAN	LTBP2	Latent-transforming growth factor beta-binding protein 2	4.48893e+07
Q14789	GOGB1_HUMAN	GOLGB1	Golgin subfamily B member 1	4.6796e+07
Q14790	CASP8_HUMAN	CASP8	Caspase-8	9.92293e+06
Q147X3	NAA30_HUMAN	NAA30	N-alpha-acetyltransferase 30	3.74516e+06
Q14839	CHD4_HUMAN	CHD4	Chromodomain-helicase-DNA-binding protein 4	4.03346e+07
Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1	4.57891e+08
Q14865	ARI5B_HUMAN	ARID5B	AT-rich interactive domain-containing protein 5B	1.24827e+07
Q14894	CRYM_HUMAN	CRYM	Ketimine reductase mu-crystallin	6.67939e+06
Q14914	PTGR1_HUMAN	PTGR1	Prostaglandin reductase 1	1.25298e+07
Q14919	NC2A_HUMAN	DRAP1	Dr1-associated corepressor	1.701e+07
Q14934	NFAC4_HUMAN	NFATC4	Nuclear factor of activated T-cells, cytoplasmic 4	1.81011e+07
Q14938	NFIX_HUMAN	NFIX	Nuclear factor 1 X-type	2.87675e+07
Q14956	GPNMB_HUMAN	GPNMB	Transmembrane glycoprotein NMB	2.87962e+07
Q14966	ZN638_HUMAN	ZNF638	Zinc finger protein 638	1.86022e+08
Q14974	IMB1_HUMAN	KPNB1	Importin subunit beta-1	1.32778e+08
Q14978	NOLC1_HUMAN	NOLC1	Nucleolar and coiled-body phosphoprotein 1	9.16953e+06
Q14980	NUMA1_HUMAN	NUMA1	Nuclear mitotic apparatus protein 1	1.15529e+08
Q14993	COJA1_HUMAN	COL19A1	Collagen alpha-1(XIX) chain	2.22253e+07
Q14999	CUL7_HUMAN	CUL7	Cullin-7	3.85198e+07
Q14BN4	SLMAP_HUMAN	SLMAP	Sarcolemmal membrane-associated protein	4.54226e+06
Q14C86	GAPD1_HUMAN	GAPVD1	GTPase-activating protein and VPS9 domain-containing protein 1	1.36887e+07
Q14CX7	NAA25_HUMAN	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit	4.86713e+06
Q15005	SPCS2_HUMAN	SPCS2	Signal peptidase complex subunit 2	2.4277e+07
Q15006	EMC2_HUMAN	EMC2	ER membrane protein complex subunit 2	9.3421e+06
Q15007	FL2D_HUMAN	WTAP	Pre-mRNA-splicing regulator WTAP	1.13508e+07
Q15008	PSMD6_HUMAN	PSMD6	26S proteasome non-ATPase regulatory subunit 6	3.44713e+07
Q15018	ABRX2_HUMAN	ABRAXAS2	BRISC complex subunit Abraxas 2	4.37214e+07
Q15019	SEPT2_HUMAN	SEPTIN2	Septin-2	1.74105e+08
Q15020	SART3_HUMAN	SART3	Squamous cell carcinoma antigen recognized by T-cells 3	2.7332e+07
Q15024	EXOS7_HUMAN	EXOSC7	Exosome complex component RRP42	1.28657e+07
Q15025	TNIP1_HUMAN	TNIP1	TNFAIP3-interacting protein 1	1.98832e+06
Q15027	ACAP1_HUMAN	ACAP1	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1	3.52652e+07
Q15029	U5S1_HUMAN	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component	1.85649e+08
Q15031	SYLM_HUMAN	LARS2	Leucine--tRNA ligase, mitochondrial	1.30487e+08
Q15036	SNX17_HUMAN	SNX17	Sorting nexin-17	1.87323e+07
Q15042	RB3GP_HUMAN	RAB3GAP1	Rab3 GTPase-activating protein catalytic subunit	3.11621e+06
Q15043	S39AE_HUMAN	SLC39A14	Metal cation symporter ZIP14	2.62618e+07
Q15046	SYK_HUMAN	KARS1	Lysine--tRNA ligase	3.12432e+07
Q15050	RRS1_HUMAN	RRS1	Ribosome biogenesis regulatory protein homolog	1.33829e+07
Q15052	ARHG6_HUMAN	ARHGEF6	Rho guanine nucleotide exchange factor 6	6.61836e+06
Q15056	IF4H_HUMAN	EIF4H	Eukaryotic translation initiation factor 4H	2.10752e+08
Q15057	ACAP2_HUMAN	ACAP2	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	1.11773e+07
Q15059	BRD3_HUMAN	BRD3	Bromodomain-containing protein 3	4.15385e+06
Q15063	POSTN_HUMAN	POSTN	Periostin	1.54421e+09
Q15067	ACOX1_HUMAN	ACOX1	Peroxisomal acyl-coenzyme A oxidase 1	5.66891e+06
Q15075	EEA1_HUMAN	EEA1	Early endosome antigen 1	4.70481e+07
Q15080	NCF4_HUMAN	NCF4	Neutrophil cytosol factor 4	4.35232e+06
Q15084	PDIA6_HUMAN	PDIA6	Protein disulfide-isomerase A6	3.63506e+08
Q15102	PA1B3_HUMAN	PAFAH1B3	Platelet-activating factor acetylhydrolase IB subunit alpha1	5.36876e+07
Q15113	PCOC1_HUMAN	PCOLCE	Procollagen C-endopeptidase enhancer 1	2.26584e+08
Q15118	PDK1_HUMAN	PDK1	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial	1.76723e+07
Q15119	PDK2_HUMAN	PDK2	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial	4.23993e+06
Q15120	PDK3_HUMAN	PDK3	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	3.72985e+06
Q15121	PEA15_HUMAN	PEA15	Astrocytic phosphoprotein PEA-15	8.41115e+07
Q15124	PGM5_HUMAN	PGM5	Phosphoglucomutase-like protein 5	2.17903e+07
Q15126	PMVK_HUMAN	PMVK	Phosphomevalonate kinase	2.51043e+07
Q15139	KPCD1_HUMAN	PRKD1	Serine/threonine-protein kinase D1	6.00587e+06
Q15149	PLEC_HUMAN	PLEC	Plectin	3.96496e+08
Q15154	PCM1_HUMAN	PCM1	Pericentriolar material 1 protein	5.71208e+06
Q15165	PON2_HUMAN	PON2	Serum paraoxonase/arylesterase 2	4.0753e+07
Q15172	2A5A_HUMAN	PPP2R5A	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	3.44583e+06
Q15173	2A5B_HUMAN	PPP2R5B	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform	4.14118e+06
Q15181	IPYR_HUMAN	PPA1	Inorganic pyrophosphatase	1.4414e+08
Q15185	TEBP_HUMAN	PTGES3	Prostaglandin E synthase 3	1.68085e+07
Q15208	STK38_HUMAN	STK38	Serine/threonine-protein kinase 38	1.42656e+07
Q15223	NECT1_HUMAN	NECTIN1	Nectin-1	7.4458e+08
Q15233	NONO_HUMAN	NONO	Non-POU domain-containing octamer-binding protein	3.78281e+08
Q15257	PTPA_HUMAN	PTPA	Serine/threonine-protein phosphatase 2A activator	4.03551e+07
Q15274	NADC_HUMAN	QPRT	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	7.43086e+07
Q15276	RABE1_HUMAN	RABEP1	Rab GTPase-binding effector protein 1	5.43138e+07
Q15286	RAB35_HUMAN	RAB35	Ras-related protein Rab-35	1.21128e+08
Q15287	RNPS1_HUMAN	RNPS1	RNA-binding protein with serine-rich domain 1	3.89394e+07
Q15291	RBBP5_HUMAN	RBBP5	Retinoblastoma-binding protein 5	4.15946e+06
Q15293	RCN1_HUMAN	RCN1	Reticulocalbin-1	1.038e+08
Q15334	L2GL1_HUMAN	LLGL1	Lethal(2) giant larvae protein homolog 1	4.3241e+07
Q15345	LRC41_HUMAN	LRRC41	Leucine-rich repeat-containing protein 41	4.01157e+06
Q15363	TMED2_HUMAN	TMED2	Transmembrane emp24 domain-containing protein 2	6.66101e+07
Q15365	PCBP1_HUMAN	PCBP1	Poly(rC)-binding protein 1	3.02457e+08
Q15366	PCBP2_HUMAN	PCBP2	Poly(rC)-binding protein 2	2.67317e+08
Q15369	ELOC_HUMAN	ELOC	Elongin-C	1.46251e+07
Q15370	ELOB_HUMAN	ELOB	Elongin-B	1.6562e+07
Q15382	RHEB_HUMAN	RHEB	GTP-binding protein Rheb	4.54481e+07
Q15386	UBE3C_HUMAN	UBE3C	Ubiquitin-protein ligase E3C	1.89349e+08
Q15393	SF3B3_HUMAN	SF3B3	Splicing factor 3B subunit 3	6.0382e+08
Q15397	PUM3_HUMAN	PUM3	Pumilio homolog 3	2.18499e+09
Q15404	RSU1_HUMAN	RSU1	Ras suppressor protein 1	8.06338e+07
Q15417	CNN3_HUMAN	CNN3	Calponin-3	1.02151e+08
Q15424	SAFB1_HUMAN	SAFB	Scaffold attachment factor B1	3.55803e+07
Q15427	SF3B4_HUMAN	SF3B4	Splicing factor 3B subunit 4	1.17536e+07
Q15428	SF3A2_HUMAN	SF3A2	Splicing factor 3A subunit 2	2.78868e+07
Q15435	PP1R7_HUMAN	PPP1R7	Protein phosphatase 1 regulatory subunit 7	2.69238e+07
Q15436	SC23A_HUMAN	SEC23A	Protein transport protein Sec23A	9.51316e+07
Q15437	SC23B_HUMAN	SEC23B	Protein transport protein Sec23B	3.66653e+06
Q15438	CYH1_HUMAN	CYTH1	Cytohesin-1	5.04736e+06
Q15459	SF3A1_HUMAN	SF3A1	Splicing factor 3A subunit 1	2.80064e+07
Q15477	SKI2_HUMAN	SKIC2	Superkiller complex protein 2	3.67474e+07
Q15493	RGN_HUMAN	RGN	Regucalcin	3.2648e+08
Q15542	TAF5_HUMAN	TAF5	Transcription initiation factor TFIID subunit 5	458437
Q15545	TAF7_HUMAN	TAF7	Transcription initiation factor TFIID subunit 7	4.66178e+06
Q15554	TERF2_HUMAN	TERF2	Telomeric repeat-binding factor 2	1.34747e+07
Q15582	BGH3_HUMAN	TGFBI	Transforming growth factor-beta-induced protein ig-h3	6.10122e+08
Q15599	NHRF2_HUMAN	NHERF2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	1.18241e+08
Q15628	TRADD_HUMAN	TRADD	Tumor necrosis factor receptor type 1-associated DEATH domain protein	1.68517e+07
Q15629	TRAM1_HUMAN	TRAM1	Translocating chain-associated membrane protein 1	6.64858e+06
Q15631	TSN_HUMAN	TSN	Translin	6.18757e+07
Q15637	SF01_HUMAN	SF1	Splicing factor 1	4.95569e+07
Q15642	CIP4_HUMAN	TRIP10	Cdc42-interacting protein 4	1.7882e+07
Q15643	TRIPB_HUMAN	TRIP11	Thyroid receptor-interacting protein 11	1.41782e+07
Q15645	PCH2_HUMAN	TRIP13	Pachytene checkpoint protein 2 homolog	646054
Q15646	OASL_HUMAN	OASL	2'-5'-oligoadenylate synthase-like protein	1.44402e+07
Q15650	TRIP4_HUMAN	TRIP4	Activating signal cointegrator 1	1.80106e+06
Q15651	HMGN3_HUMAN	HMGN3	High mobility group nucleosome-binding domain-containing protein 3	2.16313e+06
Q15653	IKBB_HUMAN	NFKBIB	NF-kappa-B inhibitor beta	8.37127e+06
Q15654	TRIP6_HUMAN	TRIP6	Thyroid receptor-interacting protein 6	3.48411e+07
Q15691	MARE1_HUMAN	MAPRE1	Microtubule-associated protein RP/EB family member 1	3.69907e+07
Q15714	T22D1_HUMAN	TSC22D1	TSC22 domain family protein 1	1.90579e+07
Q15717	ELAV1_HUMAN	ELAVL1	ELAV-like protein 1	1.17919e+08
Q15738	NSDHL_HUMAN	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	1.07037e+07
Q15742	NAB2_HUMAN	NAB2	NGFI-A-binding protein 2	1.27068e+07
Q15746	MYLK_HUMAN	MYLK	Myosin light chain kinase, smooth muscle	1.95787e+08
Q15750	TAB1_HUMAN	TAB1	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1	1.10667e+08
Q15758	AAAT_HUMAN	SLC1A5	Neutral amino acid transporter B(0)	2.42975e+07
Q15773	MLF2_HUMAN	MLF2	Myeloid leukemia factor 2	4.19016e+06
Q15785	TOM34_HUMAN	TOMM34	Mitochondrial import receptor subunit TOM34	1.07296e+07
Q15796	SMAD2_HUMAN	SMAD2	Mothers against decapentaplegic homolog 2	2.69609e+07
Q15797	SMAD1_HUMAN	SMAD1	Mothers against decapentaplegic homolog 1	8.43698e+06
Q15811	ITSN1_HUMAN	ITSN1	Intersectin-1	1.84603e+07
Q15813	TBCE_HUMAN	TBCE	Tubulin-specific chaperone E	2.36203e+06
Q15814	TBCC_HUMAN	TBCC	Tubulin-specific chaperone C	7.33732e+06
Q15819	UB2V2_HUMAN	UBE2V2	Ubiquitin-conjugating enzyme E2 variant 2	5.84331e+07
Q15833	STXB2_HUMAN	STXBP2	Syntaxin-binding protein 2	1.99314e+06
Q15836	VAMP3_HUMAN	VAMP3	Vesicle-associated membrane protein 3	7.11164e+07
Q15843	NEDD8_HUMAN	NEDD8	NEDD8	2.45496e+07
Q15847	ADIRF_HUMAN	ADIRF	Adipogenesis regulatory factor	5.47263e+07
Q15853	USF2_HUMAN	USF2	Upstream stimulatory factor 2	8.21968e+06
Q15904	VAS1_HUMAN	ATP6AP1	V-type proton ATPase subunit S1	6.94699e+06
Q15907	RB11B_HUMAN	RAB11B	Ras-related protein Rab-11B	8.91686e+07
Q15942	ZYX_HUMAN	ZYX	Zyxin	1.98577e+08
Q16082	HSPB2_HUMAN	HSPB2	Heat shock protein beta-2	3.99721e+06
Q16134	ETFD_HUMAN	ETFDH	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	2.1318e+06
Q16143	SYUB_HUMAN	SNCB	Beta-synuclein	4.48559e+06
Q16181	SEPT7_HUMAN	SEPTIN7	Septin-7	1.73269e+08
Q16204	CCDC6_HUMAN	CCDC6	Coiled-coil domain-containing protein 6	5.4502e+07
Q16222	UAP1_HUMAN	UAP1	UDP-N-acetylhexosamine pyrophosphorylase	9.12069e+06
Q16270	IBP7_HUMAN	IGFBP7	Insulin-like growth factor-binding protein 7	2.44949e+07
Q16352	AINX_HUMAN	INA	Alpha-internexin	2.54809e+07
Q16363	LAMA4_HUMAN	LAMA4	Laminin subunit alpha-4	7.63707e+07
Q16401	PSMD5_HUMAN	PSMD5	26S proteasome non-ATPase regulatory subunit 5	6.70815e+07
Q16512	PKN1_HUMAN	PKN1	Serine/threonine-protein kinase N1	1.93321e+07
Q16513	PKN2_HUMAN	PKN2	Serine/threonine-protein kinase N2	9.63677e+06
Q16527	CSRP2_HUMAN	CSRP2	Cysteine and glycine-rich protein 2	4.8633e+07
Q16531	DDB1_HUMAN	DDB1	DNA damage-binding protein 1	4.1398e+07
Q16537	2A5E_HUMAN	PPP2R5E	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	9.09188e+06
Q16539	MK14_HUMAN	MAPK14	Mitogen-activated protein kinase 14	2.88033e+07
Q16540	RM23_HUMAN	MRPL23	Large ribosomal subunit protein uL23m	1.02151e+07
Q16543	CDC37_HUMAN	CDC37	Hsp90 co-chaperone Cdc37	4.86429e+07
Q16555	DPYL2_HUMAN	DPYSL2	Dihydropyrimidinase-related protein 2	5.15644e+08
Q16563	SYPL1_HUMAN	SYPL1	Synaptophysin-like protein 1	7.07392e+07
Q16566	KCC4_HUMAN	CAMK4	Calcium/calmodulin-dependent protein kinase type IV	2.16545e+06
Q16576	RBBP7_HUMAN	RBBP7	Histone-binding protein RBBP7	8.53104e+07
Q16585	SGCB_HUMAN	SGCB	Beta-sarcoglycan	1.85732e+07
Q16602	CALRL_HUMAN	CALCRL	Calcitonin gene-related peptide type 1 receptor	9.06384e+06
Q16610	ECM1_HUMAN	ECM1	Extracellular matrix protein 1	5.69685e+07
Q16611	BAK_HUMAN	BAK1	Bcl-2 homologous antagonist/killer	1.55333e+07
Q16621	NFE2_HUMAN	NFE2	Transcription factor NF-E2 45 kDa subunit	3.30992e+07
Q16629	SRSF7_HUMAN	SRSF7	Serine/arginine-rich splicing factor 7	1.81266e+08
Q16630	CPSF6_HUMAN	CPSF6	Cleavage and polyadenylation specificity factor subunit 6	5.80983e+07
Q16643	DREB_HUMAN	DBN1	Drebrin	1.13608e+08
Q16644	MAPK3_HUMAN	MAPKAPK3	MAP kinase-activated protein kinase 3	2.24749e+07
Q16647	PTGIS_HUMAN	PTGIS	Prostacyclin synthase	1.07335e+08
Q16656	NRF1_HUMAN	NRF1	Nuclear respiratory factor 1	9.17324e+06
Q16658	FSCN1_HUMAN	FSCN1	Fascin	2.58467e+08
Q16666	IF16_HUMAN	IFI16	Gamma-interferon-inducible protein 16	1.54596e+08
Q16698	DECR_HUMAN	DECR1	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial	4.91634e+07
Q16706	MA2A1_HUMAN	MAN2A1	Alpha-mannosidase 2	7.40681e+06
Q16718	NDUA5_HUMAN	NDUFA5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	1.44392e+07
Q16720	AT2B3_HUMAN	ATP2B3	Plasma membrane calcium-transporting ATPase 3	3.83549e+07
Q16740	CLPP_HUMAN	CLPP	ATP-dependent Clp protease proteolytic subunit, mitochondrial	1.1371e+07
Q16762	THTR_HUMAN	TST	Thiosulfate sulfurtransferase	2.86911e+07
Q16773	KAT1_HUMAN	KYAT1	Kynurenine--oxoglutarate transaminase 1	1.72694e+06
Q16774	KGUA_HUMAN	GUK1	Guanylate kinase	2.41581e+07
Q16775	GLO2_HUMAN	HAGH	Hydroxyacylglutathione hydrolase, mitochondrial	9.54532e+06
Q16778	H2B2E_HUMAN	H2BC21	Histone H2B type 2-E	1.24022e+09
Q16795	NDUA9_HUMAN	NDUFA9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	2.33007e+07
Q16798	MAON_HUMAN	ME3	NADP-dependent malic enzyme, mitochondrial	1.00833e+07
Q16799	RTN1_HUMAN	RTN1	Reticulon-1	4.63585e+06
Q16822	PCKGM_HUMAN	PCK2	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	1.65766e+08
Q16832	DDR2_HUMAN	DDR2	Discoidin domain-containing receptor 2	1.39128e+09
Q16836	HCDH_HUMAN	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	5.85484e+07
Q16850	CP51A_HUMAN	CYP51A1	Lanosterol 14-alpha demethylase	2.23039e+06
Q16851	UGPA_HUMAN	UGP2	UTP--glucose-1-phosphate uridylyltransferase	4.74287e+07
Q16853	AOC3_HUMAN	AOC3	Membrane primary amine oxidase	4.53491e+07
Q16854	DGUOK_HUMAN	DGUOK	Deoxyguanosine kinase, mitochondrial	1.38143e+07
Q16864	VATF_HUMAN	ATP6V1F	V-type proton ATPase subunit F	1.57329e+07
Q16881	TRXR1_HUMAN	TXNRD1	Thioredoxin reductase 1, cytoplasmic	2.42765e+07
Q16891	MIC60_HUMAN	IMMT	MICOS complex subunit MIC60	5.21715e+07
Q1KMD3	HNRL2_HUMAN	HNRNPUL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2	1.75445e+08
Q27J81	INF2_HUMAN	INF2	Inverted formin-2	2.65456e+07
Q29RF7	PDS5A_HUMAN	PDS5A	Sister chromatid cohesion protein PDS5 homolog A	5.226e+06
Q2M2I8	AAK1_HUMAN	AAK1	AP2-associated protein kinase 1	5.2212e+06
Q2M389	WASC4_HUMAN	WASHC4	WASH complex subunit 4	1.29585e+07
Q2M3D2	EX3L2_HUMAN	EXOC3L2	Exocyst complex component 3-like protein 2	2.3323e+06
Q2NL82	TSR1_HUMAN	TSR1	Pre-rRNA-processing protein TSR1 homolog	2.93793e+07
Q2PPJ7	RGPA2_HUMAN	RALGAPA2	Ral GTPase-activating protein subunit alpha-2	1.33524e+07
Q2TAA2	IAH1_HUMAN	IAH1	Isoamyl acetate-hydrolyzing esterase 1 homolog	1.96996e+07
Q2TAL8	QRIC1_HUMAN	QRICH1	Transcriptional regulator QRICH1	6.00423e+06
Q2TAY7	SMU1_HUMAN	SMU1	WD40 repeat-containing protein SMU1	2.70038e+07
Q2VPK5	CTU2_HUMAN	CTU2	Cytoplasmic tRNA 2-thiolation protein 2	2.73574e+06
Q30154	DRB5_HUMAN	HLA-DRB5	HLA class II histocompatibility antigen, DR beta 5 chain	2.97447e+07
Q32MZ4	LRRF1_HUMAN	LRRFIP1	Leucine-rich repeat flightless-interacting protein 1	7.85583e+07
Q32NB8	PGPS1_HUMAN	PGS1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial	819597
Q32P28	P3H1_HUMAN	P3H1	Prolyl 3-hydroxylase 1	3.75438e+07
Q32P44	EMAL3_HUMAN	EML3	Echinoderm microtubule-associated protein-like 3	1.90347e+07
Q3KQU3	MA7D1_HUMAN	MAP7D1	MAP7 domain-containing protein 1	2.04547e+07
Q3KQV9	UAP1L_HUMAN	UAP1L1	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1	1.49456e+07
Q3LXA3	TKFC_HUMAN	TKFC	Triokinase/FMN cyclase	2.64821e+07
Q3MHD2	LSM12_HUMAN	LSM12	Protein LSM12	1.12372e+07
Q3SY69	AL1L2_HUMAN	ALDH1L2	Mitochondrial 10-formyltetrahydrofolate dehydrogenase	4.70736e+06
Q3YEC7	RABL6_HUMAN	RABL6	Rab-like protein 6	1.39201e+07
Q3ZCM7	TBB8_HUMAN	TUBB8	Tubulin beta-8 chain	4.31881e+08
Q3ZCQ8	TIM50_HUMAN	TIMM50	Mitochondrial import inner membrane translocase subunit TIM50	2.68991e+07
Q460N5	PAR14_HUMAN	PARP14	Protein mono-ADP-ribosyltransferase PARP14	3.7199e+06
Q495W5	FUT11_HUMAN	FUT11	Alpha-(1,3)-fucosyltransferase 11	6.40353e+06
Q49A26	GLYR1_HUMAN	GLYR1	Cytokine-like nuclear factor N-PAC	2.01959e+07
Q4G0F5	VP26B_HUMAN	VPS26B	Vacuolar protein sorting-associated protein 26B	3.71342e+07
