Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-2.mzML
Q14689	DIP2A_HUMAN	DIP2A	Disco-interacting protein 2 homolog A	2.43084e+06
Q14690	RRP5_HUMAN	PDCD11	Protein RRP5 homolog	5.06514e+06
Q14692	BMS1_HUMAN	BMS1	Ribosome biogenesis protein BMS1 homolog	3.95712e+06
Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10	9.52021e+06
Q14696	MESD_HUMAN	MESD	LRP chaperone MESD	2.42567e+07
Q14697	GANAB_HUMAN	GANAB	Neutral alpha-glucosidase AB	1.97377e+08
Q14699	RFTN1_HUMAN	RFTN1	Raftlin	7.43618e+06
Q14728	MFS10_HUMAN	MFSD10	Major facilitator superfamily domain-containing protein 10	3.97366e+06
Q14738	2A5D_HUMAN	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	4.73188e+06
Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR	1.83863e+07
Q14746	COG2_HUMAN	COG2	Conserved oligomeric Golgi complex subunit 2	1.58571e+07
Q14749	GNMT_HUMAN	GNMT	Glycine N-methyltransferase	9.56311e+07
Q14764	MVP_HUMAN	MVP	Major vault protein	6.95552e+07
Q14766	LTBP1_HUMAN	LTBP1	Latent-transforming growth factor beta-binding protein 1	1.12861e+07
Q14767	LTBP2_HUMAN	LTBP2	Latent-transforming growth factor beta-binding protein 2	1.58869e+07
Q14789	GOGB1_HUMAN	GOLGB1	Golgin subfamily B member 1	2.11782e+07
Q14790	CASP8_HUMAN	CASP8	Caspase-8	6.06886e+06
Q147X3	NAA30_HUMAN	NAA30	N-alpha-acetyltransferase 30	4.33126e+06
Q14814	MEF2D_HUMAN	MEF2D	Myocyte-specific enhancer factor 2D	1.8538e+06
Q14839	CHD4_HUMAN	CHD4	Chromodomain-helicase-DNA-binding protein 4	1.40501e+07
Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1	1.28545e+08
Q14865	ARI5B_HUMAN	ARID5B	AT-rich interactive domain-containing protein 5B	8.93248e+06
Q14914	PTGR1_HUMAN	PTGR1	Prostaglandin reductase 1	3.79125e+08
Q14919	NC2A_HUMAN	DRAP1	Dr1-associated corepressor	6.91581e+06
Q14956	GPNMB_HUMAN	GPNMB	Transmembrane glycoprotein NMB	3.62939e+07
Q14966	ZN638_HUMAN	ZNF638	Zinc finger protein 638	5.23305e+07
Q14974	IMB1_HUMAN	KPNB1	Importin subunit beta-1	6.88259e+07
Q14978	NOLC1_HUMAN	NOLC1	Nucleolar and coiled-body phosphoprotein 1	1.80282e+07
Q14980	NUMA1_HUMAN	NUMA1	Nuclear mitotic apparatus protein 1	1.33672e+08
Q14997	PSME4_HUMAN	PSME4	Proteasome activator complex subunit 4	9.61217e+06
Q14999	CUL7_HUMAN	CUL7	Cullin-7	1.12956e+06
Q14BN4	SLMAP_HUMAN	SLMAP	Sarcolemmal membrane-associated protein	6.9317e+06
Q14C86	GAPD1_HUMAN	GAPVD1	GTPase-activating protein and VPS9 domain-containing protein 1	5.8919e+06
Q14CX7	NAA25_HUMAN	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit	5.5086e+06
Q15005	SPCS2_HUMAN	SPCS2	Signal peptidase complex subunit 2	1.4483e+08
Q15006	EMC2_HUMAN	EMC2	ER membrane protein complex subunit 2	2.05037e+07
Q15007	FL2D_HUMAN	WTAP	Pre-mRNA-splicing regulator WTAP	4.09777e+06
Q15008	PSMD6_HUMAN	PSMD6	26S proteasome non-ATPase regulatory subunit 6	2.77332e+07
Q15018	ABRX2_HUMAN	ABRAXAS2	BRISC complex subunit Abraxas 2	3.60896e+07
Q15019	SEPT2_HUMAN	SEPTIN2	Septin-2	5.71972e+07
Q15020	SART3_HUMAN	SART3	Squamous cell carcinoma antigen recognized by T-cells 3	1.57017e+07
Q15024	EXOS7_HUMAN	EXOSC7	Exosome complex component RRP42	7.14076e+06
Q15027	ACAP1_HUMAN	ACAP1	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1	2.37131e+07
Q15029	U5S1_HUMAN	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component	2.20302e+07
Q15031	SYLM_HUMAN	LARS2	Leucine--tRNA ligase, mitochondrial	6.28324e+06
Q15036	SNX17_HUMAN	SNX17	Sorting nexin-17	9.30408e+06
Q15042	RB3GP_HUMAN	RAB3GAP1	Rab3 GTPase-activating protein catalytic subunit	4.29375e+06
Q15043	S39AE_HUMAN	SLC39A14	Metal cation symporter ZIP14	3.28693e+07
Q15046	SYK_HUMAN	KARS1	Lysine--tRNA ligase	7.61527e+07
Q15050	RRS1_HUMAN	RRS1	Ribosome biogenesis regulatory protein homolog	1.24031e+07
Q15056	IF4H_HUMAN	EIF4H	Eukaryotic translation initiation factor 4H	1.13012e+08
Q15057	ACAP2_HUMAN	ACAP2	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	4.64026e+06
Q15061	WDR43_HUMAN	WDR43	WD repeat-containing protein 43	7.5171e+06
Q15063	POSTN_HUMAN	POSTN	Periostin	3.26136e+09
Q15067	ACOX1_HUMAN	ACOX1	Peroxisomal acyl-coenzyme A oxidase 1	8.73764e+06
Q15075	EEA1_HUMAN	EEA1	Early endosome antigen 1	1.46133e+07
Q15080	NCF4_HUMAN	NCF4	Neutrophil cytosol factor 4	1.02132e+07
Q15084	PDIA6_HUMAN	PDIA6	Protein disulfide-isomerase A6	5.09597e+08
Q15102	PA1B3_HUMAN	PAFAH1B3	Platelet-activating factor acetylhydrolase IB subunit alpha1	2.66794e+08
Q15113	PCOC1_HUMAN	PCOLCE	Procollagen C-endopeptidase enhancer 1	1.0401e+07
Q15118	PDK1_HUMAN	PDK1	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial	1.62545e+07
Q15119	PDK2_HUMAN	PDK2	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial	6.64866e+06
Q15120	PDK3_HUMAN	PDK3	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	1.13966e+07
Q15121	PEA15_HUMAN	PEA15	Astrocytic phosphoprotein PEA-15	1.89685e+07
Q15124	PGM5_HUMAN	PGM5	Phosphoglucomutase-like protein 5	1.52122e+07
Q15126	PMVK_HUMAN	PMVK	Phosphomevalonate kinase	3.20756e+07
Q15149	PLEC_HUMAN	PLEC	Plectin	1.27247e+08
Q15154	PCM1_HUMAN	PCM1	Pericentriolar material 1 protein	3.94051e+06
Q15165	PON2_HUMAN	PON2	Serum paraoxonase/arylesterase 2	1.2194e+07
Q15172	2A5A_HUMAN	PPP2R5A	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	6.53864e+06
Q15173	2A5B_HUMAN	PPP2R5B	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform	1.37539e+06
Q15181	IPYR_HUMAN	PPA1	Inorganic pyrophosphatase	1.30044e+08
Q15185	TEBP_HUMAN	PTGES3	Prostaglandin E synthase 3	3.42296e+07
Q15208	STK38_HUMAN	STK38	Serine/threonine-protein kinase 38	4.13356e+06
Q15223	NECT1_HUMAN	NECTIN1	Nectin-1	3.78865e+08
Q15233	NONO_HUMAN	NONO	Non-POU domain-containing octamer-binding protein	1.42978e+08
Q15257	PTPA_HUMAN	PTPA	Serine/threonine-protein phosphatase 2A activator	2.92961e+07
Q15262	PTPRK_HUMAN	PTPRK	Receptor-type tyrosine-protein phosphatase kappa	2.8406e+06
Q15274	NADC_HUMAN	QPRT	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	8.30765e+06
Q15276	RABE1_HUMAN	RABEP1	Rab GTPase-binding effector protein 1	3.02346e+06
Q15286	RAB35_HUMAN	RAB35	Ras-related protein Rab-35	1.65136e+07
Q15287	RNPS1_HUMAN	RNPS1	RNA-binding protein with serine-rich domain 1	2.83591e+07
Q15293	RCN1_HUMAN	RCN1	Reticulocalbin-1	3.11794e+07
Q15311	RBP1_HUMAN	RALBP1	RalA-binding protein 1	2.45098e+06
Q15334	L2GL1_HUMAN	LLGL1	Lethal(2) giant larvae protein homolog 1	5.68487e+06
Q15363	TMED2_HUMAN	TMED2	Transmembrane emp24 domain-containing protein 2	1.7314e+08
Q15365	PCBP1_HUMAN	PCBP1	Poly(rC)-binding protein 1	1.87043e+08
Q15366	PCBP2_HUMAN	PCBP2	Poly(rC)-binding protein 2	1.01403e+08
Q15369	ELOC_HUMAN	ELOC	Elongin-C	2.33936e+07
Q15370	ELOB_HUMAN	ELOB	Elongin-B	1.77635e+07
Q15382	RHEB_HUMAN	RHEB	GTP-binding protein Rheb	1.31008e+07
Q15386	UBE3C_HUMAN	UBE3C	Ubiquitin-protein ligase E3C	1.1003e+07
Q15393	SF3B3_HUMAN	SF3B3	Splicing factor 3B subunit 3	6.11335e+07
Q15397	PUM3_HUMAN	PUM3	Pumilio homolog 3	7.16684e+08
Q15404	RSU1_HUMAN	RSU1	Ras suppressor protein 1	4.05531e+07
Q15417	CNN3_HUMAN	CNN3	Calponin-3	4.27862e+07
Q15418	KS6A1_HUMAN	RPS6KA1	Ribosomal protein S6 kinase alpha-1	6.70131e+06
Q15424	SAFB1_HUMAN	SAFB	Scaffold attachment factor B1	2.20771e+07
Q15427	SF3B4_HUMAN	SF3B4	Splicing factor 3B subunit 4	1.77638e+07
Q15428	SF3A2_HUMAN	SF3A2	Splicing factor 3A subunit 2	2.22243e+07
Q15435	PP1R7_HUMAN	PPP1R7	Protein phosphatase 1 regulatory subunit 7	4.18246e+07
Q15436	SC23A_HUMAN	SEC23A	Protein transport protein Sec23A	6.95666e+07
Q15437	SC23B_HUMAN	SEC23B	Protein transport protein Sec23B	6.05824e+07
Q15438	CYH1_HUMAN	CYTH1	Cytohesin-1	5.05224e+06
Q15459	SF3A1_HUMAN	SF3A1	Splicing factor 3A subunit 1	2.81878e+07
Q15477	SKI2_HUMAN	SKIC2	Superkiller complex protein 2	3.67645e+07
Q15493	RGN_HUMAN	RGN	Regucalcin	7.63695e+07
Q15526	SURF1_HUMAN	SURF1	Surfeit locus protein 1	5.92352e+06
Q15554	TERF2_HUMAN	TERF2	Telomeric repeat-binding factor 2	1.63095e+06
Q15555	MARE2_HUMAN	MAPRE2	Microtubule-associated protein RP/EB family member 2	1.91771e+07
Q15582	BGH3_HUMAN	TGFBI	Transforming growth factor-beta-induced protein ig-h3	1.56766e+08
Q15599	NHRF2_HUMAN	NHERF2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	7.67049e+07
Q15628	TRADD_HUMAN	TRADD	Tumor necrosis factor receptor type 1-associated DEATH domain protein	6.19834e+06
Q15629	TRAM1_HUMAN	TRAM1	Translocating chain-associated membrane protein 1	1.72739e+07
Q15631	TSN_HUMAN	TSN	Translin	1.78953e+08
Q15637	SF01_HUMAN	SF1	Splicing factor 1	2.90468e+07
Q15642	CIP4_HUMAN	TRIP10	Cdc42-interacting protein 4	8.16829e+06
Q15643	TRIPB_HUMAN	TRIP11	Thyroid receptor-interacting protein 11	1.15543e+07
Q15654	TRIP6_HUMAN	TRIP6	Thyroid receptor-interacting protein 6	8.5432e+06
Q15691	MARE1_HUMAN	MAPRE1	Microtubule-associated protein RP/EB family member 1	3.35694e+07
Q15717	ELAV1_HUMAN	ELAVL1	ELAV-like protein 1	6.33069e+07
Q15738	NSDHL_HUMAN	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	3.01504e+06
Q15746	MYLK_HUMAN	MYLK	Myosin light chain kinase, smooth muscle	2.1935e+07
Q15750	TAB1_HUMAN	TAB1	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1	7.06986e+06
Q15751	HERC1_HUMAN	HERC1	Probable E3 ubiquitin-protein ligase HERC1	2.9809e+06
Q15758	AAAT_HUMAN	SLC1A5	Neutral amino acid transporter B(0)	3.79166e+06
Q15785	TOM34_HUMAN	TOMM34	Mitochondrial import receptor subunit TOM34	3.0588e+06
Q15796	SMAD2_HUMAN	SMAD2	Mothers against decapentaplegic homolog 2	1.28117e+07
Q15797	SMAD1_HUMAN	SMAD1	Mothers against decapentaplegic homolog 1	1.54804e+06
Q15811	ITSN1_HUMAN	ITSN1	Intersectin-1	8.34017e+07
Q15813	TBCE_HUMAN	TBCE	Tubulin-specific chaperone E	8.65826e+06
Q15814	TBCC_HUMAN	TBCC	Tubulin-specific chaperone C	8.69786e+06
Q15819	UB2V2_HUMAN	UBE2V2	Ubiquitin-conjugating enzyme E2 variant 2	8.18367e+07
Q15833	STXB2_HUMAN	STXBP2	Syntaxin-binding protein 2	9.45299e+06
Q15836	VAMP3_HUMAN	VAMP3	Vesicle-associated membrane protein 3	4.17038e+07
Q15842	KCNJ8_HUMAN	KCNJ8	ATP-sensitive inward rectifier potassium channel 8	7.44853e+06
Q15843	NEDD8_HUMAN	NEDD8	NEDD8	3.00491e+07
Q15847	ADIRF_HUMAN	ADIRF	Adipogenesis regulatory factor	1.68285e+07
Q15853	USF2_HUMAN	USF2	Upstream stimulatory factor 2	2.76949e+06
Q15904	VAS1_HUMAN	ATP6AP1	V-type proton ATPase subunit S1	1.46728e+07
Q15906	VPS72_HUMAN	VPS72	Vacuolar protein sorting-associated protein 72 homolog	1.39677e+07
Q15907	RB11B_HUMAN	RAB11B	Ras-related protein Rab-11B	7.84662e+07
Q15942	ZYX_HUMAN	ZYX	Zyxin	3.05736e+07
Q16134	ETFD_HUMAN	ETFDH	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	2.26711e+07
Q16181	SEPT7_HUMAN	SEPTIN7	Septin-7	6.69066e+07
Q16186	ADRM1_HUMAN	ADRM1	Proteasomal ubiquitin receptor ADRM1	5.8857e+06
Q16204	CCDC6_HUMAN	CCDC6	Coiled-coil domain-containing protein 6	9.39262e+06
Q16222	UAP1_HUMAN	UAP1	UDP-N-acetylhexosamine pyrophosphorylase	1.92724e+07
Q16270	IBP7_HUMAN	IGFBP7	Insulin-like growth factor-binding protein 7	1.59067e+07
Q16363	LAMA4_HUMAN	LAMA4	Laminin subunit alpha-4	3.26888e+07
Q16401	PSMD5_HUMAN	PSMD5	26S proteasome non-ATPase regulatory subunit 5	3.36561e+07
Q16512	PKN1_HUMAN	PKN1	Serine/threonine-protein kinase N1	4.88459e+06
Q16513	PKN2_HUMAN	PKN2	Serine/threonine-protein kinase N2	3.20133e+06
Q16527	CSRP2_HUMAN	CSRP2	Cysteine and glycine-rich protein 2	1.25778e+07
Q16531	DDB1_HUMAN	DDB1	DNA damage-binding protein 1	4.3672e+07
Q16537	2A5E_HUMAN	PPP2R5E	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	4.64185e+06
Q16539	MK14_HUMAN	MAPK14	Mitogen-activated protein kinase 14	4.93251e+06
Q16540	RM23_HUMAN	MRPL23	Large ribosomal subunit protein uL23m	7.27833e+06
Q16543	CDC37_HUMAN	CDC37	Hsp90 co-chaperone Cdc37	5.23997e+07
Q16555	DPYL2_HUMAN	DPYSL2	Dihydropyrimidinase-related protein 2	1.13169e+08
Q16563	SYPL1_HUMAN	SYPL1	Synaptophysin-like protein 1	2.79627e+07
Q16576	RBBP7_HUMAN	RBBP7	Histone-binding protein RBBP7	1.1856e+07
Q16595	FRDA_HUMAN	FXN	Frataxin, mitochondrial	4.19154e+07
Q16610	ECM1_HUMAN	ECM1	Extracellular matrix protein 1	1.49168e+06
Q16621	NFE2_HUMAN	NFE2	Transcription factor NF-E2 45 kDa subunit	1.1611e+07
Q16625	OCLN_HUMAN	OCLN	Occludin	5.48343e+06
Q16629	SRSF7_HUMAN	SRSF7	Serine/arginine-rich splicing factor 7	9.27762e+07
Q16630	CPSF6_HUMAN	CPSF6	Cleavage and polyadenylation specificity factor subunit 6	2.29062e+07
Q16643	DREB_HUMAN	DBN1	Drebrin	8.33121e+06
Q16647	PTGIS_HUMAN	PTGIS	Prostacyclin synthase	2.20222e+07
Q16654	PDK4_HUMAN	PDK4	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 4, mitochondrial	575279
Q16656	NRF1_HUMAN	NRF1	Nuclear respiratory factor 1	4.15434e+06
Q16658	FSCN1_HUMAN	FSCN1	Fascin	2.32799e+08
Q16666	IF16_HUMAN	IFI16	Gamma-interferon-inducible protein 16	3.72581e+07
Q16678	CP1B1_HUMAN	CYP1B1	Cytochrome P450 1B1	2.62465e+06
Q16698	DECR_HUMAN	DECR1	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial	1.19487e+08
Q16706	MA2A1_HUMAN	MAN2A1	Alpha-mannosidase 2	1.56916e+07
Q16718	NDUA5_HUMAN	NDUFA5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	1.90502e+07
Q16740	CLPP_HUMAN	CLPP	ATP-dependent Clp protease proteolytic subunit, mitochondrial	1.70428e+07
Q16762	THTR_HUMAN	TST	Thiosulfate sulfurtransferase	1.13713e+08
Q16774	KGUA_HUMAN	GUK1	Guanylate kinase	1.51154e+07
Q16775	GLO2_HUMAN	HAGH	Hydroxyacylglutathione hydrolase, mitochondrial	4.56111e+07
Q16778	H2B2E_HUMAN	H2BC21	Histone H2B type 2-E	7.94378e+08
Q16787	LAMA3_HUMAN	LAMA3	Laminin subunit alpha-3	1.68134e+07
Q16795	NDUA9_HUMAN	NDUFA9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	2.35391e+07
Q16798	MAON_HUMAN	ME3	NADP-dependent malic enzyme, mitochondrial	6.92781e+06
Q16822	PCKGM_HUMAN	PCK2	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	1.46013e+08
Q16836	HCDH_HUMAN	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	7.3449e+07
Q16850	CP51A_HUMAN	CYP51A1	Lanosterol 14-alpha demethylase	3.42053e+06
Q16851	UGPA_HUMAN	UGP2	UTP--glucose-1-phosphate uridylyltransferase	5.79964e+07
Q16853	AOC3_HUMAN	AOC3	Membrane primary amine oxidase	6.87375e+07
Q16854	DGUOK_HUMAN	DGUOK	Deoxyguanosine kinase, mitochondrial	4.50947e+06
Q16864	VATF_HUMAN	ATP6V1F	V-type proton ATPase subunit F	1.48381e+07
Q16881	TRXR1_HUMAN	TXNRD1	Thioredoxin reductase 1, cytoplasmic	1.08144e+07
Q16890	TPD53_HUMAN	TPD52L1	Tumor protein D53	9.61907e+06
Q16891	MIC60_HUMAN	IMMT	MICOS complex subunit MIC60	6.44541e+07
Q17R31	TATD3_HUMAN	TATDN3	Putative deoxyribonuclease TATDN3	2.25032e+06
Q17RN3	FA98C_HUMAN	FAM98C	Protein FAM98C	7.88078e+06
Q1KMD3	HNRL2_HUMAN	HNRNPUL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2	6.22453e+07
Q27J81	INF2_HUMAN	INF2	Inverted formin-2	8.71469e+06
Q29RF7	PDS5A_HUMAN	PDS5A	Sister chromatid cohesion protein PDS5 homolog A	1.12596e+07
Q2KHT3	CL16A_HUMAN	CLEC16A	Protein CLEC16A	2.77739e+07
Q2M2I8	AAK1_HUMAN	AAK1	AP2-associated protein kinase 1	8.55591e+06
Q2M389	WASC4_HUMAN	WASHC4	WASH complex subunit 4	1.06318e+07
Q2M3D2	EX3L2_HUMAN	EXOC3L2	Exocyst complex component 3-like protein 2	2.06282e+06
Q2NL82	TSR1_HUMAN	TSR1	Pre-rRNA-processing protein TSR1 homolog	7.76145e+06
Q2PPJ7	RGPA2_HUMAN	RALGAPA2	Ral GTPase-activating protein subunit alpha-2	4.70036e+07
Q2PZI1	D19L1_HUMAN	DPY19L1	Probable C-mannosyltransferase DPY19L1	3.17276e+06
Q2TAA2	IAH1_HUMAN	IAH1	Isoamyl acetate-hydrolyzing esterase 1 homolog	8.81013e+06
Q2TAA5	ALG11_HUMAN	ALG11	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	1.47444e+07
Q2TAL8	QRIC1_HUMAN	QRICH1	Transcriptional regulator QRICH1	3.82246e+06
Q2TAY7	SMU1_HUMAN	SMU1	WD40 repeat-containing protein SMU1	1.52086e+07
Q2TB90	HKDC1_HUMAN	HKDC1	Hexokinase HKDC1	6.87789e+06
Q2VPK5	CTU2_HUMAN	CTU2	Cytoplasmic tRNA 2-thiolation protein 2	3.16872e+06
Q30154	DRB5_HUMAN	HLA-DRB5	HLA class II histocompatibility antigen, DR beta 5 chain	4.22732e+07
Q32MZ4	LRRF1_HUMAN	LRRFIP1	Leucine-rich repeat flightless-interacting protein 1	3.15409e+07
Q32P28	P3H1_HUMAN	P3H1	Prolyl 3-hydroxylase 1	5.50153e+06
Q32P44	EMAL3_HUMAN	EML3	Echinoderm microtubule-associated protein-like 3	1.06478e+07
Q38SD2	LRRK1_HUMAN	LRRK1	Leucine-rich repeat serine/threonine-protein kinase 1	4.16598e+07
Q3KQU3	MA7D1_HUMAN	MAP7D1	MAP7 domain-containing protein 1	2.86877e+06
Q3KQV9	UAP1L_HUMAN	UAP1L1	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1	6.41128e+06
Q3KRA6	CB076_HUMAN	C2orf76	UPF0538 protein C2orf76	450702
Q3LXA3	TKFC_HUMAN	TKFC	Triokinase/FMN cyclase	2.48103e+07
Q3MHD2	LSM12_HUMAN	LSM12	Protein LSM12	1.10958e+07
Q3MIR4	CC50B_HUMAN	TMEM30B	Cell cycle control protein 50B	5.53807e+06
Q3SXM5	HSDL1_HUMAN	HSDL1	Inactive hydroxysteroid dehydrogenase-like protein 1	1.88991e+06
Q3SY69	AL1L2_HUMAN	ALDH1L2	Mitochondrial 10-formyltetrahydrofolate dehydrogenase	2.49506e+08
Q3V6T2	GRDN_HUMAN	CCDC88A	Girdin	1.50332e+07
Q3YEC7	RABL6_HUMAN	RABL6	Rab-like protein 6	1.37384e+07
Q3ZCQ3	F174B_HUMAN	FAM174B	Membrane protein FAM174B	3.10361e+06
Q3ZCQ8	TIM50_HUMAN	TIMM50	Mitochondrial import inner membrane translocase subunit TIM50	7.4673e+06
Q3ZCW2	LEGL_HUMAN	LGALSL	Galectin-related protein	3.14147e+06
Q49A26	GLYR1_HUMAN	GLYR1	Cytokine-like nuclear factor N-PAC	5.93358e+06
Q4G0F5	VP26B_HUMAN	VPS26B	Vacuolar protein sorting-associated protein 26B	1.87865e+07
Q4G0J3	LARP7_HUMAN	LARP7	La-related protein 7	9.38532e+06
Q4G0N4	NAKD2_HUMAN	NADK2	NAD kinase 2, mitochondrial	3.96934e+07
Q4G0X4	KCD21_HUMAN	KCTD21	BTB/POZ domain-containing protein KCTD21	3.0979e+06
Q4G176	ACSF3_HUMAN	ACSF3	Malonate--CoA ligase ACSF3, mitochondrial	1.43452e+07
Q4KMP7	TB10B_HUMAN	TBC1D10B	TBC1 domain family member 10B	3.08091e+06
Q4KMQ1	TPRN_HUMAN	TPRN	Taperin	3.47307e+06
Q4KMQ2	ANO6_HUMAN	ANO6	Anoctamin-6	9.19796e+06
Q4V328	GRAP1_HUMAN	GRIPAP1	GRIP1-associated protein 1	6.35672e+06
Q4V9L6	TM119_HUMAN	TMEM119	Transmembrane protein 119	2.08567e+07
Q4VC05	BCL7A_HUMAN	BCL7A	B-cell CLL/lymphoma 7 protein family member A	7.41888e+06
Q4VC31	MIX23_HUMAN	MIX23	Protein MIX23	1.94074e+07
Q4VXU2	PAP1L_HUMAN	PABPC1L	Polyadenylate-binding protein 1-like	1.01164e+07
Q52LC2	VAS1L_HUMAN	ATP6AP1L	V-type proton ATPase subunit S1-like protein	4.2911e+06
Q52LJ0	FA98B_HUMAN	FAM98B	Protein FAM98B	1.85923e+07
Q53EL6	PDCD4_HUMAN	PDCD4	Programmed cell death protein 4	1.35475e+08
Q53EP0	FND3B_HUMAN	FNDC3B	Fibronectin type III domain-containing protein 3B	4.26308e+06
Q53F19	NCBP3_HUMAN	NCBP3	Nuclear cap-binding protein subunit 3	9.27574e+06
Q53FA7	QORX_HUMAN	TP53I3	Quinone oxidoreductase PIG3	1.64937e+07
Q53FT3	HIKES_HUMAN	HIKESHI	Protein Hikeshi	9.81661e+06
Q53FZ2	ACSM3_HUMAN	ACSM3	Acyl-coenzyme A synthetase ACSM3, mitochondrial	1.35089e+07
Q53GG5	PDLI3_HUMAN	PDLIM3	PDZ and LIM domain protein 3	1.9873e+07
Q53GL7	PAR10_HUMAN	PARP10	Protein mono-ADP-ribosyltransferase PARP10	1.25076e+07
Q53GQ0	DHB12_HUMAN	HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase	4.35698e+07
Q53GS9	UBP39_HUMAN	USP39	Ubiquitin carboxyl-terminal hydrolase 39	3.01825e+07
Q53GT1	KLH22_HUMAN	KLHL22	Kelch-like protein 22	2.54358e+06
Q53H12	AGK_HUMAN	AGK	Acylglycerol kinase, mitochondrial	2.45456e+07
Q53H82	LACB2_HUMAN	LACTB2	Endoribonuclease LACTB2	9.03094e+06
Q53H96	P5CR3_HUMAN	PYCR3	Pyrroline-5-carboxylate reductase 3	1.41098e+07
Q53HC9	EIPR1_HUMAN	EIPR1	EARP and GARP complex-interacting protein 1	1.01447e+07
Q53SF7	COBL1_HUMAN	COBLL1	Cordon-bleu protein-like 1	1.23529e+07
Q53T59	H1BP3_HUMAN	HS1BP3	HCLS1-binding protein 3	1.39713e+07
Q53TN4	CYBR1_HUMAN	CYBRD1	Plasma membrane ascorbate-dependent reductase CYBRD1	2.35498e+07
Q562E7	WDR81_HUMAN	WDR81	WD repeat-containing protein 81	5.51007e+07
Q562R1	ACTBL_HUMAN	ACTBL2	Beta-actin-like protein 2	1.7637e+09
Q567U6	CCD93_HUMAN	CCDC93	Coiled-coil domain-containing protein 93	1.32826e+07
Q58FF3	ENPLL_HUMAN	HSP90B2P	Putative endoplasmin-like protein	1.92858e+07
Q5BIV9	SPRN_HUMAN	SPRN	Shadow of prion protein	2.61016e+07
Q5BJD5	TM41B_HUMAN	TMEM41B	Transmembrane protein 41B	1.02541e+07
Q5BJF2	SGMR2_HUMAN	TMEM97	Sigma intracellular receptor 2	3.03495e+08
Q5BKZ1	ZN326_HUMAN	ZNF326	DBIRD complex subunit ZNF326	7.90668e+06
Q5C9Z4	NOM1_HUMAN	NOM1	Nucleolar MIF4G domain-containing protein 1	874103
Q5D862	FILA2_HUMAN	FLG2	Filaggrin-2	3.17073e+06
Q5EBL8	PDZ11_HUMAN	PDZD11	PDZ domain-containing protein 11	8.633e+06
Q5EG05	CAR16_HUMAN	CARD16	Caspase recruitment domain-containing protein 16	5.35492e+06
Q5GLZ8	HERC4_HUMAN	HERC4	Probable E3 ubiquitin-protein ligase HERC4	1.65037e+06
Q5H9R7	PP6R3_HUMAN	PPP6R3	Serine/threonine-protein phosphatase 6 regulatory subunit 3	6.18455e+06
Q5H9U9	DDX6L_HUMAN	DDX60L	Probable ATP-dependent RNA helicase DDX60-like	6.03456e+06
Q5HYI7	MTX3_HUMAN	MTX3	Metaxin-3	8.05793e+06
Q5HYI8	RABL3_HUMAN	RABL3	Rab-like protein 3	1.90545e+07
Q5HYK3	COQ5_HUMAN	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	8.16744e+06
Q5J8M3	EMC4_HUMAN	EMC4	ER membrane protein complex subunit 4	1.04544e+07
Q5JPE7	NOMO2_HUMAN	NOMO2	BOS complex subunit NOMO2	5.75302e+07
