Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-14.mzML
Q1KMD3	HNRL2_HUMAN	HNRNPUL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2	9.49586e+07
Q27J81	INF2_HUMAN	INF2	Inverted formin-2	1.65868e+07
Q29RF7	PDS5A_HUMAN	PDS5A	Sister chromatid cohesion protein PDS5 homolog A	3.92182e+06
Q2KHT3	CL16A_HUMAN	CLEC16A	Protein CLEC16A	2.34757e+07
Q2M2I3	FA83E_HUMAN	FAM83E	Protein FAM83E	272241
Q2M2I8	AAK1_HUMAN	AAK1	AP2-associated protein kinase 1	1.10721e+07
Q2M389	WASC4_HUMAN	WASHC4	WASH complex subunit 4	2.87457e+07
Q2M3D2	EX3L2_HUMAN	EXOC3L2	Exocyst complex component 3-like protein 2	1.19431e+06
Q2NL82	TSR1_HUMAN	TSR1	Pre-rRNA-processing protein TSR1 homolog	1.53238e+07
Q2PPJ7	RGPA2_HUMAN	RALGAPA2	Ral GTPase-activating protein subunit alpha-2	1.05072e+08
Q2PZI1	D19L1_HUMAN	DPY19L1	Probable C-mannosyltransferase DPY19L1	2.47943e+06
Q2TAA2	IAH1_HUMAN	IAH1	Isoamyl acetate-hydrolyzing esterase 1 homolog	1.67552e+07
Q2TAA5	ALG11_HUMAN	ALG11	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	2.9219e+06
Q2TAL8	QRIC1_HUMAN	QRICH1	Transcriptional regulator QRICH1	1.13104e+06
Q2TAY7	SMU1_HUMAN	SMU1	WD40 repeat-containing protein SMU1	2.52878e+07
Q2TB90	HKDC1_HUMAN	HKDC1	Hexokinase HKDC1	1.27131e+07
Q2UY09	COSA1_HUMAN	COL28A1	Collagen alpha-1(XXVIII) chain	7.32001e+06
Q2VPB7	AP5B1_HUMAN	AP5B1	AP-5 complex subunit beta-1	470586
Q30154	DRB5_HUMAN	HLA-DRB5	HLA class II histocompatibility antigen, DR beta 5 chain	4.04412e+07
Q32MZ4	LRRF1_HUMAN	LRRFIP1	Leucine-rich repeat flightless-interacting protein 1	1.31521e+08
Q32NB8	PGPS1_HUMAN	PGS1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial	727724
Q32P28	P3H1_HUMAN	P3H1	Prolyl 3-hydroxylase 1	2.30247e+07
Q32P44	EMAL3_HUMAN	EML3	Echinoderm microtubule-associated protein-like 3	1.04304e+07
Q38SD2	LRRK1_HUMAN	LRRK1	Leucine-rich repeat serine/threonine-protein kinase 1	2.66455e+07
Q3KQU3	MA7D1_HUMAN	MAP7D1	MAP7 domain-containing protein 1	1.09409e+07
Q3KQV9	UAP1L_HUMAN	UAP1L1	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1	5.91618e+06
Q3LXA3	TKFC_HUMAN	TKFC	Triokinase/FMN cyclase	8.43005e+07
Q3MHD2	LSM12_HUMAN	LSM12	Protein LSM12	1.26615e+07
Q3SY69	AL1L2_HUMAN	ALDH1L2	Mitochondrial 10-formyltetrahydrofolate dehydrogenase	4.19626e+07
Q3V6T2	GRDN_HUMAN	CCDC88A	Girdin	350939
Q3YEC7	RABL6_HUMAN	RABL6	Rab-like protein 6	1.39235e+07
Q3ZCM7	TBB8_HUMAN	TUBB8	Tubulin beta-8 chain	1.66628e+08
Q3ZCQ8	TIM50_HUMAN	TIMM50	Mitochondrial import inner membrane translocase subunit TIM50	1.14808e+07
Q3ZCW2	LEGL_HUMAN	LGALSL	Galectin-related protein	1.93623e+06
Q460N5	PAR14_HUMAN	PARP14	Protein mono-ADP-ribosyltransferase PARP14	6.97134e+06
Q49A26	GLYR1_HUMAN	GLYR1	Cytokine-like nuclear factor N-PAC	1.1531e+07
Q4G0F5	VP26B_HUMAN	VPS26B	Vacuolar protein sorting-associated protein 26B	1.91091e+07
Q4G0J3	LARP7_HUMAN	LARP7	La-related protein 7	7.53066e+06
Q4G0N4	NAKD2_HUMAN	NADK2	NAD kinase 2, mitochondrial	3.90963e+07
Q4G0X4	KCD21_HUMAN	KCTD21	BTB/POZ domain-containing protein KCTD21	4.16395e+06
Q4G176	ACSF3_HUMAN	ACSF3	Malonate--CoA ligase ACSF3, mitochondrial	1.39075e+07
Q4KMP7	TB10B_HUMAN	TBC1D10B	TBC1 domain family member 10B	4.7473e+06
Q4KMQ1	TPRN_HUMAN	TPRN	Taperin	2.41631e+06
Q4KMQ2	ANO6_HUMAN	ANO6	Anoctamin-6	3.39693e+07
Q4L180	FIL1L_HUMAN	FILIP1L	Filamin A-interacting protein 1-like	2.78688e+07
Q4LDE5	SVEP1_HUMAN	SVEP1	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1	1.83732e+06
Q4V328	GRAP1_HUMAN	GRIPAP1	GRIP1-associated protein 1	2.7729e+07
Q4V9L6	TM119_HUMAN	TMEM119	Transmembrane protein 119	2.97339e+07
Q4VC31	MIX23_HUMAN	MIX23	Protein MIX23	1.11653e+07
Q4ZHG4	FNDC1_HUMAN	FNDC1	Fibronectin type III domain-containing protein 1	1.15752e+07
Q52LJ0	FA98B_HUMAN	FAM98B	Protein FAM98B	3.98963e+07
Q53EL6	PDCD4_HUMAN	PDCD4	Programmed cell death protein 4	8.32946e+07
Q53FA7	QORX_HUMAN	TP53I3	Quinone oxidoreductase PIG3	1.89752e+07
Q53FT3	HIKES_HUMAN	HIKESHI	Protein Hikeshi	9.09875e+06
Q53FZ2	ACSM3_HUMAN	ACSM3	Acyl-coenzyme A synthetase ACSM3, mitochondrial	2.77141e+06
Q53G44	IF44L_HUMAN	IFI44L	Interferon-induced protein 44-like	1.0495e+06
Q53GG5	PDLI3_HUMAN	PDLIM3	PDZ and LIM domain protein 3	1.33204e+08
Q53GL7	PAR10_HUMAN	PARP10	Protein mono-ADP-ribosyltransferase PARP10	1.33932e+07
Q53GQ0	DHB12_HUMAN	HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase	3.36633e+07
Q53GS9	UBP39_HUMAN	USP39	Ubiquitin carboxyl-terminal hydrolase 39	2.63697e+07
Q53H12	AGK_HUMAN	AGK	Acylglycerol kinase, mitochondrial	9.62848e+06
Q53H47	SETMR_HUMAN	SETMAR	Histone-lysine N-methyltransferase SETMAR	1.76306e+07
Q53H82	LACB2_HUMAN	LACTB2	Endoribonuclease LACTB2	1.04412e+07
Q53H96	P5CR3_HUMAN	PYCR3	Pyrroline-5-carboxylate reductase 3	1.54527e+07
Q53HC9	EIPR1_HUMAN	EIPR1	EARP and GARP complex-interacting protein 1	2.90638e+07
Q53QV2	LBH_HUMAN	LBH	Protein LBH	573337
Q53SF7	COBL1_HUMAN	COBLL1	Cordon-bleu protein-like 1	1.82633e+07
Q53T59	H1BP3_HUMAN	HS1BP3	HCLS1-binding protein 3	2.11e+07
Q53TN4	CYBR1_HUMAN	CYBRD1	Plasma membrane ascorbate-dependent reductase CYBRD1	6.95524e+07
Q562E7	WDR81_HUMAN	WDR81	WD repeat-containing protein 81	4.29002e+06
Q562R1	ACTBL_HUMAN	ACTBL2	Beta-actin-like protein 2	1.70028e+07
Q567U6	CCD93_HUMAN	CCDC93	Coiled-coil domain-containing protein 93	1.65457e+07
Q58FF3	ENPLL_HUMAN	HSP90B2P	Putative endoplasmin-like protein	4.84556e+06
Q58FF6	H90B4_HUMAN	HSP90AB4P	Putative heat shock protein HSP 90-beta 4	3.46868e+07
Q5BIV9	SPRN_HUMAN	SPRN	Shadow of prion protein	9.77691e+07
Q5BJF2	SGMR2_HUMAN	TMEM97	Sigma intracellular receptor 2	2.72789e+07
Q5BKZ1	ZN326_HUMAN	ZNF326	DBIRD complex subunit ZNF326	4.55084e+06
Q5EBL4	RIPL1_HUMAN	RILPL1	RILP-like protein 1	1.5465e+06
Q5EBL8	PDZ11_HUMAN	PDZD11	PDZ domain-containing protein 11	2.21353e+06
Q5GLZ8	HERC4_HUMAN	HERC4	Probable E3 ubiquitin-protein ligase HERC4	2.25047e+07
Q5H8A4	PIGG_HUMAN	PIGG	GPI ethanolamine phosphate transferase 2	2.8988e+06
Q5H9R7	PP6R3_HUMAN	PPP6R3	Serine/threonine-protein phosphatase 6 regulatory subunit 3	4.80239e+06
Q5HYI8	RABL3_HUMAN	RABL3	Rab-like protein 3	2.54966e+07
Q5HYK3	COQ5_HUMAN	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	2.91046e+07
Q5HYK7	SH319_HUMAN	SH3D19	SH3 domain-containing protein 19	7.1194e+06
Q5J8M3	EMC4_HUMAN	EMC4	ER membrane protein complex subunit 4	1.06173e+07
Q5JPE7	NOMO2_HUMAN	NOMO2	BOS complex subunit NOMO2	3.18462e+07
Q5JPH6	SYEM_HUMAN	EARS2	Probable glutamate--tRNA ligase, mitochondrial	1.98588e+07
Q5JRA6	TGO1_HUMAN	MIA3	Transport and Golgi organization protein 1 homolog	1.2143e+07
Q5JRX3	PREP_HUMAN	PITRM1	Presequence protease, mitochondrial	6.22849e+07
Q5JS37	NHLC3_HUMAN	NHLRC3	NHL repeat-containing protein 3	3.82012e+06
Q5JSH3	WDR44_HUMAN	WDR44	WD repeat-containing protein 44	1.42782e+07
Q5JSL3	DOC11_HUMAN	DOCK11	Dedicator of cytokinesis protein 11	1.15072e+07
Q5JSZ5	PRC2B_HUMAN	PRRC2B	Protein PRRC2B	1.27623e+07
Q5JTB6	PLAC9_HUMAN	PLAC9	Placenta-specific protein 9	1.44453e+07
Q5JTH9	RRP12_HUMAN	RRP12	RRP12-like protein	6.89338e+06
Q5JTJ3	COA6_HUMAN	COA6	Cytochrome c oxidase assembly factor 6 homolog	1.26592e+07
Q5JTV8	TOIP1_HUMAN	TOR1AIP1	Torsin-1A-interacting protein 1	3.14845e+07
Q5JTZ9	SYAM_HUMAN	AARS2	Alanine--tRNA ligase, mitochondrial	6.39507e+06
Q5JVS0	HABP4_HUMAN	HABP4	Intracellular hyaluronan-binding protein 4	2.32385e+06
Q5JWF2	GNAS1_HUMAN	GNAS	Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas	4.57162e+07
Q5K4L6	S27A3_HUMAN	SLC27A3	Long-chain fatty acid transport protein 3	1.43929e+07
Q5K651	SAMD9_HUMAN	SAMD9	Sterile alpha motif domain-containing protein 9	4.29355e+06
Q5KU26	COL12_HUMAN	COLEC12	Collectin-12	1.13249e+07
Q5M775	CYTSB_HUMAN	SPECC1	Cytospin-B	1.2115e+08
Q5NDL2	EOGT_HUMAN	EOGT	EGF domain-specific O-linked N-acetylglucosamine transferase	807892
Q5QJ74	TBCEL_HUMAN	TBCEL	Tubulin-specific chaperone cofactor E-like protein	8.18769e+06
Q5QJE6	TDIF2_HUMAN	DNTTIP2	Deoxynucleotidyltransferase terminal-interacting protein 2	1.21112e+07
Q5R372	RBG1L_HUMAN	RABGAP1L	Rab GTPase-activating protein 1-like	9.33616e+06
Q5R3I4	TTC38_HUMAN	TTC38	Tetratricopeptide repeat protein 38	2.14436e+07
Q5RKV6	EXOS6_HUMAN	EXOSC6	Exosome complex component MTR3	6.93751e+06
Q5SRE5	NU188_HUMAN	NUP188	Nucleoporin NUP188	1.82335e+07
Q5SRE7	PHYD1_HUMAN	PHYHD1	Phytanoyl-CoA dioxygenase domain-containing protein 1	1.84154e+07
Q5SSJ5	HP1B3_HUMAN	HP1BP3	Heterochromatin protein 1-binding protein 3	8.38581e+07
Q5SW79	CE170_HUMAN	CEP170	Centrosomal protein of 170 kDa	5.86994e+07
Q5SWX8	ODR4_HUMAN	ODR4	Protein odr-4 homolog	1.33811e+07
Q5SXH7	PKHS1_HUMAN	PLEKHS1	Pleckstrin homology domain-containing family S member 1	4.85204e+07
Q5T013	HYI_HUMAN	HYI	Putative hydroxypyruvate isomerase	7.31567e+06
Q5T0F9	C2D1B_HUMAN	CC2D1B	Coiled-coil and C2 domain-containing protein 1B	1.52044e+06
Q5T0N5	FBP1L_HUMAN	FNBP1L	Formin-binding protein 1-like	5.45209e+06
Q5T1M5	FKB15_HUMAN	FKBP15	FK506-binding protein 15	1.20786e+07
Q5T440	CAF17_HUMAN	IBA57	Putative transferase CAF17, mitochondrial	1.6584e+07
Q5T447	HECD3_HUMAN	HECTD3	E3 ubiquitin-protein ligase HECTD3	1.23327e+07
Q5T4S7	UBR4_HUMAN	UBR4	E3 ubiquitin-protein ligase UBR4	4.18037e+07
Q5T5C0	STXB5_HUMAN	STXBP5	Syntaxin-binding protein 5	2.92964e+06
Q5T5P2	SKT_HUMAN	KIAA1217	Sickle tail protein homolog	9.17864e+07
Q5T653	RM02_HUMAN	MRPL2	Large ribosomal subunit protein uL2m	9.08228e+06
Q5T6V5	QNG1_HUMAN	QNG1	Queuosine 5'-phosphate N-glycosylase/hydrolase	1.20356e+07
Q5T7N3	KANK4_HUMAN	KANK4	KN motif and ankyrin repeat domain-containing protein 4	7.37646e+06
Q5T7W0	ZN618_HUMAN	ZNF618	Zinc finger protein 618	5.13325e+07
Q5T8D3	ACBD5_HUMAN	ACBD5	Acyl-CoA-binding domain-containing protein 5	5.44883e+06
Q5T8P6	RBM26_HUMAN	RBM26	RNA-binding protein 26	7.20323e+06
Q5TA45	INT11_HUMAN	INTS11	Integrator complex subunit 11	4.02752e+06
Q5TAQ9	DCAF8_HUMAN	DCAF8	DDB1- and CUL4-associated factor 8	8.15806e+06
Q5TC12	ATPF1_HUMAN	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	3.08676e+07
Q5TCZ1	SPD2A_HUMAN	SH3PXD2A	SH3 and PX domain-containing protein 2A	4.42488e+06
Q5TDH0	DDI2_HUMAN	DDI2	Protein DDI1 homolog 2	1.86364e+07
Q5TEJ8	THMS2_HUMAN	THEMIS2	Protein THEMIS2	6.38053e+06
Q5TFE4	NT5D1_HUMAN	NT5DC1	5'-nucleotidase domain-containing protein 1	1.78569e+07
Q5TGL8	PXDC1_HUMAN	PXDC1	PX domain-containing protein 1	9.24963e+06
Q5TH69	BIG3_HUMAN	ARFGEF3	Brefeldin A-inhibited guanine nucleotide-exchange protein 3	3.15892e+06
Q5THK1	PR14L_HUMAN	PRR14L	Protein PRR14L	1.04891e+07
Q5TZA2	CROCC_HUMAN	CROCC	Rootletin	9.62421e+06
Q5U5X0	LYRM7_HUMAN	LYRM7	Complex III assembly factor LYRM7	1.82825e+06
Q5U651	RAIN_HUMAN	RASIP1	Ras-interacting protein 1	1.07163e+07
Q5UCC4	EMC10_HUMAN	EMC10	ER membrane protein complex subunit 10	1.04409e+07
Q5VIR6	VPS53_HUMAN	VPS53	Vacuolar protein sorting-associated protein 53 homolog	1.17782e+07
Q5VSL9	STRP1_HUMAN	STRIP1	Striatin-interacting protein 1	3.74088e+06
Q5VT25	MRCKA_HUMAN	CDC42BPA	Serine/threonine-protein kinase MRCK alpha	2.25344e+06
Q5VT52	RPRD2_HUMAN	RPRD2	Regulation of nuclear pre-mRNA domain-containing protein 2	1.97604e+06
Q5VTE0	EF1A3_HUMAN	EEF1A1P5	Putative elongation factor 1-alpha-like 3	1.59247e+06
Q5VTL8	PR38B_HUMAN	PRPF38B	Pre-mRNA-splicing factor 38B	1.52755e+07
Q5VTR2	BRE1A_HUMAN	RNF20	E3 ubiquitin-protein ligase BRE1A	2.87555e+06
Q5VU43	MYOME_HUMAN	PDE4DIP	Myomegalin	2.15251e+06
Q5VV41	ARHGG_HUMAN	ARHGEF16	Rho guanine nucleotide exchange factor 16	7.91243e+06
Q5VW32	BROX_HUMAN	BROX	BRO1 domain-containing protein BROX	1.52223e+07
Q5VW36	FOCAD_HUMAN	FOCAD	Focadhesin	2.49371e+06
Q5VWJ9	SNX30_HUMAN	SNX30	Sorting nexin-30	8.39008e+06
Q5VWZ2	LYPL1_HUMAN	LYPLAL1	Lysophospholipase-like protein 1	1.69269e+07
Q5VYK3	ECM29_HUMAN	ECPAS	Proteasome adapter and scaffold protein ECM29	4.96239e+07
Q5VZ46	K1614_HUMAN	KIAA1614	Uncharacterized protein KIAA1614	1.66473e+06
Q5VZ89	DEN4C_HUMAN	DENND4C	DENN domain-containing protein 4C	1.55273e+07
Q5VZK9	CARL1_HUMAN	CARMIL1	F-actin-uncapping protein LRRC16A	1.82557e+08
Q5W0V3	FHI2A_HUMAN	FHIP2A	FHF complex subunit HOOK interacting protein 2A	1.58749e+06
Q5W111	SPRY7_HUMAN	SPRYD7	SPRY domain-containing protein 7	4.28674e+06
Q5XPI4	RN123_HUMAN	RNF123	E3 ubiquitin-protein ligase RNF123	6.69969e+06
Q5ZPR3	CD276_HUMAN	CD276	CD276 antigen	8.83232e+06
Q629K1	TRIQK_HUMAN	TRIQK	Triple QxxK/R motif-containing protein	1.23154e+07
Q63HN8	RN213_HUMAN	RNF213	E3 ubiquitin-protein ligase RNF213	3.14949e+07
Q63HR2	TENS2_HUMAN	TNS2	Tensin-2	8.75995e+06
Q63ZY3	KANK2_HUMAN	KANK2	KN motif and ankyrin repeat domain-containing protein 2	1.44175e+08
Q641Q2	WAC2A_HUMAN	WASHC2A	WASH complex subunit 2A	1.11172e+07
Q643R3	LPCT4_HUMAN	LPCAT4	Lysophospholipid acyltransferase LPCAT4	2.43633e+07
Q658Y4	F91A1_HUMAN	FAM91A1	Protein FAM91A1	1.44074e+07
Q659C4	LAR1B_HUMAN	LARP1B	La-related protein 1B	1.76373e+06
Q66K14	TBC9B_HUMAN	TBC1D9B	TBC1 domain family member 9B	1.22878e+07
Q66K74	MAP1S_HUMAN	MAP1S	Microtubule-associated protein 1S	1.39473e+07
Q687X5	STEA4_HUMAN	STEAP4	Metalloreductase STEAP4	1.37815e+07
Q68CP9	ARID2_HUMAN	ARID2	AT-rich interactive domain-containing protein 2	8.27322e+06
Q68CQ7	GL8D1_HUMAN	GLT8D1	Glycosyltransferase 8 domain-containing protein 1	2.09878e+06
Q68CZ2	TENS3_HUMAN	TNS3	Tensin-3	2.4266e+07
Q68D91	MBLC2_HUMAN	MBLAC2	Acyl-coenzyme A thioesterase MBLAC2	6.75812e+06
Q68E01	INT3_HUMAN	INTS3	Integrator complex subunit 3	5.62138e+06
Q68EM7	RHG17_HUMAN	ARHGAP17	Rho GTPase-activating protein 17	1.53519e+07
Q69YN2	C19L1_HUMAN	CWF19L1	CWF19-like protein 1	2.00248e+06
Q69YQ0	CYTSA_HUMAN	SPECC1L	Cytospin-A	6.5361e+06
Q6BCY4	NB5R2_HUMAN	CYB5R2	NADH-cytochrome b5 reductase 2	4.8798e+06
Q6DD88	ATLA3_HUMAN	ATL3	Atlastin-3	4.94965e+07
Q6DKI1	RL7L_HUMAN	RPL7L1	Ribosomal protein uL30-like	2.5114e+07
Q6DKJ4	NXN_HUMAN	NXN	Nucleoredoxin	1.07228e+07
Q6DN90	IQEC1_HUMAN	IQSEC1	IQ motif and SEC7 domain-containing protein 1	1.22667e+08
Q6DT37	MRCKG_HUMAN	CDC42BPG	Serine/threonine-protein kinase MRCK gamma	1.77532e+06
Q6EEV4	GL1AD_HUMAN	POLR2M	DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5	1.02024e+07
Q6EMK4	VASN_HUMAN	VASN	Vasorin	1.23815e+07
Q6FI13	H2A2A_HUMAN	H2AC18	Histone H2A type 2-A	1.23203e+10
Q6FI81	CPIN1_HUMAN	CIAPIN1	Anamorsin	1.20348e+07
Q6GMV2	SMYD5_HUMAN	SMYD5	Histone-lysine N-trimethyltransferase SMYD5	9.29368e+06
Q6GMV3	PTRD1_HUMAN	PTRHD1	Putative peptidyl-tRNA hydrolase PTRHD1	7.72808e+06
Q6GPI1	CTRB2_HUMAN	CTRB2	Chymotrypsinogen B2	9.58241e+07
Q6GQQ9	OTU7B_HUMAN	OTUD7B	OTU domain-containing protein 7B	4.42916e+06
Q6GTX8	LAIR1_HUMAN	LAIR1	Leukocyte-associated immunoglobulin-like receptor 1	4.39816e+06
Q6GYQ0	RGPA1_HUMAN	RALGAPA1	Ral GTPase-activating protein subunit alpha-1	2.32834e+06
Q6H9L7	ISM2_HUMAN	ISM2	Isthmin-2	7.50161e+08
Q6I9Y2	THOC7_HUMAN	THOC7	THO complex subunit 7 homolog	5.36937e+06
Q6IA17	SIGIR_HUMAN	SIGIRR	Single Ig IL-1-related receptor	2.98294e+06
Q6IA69	NADE_HUMAN	NADSYN1	Glutamine-dependent NAD(+) synthetase	5.5029e+06
Q6IA86	ELP2_HUMAN	ELP2	Elongator complex protein 2	2.1605e+06
Q6IAA8	LTOR1_HUMAN	LAMTOR1	Ragulator complex protein LAMTOR1	3.10951e+07
Q6IAN0	DRS7B_HUMAN	DHRS7B	Dehydrogenase/reductase SDR family member 7B	1.20953e+07
Q6IBS0	TWF2_HUMAN	TWF2	Twinfilin-2	4.08174e+07
Q6IC98	GRAM4_HUMAN	GRAMD4	GRAM domain-containing protein 4	8.07223e+07
Q6ICL3	TNG2_HUMAN	TANGO2	Transport and Golgi organization protein 2 homolog	6.79216e+06
Q6IN85	P4R3A_HUMAN	PPP4R3A	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	3.98722e+06
Q6IPR1	ETFR1_HUMAN	ETFRF1	Electron transfer flavoprotein regulatory factor 1	1.54205e+06
Q6IQ22	RAB12_HUMAN	RAB12	Ras-related protein Rab-12	1.29255e+07
Q6IQ23	PKHA7_HUMAN	PLEKHA7	Pleckstrin homology domain-containing family A member 7	3.67999e+06
Q6JBY9	CPZIP_HUMAN	RCSD1	CapZ-interacting protein	8.23514e+06
Q6JQN1	ACD10_HUMAN	ACAD10	Acyl-CoA dehydrogenase family member 10	3.57064e+06
Q6KC79	NIPBL_HUMAN	NIPBL	Nipped-B-like protein	5.86377e+06
Q6L8Q7	PDE12_HUMAN	PDE12	2',5'-phosphodiesterase 12	1.45048e+07
Q6N069	NAA16_HUMAN	NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit	1.50406e+09
Q6NUI6	CHADL_HUMAN	CHADL	Chondroadherin-like protein	3.44705e+07
Q6NUK1	SCMC1_HUMAN	SLC25A24	Mitochondrial adenyl nucleotide antiporter SLC25A24	6.30855e+07
Q6NUM9	RETST_HUMAN	RETSAT	All-trans-retinol 13,14-reductase	9.74737e+06
Q6NUQ1	RINT1_HUMAN	RINT1	RAD50-interacting protein 1	4.50228e+06
Q6NUQ4	TM214_HUMAN	TMEM214	Transmembrane protein 214	1.41715e+07
Q6NVY1	HIBCH_HUMAN	HIBCH	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	7.86909e+07
Q6NW29	RWDD4_HUMAN	RWDD4	RWD domain-containing protein 4	7.82149e+06
Q6NXG1	ESRP1_HUMAN	ESRP1	Epithelial splicing regulatory protein 1	1.33616e+07
Q6NYC8	PPR18_HUMAN	PPP1R18	Phostensin	5.20659e+07
Q6NZ67	MZT2B_HUMAN	MZT2B	Mitotic-spindle organizing protein 2B	1.92588e+06
Q6NZI2	CAVN1_HUMAN	CAVIN1	Caveolae-associated protein 1	1.61664e+08
Q6NZY4	ZCHC8_HUMAN	ZCCHC8	Zinc finger CCHC domain-containing protein 8	3.96481e+06
Q6P179	ERAP2_HUMAN	ERAP2	Endoplasmic reticulum aminopeptidase 2	1.72589e+07
Q6P1K2	PMF1_HUMAN	PMF1	Polyamine-modulated factor 1	2.14354e+06
Q6P1L8	RM14_HUMAN	MRPL14	Large ribosomal subunit protein uL14m	6.68602e+06
Q6P1M0	S27A4_HUMAN	SLC27A4	Long-chain fatty acid transport protein 4	8.35326e+06
Q6P1M3	L2GL2_HUMAN	LLGL2	LLGL scribble cell polarity complex component 2	1.34578e+08
Q6P1N0	C2D1A_HUMAN	CC2D1A	Coiled-coil and C2 domain-containing protein 1A	1.92245e+07
Q6P1N9	TATD1_HUMAN	TATDN1	Deoxyribonuclease TATDN1	1.07332e+07
Q6P1X6	CH082_HUMAN	C8orf82	UPF0598 protein C8orf82	4.55631e+06
Q6P2E9	EDC4_HUMAN	EDC4	Enhancer of mRNA-decapping protein 4	2.56939e+07
Q6P2Q9	PRP8_HUMAN	PRPF8	Pre-mRNA-processing-splicing factor 8	1.94344e+08
Q6P3W7	SCYL2_HUMAN	SCYL2	SCY1-like protein 2	2.92068e+06
Q6P3X3	TTC27_HUMAN	TTC27	Tetratricopeptide repeat protein 27	8.81732e+06
Q6P4A8	PLBL1_HUMAN	PLBD1	Phospholipase B-like 1	7.37025e+06
Q6P4E1	GOLM2_HUMAN	GOLM2	Protein GOLM2	1.21869e+07
Q6P4F2	FDX2_HUMAN	FDX2	Ferredoxin-2, mitochondrial	4.24952e+06
Q6P4I2	WDR73_HUMAN	WDR73	WD repeat-containing protein 73	6.35299e+06
Q6P4R8	NFRKB_HUMAN	NFRKB	Nuclear factor related to kappa-B-binding protein	7.41815e+06
Q6P587	FAHD1_HUMAN	FAHD1	Acylpyruvase FAHD1, mitochondrial	1.31641e+07
Q6P996	PDXD1_HUMAN	PDXDC1	Pyridoxal-dependent decarboxylase domain-containing protein 1	3.86265e+07
Q6P9B6	MEAK7_HUMAN	MEAK7	MTOR-associated protein MEAK7	1.02663e+07
Q6P9B9	INT5_HUMAN	INTS5	Integrator complex subunit 5	2.72223e+06
Q6PCB0	VWA1_HUMAN	VWA1	von Willebrand factor A domain-containing protein 1	5.23025e+07
Q6PCB7	S27A1_HUMAN	SLC27A1	Long-chain fatty acid transport protein 1	1.03147e+07
Q6PCE3	PGM2L_HUMAN	PGM2L1	Glucose 1,6-bisphosphate synthase	4.21744e+06
Q6PD74	AAGAB_HUMAN	AAGAB	Alpha- and gamma-adaptin-binding protein p34	4.15684e+06
Q6PGP7	SKI3_HUMAN	SKIC3	Superkiller complex protein 3	2.54302e+07
Q6PI48	SYDM_HUMAN	DARS2	Aspartate--tRNA ligase, mitochondrial	3.03934e+07
Q6PIF6	MYO7B_HUMAN	MYO7B	Unconventional myosin-VIIb	4.55459e+06
Q6PIU2	NCEH1_HUMAN	NCEH1	Neutral cholesterol ester hydrolase 1	2.70923e+07
Q6PJ69	TRI65_HUMAN	TRIM65	E3 ubiquitin-protein ligase TRIM65	3.81874e+06
Q6PJG6	BRAT1_HUMAN	BRAT1	BRCA1-associated ATM activator 1	2.15458e+06
Q6PJT7	ZC3HE_HUMAN	ZC3H14	Zinc finger CCCH domain-containing protein 14	6.84344e+06
Q6PKG0	LARP1_HUMAN	LARP1	La-related protein 1	2.60222e+07
Q6PML9	ZNT9_HUMAN	SLC30A9	Proton-coupled zinc antiporter SLC30A9, mitochondrial	1.6969e+07
Q6QNY0	BL1S3_HUMAN	BLOC1S3	Biogenesis of lysosome-related organelles complex 1 subunit 3	2.13689e+07
Q6QNY1	BL1S2_HUMAN	BLOC1S2	Biogenesis of lysosome-related organelles complex 1 subunit 2	2.48085e+07
Q6RFH5	WDR74_HUMAN	WDR74	WD repeat-containing protein 74	3.17038e+06
Q6RW13	ATRAP_HUMAN	AGTRAP	Type-1 angiotensin II receptor-associated protein	5.55752e+06
Q6SZW1	SARM1_HUMAN	SARM1	NAD(+) hydrolase SARM1	863281
Q6UB35	C1TM_HUMAN	MTHFD1L	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	6.99508e+06
Q6UN15	FIP1_HUMAN	FIP1L1	Pre-mRNA 3'-end-processing factor FIP1	1.26176e+07
Q6UUV7	CRTC3_HUMAN	CRTC3	CREB-regulated transcription coactivator 3	6.66317e+06
Q6UVK1	CSPG4_HUMAN	CSPG4	Chondroitin sulfate proteoglycan 4	3.08102e+07
Q6UVY6	MOXD1_HUMAN	MOXD1	DBH-like monooxygenase protein 1	7.50155e+06
