Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200928yuanch_Connie_TCPA_60minDIA_b1-8.mzML
Q86VP6	CAND1_HUMAN	CAND1	Cullin-associated NEDD8-dissociated protein 1	1.07834e+08
Q86VS8	HOOK3_HUMAN	HOOK3	Protein Hook homolog 3	7.0493e+06
Q86VU5	CMTD1_HUMAN	COMTD1	Catechol O-methyltransferase domain-containing protein 1	1.57549e+07
Q86VX9	MON1A_HUMAN	MON1A	Vacuolar fusion protein MON1 homolog A	1.72246e+06
Q86W42	THOC6_HUMAN	THOC6	THO complex subunit 6 homolog	4.27231e+06
Q86W92	LIPB1_HUMAN	PPFIBP1	Liprin-beta-1	1.21972e+07
Q86WA6	BPHL_HUMAN	BPHL	Valacyclovir hydrolase	1.43006e+07
Q86WB0	ZC3C1_HUMAN	ZC3HC1	Zinc finger C3HC-type protein 1	2.56618e+06
Q86WR0	CCD25_HUMAN	CCDC25	Coiled-coil domain-containing protein 25	1.01553e+07
Q86WU2	LDHD_HUMAN	LDHD	Probable D-lactate dehydrogenase, mitochondrial	1.28393e+07
Q86WV6	STING_HUMAN	STING1	Stimulator of interferon genes protein	2.3831e+06
Q86X10	RLGPB_HUMAN	RALGAPB	Ral GTPase-activating protein subunit beta	3.84065e+06
Q86X29	LSR_HUMAN	LSR	Lipolysis-stimulated lipoprotein receptor	1.27174e+07
Q86X55	CARM1_HUMAN	CARM1	Histone-arginine methyltransferase CARM1	1.26912e+07
Q86X76	NIT1_HUMAN	NIT1	Deaminated glutathione amidase	6.7505e+07
Q86X83	COMD2_HUMAN	COMMD2	COMM domain-containing protein 2	9.13595e+07
Q86XE5	HOGA1_HUMAN	HOGA1	4-hydroxy-2-oxoglutarate aldolase, mitochondrial	1.89271e+07
Q86XP3	DDX42_HUMAN	DDX42	ATP-dependent RNA helicase DDX42	4.50456e+07
Q86XT9	TM219_HUMAN	TMEM219	Insulin-like growth factor-binding protein 3 receptor	651827
Q86XX4	FRAS1_HUMAN	FRAS1	Extracellular matrix organizing protein FRAS1	9.70663e+06
Q86Y56	DAAF5_HUMAN	DNAAF5	Dynein axonemal assembly factor 5	5.02957e+07
Q86Y79	PTH_HUMAN	PTRH1	Peptidyl-tRNA hydrolase	1.64569e+07
Q86Y82	STX12_HUMAN	STX12	Syntaxin-12	2.55366e+07
Q86YB7	ECHD2_HUMAN	ECHDC2	Enoyl-CoA hydratase domain-containing protein 2, mitochondrial	1.01161e+07
Q86YB8	ERO1B_HUMAN	ERO1B	ERO1-like protein beta	3.58e+07
Q86YC3	LRC33_HUMAN	NRROS	Transforming growth factor beta activator LRRC33	5.69222e+06
Q86YP4	P66A_HUMAN	GATAD2A	Transcriptional repressor p66-alpha	2.71446e+06
Q86YS6	RAB43_HUMAN	RAB43	Ras-related protein Rab-43	7.09752e+06
Q86YS7	C2CD5_HUMAN	C2CD5	C2 domain-containing protein 5	1.06998e+07
Q86YT6	MIB1_HUMAN	MIB1	E3 ubiquitin-protein ligase MIB1	3.0692e+06
Q86YV0	RASL3_HUMAN	RASAL3	RAS protein activator like-3	3.03161e+06
Q86YZ3	HORN_HUMAN	HRNR	Hornerin	3.26133e+06
Q8IU81	I2BP1_HUMAN	IRF2BP1	Interferon regulatory factor 2-binding protein 1	2.33649e+06
Q8IU85	KCC1D_HUMAN	CAMK1D	Calcium/calmodulin-dependent protein kinase type 1D	1.23649e+07
Q8IUD2	RB6I2_HUMAN	ERC1	ELKS/Rab6-interacting/CAST family member 1	1.40609e+07
Q8IUE1	TF2LX_HUMAN	TGIF2LX	Homeobox protein TGIF2LX	1.09329e+06
Q8IUE6	H2A2B_HUMAN	H2AC21	Histone H2A type 2-B	2.54495e+08
Q8IUH3	RBM45_HUMAN	RBM45	RNA-binding protein 45	1.63915e+07
Q8IUH4	ZDH13_HUMAN	ZDHHC13	Palmitoyltransferase ZDHHC13	1.25827e+06
Q8IUR0	TPPC5_HUMAN	TRAPPC5	Trafficking protein particle complex subunit 5	1.5362e+06
Q8IUR7	ARMC8_HUMAN	ARMC8	Armadillo repeat-containing protein 8	1.88185e+07
Q8IUW5	RELL1_HUMAN	RELL1	RELT-like protein 1	4.54962e+06
Q8IUX7	AEBP1_HUMAN	AEBP1	Adipocyte enhancer-binding protein 1	6.96747e+07
Q8IUZ5	AT2L2_HUMAN	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase	1.67142e+07
Q8IV08	PLD3_HUMAN	PLD3	5'-3' exonuclease PLD3	4.2039e+07
Q8IV36	HID1_HUMAN	HID1	Protein HID1	2.67534e+07
Q8IV38	ANKY2_HUMAN	ANKMY2	Ankyrin repeat and MYND domain-containing protein 2	2.13219e+06
Q8IV50	LYSM2_HUMAN	LYSMD2	LysM and putative peptidoglycan-binding domain-containing protein 2	4.41799e+06
Q8IV63	VRK3_HUMAN	VRK3	Inactive serine/threonine-protein kinase VRK3	1.26557e+06
Q8IVD9	NUDC3_HUMAN	NUDCD3	NudC domain-containing protein 3	9.05736e+06
Q8IVF2	AHNK2_HUMAN	AHNAK2	Protein AHNAK2	1.01027e+09
Q8IVH4	MMAA_HUMAN	MMAA	Methylmalonic aciduria type A protein, mitochondrial	7.94466e+06
Q8IVI9	NOSTN_HUMAN	NOSTRIN	Nostrin	2.96704e+06
Q8IVL6	P3H3_HUMAN	P3H3	Prolyl 3-hydroxylase 3	8.86844e+06
Q8IVM0	CCD50_HUMAN	CCDC50	Coiled-coil domain-containing protein 50	6.33041e+06
Q8IVS2	FABD_HUMAN	MCAT	Malonyl-CoA-acyl carrier protein transacylase, mitochondrial	2.52714e+06
Q8IVS8	GLCTK_HUMAN	GLYCTK	Glycerate kinase	1.1458e+07
Q8IVT5	KSR1_HUMAN	KSR1	Kinase suppressor of Ras 1	2.63564e+06
Q8IW45	NNRD_HUMAN	NAXD	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	1.47108e+08
Q8IWA4	MFN1_HUMAN	MFN1	Mitofusin-1	2.98844e+06
Q8IWB7	WDFY1_HUMAN	WDFY1	WD repeat and FYVE domain-containing protein 1	5.35934e+06
Q8IWE2	NXP20_HUMAN	FAM114A1	Protein NOXP20	2.17677e+07
Q8IWJ2	GCC2_HUMAN	GCC2	GRIP and coiled-coil domain-containing protein 2	1.29753e+06
Q8IWK6	AGRA3_HUMAN	ADGRA3	Adhesion G protein-coupled receptor A3	5.45268e+07
Q8IWP9	CC28A_HUMAN	CCDC28A	Coiled-coil domain-containing protein 28A	507269
Q8IWQ3	BRSK2_HUMAN	BRSK2	Serine/threonine-protein kinase BRSK2	1.22302e+06
Q8IWT0	ARCH_HUMAN	ZBTB8OS	Protein archease	2.13316e+06
Q8IWU2	LMTK2_HUMAN	LMTK2	Serine/threonine-protein kinase LMTK2	5.83156e+06
Q8IWU6	SULF1_HUMAN	SULF1	Extracellular sulfatase Sulf-1	2.9343e+06
Q8IWV8	UBR2_HUMAN	UBR2	E3 ubiquitin-protein ligase UBR2	6.11161e+06
Q8IWW8	HOT_HUMAN	ADHFE1	Hydroxyacid-oxoacid transhydrogenase, mitochondrial	8.93709e+06
Q8IWX8	CHERP_HUMAN	CHERP	Calcium homeostasis endoplasmic reticulum protein	8.79293e+06
Q8IWZ3	ANKH1_HUMAN	ANKHD1	Ankyrin repeat and KH domain-containing protein 1	6.98984e+06
Q8IX04	UEVLD_HUMAN	UEVLD	Ubiquitin-conjugating enzyme E2 variant 3	462211
Q8IX12	CCAR1_HUMAN	CCAR1	Cell division cycle and apoptosis regulator protein 1	1.41933e+07
Q8IXB1	DJC10_HUMAN	DNAJC10	DnaJ homolog subfamily C member 10	1.35875e+07
Q8IXH7	NELFD_HUMAN	NELFCD	Negative elongation factor C/D	3.59286e+07
Q8IXI1	MIRO2_HUMAN	RHOT2	Mitochondrial Rho GTPase 2	1.39871e+07
Q8IXI2	MIRO1_HUMAN	RHOT1	Mitochondrial Rho GTPase 1	1.24219e+07
Q8IXJ6	SIR2_HUMAN	SIRT2	NAD-dependent protein deacetylase sirtuin-2	8.21036e+06
Q8IXK0	PHC2_HUMAN	PHC2	Polyhomeotic-like protein 2	1.24906e+06
Q8IXL7	MSRB3_HUMAN	MSRB3	Methionine-R-sulfoxide reductase B3	1.29626e+07
Q8IXM2	BAP18_HUMAN	BAP18	Chromatin complexes subunit BAP18	1.51329e+07
Q8IXM3	RM41_HUMAN	MRPL41	Large ribosomal subunit protein mL41	5.38677e+06
Q8IXQ6	PARP9_HUMAN	PARP9	Protein mono-ADP-ribosyltransferase PARP9	1.24592e+07
Q8IXT5	RB12B_HUMAN	RBM12B	RNA-binding protein 12B	1.67626e+07
Q8IY17	PLPL6_HUMAN	PNPLA6	Patatin-like phospholipase domain-containing protein 6	4.78128e+06
Q8IY21	DDX60_HUMAN	DDX60	Probable ATP-dependent RNA helicase DDX60	2.72061e+06
Q8IY26	PLPP6_HUMAN	PLPP6	Polyisoprenoid diphosphate/phosphate phosphohydrolase PLPP6	7.23437e+06
Q8IY67	RAVR1_HUMAN	RAVER1	Ribonucleoprotein PTB-binding 1	5.97957e+06
Q8IY95	TM192_HUMAN	TMEM192	Transmembrane protein 192	8.13853e+06
Q8IYB3	SRRM1_HUMAN	SRRM1	Serine/arginine repetitive matrix protein 1	1.1544e+07
Q8IYB5	SMAP1_HUMAN	SMAP1	Stromal membrane-associated protein 1	3.20856e+07
Q8IYB7	DI3L2_HUMAN	DIS3L2	DIS3-like exonuclease 2	8.06652e+06
Q8IYB8	SUV3_HUMAN	SUPV3L1	ATP-dependent RNA helicase SUPV3L1, mitochondrial	3.21884e+07
Q8IYD1	ERF3B_HUMAN	GSPT2	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B	1.6313e+07
Q8IYH5	ZZZ3_HUMAN	ZZZ3	ZZ-type zinc finger-containing protein 3	1.28742e+07
Q8IYI6	EXOC8_HUMAN	EXOC8	Exocyst complex component 8	1.15943e+07
Q8IYI8	ZN440_HUMAN	ZNF440	Zinc finger protein 440	1.00145e+08
Q8IYJ3	SYTL1_HUMAN	SYTL1	Synaptotagmin-like protein 1	2.03174e+07
Q8IYQ7	THNS1_HUMAN	THNSL1	Threonine synthase-like 1	8.29336e+06
Q8IYU2	HACE1_HUMAN	HACE1	E3 ubiquitin-protein ligase HACE1	1.68329e+06
Q8IZ07	AN13A_HUMAN	ANKRD13A	Ankyrin repeat domain-containing protein 13A	1.76107e+06
Q8IZ81	ELMD2_HUMAN	ELMOD2	ELMO domain-containing protein 2	1.23985e+08
Q8IZ83	A16A1_HUMAN	ALDH16A1	Aldehyde dehydrogenase family 16 member A1	4.13108e+07
Q8IZA0	K319L_HUMAN	KIAA0319L	Dyslexia-associated protein KIAA0319-like protein	1.91623e+06
Q8IZE3	PACE1_HUMAN	SCYL3	Protein-associating with the carboxyl-terminal domain of ezrin	1.69162e+06
Q8IZH2	XRN1_HUMAN	XRN1	5'-3' exoribonuclease 1	8.53532e+07
Q8IZP0	ABI1_HUMAN	ABI1	Abl interactor 1	2.76372e+07
Q8IZQ1	WDFY3_HUMAN	WDFY3	WD repeat and FYVE domain-containing protein 3	2.34225e+06
Q8IZQ5	SELH_HUMAN	SELENOH	Selenoprotein H	1.27767e+07
Q8IZT6	ASPM_HUMAN	ASPM	Abnormal spindle-like microcephaly-associated protein	2.98266e+07
Q8IZV5	RDH10_HUMAN	RDH10	Retinol dehydrogenase 10	3.73071e+06
Q8N0S2	SYCE1_HUMAN	SYCE1	Synaptonemal complex central element protein 1	1.67855e+06
Q8N0W3	FCSK_HUMAN	FCSK	L-fucose kinase	1.49955e+07
Q8N0X4	CLYBL_HUMAN	CLYBL	Citramalyl-CoA lyase, mitochondrial	1.18031e+07
Q8N122	RPTOR_HUMAN	RPTOR	Regulatory-associated protein of mTOR	4.71177e+06
Q8N129	CNPY4_HUMAN	CNPY4	Protein canopy homolog 4	5.17282e+06
Q8N163	CCAR2_HUMAN	CCAR2	Cell cycle and apoptosis regulator protein 2	2.62779e+07
Q8N183	NDUF2_HUMAN	NDUFAF2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2	5.35304e+06
Q8N1A6	CD033_HUMAN	C4orf33	UPF0462 protein C4orf33	8.14831e+06
Q8N1B4	VPS52_HUMAN	VPS52	Vacuolar protein sorting-associated protein 52 homolog	1.58509e+07
Q8N1F7	NUP93_HUMAN	NUP93	Nuclear pore complex protein Nup93	1.68858e+07
Q8N1F8	S11IP_HUMAN	STK11IP	Serine/threonine-protein kinase 11-interacting protein	1.18047e+07
Q8N1G2	CMTR1_HUMAN	CMTR1	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1	3.38592e+06
Q8N1G4	LRC47_HUMAN	LRRC47	Leucine-rich repeat-containing protein 47	6.96e+07
Q8N1N4	K2C78_HUMAN	KRT78	Keratin, type II cytoskeletal 78	2.51025e+06
Q8N201	INT1_HUMAN	INTS1	Integrator complex subunit 1	1.63731e+06
Q8N283	ANR35_HUMAN	ANKRD35	Ankyrin repeat domain-containing protein 35	2.78628e+07
Q8N2G8	GHDC_HUMAN	GHDC	GH3 domain-containing protein	1.26653e+07
Q8N2H3	PYRD2_HUMAN	PYROXD2	Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2	1.31897e+06
Q8N2K0	ABD12_HUMAN	ABHD12	Lysophosphatidylserine lipase ABHD12	7.99034e+06
Q8N2S1	LTBP4_HUMAN	LTBP4	Latent-transforming growth factor beta-binding protein 4	9.23122e+06
Q8N335	GPD1L_HUMAN	GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein	2.41885e+07
Q8N357	S35F6_HUMAN	SLC35F6	Solute carrier family 35 member F6	2.12928e+06
Q8N386	LRC25_HUMAN	LRRC25	Leucine-rich repeat-containing protein 25	395617
Q8N392	RHG18_HUMAN	ARHGAP18	Rho GTPase-activating protein 18	1.50523e+07
Q8N3C0	ASCC3_HUMAN	ASCC3	Activating signal cointegrator 1 complex subunit 3	4.9146e+07
Q8N3D4	EH1L1_HUMAN	EHBP1L1	EH domain-binding protein 1-like protein 1	1.5223e+07
Q8N3F8	MILK1_HUMAN	MICALL1	MICAL-like protein 1	1.6633e+06
Q8N3P4	VPS8_HUMAN	VPS8	Vacuolar protein sorting-associated protein 8 homolog	2.4638e+06
Q8N3U4	STAG2_HUMAN	STAG2	Cohesin subunit SA-2	9.30463e+06
Q8N3V7	SYNPO_HUMAN	SYNPO	Synaptopodin	3.11663e+07
Q8N4C6	NIN_HUMAN	NIN	Ninein	1.24744e+08
Q8N4C8	MINK1_HUMAN	MINK1	Misshapen-like kinase 1	4.68044e+06
Q8N4P3	MESH1_HUMAN	HDDC3	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	1.84418e+07
Q8N4Q0	PTGR3_HUMAN	PTGR3	Prostaglandin reductase 3	1.45037e+07
Q8N4T8	CBR4_HUMAN	CBR4	3-oxoacyl-[acyl-carrier-protein] reductase	2.66942e+07
Q8N4V1	EMC5_HUMAN	MMGT1	ER membrane protein complex subunit 5	1.65057e+07
Q8N4X5	AF1L2_HUMAN	AFAP1L2	Actin filament-associated protein 1-like 2	1.85162e+06
Q8N4Y2	EFC4A_HUMAN	CRACR2B	EF-hand calcium-binding domain-containing protein 4A	1.91617e+06
Q8N573	OXR1_HUMAN	OXR1	Oxidation resistance protein 1	2.47102e+06
Q8N5C6	SRBD1_HUMAN	SRBD1	S1 RNA-binding domain-containing protein 1	2.92209e+06
Q8N5J2	MINY1_HUMAN	MINDY1	Ubiquitin carboxyl-terminal hydrolase MINDY-1	1.19468e+07
Q8N5K1	CISD2_HUMAN	CISD2	CDGSH iron-sulfur domain-containing protein 2	2.88109e+07
Q8N5L8	RP25L_HUMAN	RPP25L	Ribonuclease P protein subunit p25-like protein	1.41035e+06
Q8N5M1	ATPF2_HUMAN	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	6.70401e+06
Q8N5N7	RM50_HUMAN	MRPL50	Large ribosomal subunit protein mL50	1.19016e+07
Q8N5X7	IF4E3_HUMAN	EIF4E3	Eukaryotic translation initiation factor 4E type 3	1.55954e+06
Q8N684	CPSF7_HUMAN	CPSF7	Cleavage and polyadenylation specificity factor subunit 7	1.51387e+07
Q8N6H7	ARFG2_HUMAN	ARFGAP2	ADP-ribosylation factor GTPase-activating protein 2	1.7828e+07
Q8N6L1	KTAP2_HUMAN	KRTCAP2	Keratinocyte-associated protein 2	8.23704e+06
Q8N6M0	OTU6B_HUMAN	OTUD6B	Deubiquitinase OTUD6B	7.66654e+06
Q8N6R0	EFNMT_HUMAN	METTL13	eEF1A lysine and N-terminal methyltransferase	3.4964e+06
Q8N6S5	AR6P6_HUMAN	ARL6IP6	ADP-ribosylation factor-like protein 6-interacting protein 6	2.83598e+06
Q8N6T3	ARFG1_HUMAN	ARFGAP1	ADP-ribosylation factor GTPase-activating protein 1	6.19118e+06
Q8N766	EMC1_HUMAN	EMC1	ER membrane protein complex subunit 1	1.63852e+07
Q8N7H5	PAF1_HUMAN	PAF1	RNA polymerase II-associated factor 1 homolog	2.29308e+07
Q8N8A2	ANR44_HUMAN	ANKRD44	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B	4.99227e+06
Q8N8N7	PTGR2_HUMAN	PTGR2	Prostaglandin reductase 2	1.47656e+07
Q8N8S7	ENAH_HUMAN	ENAH	Protein enabled homolog	2.83868e+07
Q8N983	RM43_HUMAN	MRPL43	Large ribosomal subunit protein mL43	5.93992e+06
Q8N9N2	ASCC1_HUMAN	ASCC1	Activating signal cointegrator 1 complex subunit 1	1.38386e+06
Q8N9N7	LRC57_HUMAN	LRRC57	Leucine-rich repeat-containing protein 57	1.19382e+07
Q8N9U0	TAC2N_HUMAN	TC2N	Tandem C2 domains nuclear protein	1.72386e+07
Q8NAV1	PR38A_HUMAN	PRPF38A	Pre-mRNA-splicing factor 38A	1.48566e+07
Q8NB16	MLKL_HUMAN	MLKL	Mixed lineage kinase domain-like protein	4.29099e+06
Q8NB37	GALD1_HUMAN	GATD1	Glutamine amidotransferase-like class 1 domain-containing protein 1	4.27177e+06
Q8NB90	AFG2A_HUMAN	AFG2A	ATPase family gene 2 protein homolog A	7.24347e+06
Q8NBF2	NHLC2_HUMAN	NHLRC2	NHL repeat-containing protein 2	2.35769e+07
Q8NBJ4	GOLM1_HUMAN	GOLM1	Golgi membrane protein 1	1.38133e+07
Q8NBJ5	GT251_HUMAN	COLGALT1	Procollagen galactosyltransferase 1	1.22248e+07
Q8NBJ7	SUMF2_HUMAN	SUMF2	Inactive C-alpha-formylglycine-generating enzyme 2	5.75251e+07
Q8NBJ9	SIDT2_HUMAN	SIDT2	SID1 transmembrane family member 2	1.65749e+07
Q8NBL1	PGLT1_HUMAN	POGLUT1	Protein O-glucosyltransferase 1	7.58008e+07
Q8NBM8	PCYXL_HUMAN	PCYOX1L	Prenylcysteine oxidase-like	5.69269e+06
Q8NBN3	TM87A_HUMAN	TMEM87A	Transmembrane protein 87A	3.74347e+06
Q8NBN7	RDH13_HUMAN	RDH13	Retinol dehydrogenase 13	1.15293e+07
Q8NBP0	TTC13_HUMAN	TTC13	Tetratricopeptide repeat protein 13	2.41534e+06
Q8NBQ5	DHB11_HUMAN	HSD17B11	Estradiol 17-beta-dehydrogenase 11	9.34319e+07
Q8NBS9	TXND5_HUMAN	TXNDC5	Thioredoxin domain-containing protein 5	1.18047e+08
Q8NBU5	ATAD1_HUMAN	ATAD1	Outer mitochondrial transmembrane helix translocase	5.51504e+06
Q8NBX0	SCPDL_HUMAN	SCCPDH	Saccharopine dehydrogenase-like oxidoreductase	3.1351e+07
Q8NC24	RELL2_HUMAN	RELL2	RELT-like protein 2	2.09401e+06
Q8NC51	SERB1_HUMAN	SERBP1	SERPINE1 mRNA-binding protein 1	5.13527e+07
Q8NC56	LEMD2_HUMAN	LEMD2	LEM domain-containing protein 2	2.29015e+07
Q8NC96	NECP1_HUMAN	NECAP1	Adaptin ear-binding coat-associated protein 1	9.52165e+06
Q8NCA5	FA98A_HUMAN	FAM98A	Protein FAM98A	3.43087e+07
Q8NCN5	PDPR_HUMAN	PDPR	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	1.84337e+07
Q8NCW5	NNRE_HUMAN	NAXE	NAD(P)H-hydrate epimerase	8.68015e+07
Q8NCW6	GLT11_HUMAN	GALNT11	Polypeptide N-acetylgalactosaminyltransferase 11	1.32983e+07
Q8NCX0	CC150_HUMAN	CCDC150	Coiled-coil domain-containing protein 150	1.19697e+08
Q8ND56	LS14A_HUMAN	LSM14A	Protein LSM14 homolog A	7.45578e+06
Q8ND76	CCNY_HUMAN	CCNY	Cyclin-Y	7.69807e+06
Q8NDA2	HMCN2_HUMAN	HMCN2	Hemicentin-2	2.3359e+09
Q8NDA8	MROH1_HUMAN	MROH1	Maestro heat-like repeat-containing protein family member 1	7.9502e+06
Q8NDH3	PEPL1_HUMAN	NPEPL1	Probable aminopeptidase NPEPL1	9.00232e+07
Q8NDX5	PHC3_HUMAN	PHC3	Polyhomeotic-like protein 3	2.91423e+06
Q8NE01	CNNM3_HUMAN	CNNM3	Metal transporter CNNM3	6.15065e+06
Q8NE62	CHDH_HUMAN	CHDH	Choline dehydrogenase, mitochondrial	5.26577e+07
Q8NE71	ABCF1_HUMAN	ABCF1	ATP-binding cassette sub-family F member 1	4.34049e+07
Q8NE86	MCU_HUMAN	MCU	Calcium uniporter protein, mitochondrial	1.36075e+07
Q8NEB9	PK3C3_HUMAN	PIK3C3	Phosphatidylinositol 3-kinase catalytic subunit type 3	1.54211e+06
Q8NEN9	PDZD8_HUMAN	PDZD8	PDZ domain-containing protein 8	484127
Q8NEU8	DP13B_HUMAN	APPL2	DCC-interacting protein 13-beta	4.84291e+06
Q8NEW0	ZNT7_HUMAN	SLC30A7	Zinc transporter 7	1.12423e+07
Q8NEZ5	FBX22_HUMAN	FBXO22	F-box only protein 22	7.86044e+06
Q8NF91	SYNE1_HUMAN	SYNE1	Nesprin-1	2.4392e+08
Q8NFD5	ARI1B_HUMAN	ARID1B	AT-rich interactive domain-containing protein 1B	2.96125e+06
Q8NFH3	NUP43_HUMAN	NUP43	Nucleoporin Nup43	1.12366e+07
Q8NFH4	NUP37_HUMAN	NUP37	Nucleoporin Nup37	6.15435e+06
Q8NFH5	NUP35_HUMAN	NUP35	Nucleoporin NUP35	1.06913e+07
Q8NFI3	ENASE_HUMAN	ENGASE	Cytosolic endo-beta-N-acetylglucosaminidase	5.37491e+06
Q8NFQ8	TOIP2_HUMAN	TOR1AIP2	Torsin-1A-interacting protein 2	8.76698e+06
Q8NFU3	TSTD1_HUMAN	TSTD1	Thiosulfate:glutathione sulfurtransferase	3.25704e+07
Q8NFV4	ABHDB_HUMAN	ABHD11	Protein ABHD11	1.96407e+07
Q8NFW8	NEUA_HUMAN	CMAS	N-acylneuraminate cytidylyltransferase	2.52427e+07
Q8NFX7	STXB6_HUMAN	STXBP6	Syntaxin-binding protein 6	9.21719e+06
Q8NFZ8	CADM4_HUMAN	CADM4	Cell adhesion molecule 4	6.02885e+06
Q8NHG8	ZNRF2_HUMAN	ZNRF2	E3 ubiquitin-protein ligase ZNRF2	1.34988e+07
Q8NHH9	ATLA2_HUMAN	ATL2	Atlastin-2	4.13149e+06
Q8NHP8	PLBL2_HUMAN	PLBD2	Putative phospholipase B-like 2	6.58146e+06
Q8NI22	MCFD2_HUMAN	MCFD2	Multiple coagulation factor deficiency protein 2	4.25464e+07
Q8NI27	THOC2_HUMAN	THOC2	THO complex subunit 2	6.20472e+06
Q8NI28	R32DT_HUMAN	RNF32-DT	Putative transmembrane protein RNF32-DT	3.18416e+06
Q8NI36	WDR36_HUMAN	WDR36	WD repeat-containing protein 36	6.75478e+06
Q8NI60	COQ8A_HUMAN	COQ8A	Atypical kinase COQ8A, mitochondrial	3.04237e+07
Q8TAE8	G45IP_HUMAN	GADD45GIP1	Large ribosomal subunit protein mL64	1.02315e+07
Q8TAF3	WDR48_HUMAN	WDR48	WD repeat-containing protein 48	6.00357e+06
Q8TAG9	EXOC6_HUMAN	EXOC6	Exocyst complex component 6	5.64318e+06
Q8TAQ2	SMRC2_HUMAN	SMARCC2	SWI/SNF complex subunit SMARCC2	1.84763e+07
Q8TAT6	NPL4_HUMAN	NPLOC4	Nuclear protein localization protein 4 homolog	1.34094e+07
Q8TAY7	F110D_HUMAN	FAM110D	Protein FAM110D	1.20488e+07
Q8TB22	SPT20_HUMAN	SPATA20	Spermatogenesis-associated protein 20	6.90882e+07
Q8TB36	GDAP1_HUMAN	GDAP1	Ganglioside-induced differentiation-associated protein 1	1.01842e+07
Q8TB37	NUBPL_HUMAN	NUBPL	Iron-sulfur protein NUBPL	2.15233e+06
Q8TB40	ABHD4_HUMAN	ABHD4	(Lyso)-N-acylphosphatidylethanolamine lipase	571709
Q8TB45	DPTOR_HUMAN	DEPTOR	DEP domain-containing mTOR-interacting protein	7.05652e+06
Q8TB52	FBX30_HUMAN	FBXO30	F-box only protein 30	1.38237e+06
Q8TBA6	GOGA5_HUMAN	GOLGA5	Golgin subfamily A member 5	1.80568e+07
Q8TBC4	UBA3_HUMAN	UBA3	NEDD8-activating enzyme E1 catalytic subunit	1.4804e+07
Q8TBF2	PXL2B_HUMAN	PRXL2B	Prostamide/prostaglandin F synthase	1.9423e+06
Q8TBF8	FA81A_HUMAN	FAM81A	Protein FAM81A	2.91098e+08
Q8TBX8	PI42C_HUMAN	PIP4K2C	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma	1.23528e+07
Q8TC07	TBC15_HUMAN	TBC1D15	TBC1 domain family member 15	3.60407e+07
Q8TC12	RDH11_HUMAN	RDH11	Retinol dehydrogenase 11	3.06174e+07
Q8TC26	TM163_HUMAN	TMEM163	Transmembrane protein 163	1.6288e+06
Q8TCD5	NT5C_HUMAN	NT5C	5'(3')-deoxyribonucleotidase, cytosolic type	8.51374e+06
Q8TCE6	DEN10_HUMAN	DENND10	DENN domain-containing protein 10	8.07128e+06
Q8TCF1	ZFAN1_HUMAN	ZFAND1	AN1-type zinc finger protein 1	1.81553e+07
Q8TCJ2	STT3B_HUMAN	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	5.09458e+07
Q8TCS8	PNPT1_HUMAN	PNPT1	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	2.11491e+07
Q8TCT9	HM13_HUMAN	HM13	Minor histocompatibility antigen H13	2.76445e+07
Q8TCY9	URGCP_HUMAN	URGCP	Up-regulator of cell proliferation	1.61576e+08
Q8TCZ2	C99L2_HUMAN	CD99L2	CD99 antigen-like protein 2	1.68334e+06
Q8TD06	AGR3_HUMAN	AGR3	Anterior gradient protein 3	7.83351e+06
Q8TD19	NEK9_HUMAN	NEK9	Serine/threonine-protein kinase Nek9	1.28012e+07
Q8TD30	ALAT2_HUMAN	GPT2	Alanine aminotransferase 2	7.36122e+07
Q8TD55	PKHO2_HUMAN	PLEKHO2	Pleckstrin homology domain-containing family O member 2	1.65756e+07
Q8TDB6	DTX3L_HUMAN	DTX3L	E3 ubiquitin-protein ligase DTX3L	1.1079e+07
Q8TDD1	DDX54_HUMAN	DDX54	ATP-dependent RNA helicase DDX54	1.14793e+08
Q8TDN6	BRX1_HUMAN	BRIX1	Ribosome biogenesis protein BRX1 homolog	7.13408e+06
Q8TDQ7	GNPI2_HUMAN	GNPDA2	Glucosamine-6-phosphate isomerase 2	7.40681e+06
Q8TDX7	NEK7_HUMAN	NEK7	Serine/threonine-protein kinase Nek7	1.41275e+07
Q8TDZ2	MICA1_HUMAN	MICAL1	[F-actin]-monooxygenase MICAL1	1.07986e+06
