Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200930yuanch_Connie_TCPA_60minDIA_b3-1.mzML
Q86YB7	ECHD2_HUMAN	ECHDC2	Enoyl-CoA hydratase domain-containing protein 2, mitochondrial	3.97826e+06
Q86YB8	ERO1B_HUMAN	ERO1B	ERO1-like protein beta	1.44413e+07
Q86YP4	P66A_HUMAN	GATAD2A	Transcriptional repressor p66-alpha	6.9402e+06
Q86YS6	RAB43_HUMAN	RAB43	Ras-related protein Rab-43	3.85525e+06
Q86YS7	C2CD5_HUMAN	C2CD5	C2 domain-containing protein 5	1.20494e+07
Q86YV0	RASL3_HUMAN	RASAL3	RAS protein activator like-3	8.93226e+06
Q86YV5	PRAG1_HUMAN	PRAG1	Inactive tyrosine-protein kinase PRAG1	2.38182e+06
Q86YV9	HPS6_HUMAN	HPS6	BLOC-2 complex member HPS6	741411
Q86YZ3	HORN_HUMAN	HRNR	Hornerin	4.41008e+06
Q8IU81	I2BP1_HUMAN	IRF2BP1	Interferon regulatory factor 2-binding protein 1	3.62018e+06
Q8IU85	KCC1D_HUMAN	CAMK1D	Calcium/calmodulin-dependent protein kinase type 1D	1.25798e+07
Q8IUC4	RHPN2_HUMAN	RHPN2	Rhophilin-2	4.71791e+06
Q8IUD2	RB6I2_HUMAN	ERC1	ELKS/Rab6-interacting/CAST family member 1	7.82998e+06
Q8IUE1	TF2LX_HUMAN	TGIF2LX	Homeobox protein TGIF2LX	6.68901e+06
Q8IUE6	H2A2B_HUMAN	H2AC21	Histone H2A type 2-B	4.47598e+08
Q8IUF8	RIOX2_HUMAN	RIOX2	Ribosomal oxygenase 2	4.26256e+06
Q8IUI8	CRLF3_HUMAN	CRLF3	Cytokine receptor-like factor 3	4.025e+07
Q8IUR0	TPPC5_HUMAN	TRAPPC5	Trafficking protein particle complex subunit 5	5.19302e+06
Q8IUR7	ARMC8_HUMAN	ARMC8	Armadillo repeat-containing protein 8	3.44408e+06
Q8IUX4	ABC3F_HUMAN	APOBEC3F	DNA dC->dU-editing enzyme APOBEC-3F	8.4023e+06
Q8IUX7	AEBP1_HUMAN	AEBP1	Adipocyte enhancer-binding protein 1	5.29709e+07
Q8IUZ5	AT2L2_HUMAN	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase	4.58591e+06
Q8IV04	TB10C_HUMAN	TBC1D10C	Carabin	6.9166e+06
Q8IV08	PLD3_HUMAN	PLD3	5'-3' exonuclease PLD3	3.82689e+07
Q8IV20	LACC1_HUMAN	LACC1	Purine nucleoside phosphorylase LACC1	1.71982e+06
Q8IV36	HID1_HUMAN	HID1	Protein HID1	7.31409e+06
Q8IV50	LYSM2_HUMAN	LYSMD2	LysM and putative peptidoglycan-binding domain-containing protein 2	7.17938e+06
Q8IV63	VRK3_HUMAN	VRK3	Inactive serine/threonine-protein kinase VRK3	1.31695e+06
Q8IVD9	NUDC3_HUMAN	NUDCD3	NudC domain-containing protein 3	2.96692e+07
Q8IVF2	AHNK2_HUMAN	AHNAK2	Protein AHNAK2	5.29813e+08
Q8IVF7	FMNL3_HUMAN	FMNL3	Formin-like protein 3	3.31109e+07
Q8IVG5	SAM9L_HUMAN	SAMD9L	Sterile alpha motif domain-containing protein 9-like	8.28819e+06
Q8IVH4	MMAA_HUMAN	MMAA	Methylmalonic aciduria type A protein, mitochondrial	1.0751e+08
Q8IVI9	NOSTN_HUMAN	NOSTRIN	Nostrin	2.00989e+06
Q8IVL6	P3H3_HUMAN	P3H3	Prolyl 3-hydroxylase 3	3.22368e+06
Q8IVM0	CCD50_HUMAN	CCDC50	Coiled-coil domain-containing protein 50	1.21145e+07
Q8IVS2	FABD_HUMAN	MCAT	Malonyl-CoA-acyl carrier protein transacylase, mitochondrial	914338
Q8IVS8	GLCTK_HUMAN	GLYCTK	Glycerate kinase	7.14188e+06
Q8IVT2	MISP_HUMAN	MISP	Mitotic interactor and substrate of PLK1	1.79292e+07
Q8IW19	APLF_HUMAN	APLF	Aprataxin and PNK-like factor	1.44773e+07
Q8IW45	NNRD_HUMAN	NAXD	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	1.23125e+07
Q8IWA0	WDR75_HUMAN	WDR75	WD repeat-containing protein 75	3.95741e+06
Q8IWA4	MFN1_HUMAN	MFN1	Mitofusin-1	2.91839e+06
Q8IWB1	IPRI_HUMAN	ITPRIP	Inositol 1,4,5-trisphosphate receptor-interacting protein	934421
Q8IWB7	WDFY1_HUMAN	WDFY1	WD repeat and FYVE domain-containing protein 1	1.53248e+07
Q8IWE2	NXP20_HUMAN	FAM114A1	Protein NOXP20	1.1883e+07
Q8IWJ2	GCC2_HUMAN	GCC2	GRIP and coiled-coil domain-containing protein 2	1.76699e+06
Q8IWK6	AGRA3_HUMAN	ADGRA3	Adhesion G protein-coupled receptor A3	1.03958e+08
Q8IWL3	HSC20_HUMAN	HSCB	Iron-sulfur cluster co-chaperone protein HscB	874362
Q8IWS0	PHF6_HUMAN	PHF6	PHD finger protein 6	4.06885e+06
Q8IWT0	ARCH_HUMAN	ZBTB8OS	Protein archease	816792
Q8IWT6	LRC8A_HUMAN	LRRC8A	Volume-regulated anion channel subunit LRRC8A	1.031e+07
Q8IWU6	SULF1_HUMAN	SULF1	Extracellular sulfatase Sulf-1	6.33897e+06
Q8IWV7	UBR1_HUMAN	UBR1	E3 ubiquitin-protein ligase UBR1	3.61085e+06
Q8IWW6	RHG12_HUMAN	ARHGAP12	Rho GTPase-activating protein 12	3.19607e+06
Q8IWX8	CHERP_HUMAN	CHERP	Calcium homeostasis endoplasmic reticulum protein	8.89293e+06
Q8IWZ3	ANKH1_HUMAN	ANKHD1	Ankyrin repeat and KH domain-containing protein 1	4.15234e+06
Q8IX04	UEVLD_HUMAN	UEVLD	Ubiquitin-conjugating enzyme E2 variant 3	1.57638e+06
Q8IX12	CCAR1_HUMAN	CCAR1	Cell division cycle and apoptosis regulator protein 1	4.02038e+07
Q8IXB1	DJC10_HUMAN	DNAJC10	DnaJ homolog subfamily C member 10	1.18429e+07
Q8IXH7	NELFD_HUMAN	NELFCD	Negative elongation factor C/D	1.53497e+07
Q8IXI1	MIRO2_HUMAN	RHOT2	Mitochondrial Rho GTPase 2	7.61025e+06
Q8IXI2	MIRO1_HUMAN	RHOT1	Mitochondrial Rho GTPase 1	4.28785e+06
Q8IXJ6	SIR2_HUMAN	SIRT2	NAD-dependent protein deacetylase sirtuin-2	4.27984e+06
Q8IXK2	GLT12_HUMAN	GALNT12	Polypeptide N-acetylgalactosaminyltransferase 12	1.4033e+06
Q8IXM2	BAP18_HUMAN	BAP18	Chromatin complexes subunit BAP18	1.12621e+07
Q8IXM3	RM41_HUMAN	MRPL41	Large ribosomal subunit protein mL41	3.94432e+06
Q8IXQ6	PARP9_HUMAN	PARP9	Protein mono-ADP-ribosyltransferase PARP9	1.57723e+07
Q8IXT5	RB12B_HUMAN	RBM12B	RNA-binding protein 12B	3.2631e+06
Q8IY17	PLPL6_HUMAN	PNPLA6	Patatin-like phospholipase domain-containing protein 6	1.85112e+07
Q8IY21	DDX60_HUMAN	DDX60	Probable ATP-dependent RNA helicase DDX60	9.8032e+06
Q8IY26	PLPP6_HUMAN	PLPP6	Polyisoprenoid diphosphate/phosphate phosphohydrolase PLPP6	1.40073e+06
Q8IY37	DHX37_HUMAN	DHX37	Probable ATP-dependent RNA helicase DHX37	2.52943e+07
Q8IY67	RAVR1_HUMAN	RAVER1	Ribonucleoprotein PTB-binding 1	7.72885e+06
Q8IY81	SPB1_HUMAN	FTSJ3	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3	5.79788e+06
Q8IY95	TM192_HUMAN	TMEM192	Transmembrane protein 192	5.91765e+06
Q8IYB3	SRRM1_HUMAN	SRRM1	Serine/arginine repetitive matrix protein 1	9.43557e+06
Q8IYB5	SMAP1_HUMAN	SMAP1	Stromal membrane-associated protein 1	1.23622e+07
Q8IYB7	DI3L2_HUMAN	DIS3L2	DIS3-like exonuclease 2	1.03331e+07
Q8IYB8	SUV3_HUMAN	SUPV3L1	ATP-dependent RNA helicase SUPV3L1, mitochondrial	2.75149e+07
Q8IYB9	ZN595_HUMAN	ZNF595	Zinc finger protein 595	5.40528e+06
Q8IYD1	ERF3B_HUMAN	GSPT2	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B	1.3609e+07
Q8IYH5	ZZZ3_HUMAN	ZZZ3	ZZ-type zinc finger-containing protein 3	9.0102e+06
Q8IYI6	EXOC8_HUMAN	EXOC8	Exocyst complex component 8	6.75241e+06
Q8IYJ3	SYTL1_HUMAN	SYTL1	Synaptotagmin-like protein 1	7.58923e+06
Q8IYM9	TRI22_HUMAN	TRIM22	E3 ubiquitin-protein ligase TRIM22	5.13052e+06
Q8IYQ7	THNS1_HUMAN	THNSL1	Threonine synthase-like 1	3.52593e+06
Q8IYU2	HACE1_HUMAN	HACE1	E3 ubiquitin-protein ligase HACE1	1.05785e+06
Q8IYU8	MICU2_HUMAN	MICU2	Calcium uptake protein 2, mitochondrial	1.41444e+06
Q8IZ07	AN13A_HUMAN	ANKRD13A	Ankyrin repeat domain-containing protein 13A	3.10286e+06
Q8IZ81	ELMD2_HUMAN	ELMOD2	ELMO domain-containing protein 2	2.63116e+07
Q8IZ83	A16A1_HUMAN	ALDH16A1	Aldehyde dehydrogenase family 16 member A1	2.49584e+07
Q8IZH2	XRN1_HUMAN	XRN1	5'-3' exoribonuclease 1	4.26682e+07
Q8IZL8	PELP1_HUMAN	PELP1	Proline-, glutamic acid- and leucine-rich protein 1	3.46333e+07
Q8IZP0	ABI1_HUMAN	ABI1	Abl interactor 1	2.057e+07
Q8IZQ1	WDFY3_HUMAN	WDFY3	WD repeat and FYVE domain-containing protein 3	6.07426e+06
Q8IZQ5	SELH_HUMAN	SELENOH	Selenoprotein H	2.17824e+07
Q8IZR5	CKLF4_HUMAN	CMTM4	CKLF-like MARVEL transmembrane domain-containing protein 4	2.23321e+06
Q8IZT6	ASPM_HUMAN	ASPM	Abnormal spindle-like microcephaly-associated protein	1.14201e+07
Q8IZV5	RDH10_HUMAN	RDH10	Retinol dehydrogenase 10	1.94364e+06
Q8IZW8	TENS4_HUMAN	TNS4	Tensin-4	5.12178e+06
Q8N0T1	RBIS_HUMAN	RBIS	Ribosomal biogenesis factor	486798
Q8N0W3	FCSK_HUMAN	FCSK	L-fucose kinase	6.95228e+06
Q8N0X4	CLYBL_HUMAN	CLYBL	Citramalyl-CoA lyase, mitochondrial	1.35886e+07
Q8N0X7	SPART_HUMAN	SPART	Spartin	3.2921e+06
Q8N0Z6	TTC5_HUMAN	TTC5	Tetratricopeptide repeat protein 5	627183
Q8N122	RPTOR_HUMAN	RPTOR	Regulatory-associated protein of mTOR	4.90421e+06
Q8N128	F177A_HUMAN	FAM177A1	Protein FAM177A1	2.22272e+06
Q8N129	CNPY4_HUMAN	CNPY4	Protein canopy homolog 4	4.58352e+06
Q8N131	PORIM_HUMAN	TMEM123	Porimin	1.31286e+07
Q8N163	CCAR2_HUMAN	CCAR2	Cell cycle and apoptosis regulator protein 2	2.62932e+07
Q8N183	NDUF2_HUMAN	NDUFAF2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2	4.15038e+06
Q8N1A6	CD033_HUMAN	C4orf33	UPF0462 protein C4orf33	2.11381e+06
Q8N1B4	VPS52_HUMAN	VPS52	Vacuolar protein sorting-associated protein 52 homolog	4.32675e+06
Q8N1F7	NUP93_HUMAN	NUP93	Nuclear pore complex protein Nup93	1.86685e+07
Q8N1F8	S11IP_HUMAN	STK11IP	Serine/threonine-protein kinase 11-interacting protein	2.67786e+06
Q8N1G2	CMTR1_HUMAN	CMTR1	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1	5.8703e+06
Q8N1G4	LRC47_HUMAN	LRRC47	Leucine-rich repeat-containing protein 47	2.25139e+07
Q8N1I0	DOCK4_HUMAN	DOCK4	Dedicator of cytokinesis protein 4	581480
Q8N1K5	THMS1_HUMAN	THEMIS	Protein THEMIS	1.28787e+07
Q8N1N4	K2C78_HUMAN	KRT78	Keratin, type II cytoskeletal 78	5.05934e+06
Q8N1S5	S39AB_HUMAN	SLC39A11	Zinc transporter ZIP11	9.00503e+06
Q8N201	INT1_HUMAN	INTS1	Integrator complex subunit 1	3.14098e+06
Q8N283	ANR35_HUMAN	ANKRD35	Ankyrin repeat domain-containing protein 35	8.17858e+06
Q8N2F6	ARM10_HUMAN	ARMC10	Armadillo repeat-containing protein 10	2.07226e+06
Q8N2G8	GHDC_HUMAN	GHDC	GH3 domain-containing protein	5.62673e+06
Q8N2K0	ABD12_HUMAN	ABHD12	Lysophosphatidylserine lipase ABHD12	1.67676e+06
Q8N2S1	LTBP4_HUMAN	LTBP4	Latent-transforming growth factor beta-binding protein 4	3.94514e+06
Q8N2U0	TM256_HUMAN	TMEM256	Transmembrane protein 256	5.81987e+06
Q8N335	GPD1L_HUMAN	GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein	1.32442e+07
Q8N357	S35F6_HUMAN	SLC35F6	Solute carrier family 35 member F6	7.39389e+06
Q8N386	LRC25_HUMAN	LRRC25	Leucine-rich repeat-containing protein 25	1.87393e+06
Q8N392	RHG18_HUMAN	ARHGAP18	Rho GTPase-activating protein 18	9.40466e+07
Q8N394	TMTC2_HUMAN	TMTC2	Protein O-mannosyl-transferase TMTC2	1.39586e+06
Q8N3C0	ASCC3_HUMAN	ASCC3	Activating signal cointegrator 1 complex subunit 3	5.14638e+06
Q8N3D4	EH1L1_HUMAN	EHBP1L1	EH domain-binding protein 1-like protein 1	5.59568e+06
Q8N3E9	PLCD3_HUMAN	PLCD3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3	1.16871e+07
Q8N3F8	MILK1_HUMAN	MICALL1	MICAL-like protein 1	2.68972e+06
Q8N3P4	VPS8_HUMAN	VPS8	Vacuolar protein sorting-associated protein 8 homolog	2.35827e+06
Q8N3U4	STAG2_HUMAN	STAG2	Cohesin subunit SA-2	1.20888e+07
Q8N3V7	SYNPO_HUMAN	SYNPO	Synaptopodin	1.12511e+07
Q8N3X1	FNBP4_HUMAN	FNBP4	Formin-binding protein 4	1.60448e+06
Q8N442	GUF1_HUMAN	GUF1	Translation factor GUF1, mitochondrial	1.13559e+06
Q8N465	D2HDH_HUMAN	D2HGDH	D-2-hydroxyglutarate dehydrogenase, mitochondrial	1.94897e+06
Q8N4C6	NIN_HUMAN	NIN	Ninein	1.61998e+08
Q8N4C8	MINK1_HUMAN	MINK1	Misshapen-like kinase 1	7.86149e+06
Q8N4H5	TOM5_HUMAN	TOMM5	Mitochondrial import receptor subunit TOM5 homolog	2.78115e+06
Q8N4P3	MESH1_HUMAN	HDDC3	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	1.93185e+07
Q8N4Q0	PTGR3_HUMAN	PTGR3	Prostaglandin reductase 3	5.11412e+06
Q8N4T8	CBR4_HUMAN	CBR4	3-oxoacyl-[acyl-carrier-protein] reductase	8.24012e+06
Q8N4V1	EMC5_HUMAN	MMGT1	ER membrane protein complex subunit 5	7.91794e+06
Q8N4X5	AF1L2_HUMAN	AFAP1L2	Actin filament-associated protein 1-like 2	1.11477e+07
Q8N511	TM199_HUMAN	TMEM199	Transmembrane protein 199	5.00169e+06
Q8N5C6	SRBD1_HUMAN	SRBD1	S1 RNA-binding domain-containing protein 1	2.2272e+06
Q8N5D0	WDTC1_HUMAN	WDTC1	WD and tetratricopeptide repeats protein 1	8.94607e+06
Q8N5I2	ARRD1_HUMAN	ARRDC1	Arrestin domain-containing protein 1	1.55714e+06
Q8N5K1	CISD2_HUMAN	CISD2	CDGSH iron-sulfur domain-containing protein 2	7.28209e+06
Q8N5L8	RP25L_HUMAN	RPP25L	Ribonuclease P protein subunit p25-like protein	1.59163e+06
Q8N5M1	ATPF2_HUMAN	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	3.34883e+06
Q8N5M9	JAGN1_HUMAN	JAGN1	Protein jagunal homolog 1	3.05132e+06
Q8N5N7	RM50_HUMAN	MRPL50	Large ribosomal subunit protein mL50	9.18184e+06
Q8N668	COMD1_HUMAN	COMMD1	COMM domain-containing protein 1	4.8368e+06
Q8N684	CPSF7_HUMAN	CPSF7	Cleavage and polyadenylation specificity factor subunit 7	1.30134e+07
Q8N6H7	ARFG2_HUMAN	ARFGAP2	ADP-ribosylation factor GTPase-activating protein 2	9.46743e+07
Q8N6L1	KTAP2_HUMAN	KRTCAP2	Keratinocyte-associated protein 2	2.01413e+06
Q8N6M0	OTU6B_HUMAN	OTUD6B	Deubiquitinase OTUD6B	4.8124e+06
Q8N6R0	EFNMT_HUMAN	METTL13	eEF1A lysine and N-terminal methyltransferase	4.03591e+06
Q8N6S5	AR6P6_HUMAN	ARL6IP6	ADP-ribosylation factor-like protein 6-interacting protein 6	4.92421e+06
Q8N6T3	ARFG1_HUMAN	ARFGAP1	ADP-ribosylation factor GTPase-activating protein 1	3.43977e+07
Q8N726	ARF_HUMAN	CDKN2A	Tumor suppressor ARF	3.52935e+06
Q8N766	EMC1_HUMAN	EMC1	ER membrane protein complex subunit 1	1.09019e+07
Q8N7H5	PAF1_HUMAN	PAF1	RNA polymerase II-associated factor 1 homolog	4.18229e+06
Q8N884	CGAS_HUMAN	CGAS	Cyclic GMP-AMP synthase	7.4848e+06
Q8N8A2	ANR44_HUMAN	ANKRD44	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B	5.85718e+06
Q8N8A6	DDX51_HUMAN	DDX51	ATP-dependent RNA helicase DDX51	2.17763e+06
Q8N8N7	PTGR2_HUMAN	PTGR2	Prostaglandin reductase 2	8.23396e+06
Q8N8S7	ENAH_HUMAN	ENAH	Protein enabled homolog	2.57277e+07
Q8N8U2	CDYL2_HUMAN	CDYL2	Chromodomain Y-like protein 2	2.12356e+06
Q8N8V2	GBP7_HUMAN	GBP7	Guanylate-binding protein 7	6.69024e+06
Q8N954	GPT11_HUMAN	GPATCH11	G patch domain-containing protein 11	555733
Q8N983	RM43_HUMAN	MRPL43	Large ribosomal subunit protein mL43	4.52811e+06
Q8N9N2	ASCC1_HUMAN	ASCC1	Activating signal cointegrator 1 complex subunit 1	2.34189e+06
Q8N9N7	LRC57_HUMAN	LRRC57	Leucine-rich repeat-containing protein 57	1.32202e+07
Q8N9N8	EIF1A_HUMAN	EIF1AD	Probable RNA-binding protein EIF1AD	1.36945e+06
Q8N9U0	TAC2N_HUMAN	TC2N	Tandem C2 domains nuclear protein	4.1681e+06
Q8NA58	PNDC1_HUMAN	PNLDC1	Poly(A)-specific ribonuclease PNLDC1	2.37229e+07
Q8NAV1	PR38A_HUMAN	PRPF38A	Pre-mRNA-splicing factor 38A	9.9141e+06
Q8NB16	MLKL_HUMAN	MLKL	Mixed lineage kinase domain-like protein	1.87531e+06
Q8NB37	GALD1_HUMAN	GATD1	Glutamine amidotransferase-like class 1 domain-containing protein 1	6.72134e+06
Q8NB49	AT11C_HUMAN	ATP11C	Phospholipid-transporting ATPase IG	4.13515e+06
Q8NB90	AFG2A_HUMAN	AFG2A	ATPase family gene 2 protein homolog A	3.57934e+06
Q8NB91	FANCB_HUMAN	FANCB	Fanconi anemia group B protein	2.54331e+06
Q8NBF2	NHLC2_HUMAN	NHLRC2	NHL repeat-containing protein 2	7.82872e+06
Q8NBF6	AVL9_HUMAN	AVL9	Late secretory pathway protein AVL9 homolog	1.34686e+07
Q8NBJ4	GOLM1_HUMAN	GOLM1	Golgi membrane protein 1	7.12384e+07
Q8NBJ5	GT251_HUMAN	COLGALT1	Procollagen galactosyltransferase 1	2.33093e+07
Q8NBJ7	SUMF2_HUMAN	SUMF2	Inactive C-alpha-formylglycine-generating enzyme 2	2.20352e+07
Q8NBJ9	SIDT2_HUMAN	SIDT2	SID1 transmembrane family member 2	5.65908e+06
Q8NBK3	SUMF1_HUMAN	SUMF1	Formylglycine-generating enzyme	7.07856e+06
Q8NBL1	PGLT1_HUMAN	POGLUT1	Protein O-glucosyltransferase 1	6.64118e+06
Q8NBM4	UBAC2_HUMAN	UBAC2	Ubiquitin-associated domain-containing protein 2	5.42827e+06
Q8NBM8	PCYXL_HUMAN	PCYOX1L	Prenylcysteine oxidase-like	3.03395e+06
Q8NBN3	TM87A_HUMAN	TMEM87A	Transmembrane protein 87A	4.01848e+06
Q8NBN7	RDH13_HUMAN	RDH13	Retinol dehydrogenase 13	9.71788e+06
Q8NBQ5	DHB11_HUMAN	HSD17B11	Estradiol 17-beta-dehydrogenase 11	7.54688e+06
Q8NBS9	TXND5_HUMAN	TXNDC5	Thioredoxin domain-containing protein 5	8.22237e+07
Q8NBU5	ATAD1_HUMAN	ATAD1	Outer mitochondrial transmembrane helix translocase	8.42618e+06
Q8NBX0	SCPDL_HUMAN	SCCPDH	Saccharopine dehydrogenase-like oxidoreductase	2.10878e+07
Q8NC51	SERB1_HUMAN	SERBP1	SERPINE1 mRNA-binding protein 1	5.17656e+07
Q8NC56	LEMD2_HUMAN	LEMD2	LEM domain-containing protein 2	1.42878e+07
Q8NC96	NECP1_HUMAN	NECAP1	Adaptin ear-binding coat-associated protein 1	1.07321e+07
Q8NCA5	FA98A_HUMAN	FAM98A	Protein FAM98A	1.19701e+07
Q8NCH0	CHSTE_HUMAN	CHST14	Carbohydrate sulfotransferase 14	316093
Q8NCN5	PDPR_HUMAN	PDPR	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	6.86587e+06
Q8NCW5	NNRE_HUMAN	NAXE	NAD(P)H-hydrate epimerase	2.66156e+07
Q8NCX0	CC150_HUMAN	CCDC150	Coiled-coil domain-containing protein 150	1.5061e+08
Q8ND04	SMG8_HUMAN	SMG8	Nonsense-mediated mRNA decay factor SMG8	1.81106e+06
Q8ND24	RN214_HUMAN	RNF214	RING finger protein 214	3.61152e+06
Q8ND56	LS14A_HUMAN	LSM14A	Protein LSM14 homolog A	8.8716e+06
Q8ND71	GIMA8_HUMAN	GIMAP8	GTPase IMAP family member 8	2.29115e+06
Q8ND76	CCNY_HUMAN	CCNY	Cyclin-Y	5.38606e+06
Q8ND82	Z280C_HUMAN	ZNF280C	Zinc finger protein 280C	509290
Q8NDA8	MROH1_HUMAN	MROH1	Maestro heat-like repeat-containing protein family member 1	2.45722e+06
Q8NDH3	PEPL1_HUMAN	NPEPL1	Probable aminopeptidase NPEPL1	6.73221e+07
Q8NDI1	EHBP1_HUMAN	EHBP1	EH domain-binding protein 1	2.04764e+06
Q8NDT2	RB15B_HUMAN	RBM15B	Putative RNA-binding protein 15B	4.29457e+06
Q8NDX1	PSD4_HUMAN	PSD4	PH and SEC7 domain-containing protein 4	2.73142e+06
Q8NDX5	PHC3_HUMAN	PHC3	Polyhomeotic-like protein 3	9.99054e+06
Q8NE01	CNNM3_HUMAN	CNNM3	Metal transporter CNNM3	8.95946e+06
Q8NE62	CHDH_HUMAN	CHDH	Choline dehydrogenase, mitochondrial	2.83754e+07
Q8NE71	ABCF1_HUMAN	ABCF1	ATP-binding cassette sub-family F member 1	2.9221e+07
Q8NE86	MCU_HUMAN	MCU	Calcium uniporter protein, mitochondrial	3.21799e+07
Q8NEB9	PK3C3_HUMAN	PIK3C3	Phosphatidylinositol 3-kinase catalytic subunit type 3	7.26777e+06
Q8NEJ9	NGDN_HUMAN	NGDN	Neuroguidin	593307
Q8NEL9	DDHD1_HUMAN	DDHD1	Phospholipase DDHD1	611278
Q8NEN9	PDZD8_HUMAN	PDZD8	PDZ domain-containing protein 8	263356
Q8NEU8	DP13B_HUMAN	APPL2	DCC-interacting protein 13-beta	5.94466e+06
Q8NEW0	ZNT7_HUMAN	SLC30A7	Zinc transporter 7	6.40776e+06
Q8NEY8	PPHLN_HUMAN	PPHLN1	Periphilin-1	1.55634e+06
Q8NEZ5	FBX22_HUMAN	FBXO22	F-box only protein 22	3.18422e+06
Q8NF50	DOCK8_HUMAN	DOCK8	Dedicator of cytokinesis protein 8	2.04979e+08
Q8NF91	SYNE1_HUMAN	SYNE1	Nesprin-1	2.53841e+08
Q8NFD5	ARI1B_HUMAN	ARID1B	AT-rich interactive domain-containing protein 1B	1.41448e+06
Q8NFF5	FAD1_HUMAN	FLAD1	FAD synthase	4.32749e+06
Q8NFH3	NUP43_HUMAN	NUP43	Nucleoporin Nup43	9.78836e+06
Q8NFH4	NUP37_HUMAN	NUP37	Nucleoporin Nup37	3.24301e+06
Q8NFH5	NUP35_HUMAN	NUP35	Nucleoporin NUP35	9.83991e+06
Q8NFI3	ENASE_HUMAN	ENGASE	Cytosolic endo-beta-N-acetylglucosaminidase	1.78287e+06
Q8NFQ8	TOIP2_HUMAN	TOR1AIP2	Torsin-1A-interacting protein 2	5.10066e+06
Q8NFU3	TSTD1_HUMAN	TSTD1	Thiosulfate:glutathione sulfurtransferase	3.05503e+07
Q8NFV4	ABHDB_HUMAN	ABHD11	Protein ABHD11	1.22639e+07
Q8NFW8	NEUA_HUMAN	CMAS	N-acylneuraminate cytidylyltransferase	1.36232e+07
Q8NFX7	STXB6_HUMAN	STXBP6	Syntaxin-binding protein 6	2.75493e+06
Q8NFZ5	TNIP2_HUMAN	TNIP2	TNFAIP3-interacting protein 2	976105
Q8NHH9	ATLA2_HUMAN	ATL2	Atlastin-2	2.08116e+06
Q8NHP6	MSPD2_HUMAN	MOSPD2	Motile sperm domain-containing protein 2	1.79028e+06
Q8NHP8	PLBL2_HUMAN	PLBD2	Putative phospholipase B-like 2	9.13236e+06
Q8NHV1	GIMA7_HUMAN	GIMAP7	GTPase IMAP family member 7	1.64018e+07
Q8NHV4	NEDD1_HUMAN	NEDD1	Protein NEDD1	1.93041e+06
Q8NI08	NCOA7_HUMAN	NCOA7	Nuclear receptor coactivator 7	3.09247e+06
Q8NI22	MCFD2_HUMAN	MCFD2	Multiple coagulation factor deficiency protein 2	2.06735e+07
Q8NI27	THOC2_HUMAN	THOC2	THO complex subunit 2	4.13693e+06
Q8NI28	R32DT_HUMAN	RNF32-DT	Putative transmembrane protein RNF32-DT	5.8667e+06
Q8NI36	WDR36_HUMAN	WDR36	WD repeat-containing protein 36	7.5419e+06
Q8NI37	PPTC7_HUMAN	PPTC7	Protein phosphatase PTC7 homolog	6.1529e+07
Q8NI60	COQ8A_HUMAN	COQ8A	Atypical kinase COQ8A, mitochondrial	1.15796e+07
Q8TAD2	IL17D_HUMAN	IL17D	Interleukin-17D	891004
Q8TAD7	OCC1_HUMAN	OCC1	Overexpressed in colon carcinoma 1 protein	4.34645e+06
Q8TAD8	SNIP1_HUMAN	SNIP1	Smad nuclear-interacting protein 1	1.28192e+06
Q8TAE8	G45IP_HUMAN	GADD45GIP1	Large ribosomal subunit protein mL64	9.73834e+06
Q8TAG9	EXOC6_HUMAN	EXOC6	Exocyst complex component 6	2.6221e+06
Q8TAQ2	SMRC2_HUMAN	SMARCC2	SWI/SNF complex subunit SMARCC2	1.31892e+07
Q8TAT6	NPL4_HUMAN	NPLOC4	Nuclear protein localization protein 4 homolog	1.7546e+07
Q8TAY7	F110D_HUMAN	FAM110D	Protein FAM110D	2.55853e+07
Q8TB03	CX038_HUMAN	CXorf38	Uncharacterized protein CXorf38	4.21184e+06
Q8TB22	SPT20_HUMAN	SPATA20	Spermatogenesis-associated protein 20	1.07852e+07
Q8TB24	RIN3_HUMAN	RIN3	Ras and Rab interactor 3	921545
Q8TB36	GDAP1_HUMAN	GDAP1	Ganglioside-induced differentiation-associated protein 1	6.78234e+06
Q8TB37	NUBPL_HUMAN	NUBPL	Iron-sulfur protein NUBPL	2.49001e+06
