Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-15.mzML
Q7Z3B4	NUP54_HUMAN	NUP54	Nucleoporin p54	1.04579e+07
Q7Z3C6	ATG9A_HUMAN	ATG9A	Autophagy-related protein 9A	4.15034e+06
Q7Z3D6	GLUCM_HUMAN	DGLUCY	D-glutamate cyclase, mitochondrial	6.9985e+07
Q7Z3J2	VP35L_HUMAN	VPS35L	VPS35 endosomal protein-sorting factor-like	3.42175e+06
Q7Z3K3	POGZ_HUMAN	POGZ	Pogo transposable element with ZNF domain	4.67474e+06
Q7Z3U7	MON2_HUMAN	MON2	Protein MON2 homolog	1.38788e+07
Q7Z406	MYH14_HUMAN	MYH14	Myosin-14	1.2383e+08
Q7Z417	NUFP2_HUMAN	NUFIP2	FMR1-interacting protein NUFIP2	1.80867e+06
Q7Z422	SZRD1_HUMAN	SZRD1	SUZ domain-containing protein 1	2.86291e+06
Q7Z434	MAVS_HUMAN	MAVS	Mitochondrial antiviral-signaling protein	3.46175e+07
Q7Z460	CLAP1_HUMAN	CLASP1	CLIP-associating protein 1	4.3944e+06
Q7Z478	DHX29_HUMAN	DHX29	ATP-dependent RNA helicase DHX29	2.74286e+07
Q7Z4G1	COMD6_HUMAN	COMMD6	COMM domain-containing protein 6	6.95007e+09
Q7Z4G4	TRM11_HUMAN	TRMT11	tRNA (guanine(10)-N2)-methyltransferase homolog	6.50252e+07
Q7Z4H3	HDDC2_HUMAN	HDDC2	5'-deoxynucleotidase HDDC2	1.63753e+06
Q7Z4H8	PLGT3_HUMAN	POGLUT3	Protein O-glucosyltransferase 3	9.36166e+06
Q7Z4Q2	HEAT3_HUMAN	HEATR3	HEAT repeat-containing protein 3	2.92342e+06
Q7Z4S6	KI21A_HUMAN	KIF21A	Kinesin-like protein KIF21A	6.57299e+06
Q7Z4V5	HDGR2_HUMAN	HDGFL2	Hepatoma-derived growth factor-related protein 2	1.91378e+07
Q7Z4W1	DCXR_HUMAN	DCXR	L-xylulose reductase	4.39713e+07
Q7Z569	BRAP_HUMAN	BRAP	BRCA1-associated protein	2.37341e+06
Q7Z5G4	GOGA7_HUMAN	GOLGA7	Golgin subfamily A member 7	1.27402e+06
Q7Z5L7	PODN_HUMAN	PODN	Podocan	3.74653e+07
Q7Z5L9	I2BP2_HUMAN	IRF2BP2	Interferon regulatory factor 2-binding protein 2	1.11834e+07
Q7Z5R6	AB1IP_HUMAN	APBB1IP	Amyloid beta A4 precursor protein-binding family B member 1-interacting protein	9.09646e+06
Q7Z6B0	CCD91_HUMAN	CCDC91	Coiled-coil domain-containing protein 91	2.48951e+07
Q7Z6J0	SH3R1_HUMAN	SH3RF1	E3 ubiquitin-protein ligase SH3RF1	176354
Q7Z6K5	ARPIN_HUMAN	ARPIN	Arpin	8.1887e+06
Q7Z6Z7	HUWE1_HUMAN	HUWE1	E3 ubiquitin-protein ligase HUWE1	1.45221e+07
Q7Z739	YTHD3_HUMAN	YTHDF3	YTH domain-containing family protein 3	1.96983e+07
Q7Z7E8	UB2Q1_HUMAN	UBE2Q1	Ubiquitin-conjugating enzyme E2 Q1	4.85584e+06
Q7Z7F7	RM55_HUMAN	MRPL55	Large ribosomal subunit protein mL55	8.62138e+06
Q7Z7G0	TARSH_HUMAN	ABI3BP	Target of Nesh-SH3	9.50263e+06
Q7Z7H5	TMED4_HUMAN	TMED4	Transmembrane emp24 domain-containing protein 4	2.82786e+07
Q7Z7K6	CENPV_HUMAN	CENPV	Centromere protein V	2.05797e+07
Q7Z7L7	ZER1_HUMAN	ZER1	Protein zer-1 homolog	6.49908e+07
Q7Z7M9	GALT5_HUMAN	GALNT5	Polypeptide N-acetylgalactosaminyltransferase 5	5.24267e+06
Q7Z7N9	T179B_HUMAN	TMEM179B	Transmembrane protein 179B	5.27914e+06
Q86SF2	GALT7_HUMAN	GALNT7	N-acetylgalactosaminyltransferase 7	5.17844e+06
Q86SQ0	PHLB2_HUMAN	PHLDB2	Pleckstrin homology-like domain family B member 2	4.22457e+06
Q86SR1	GLT10_HUMAN	GALNT10	Polypeptide N-acetylgalactosaminyltransferase 10	1.64328e+09
Q86SX6	GLRX5_HUMAN	GLRX5	Glutaredoxin-related protein 5, mitochondrial	1.57528e+07
Q86TH1	ATL2_HUMAN	ADAMTSL2	ADAMTS-like protein 2	4.80457e+06
Q86TI0	TBCD1_HUMAN	TBC1D1	TBC1 domain family member 1	6.03671e+06
Q86TI2	DPP9_HUMAN	DPP9	Dipeptidyl peptidase 9	9.7486e+06
Q86TP1	PRUN1_HUMAN	PRUNE1	Exopolyphosphatase PRUNE1	7.42096e+06
Q86TS9	RM52_HUMAN	MRPL52	Large ribosomal subunit protein mL52	1.07127e+07
Q86TU7	SETD3_HUMAN	SETD3	Actin-histidine N-methyltransferase	3.32182e+06
Q86U28	ISCA2_HUMAN	ISCA2	Iron-sulfur cluster assembly 2 homolog, mitochondrial	1.18296e+07
Q86U38	NOP9_HUMAN	NOP9	Nucleolar protein 9	4.93291e+06
Q86U42	PABP2_HUMAN	PABPN1	Polyadenylate-binding protein 2	3.20113e+07
Q86U86	PB1_HUMAN	PBRM1	Protein polybromo-1	1.10842e+07
Q86UE4	LYRIC_HUMAN	MTDH	Protein LYRIC	2.57932e+07
Q86UK0	ABCAC_HUMAN	ABCA12	Glucosylceramide transporter ABCA12	1.27741e+08
Q86UP2	KTN1_HUMAN	KTN1	Kinectin	2.39316e+07
Q86UT6	NLRX1_HUMAN	NLRX1	NLR family member X1	4.81948e+06
Q86UU1	PHLB1_HUMAN	PHLDB1	Pleckstrin homology-like domain family B member 1	1.53728e+08
Q86UX2	ITIH5_HUMAN	ITIH5	Inter-alpha-trypsin inhibitor heavy chain H5	1.09481e+07
Q86UX7	URP2_HUMAN	FERMT3	Fermitin family homolog 3	3.19655e+08
Q86UY8	NT5D3_HUMAN	NT5DC3	5'-nucleotidase domain-containing protein 3	3.6619e+06
Q86V21	AACS_HUMAN	AACS	Acetoacetyl-CoA synthetase	7.57449e+06
Q86V48	LUZP1_HUMAN	LUZP1	Leucine zipper protein 1	1.31556e+08
Q86V81	THOC4_HUMAN	ALYREF	THO complex subunit 4	6.92543e+07
Q86V88	MGDP1_HUMAN	MDP1	Magnesium-dependent phosphatase 1	7.21464e+06
Q86VB7	C163A_HUMAN	CD163	Scavenger receptor cysteine-rich type 1 protein M130	5.91384e+06
Q86VE3	SATL1_HUMAN	SATL1	Spermidine/spermine N(1)-acetyltransferase-like protein 1	3.11151e+08
Q86VN1	VPS36_HUMAN	VPS36	Vacuolar protein-sorting-associated protein 36	1.45633e+07
Q86VP6	CAND1_HUMAN	CAND1	Cullin-associated NEDD8-dissociated protein 1	1.00317e+08
Q86VR2	RETR3_HUMAN	RETREG3	Reticulophagy regulator 3	4.27876e+06
Q86VS8	HOOK3_HUMAN	HOOK3	Protein Hook homolog 3	7.47733e+06
Q86VU5	CMTD1_HUMAN	COMTD1	Catechol O-methyltransferase domain-containing protein 1	6.35546e+06
Q86VX2	COMD7_HUMAN	COMMD7	COMM domain-containing protein 7	2.30351e+07
Q86VY4	TSYL5_HUMAN	TSPYL5	Testis-specific Y-encoded-like protein 5	1.06747e+06
Q86W42	THOC6_HUMAN	THOC6	THO complex subunit 6 homolog	5.96426e+06
Q86W92	LIPB1_HUMAN	PPFIBP1	Liprin-beta-1	3.13721e+07
Q86WA6	BPHL_HUMAN	BPHL	Valacyclovir hydrolase	3.77616e+06
Q86WJ1	CHD1L_HUMAN	CHD1L	Chromodomain-helicase-DNA-binding protein 1-like	1.31218e+06
Q86WQ0	NR2CA_HUMAN	NR2C2AP	Nuclear receptor 2C2-associated protein	6.02561e+06
Q86WR0	CCD25_HUMAN	CCDC25	Coiled-coil domain-containing protein 25	2.6672e+06
Q86WU2	LDHD_HUMAN	LDHD	Probable D-lactate dehydrogenase, mitochondrial	3.07462e+06
Q86WV6	STING_HUMAN	STING1	Stimulator of interferon genes protein	9.8068e+06
Q86X10	RLGPB_HUMAN	RALGAPB	Ral GTPase-activating protein subunit beta	4.52949e+06
Q86X29	LSR_HUMAN	LSR	Lipolysis-stimulated lipoprotein receptor	2.37924e+07
Q86X55	CARM1_HUMAN	CARM1	Histone-arginine methyltransferase CARM1	1.38066e+07
Q86X76	NIT1_HUMAN	NIT1	Deaminated glutathione amidase	2.47165e+07
Q86X83	COMD2_HUMAN	COMMD2	COMM domain-containing protein 2	7.05938e+07
Q86XA9	HTR5A_HUMAN	HEATR5A	HEAT repeat-containing protein 5A	5.24363e+06
Q86XE0	SNX32_HUMAN	SNX32	Sorting nexin-32	973583
Q86XK7	VSIG1_HUMAN	VSIG1	V-set and immunoglobulin domain-containing protein 1	3.98064e+07
Q86XP3	DDX42_HUMAN	DDX42	ATP-dependent RNA helicase DDX42	9.83592e+06
Q86XX4	FRAS1_HUMAN	FRAS1	Extracellular matrix organizing protein FRAS1	714027
Q86Y07	VRK2_HUMAN	VRK2	Serine/threonine-protein kinase VRK2	956238
Q86Y38	XYLT1_HUMAN	XYLT1	Xylosyltransferase 1	2.50694e+06
Q86Y56	DAAF5_HUMAN	DNAAF5	Dynein axonemal assembly factor 5	4.26201e+06
Q86Y79	PTH_HUMAN	PTRH1	Peptidyl-tRNA hydrolase	6.94065e+06
Q86Y82	STX12_HUMAN	STX12	Syntaxin-12	2.48209e+07
Q86YB7	ECHD2_HUMAN	ECHDC2	Enoyl-CoA hydratase domain-containing protein 2, mitochondrial	2.03664e+06
Q86YB8	ERO1B_HUMAN	ERO1B	ERO1-like protein beta	5.76854e+06
Q86YP4	P66A_HUMAN	GATAD2A	Transcriptional repressor p66-alpha	5.00266e+06
Q86YS6	RAB43_HUMAN	RAB43	Ras-related protein Rab-43	7.25543e+06
Q86YS7	C2CD5_HUMAN	C2CD5	C2 domain-containing protein 5	4.60775e+06
Q86YV0	RASL3_HUMAN	RASAL3	RAS protein activator like-3	1.32649e+08
Q86YV5	PRAG1_HUMAN	PRAG1	Inactive tyrosine-protein kinase PRAG1	6.00254e+06
Q86YV9	HPS6_HUMAN	HPS6	BLOC-2 complex member HPS6	829546
Q8IU81	I2BP1_HUMAN	IRF2BP1	Interferon regulatory factor 2-binding protein 1	4.1775e+06
Q8IU85	KCC1D_HUMAN	CAMK1D	Calcium/calmodulin-dependent protein kinase type 1D	7.6354e+06
Q8IUC6	TCAM1_HUMAN	TICAM1	TIR domain-containing adapter molecule 1	1.16271e+06
Q8IUD2	RB6I2_HUMAN	ERC1	ELKS/Rab6-interacting/CAST family member 1	1.068e+07
Q8IUE6	H2A2B_HUMAN	H2AC21	Histone H2A type 2-B	3.28436e+08
Q8IUH4	ZDH13_HUMAN	ZDHHC13	Palmitoyltransferase ZDHHC13	3.0078e+06
Q8IUR0	TPPC5_HUMAN	TRAPPC5	Trafficking protein particle complex subunit 5	4.85208e+06
Q8IUR7	ARMC8_HUMAN	ARMC8	Armadillo repeat-containing protein 8	4.3184e+06
Q8IUX7	AEBP1_HUMAN	AEBP1	Adipocyte enhancer-binding protein 1	2.53623e+08
Q8IUZ5	AT2L2_HUMAN	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase	3.75757e+06
Q8IV08	PLD3_HUMAN	PLD3	5'-3' exonuclease PLD3	2.26955e+07
Q8IV36	HID1_HUMAN	HID1	Protein HID1	1.62207e+07
Q8IV38	ANKY2_HUMAN	ANKMY2	Ankyrin repeat and MYND domain-containing protein 2	2.04417e+06
Q8IV56	PRR15_HUMAN	PRR15	Proline-rich protein 15	8.2351e+06
Q8IV63	VRK3_HUMAN	VRK3	Inactive serine/threonine-protein kinase VRK3	937732
Q8IVD9	NUDC3_HUMAN	NUDCD3	NudC domain-containing protein 3	6.56511e+06
Q8IVF2	AHNK2_HUMAN	AHNAK2	Protein AHNAK2	2.20303e+09
Q8IVF7	FMNL3_HUMAN	FMNL3	Formin-like protein 3	2.11995e+07
Q8IVH4	MMAA_HUMAN	MMAA	Methylmalonic aciduria type A protein, mitochondrial	7.86185e+06
Q8IVL6	P3H3_HUMAN	P3H3	Prolyl 3-hydroxylase 3	1.99232e+07
Q8IVM0	CCD50_HUMAN	CCDC50	Coiled-coil domain-containing protein 50	5.18246e+06
Q8IVS2	FABD_HUMAN	MCAT	Malonyl-CoA-acyl carrier protein transacylase, mitochondrial	4.44362e+06
Q8IVS8	GLCTK_HUMAN	GLYCTK	Glycerate kinase	1.24646e+06
Q8IVT2	MISP_HUMAN	MISP	Mitotic interactor and substrate of PLK1	1.15328e+07
Q8IW45	NNRD_HUMAN	NAXD	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	1.44833e+07
Q8IWA4	MFN1_HUMAN	MFN1	Mitofusin-1	1.64674e+06
Q8IWB1	IPRI_HUMAN	ITPRIP	Inositol 1,4,5-trisphosphate receptor-interacting protein	2.33209e+06
Q8IWB7	WDFY1_HUMAN	WDFY1	WD repeat and FYVE domain-containing protein 1	1.5036e+07
Q8IWB9	TEX2_HUMAN	TEX2	Testis-expressed protein 2	3.99096e+06
Q8IWE2	NXP20_HUMAN	FAM114A1	Protein NOXP20	1.45803e+07
Q8IWJ2	GCC2_HUMAN	GCC2	GRIP and coiled-coil domain-containing protein 2	3.68437e+06
Q8IWK6	AGRA3_HUMAN	ADGRA3	Adhesion G protein-coupled receptor A3	2.68536e+07
Q8IWL3	HSC20_HUMAN	HSCB	Iron-sulfur cluster co-chaperone protein HscB	2.2136e+06
Q8IWP9	CC28A_HUMAN	CCDC28A	Coiled-coil domain-containing protein 28A	552090
Q8IWR0	Z3H7A_HUMAN	ZC3H7A	Zinc finger CCCH domain-containing protein 7A	2.53688e+06
Q8IWT0	ARCH_HUMAN	ZBTB8OS	Protein archease	1.57406e+06
Q8IWT6	LRC8A_HUMAN	LRRC8A	Volume-regulated anion channel subunit LRRC8A	493116
Q8IWU2	LMTK2_HUMAN	LMTK2	Serine/threonine-protein kinase LMTK2	1.4305e+06
Q8IWU6	SULF1_HUMAN	SULF1	Extracellular sulfatase Sulf-1	1.48434e+07
Q8IWV7	UBR1_HUMAN	UBR1	E3 ubiquitin-protein ligase UBR1	2.41149e+07
Q8IWV8	UBR2_HUMAN	UBR2	E3 ubiquitin-protein ligase UBR2	2.89305e+06
Q8IWW6	RHG12_HUMAN	ARHGAP12	Rho GTPase-activating protein 12	3.82495e+06
Q8IWX8	CHERP_HUMAN	CHERP	Calcium homeostasis endoplasmic reticulum protein	4.4668e+06
Q8IWZ3	ANKH1_HUMAN	ANKHD1	Ankyrin repeat and KH domain-containing protein 1	916008
Q8IWZ6	BBS7_HUMAN	BBS7	Bardet-Biedl syndrome 7 protein	2.61087e+07
Q8IX04	UEVLD_HUMAN	UEVLD	Ubiquitin-conjugating enzyme E2 variant 3	3.53249e+06
Q8IX12	CCAR1_HUMAN	CCAR1	Cell division cycle and apoptosis regulator protein 1	7.55894e+06
Q8IXB1	DJC10_HUMAN	DNAJC10	DnaJ homolog subfamily C member 10	1.4074e+07
Q8IXH7	NELFD_HUMAN	NELFCD	Negative elongation factor C/D	4.35677e+06
Q8IXI1	MIRO2_HUMAN	RHOT2	Mitochondrial Rho GTPase 2	1.03772e+07
Q8IXI2	MIRO1_HUMAN	RHOT1	Mitochondrial Rho GTPase 1	7.29098e+06
Q8IXJ6	SIR2_HUMAN	SIRT2	NAD-dependent protein deacetylase sirtuin-2	5.72006e+06
Q8IXK0	PHC2_HUMAN	PHC2	Polyhomeotic-like protein 2	1.7692e+06
Q8IXK2	GLT12_HUMAN	GALNT12	Polypeptide N-acetylgalactosaminyltransferase 12	7.58073e+06
Q8IXM2	BAP18_HUMAN	BAP18	Chromatin complexes subunit BAP18	1.36786e+07
Q8IXM3	RM41_HUMAN	MRPL41	Large ribosomal subunit protein mL41	4.93856e+06
Q8IXM6	NRM_HUMAN	NRM	Nurim	3.20246e+06
Q8IXQ6	PARP9_HUMAN	PARP9	Protein mono-ADP-ribosyltransferase PARP9	4.63068e+07
Q8IXS6	PALM2_HUMAN	PALM2	Paralemmin-2	4.06222e+06
Q8IXT5	RB12B_HUMAN	RBM12B	RNA-binding protein 12B	2.32605e+06
Q8IY17	PLPL6_HUMAN	PNPLA6	Patatin-like phospholipase domain-containing protein 6	6.21356e+06
Q8IY21	DDX60_HUMAN	DDX60	Probable ATP-dependent RNA helicase DDX60	6.10732e+06
Q8IY33	MILK2_HUMAN	MICALL2	MICAL-like protein 2	1.18098e+07
Q8IY67	RAVR1_HUMAN	RAVER1	Ribonucleoprotein PTB-binding 1	5.77317e+06
Q8IY95	TM192_HUMAN	TMEM192	Transmembrane protein 192	8.45479e+06
Q8IYB3	SRRM1_HUMAN	SRRM1	Serine/arginine repetitive matrix protein 1	7.84478e+06
Q8IYB5	SMAP1_HUMAN	SMAP1	Stromal membrane-associated protein 1	1.41703e+07
Q8IYB7	DI3L2_HUMAN	DIS3L2	DIS3-like exonuclease 2	1.1223e+06
Q8IYB8	SUV3_HUMAN	SUPV3L1	ATP-dependent RNA helicase SUPV3L1, mitochondrial	1.28882e+07
Q8IYD1	ERF3B_HUMAN	GSPT2	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B	1.57138e+07
Q8IYI6	EXOC8_HUMAN	EXOC8	Exocyst complex component 8	9.11673e+06
Q8IYJ3	SYTL1_HUMAN	SYTL1	Synaptotagmin-like protein 1	5.84194e+06
Q8IYQ7	THNS1_HUMAN	THNSL1	Threonine synthase-like 1	8.3622e+06
Q8IYU2	HACE1_HUMAN	HACE1	E3 ubiquitin-protein ligase HACE1	1.09811e+06
Q8IYU8	MICU2_HUMAN	MICU2	Calcium uptake protein 2, mitochondrial	4.69622e+06
Q8IZ07	AN13A_HUMAN	ANKRD13A	Ankyrin repeat domain-containing protein 13A	3.37612e+06
Q8IZ21	PHAR4_HUMAN	PHACTR4	Phosphatase and actin regulator 4	502019
Q8IZ41	RASEF_HUMAN	RASEF	Ras and EF-hand domain-containing protein	2.29581e+06
Q8IZ81	ELMD2_HUMAN	ELMOD2	ELMO domain-containing protein 2	3.90765e+06
Q8IZ83	A16A1_HUMAN	ALDH16A1	Aldehyde dehydrogenase family 16 member A1	2.17978e+07
Q8IZE3	PACE1_HUMAN	SCYL3	Protein-associating with the carboxyl-terminal domain of ezrin	7.14626e+06
Q8IZH2	XRN1_HUMAN	XRN1	5'-3' exoribonuclease 1	5.55398e+06
Q8IZJ1	UNC5B_HUMAN	UNC5B	Netrin receptor UNC5B	715767
Q8IZL8	PELP1_HUMAN	PELP1	Proline-, glutamic acid- and leucine-rich protein 1	7.03588e+06
Q8IZP0	ABI1_HUMAN	ABI1	Abl interactor 1	4.24337e+07
Q8IZQ5	SELH_HUMAN	SELENOH	Selenoprotein H	1.35449e+07
Q8IZT6	ASPM_HUMAN	ASPM	Abnormal spindle-like microcephaly-associated protein	9.86613e+07
Q8IZV5	RDH10_HUMAN	RDH10	Retinol dehydrogenase 10	6.18594e+06
Q8N0W3	FCSK_HUMAN	FCSK	L-fucose kinase	2.48137e+07
Q8N0X4	CLYBL_HUMAN	CLYBL	Citramalyl-CoA lyase, mitochondrial	3.99454e+06
Q8N0X7	SPART_HUMAN	SPART	Spartin	3.20663e+06
Q8N128	F177A_HUMAN	FAM177A1	Protein FAM177A1	2.45197e+06
Q8N129	CNPY4_HUMAN	CNPY4	Protein canopy homolog 4	4.15718e+06
Q8N163	CCAR2_HUMAN	CCAR2	Cell cycle and apoptosis regulator protein 2	2.79504e+07
Q8N1B4	VPS52_HUMAN	VPS52	Vacuolar protein sorting-associated protein 52 homolog	7.29911e+06
Q8N1F7	NUP93_HUMAN	NUP93	Nuclear pore complex protein Nup93	2.30467e+07
Q8N1F8	S11IP_HUMAN	STK11IP	Serine/threonine-protein kinase 11-interacting protein	1.05432e+07
Q8N1G2	CMTR1_HUMAN	CMTR1	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1	1.75809e+06
Q8N1G4	LRC47_HUMAN	LRRC47	Leucine-rich repeat-containing protein 47	2.68307e+07
Q8N1I0	DOCK4_HUMAN	DOCK4	Dedicator of cytokinesis protein 4	1.49052e+06
Q8N1Q1	CAH13_HUMAN	CA13	Carbonic anhydrase 13	9.05084e+06
Q8N1S5	S39AB_HUMAN	SLC39A11	Zinc transporter ZIP11	1.4748e+07
Q8N201	INT1_HUMAN	INTS1	Integrator complex subunit 1	3.99159e+06
Q8N271	PROM2_HUMAN	PROM2	Prominin-2	2.31519e+06
Q8N2F6	ARM10_HUMAN	ARMC10	Armadillo repeat-containing protein 10	5.58381e+06
Q8N2G8	GHDC_HUMAN	GHDC	GH3 domain-containing protein	7.00734e+06
Q8N2K0	ABD12_HUMAN	ABHD12	Lysophosphatidylserine lipase ABHD12	5.35495e+06
Q8N2S1	LTBP4_HUMAN	LTBP4	Latent-transforming growth factor beta-binding protein 4	4.89402e+07
Q8N335	GPD1L_HUMAN	GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein	1.77723e+07
Q8N357	S35F6_HUMAN	SLC35F6	Solute carrier family 35 member F6	6.07625e+06
Q8N386	LRC25_HUMAN	LRRC25	Leucine-rich repeat-containing protein 25	1.06449e+06
Q8N392	RHG18_HUMAN	ARHGAP18	Rho GTPase-activating protein 18	1.01824e+07
Q8N3C0	ASCC3_HUMAN	ASCC3	Activating signal cointegrator 1 complex subunit 3	9.10932e+06
Q8N3D4	EH1L1_HUMAN	EHBP1L1	EH domain-binding protein 1-like protein 1	4.62325e+06
Q8N3E9	PLCD3_HUMAN	PLCD3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3	3.52762e+06
Q8N3P4	VPS8_HUMAN	VPS8	Vacuolar protein sorting-associated protein 8 homolog	7.72431e+06
Q8N3U4	STAG2_HUMAN	STAG2	Cohesin subunit SA-2	8.82867e+06
Q8N3V7	SYNPO_HUMAN	SYNPO	Synaptopodin	3.01057e+07
Q8N436	CPXM2_HUMAN	CPXM2	Inactive carboxypeptidase-like protein X2	4.60491e+07
Q8N465	D2HDH_HUMAN	D2HGDH	D-2-hydroxyglutarate dehydrogenase, mitochondrial	2.61679e+07
Q8N4A0	GALT4_HUMAN	GALNT4	Polypeptide N-acetylgalactosaminyltransferase 4	1.54302e+07
Q8N4C6	NIN_HUMAN	NIN	Ninein	1.75072e+08
Q8N4M1	CTL3_HUMAN	SLC44A3	Choline transporter-like protein 3	3.44484e+06
Q8N4P3	MESH1_HUMAN	HDDC3	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1	7.74793e+06
Q8N4Q0	PTGR3_HUMAN	PTGR3	Prostaglandin reductase 3	8.83441e+06
Q8N4T8	CBR4_HUMAN	CBR4	3-oxoacyl-[acyl-carrier-protein] reductase	7.3518e+06
Q8N4V1	EMC5_HUMAN	MMGT1	ER membrane protein complex subunit 5	4.60186e+06
Q8N4Y2	EFC4A_HUMAN	CRACR2B	EF-hand calcium-binding domain-containing protein 4A	1.47635e+06
Q8N573	OXR1_HUMAN	OXR1	Oxidation resistance protein 1	6.32128e+06
Q8N5C6	SRBD1_HUMAN	SRBD1	S1 RNA-binding domain-containing protein 1	7.61425e+06
Q8N5H3	LRA25_HUMAN	FAM89B	Leucine repeat adapter protein 25	1.58876e+06
Q8N5I2	ARRD1_HUMAN	ARRDC1	Arrestin domain-containing protein 1	8.67714e+06
Q8N5J2	MINY1_HUMAN	MINDY1	Ubiquitin carboxyl-terminal hydrolase MINDY-1	3.63105e+06
Q8N5M1	ATPF2_HUMAN	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	3.92672e+06
Q8N5M4	TTC9C_HUMAN	TTC9C	Tetratricopeptide repeat protein 9C	1.06503e+07
Q8N5M9	JAGN1_HUMAN	JAGN1	Protein jagunal homolog 1	6.61796e+06
Q8N5X7	IF4E3_HUMAN	EIF4E3	Eukaryotic translation initiation factor 4E type 3	1.40534e+06
Q8N684	CPSF7_HUMAN	CPSF7	Cleavage and polyadenylation specificity factor subunit 7	1.26442e+07
Q8N6H7	ARFG2_HUMAN	ARFGAP2	ADP-ribosylation factor GTPase-activating protein 2	1.08109e+07
Q8N6R0	EFNMT_HUMAN	METTL13	eEF1A lysine and N-terminal methyltransferase	2.56019e+06
Q8N6S5	AR6P6_HUMAN	ARL6IP6	ADP-ribosylation factor-like protein 6-interacting protein 6	1.03243e+07
Q8N6T3	ARFG1_HUMAN	ARFGAP1	ADP-ribosylation factor GTPase-activating protein 1	1.57359e+08
Q8N766	EMC1_HUMAN	EMC1	ER membrane protein complex subunit 1	1.74483e+07
Q8N7H5	PAF1_HUMAN	PAF1	RNA polymerase II-associated factor 1 homolog	6.87961e+06
Q8N884	CGAS_HUMAN	CGAS	Cyclic GMP-AMP synthase	1.61981e+07
Q8N8A2	ANR44_HUMAN	ANKRD44	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B	3.48207e+06
Q8N8N7	PTGR2_HUMAN	PTGR2	Prostaglandin reductase 2	2.38549e+07
Q8N8S7	ENAH_HUMAN	ENAH	Protein enabled homolog	1.41493e+07
Q8N983	RM43_HUMAN	MRPL43	Large ribosomal subunit protein mL43	1.95866e+06
Q8N9N2	ASCC1_HUMAN	ASCC1	Activating signal cointegrator 1 complex subunit 1	471487
Q8N9N7	LRC57_HUMAN	LRRC57	Leucine-rich repeat-containing protein 57	7.74173e+06
Q8NA58	PNDC1_HUMAN	PNLDC1	Poly(A)-specific ribonuclease PNLDC1	4.85633e+07
Q8NA69	SAXO5_HUMAN	SAXO5	Stabilizer of axonemal microtubules 5	8.45186e+08
Q8NAV1	PR38A_HUMAN	PRPF38A	Pre-mRNA-splicing factor 38A	1.41183e+07
Q8NB16	MLKL_HUMAN	MLKL	Mixed lineage kinase domain-like protein	2.92068e+06
Q8NB37	GALD1_HUMAN	GATD1	Glutamine amidotransferase-like class 1 domain-containing protein 1	8.08729e+06
Q8NB90	AFG2A_HUMAN	AFG2A	ATPase family gene 2 protein homolog A	3.53257e+06
Q8NBF2	NHLC2_HUMAN	NHLRC2	NHL repeat-containing protein 2	1.44044e+07
Q8NBF6	AVL9_HUMAN	AVL9	Late secretory pathway protein AVL9 homolog	3.24201e+06
Q8NBJ4	GOLM1_HUMAN	GOLM1	Golgi membrane protein 1	5.03581e+08
Q8NBJ5	GT251_HUMAN	COLGALT1	Procollagen galactosyltransferase 1	1.66996e+07
Q8NBJ7	SUMF2_HUMAN	SUMF2	Inactive C-alpha-formylglycine-generating enzyme 2	3.02859e+07
Q8NBJ9	SIDT2_HUMAN	SIDT2	SID1 transmembrane family member 2	1.93428e+06
Q8NBL1	PGLT1_HUMAN	POGLUT1	Protein O-glucosyltransferase 1	5.46848e+06
Q8NBM8	PCYXL_HUMAN	PCYOX1L	Prenylcysteine oxidase-like	6.17491e+06
Q8NBN7	RDH13_HUMAN	RDH13	Retinol dehydrogenase 13	9.07814e+06
Q8NBP0	TTC13_HUMAN	TTC13	Tetratricopeptide repeat protein 13	1.08034e+06
Q8NBQ5	DHB11_HUMAN	HSD17B11	Estradiol 17-beta-dehydrogenase 11	1.3736e+07
Q8NBS9	TXND5_HUMAN	TXNDC5	Thioredoxin domain-containing protein 5	7.83272e+07
Q8NBU5	ATAD1_HUMAN	ATAD1	Outer mitochondrial transmembrane helix translocase	4.99811e+06
Q8NBX0	SCPDL_HUMAN	SCCPDH	Saccharopine dehydrogenase-like oxidoreductase	5.46222e+07
Q8NC24	RELL2_HUMAN	RELL2	RELT-like protein 2	2.63127e+06
Q8NC51	SERB1_HUMAN	SERBP1	SERPINE1 mRNA-binding protein 1	3.45685e+07
Q8NC56	LEMD2_HUMAN	LEMD2	LEM domain-containing protein 2	3.89169e+07
