Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200929yuanch_Connie_TCPA_60minDIA_b2-2.mzML
Q13442	HAP28_HUMAN	PDAP1	28 kDa heat- and acid-stable phosphoprotein	6.15603e+07
Q13445	TMED1_HUMAN	TMED1	Transmembrane emp24 domain-containing protein 1	2.23954e+07
Q13459	MYO9B_HUMAN	MYO9B	Unconventional myosin-IXb	3.29736e+06
Q13464	ROCK1_HUMAN	ROCK1	Rho-associated protein kinase 1	2.22474e+07
Q13488	VPP3_HUMAN	TCIRG1	V-type proton ATPase 116 kDa subunit a 3	9.236e+06
Q13492	PICAL_HUMAN	PICALM	Phosphatidylinositol-binding clathrin assembly protein	3.52851e+07
Q13496	MTM1_HUMAN	MTM1	Myotubularin	3.48317e+06
Q13501	SQSTM_HUMAN	SQSTM1	Sequestosome-1	9.46021e+06
Q13505	MTX1_HUMAN	MTX1	Metaxin-1	1.53869e+07
Q13509	TBB3_HUMAN	TUBB3	Tubulin beta-3 chain	1.19948e+07
Q13510	ASAH1_HUMAN	ASAH1	Acid ceramidase	4.16719e+07
Q13523	PRP4B_HUMAN	PRPF4B	Serine/threonine-protein kinase PRP4 homolog	1.8382e+06
Q13526	PIN1_HUMAN	PIN1	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1	1.2662e+07
Q13541	4EBP1_HUMAN	EIF4EBP1	Eukaryotic translation initiation factor 4E-binding protein 1	6.46121e+07
Q13546	RIPK1_HUMAN	RIPK1	Receptor-interacting serine/threonine-protein kinase 1	1.02896e+07
Q13557	KCC2D_HUMAN	CAMK2D	Calcium/calmodulin-dependent protein kinase type II subunit delta	2.07969e+07
Q13561	DCTN2_HUMAN	DCTN2	Dynactin subunit 2	1.00311e+08
Q13564	ULA1_HUMAN	NAE1	NEDD8-activating enzyme E1 regulatory subunit	9.70813e+06
Q13573	SNW1_HUMAN	SNW1	SNW domain-containing protein 1	1.59762e+07
Q13576	IQGA2_HUMAN	IQGAP2	Ras GTPase-activating-like protein IQGAP2	9.23867e+07
Q13586	STIM1_HUMAN	STIM1	Stromal interaction molecule 1	9.26876e+06
Q13595	TRA2A_HUMAN	TRA2A	Transformer-2 protein homolog alpha	2.11033e+07
Q13596	SNX1_HUMAN	SNX1	Sorting nexin-1	2.15137e+07
Q13601	KRR1_HUMAN	KRR1	KRR1 small subunit processome component homolog	1.84588e+07
Q13610	PWP1_HUMAN	PWP1	Periodic tryptophan protein 1 homolog	3.07536e+06
Q13616	CUL1_HUMAN	CUL1	Cullin-1	6.05181e+06
Q13617	CUL2_HUMAN	CUL2	Cullin-2	1.89965e+07
Q13618	CUL3_HUMAN	CUL3	Cullin-3	1.66549e+07
Q13619	CUL4A_HUMAN	CUL4A	Cullin-4A	2.95902e+06
Q13620	CUL4B_HUMAN	CUL4B	Cullin-4B	1.07696e+07
Q13630	FCL_HUMAN	GFUS	GDP-L-fucose synthase	5.69034e+07
Q13641	TPBG_HUMAN	TPBG	Trophoblast glycoprotein	3.16384e+06
Q13642	FHL1_HUMAN	FHL1	Four and a half LIM domains protein 1	2.66642e+07
Q13643	FHL3_HUMAN	FHL3	Four and a half LIM domains protein 3	1.03065e+07
Q13685	AAMP_HUMAN	AAMP	Angio-associated migratory cell protein	4.03937e+06
Q13724	MOGS_HUMAN	MOGS	Mannosyl-oligosaccharide glucosidase	5.95079e+07
Q13740	CD166_HUMAN	ALCAM	CD166 antigen	4.91941e+06
Q13751	LAMB3_HUMAN	LAMB3	Laminin subunit beta-3	1.77681e+07
Q13753	LAMC2_HUMAN	LAMC2	Laminin subunit gamma-2	4.46814e+06
Q13813	SPTN1_HUMAN	SPTAN1	Spectrin alpha chain, non-erythrocytic 1	1.03523e+08
Q13825	AUHM_HUMAN	AUH	Methylglutaconyl-CoA hydratase, mitochondrial	3.70693e+07
Q13838	DX39B_HUMAN	DDX39B	Spliceosome RNA helicase DDX39B	1.68169e+08
Q13867	BLMH_HUMAN	BLMH	Bleomycin hydrolase	3.93437e+07
Q13868	EXOS2_HUMAN	EXOSC2	Exosome complex component RRP4	3.13378e+06
Q13884	SNTB1_HUMAN	SNTB1	Beta-1-syntrophin	2.859e+08
Q13885	TBB2A_HUMAN	TUBB2A	Tubulin beta-2A chain	8.27914e+07
Q13895	BYST_HUMAN	BYSL	Bystin	9.07647e+06
Q13907	IDI1_HUMAN	IDI1	Isopentenyl-diphosphate Delta-isomerase 1	5.33185e+06
Q13938	CAYP1_HUMAN	CAPS	Calcyphosin	2.27888e+07
Q13948	CASP_HUMAN	CUX1	Protein CASP	5.32429e+06
Q13952	NFYC_HUMAN	NFYC	Nuclear transcription factor Y subunit gamma	4.33627e+06
Q13976	KGP1_HUMAN	PRKG1	cGMP-dependent protein kinase 1	6.02355e+06
Q14005	IL16_HUMAN	IL16	Pro-interleukin-16	1.05789e+06
Q14008	CKAP5_HUMAN	CKAP5	Cytoskeleton-associated protein 5	1.21259e+07
Q14011	CIRBP_HUMAN	CIRBP	Cold-inducible RNA-binding protein	1.10698e+08
Q14012	KCC1A_HUMAN	CAMK1	Calcium/calmodulin-dependent protein kinase type 1	1.64422e+06
Q14019	COTL1_HUMAN	COTL1	Coactosin-like protein	3.13078e+07
Q14103	HNRPD_HUMAN	HNRNPD	Heterogeneous nuclear ribonucleoprotein D0	2.48248e+08
Q14108	SCRB2_HUMAN	SCARB2	Lysosome membrane protein 2	5.70418e+07
Q14112	NID2_HUMAN	NID2	Nidogen-2	7.83257e+07
Q14116	IL18_HUMAN	IL18	Interleukin-18	7.40807e+06
Q14118	DAG1_HUMAN	DAG1	Dystroglycan 1	4.2762e+06
Q14126	DSG2_HUMAN	DSG2	Desmoglein-2	2.50402e+07
Q14137	BOP1_HUMAN	BOP1	Ribosome biogenesis protein BOP1	1.54716e+07
Q14139	UBE4A_HUMAN	UBE4A	Ubiquitin conjugation factor E4 A	7.25852e+06
Q14145	KEAP1_HUMAN	KEAP1	Kelch-like ECH-associated protein 1	5.01853e+06
Q14149	MORC3_HUMAN	MORC3	MORC family CW-type zinc finger protein 3	1.56605e+06
Q14151	SAFB2_HUMAN	SAFB2	Scaffold attachment factor B2	7.16298e+06
Q14152	EIF3A_HUMAN	EIF3A	Eukaryotic translation initiation factor 3 subunit A	6.72303e+07
Q14155	ARHG7_HUMAN	ARHGEF7	Rho guanine nucleotide exchange factor 7	5.64278e+07
Q14156	EFR3A_HUMAN	EFR3A	Protein EFR3 homolog A	2.20431e+06
Q14157	UBP2L_HUMAN	UBAP2L	Ubiquitin-associated protein 2-like	9.98416e+06
Q14160	SCRIB_HUMAN	SCRIB	Protein scribble homolog	8.37234e+06
Q14161	GIT2_HUMAN	GIT2	ARF GTPase-activating protein GIT2	3.20295e+06
Q14165	MLEC_HUMAN	MLEC	Malectin	1.47233e+08
Q14166	TTL12_HUMAN	TTLL12	Tubulin--tyrosine ligase-like protein 12	5.83156e+07
Q14185	DOCK1_HUMAN	DOCK1	Dedicator of cytokinesis protein 1	2.98665e+06
Q14192	FHL2_HUMAN	FHL2	Four and a half LIM domains protein 2	1.2284e+07
Q14194	DPYL1_HUMAN	CRMP1	Dihydropyrimidinase-related protein 1	1.39421e+07
Q14195	DPYL3_HUMAN	DPYSL3	Dihydropyrimidinase-related protein 3	6.97832e+07
Q14197	ICT1_HUMAN	MRPL58	Large ribosomal subunit protein mL62	2.21291e+07
Q14203	DCTN1_HUMAN	DCTN1	Dynactin subunit 1	4.78427e+07
Q14204	DYHC1_HUMAN	DYNC1H1	Cytoplasmic dynein 1 heavy chain 1	8.12836e+07
Q14232	EI2BA_HUMAN	EIF2B1	Translation initiation factor eIF-2B subunit alpha	2.22952e+07
Q14240	IF4A2_HUMAN	EIF4A2	Eukaryotic initiation factor 4A-II	1.367e+08
Q14244	MAP7_HUMAN	MAP7	Ensconsin	1.0127e+07
Q14247	SRC8_HUMAN	CTTN	Src substrate cortactin	4.28544e+07
Q14249	NUCG_HUMAN	ENDOG	Endonuclease G, mitochondrial	1.80605e+07
Q14254	FLOT2_HUMAN	FLOT2	Flotillin-2	1.61508e+07
Q14257	RCN2_HUMAN	RCN2	Reticulocalbin-2	7.39839e+06
Q14258	TRI25_HUMAN	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25	3.26148e+07
Q14315	FLNC_HUMAN	FLNC	Filamin-C	4.7642e+06
Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	1.12426e+07
Q14344	GNA13_HUMAN	GNA13	Guanine nucleotide-binding protein subunit alpha-13	2.44376e+07
Q14353	GAMT_HUMAN	GAMT	Guanidinoacetate N-methyltransferase	5.2617e+07
Q14376	GALE_HUMAN	GALE	UDP-glucose 4-epimerase	9.35775e+06
Q14435	GALT3_HUMAN	GALNT3	Polypeptide N-acetylgalactosaminyltransferase 3	7.27487e+06
Q14444	CAPR1_HUMAN	CAPRIN1	Caprin-1	4.57104e+07
Q14498	RBM39_HUMAN	RBM39	RNA-binding protein 39	3.01523e+07
Q14554	PDIA5_HUMAN	PDIA5	Protein disulfide-isomerase A5	2.94662e+07
Q14558	KPRA_HUMAN	PRPSAP1	Phosphoribosyl pyrophosphate synthase-associated protein 1	1.69537e+07
Q14562	DHX8_HUMAN	DHX8	ATP-dependent RNA helicase DHX8	4.76058e+06
Q14566	MCM6_HUMAN	MCM6	DNA replication licensing factor MCM6	2.81798e+06
Q14568	HS902_HUMAN	HSP90AA2P	Heat shock protein HSP 90-alpha A2	2.047e+06
Q14571	ITPR2_HUMAN	ITPR2	Inositol 1,4,5-trisphosphate receptor type 2	1.51148e+07
Q14573	ITPR3_HUMAN	ITPR3	Inositol 1,4,5-trisphosphate receptor type 3	1.03973e+06
Q14624	ITIH4_HUMAN	ITIH4	Inter-alpha-trypsin inhibitor heavy chain H4	2.8263e+07
Q14651	PLSI_HUMAN	PLS1	Plastin-1	8.89664e+06
Q14653	IRF3_HUMAN	IRF3	Interferon regulatory factor 3	3.3467e+06
Q14669	TRIPC_HUMAN	TRIP12	E3 ubiquitin-protein ligase TRIP12	1.439e+06
Q14677	EPN4_HUMAN	CLINT1	Clathrin interactor 1	5.73445e+07
Q14683	SMC1A_HUMAN	SMC1A	Structural maintenance of chromosomes protein 1A	1.47735e+07
Q14689	DIP2A_HUMAN	DIP2A	Disco-interacting protein 2 homolog A	2.43084e+06
Q14690	RRP5_HUMAN	PDCD11	Protein RRP5 homolog	3.28284e+06
Q14692	BMS1_HUMAN	BMS1	Ribosome biogenesis protein BMS1 homolog	5.08294e+06
Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10	1.11252e+07
Q14696	MESD_HUMAN	MESD	LRP chaperone MESD	2.42567e+07
Q14697	GANAB_HUMAN	GANAB	Neutral alpha-glucosidase AB	1.97377e+08
Q14699	RFTN1_HUMAN	RFTN1	Raftlin	7.58125e+06
Q14728	MFS10_HUMAN	MFSD10	Major facilitator superfamily domain-containing protein 10	4.00531e+06
Q14738	2A5D_HUMAN	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	3.43821e+06
Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR	9.55694e+06
Q14746	COG2_HUMAN	COG2	Conserved oligomeric Golgi complex subunit 2	5.7635e+06
Q14749	GNMT_HUMAN	GNMT	Glycine N-methyltransferase	1.65059e+08
Q14764	MVP_HUMAN	MVP	Major vault protein	6.99216e+07
Q14766	LTBP1_HUMAN	LTBP1	Latent-transforming growth factor beta-binding protein 1	1.08508e+07
Q14767	LTBP2_HUMAN	LTBP2	Latent-transforming growth factor beta-binding protein 2	1.24256e+07
Q14789	GOGB1_HUMAN	GOLGB1	Golgin subfamily B member 1	2.11782e+07
Q14790	CASP8_HUMAN	CASP8	Caspase-8	8.2435e+06
Q14839	CHD4_HUMAN	CHD4	Chromodomain-helicase-DNA-binding protein 4	1.41601e+07
Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1	1.30828e+08
Q14914	PTGR1_HUMAN	PTGR1	Prostaglandin reductase 1	1.30133e+07
Q14919	NC2A_HUMAN	DRAP1	Dr1-associated corepressor	6.91581e+06
Q14956	GPNMB_HUMAN	GPNMB	Transmembrane glycoprotein NMB	3.62939e+07
Q14966	ZN638_HUMAN	ZNF638	Zinc finger protein 638	4.44619e+06
Q14974	IMB1_HUMAN	KPNB1	Importin subunit beta-1	6.88259e+07
Q14978	NOLC1_HUMAN	NOLC1	Nucleolar and coiled-body phosphoprotein 1	1.8064e+07
Q14980	NUMA1_HUMAN	NUMA1	Nuclear mitotic apparatus protein 1	1.34633e+08
Q14997	PSME4_HUMAN	PSME4	Proteasome activator complex subunit 4	9.61217e+06
Q14BN4	SLMAP_HUMAN	SLMAP	Sarcolemmal membrane-associated protein	7.06005e+06
Q14C86	GAPD1_HUMAN	GAPVD1	GTPase-activating protein and VPS9 domain-containing protein 1	5.52288e+06
Q14CX7	NAA25_HUMAN	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit	3.7915e+06
Q15005	SPCS2_HUMAN	SPCS2	Signal peptidase complex subunit 2	1.44934e+08
Q15006	EMC2_HUMAN	EMC2	ER membrane protein complex subunit 2	2.05037e+07
Q15007	FL2D_HUMAN	WTAP	Pre-mRNA-splicing regulator WTAP	3.45368e+06
Q15008	PSMD6_HUMAN	PSMD6	26S proteasome non-ATPase regulatory subunit 6	2.76033e+07
Q15018	ABRX2_HUMAN	ABRAXAS2	BRISC complex subunit Abraxas 2	5.67639e+06
Q15019	SEPT2_HUMAN	SEPTIN2	Septin-2	6.01252e+07
Q15020	SART3_HUMAN	SART3	Squamous cell carcinoma antigen recognized by T-cells 3	1.57285e+07
Q15024	EXOS7_HUMAN	EXOSC7	Exosome complex component RRP42	7.89822e+06
Q15029	U5S1_HUMAN	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component	1.59119e+07
Q15031	SYLM_HUMAN	LARS2	Leucine--tRNA ligase, mitochondrial	8.66852e+06
Q15036	SNX17_HUMAN	SNX17	Sorting nexin-17	6.16714e+06
Q15042	RB3GP_HUMAN	RAB3GAP1	Rab3 GTPase-activating protein catalytic subunit	6.52759e+06
Q15043	S39AE_HUMAN	SLC39A14	Metal cation symporter ZIP14	3.26328e+07
Q15046	SYK_HUMAN	KARS1	Lysine--tRNA ligase	6.6943e+07
Q15050	RRS1_HUMAN	RRS1	Ribosome biogenesis regulatory protein homolog	1.21816e+07
Q15056	IF4H_HUMAN	EIF4H	Eukaryotic translation initiation factor 4H	1.13012e+08
Q15057	ACAP2_HUMAN	ACAP2	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	5.73416e+06
Q15061	WDR43_HUMAN	WDR43	WD repeat-containing protein 43	7.78931e+06
Q15063	POSTN_HUMAN	POSTN	Periostin	9.54495e+08
Q15067	ACOX1_HUMAN	ACOX1	Peroxisomal acyl-coenzyme A oxidase 1	8.56042e+06
Q15075	EEA1_HUMAN	EEA1	Early endosome antigen 1	1.52245e+07
Q15080	NCF4_HUMAN	NCF4	Neutrophil cytosol factor 4	987445
Q15084	PDIA6_HUMAN	PDIA6	Protein disulfide-isomerase A6	5.09679e+08
Q15102	PA1B3_HUMAN	PAFAH1B3	Platelet-activating factor acetylhydrolase IB subunit alpha1	2.66794e+08
Q15113	PCOC1_HUMAN	PCOLCE	Procollagen C-endopeptidase enhancer 1	1.04174e+07
Q15118	PDK1_HUMAN	PDK1	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial	1.12041e+07
Q15119	PDK2_HUMAN	PDK2	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial	6.6584e+06
Q15120	PDK3_HUMAN	PDK3	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	1.11815e+07
Q15121	PEA15_HUMAN	PEA15	Astrocytic phosphoprotein PEA-15	1.81611e+07
Q15124	PGM5_HUMAN	PGM5	Phosphoglucomutase-like protein 5	1.57042e+07
Q15126	PMVK_HUMAN	PMVK	Phosphomevalonate kinase	3.20756e+07
Q15149	PLEC_HUMAN	PLEC	Plectin	1.50504e+08
Q15154	PCM1_HUMAN	PCM1	Pericentriolar material 1 protein	3.94317e+06
Q15165	PON2_HUMAN	PON2	Serum paraoxonase/arylesterase 2	1.09763e+07
Q15172	2A5A_HUMAN	PPP2R5A	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	5.80112e+06
Q15181	IPYR_HUMAN	PPA1	Inorganic pyrophosphatase	1.30044e+08
Q15185	TEBP_HUMAN	PTGES3	Prostaglandin E synthase 3	3.33422e+07
Q15233	NONO_HUMAN	NONO	Non-POU domain-containing octamer-binding protein	1.42978e+08
Q15257	PTPA_HUMAN	PTPA	Serine/threonine-protein phosphatase 2A activator	2.92961e+07
Q15274	NADC_HUMAN	QPRT	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	8.59319e+06
Q15276	RABE1_HUMAN	RABEP1	Rab GTPase-binding effector protein 1	3.59253e+06
Q15286	RAB35_HUMAN	RAB35	Ras-related protein Rab-35	1.65136e+07
Q15287	RNPS1_HUMAN	RNPS1	RNA-binding protein with serine-rich domain 1	2.86337e+07
Q15293	RCN1_HUMAN	RCN1	Reticulocalbin-1	3.11794e+07
Q15326	ZMY11_HUMAN	ZMYND11	Zinc finger MYND domain-containing protein 11	2.45387e+06
Q15363	TMED2_HUMAN	TMED2	Transmembrane emp24 domain-containing protein 2	1.7314e+08
Q15365	PCBP1_HUMAN	PCBP1	Poly(rC)-binding protein 1	1.79052e+08
Q15366	PCBP2_HUMAN	PCBP2	Poly(rC)-binding protein 2	1.01516e+08
Q15369	ELOC_HUMAN	ELOC	Elongin-C	3.66845e+07
Q15370	ELOB_HUMAN	ELOB	Elongin-B	1.74305e+07
Q15382	RHEB_HUMAN	RHEB	GTP-binding protein Rheb	1.30812e+07
Q15386	UBE3C_HUMAN	UBE3C	Ubiquitin-protein ligase E3C	3.24925e+06
Q15393	SF3B3_HUMAN	SF3B3	Splicing factor 3B subunit 3	6.50787e+07
Q15397	PUM3_HUMAN	PUM3	Pumilio homolog 3	2.31315e+06
Q15404	RSU1_HUMAN	RSU1	Ras suppressor protein 1	4.4471e+07
Q15417	CNN3_HUMAN	CNN3	Calponin-3	5.0625e+07
Q15418	KS6A1_HUMAN	RPS6KA1	Ribosomal protein S6 kinase alpha-1	1.0685e+07
Q15424	SAFB1_HUMAN	SAFB	Scaffold attachment factor B1	2.21264e+07
Q15427	SF3B4_HUMAN	SF3B4	Splicing factor 3B subunit 4	1.71563e+07
Q15428	SF3A2_HUMAN	SF3A2	Splicing factor 3A subunit 2	2.22656e+07
Q15435	PP1R7_HUMAN	PPP1R7	Protein phosphatase 1 regulatory subunit 7	4.28904e+07
Q15436	SC23A_HUMAN	SEC23A	Protein transport protein Sec23A	3.71065e+07
Q15437	SC23B_HUMAN	SEC23B	Protein transport protein Sec23B	1.1911e+08
Q15459	SF3A1_HUMAN	SF3A1	Splicing factor 3A subunit 1	2.81878e+07
Q15477	SKI2_HUMAN	SKIC2	Superkiller complex protein 2	3.68735e+07
Q15493	RGN_HUMAN	RGN	Regucalcin	7.62628e+07
Q15526	SURF1_HUMAN	SURF1	Surfeit locus protein 1	5.9899e+06
Q15554	TERF2_HUMAN	TERF2	Telomeric repeat-binding factor 2	1.39729e+06
Q15555	MARE2_HUMAN	MAPRE2	Microtubule-associated protein RP/EB family member 2	1.43248e+07
Q15582	BGH3_HUMAN	TGFBI	Transforming growth factor-beta-induced protein ig-h3	1.56766e+08
Q15599	NHRF2_HUMAN	NHERF2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	5.8958e+07
Q15628	TRADD_HUMAN	TRADD	Tumor necrosis factor receptor type 1-associated DEATH domain protein	6.21708e+06
Q15629	TRAM1_HUMAN	TRAM1	Translocating chain-associated membrane protein 1	1.23093e+07
Q15631	TSN_HUMAN	TSN	Translin	2.88729e+07
Q15637	SF01_HUMAN	SF1	Splicing factor 1	2.90926e+07
Q15642	CIP4_HUMAN	TRIP10	Cdc42-interacting protein 4	8.28578e+06
Q15643	TRIPB_HUMAN	TRIP11	Thyroid receptor-interacting protein 11	1.15925e+07
Q15654	TRIP6_HUMAN	TRIP6	Thyroid receptor-interacting protein 6	1.22746e+07
Q15691	MARE1_HUMAN	MAPRE1	Microtubule-associated protein RP/EB family member 1	3.37051e+07
Q15717	ELAV1_HUMAN	ELAVL1	ELAV-like protein 1	6.33627e+07
Q15738	NSDHL_HUMAN	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	3.24274e+06
Q15746	MYLK_HUMAN	MYLK	Myosin light chain kinase, smooth muscle	1.7189e+07
Q15750	TAB1_HUMAN	TAB1	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1	7.06986e+06
Q15758	AAAT_HUMAN	SLC1A5	Neutral amino acid transporter B(0)	3.80315e+06
Q15785	TOM34_HUMAN	TOMM34	Mitochondrial import receptor subunit TOM34	4.60818e+06
Q15811	ITSN1_HUMAN	ITSN1	Intersectin-1	3.311e+06
Q15813	TBCE_HUMAN	TBCE	Tubulin-specific chaperone E	9.8195e+06
Q15814	TBCC_HUMAN	TBCC	Tubulin-specific chaperone C	8.65699e+06
Q15819	UB2V2_HUMAN	UBE2V2	Ubiquitin-conjugating enzyme E2 variant 2	8.18367e+07
Q15833	STXB2_HUMAN	STXBP2	Syntaxin-binding protein 2	9.57691e+06
Q15836	VAMP3_HUMAN	VAMP3	Vesicle-associated membrane protein 3	4.2082e+07
Q15843	NEDD8_HUMAN	NEDD8	NEDD8	3.00165e+07
Q15847	ADIRF_HUMAN	ADIRF	Adipogenesis regulatory factor	1.68272e+07
Q15904	VAS1_HUMAN	ATP6AP1	V-type proton ATPase subunit S1	1.4562e+07
Q15907	RB11B_HUMAN	RAB11B	Ras-related protein Rab-11B	7.85263e+07
Q15942	ZYX_HUMAN	ZYX	Zyxin	3.05736e+07
Q16134	ETFD_HUMAN	ETFDH	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	2.88606e+07
Q16181	SEPT7_HUMAN	SEPTIN7	Septin-7	4.70343e+07
Q16186	ADRM1_HUMAN	ADRM1	Proteasomal ubiquitin receptor ADRM1	5.95145e+06
Q16204	CCDC6_HUMAN	CCDC6	Coiled-coil domain-containing protein 6	9.86937e+06
Q16222	UAP1_HUMAN	UAP1	UDP-N-acetylhexosamine pyrophosphorylase	2.02541e+07
Q16270	IBP7_HUMAN	IGFBP7	Insulin-like growth factor-binding protein 7	1.58593e+07
Q16363	LAMA4_HUMAN	LAMA4	Laminin subunit alpha-4	3.29919e+07
Q16401	PSMD5_HUMAN	PSMD5	26S proteasome non-ATPase regulatory subunit 5	4.15766e+07
Q16512	PKN1_HUMAN	PKN1	Serine/threonine-protein kinase N1	5.31231e+06
Q16513	PKN2_HUMAN	PKN2	Serine/threonine-protein kinase N2	5.5877e+06
Q16527	CSRP2_HUMAN	CSRP2	Cysteine and glycine-rich protein 2	1.5303e+07
Q16531	DDB1_HUMAN	DDB1	DNA damage-binding protein 1	4.38398e+07
Q16537	2A5E_HUMAN	PPP2R5E	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	4.50853e+06
Q16539	MK14_HUMAN	MAPK14	Mitogen-activated protein kinase 14	3.41516e+06
Q16540	RM23_HUMAN	MRPL23	Large ribosomal subunit protein uL23m	7.34775e+06
Q16543	CDC37_HUMAN	CDC37	Hsp90 co-chaperone Cdc37	5.23997e+07
Q16555	DPYL2_HUMAN	DPYSL2	Dihydropyrimidinase-related protein 2	8.68239e+07
Q16563	SYPL1_HUMAN	SYPL1	Synaptophysin-like protein 1	2.79627e+07
Q16576	RBBP7_HUMAN	RBBP7	Histone-binding protein RBBP7	1.17371e+07
Q16595	FRDA_HUMAN	FXN	Frataxin, mitochondrial	4.17492e+07
Q16610	ECM1_HUMAN	ECM1	Extracellular matrix protein 1	5.67994e+06
Q16625	OCLN_HUMAN	OCLN	Occludin	4.83985e+06
Q16629	SRSF7_HUMAN	SRSF7	Serine/arginine-rich splicing factor 7	9.27762e+07
Q16630	CPSF6_HUMAN	CPSF6	Cleavage and polyadenylation specificity factor subunit 6	2.26041e+07
Q16637	SMN_HUMAN	SMN1	Survival motor neuron protein	986684
Q16643	DREB_HUMAN	DBN1	Drebrin	8.89342e+06
Q16644	MAPK3_HUMAN	MAPKAPK3	MAP kinase-activated protein kinase 3	1.89908e+07
Q16647	PTGIS_HUMAN	PTGIS	Prostacyclin synthase	2.20222e+07
Q16656	NRF1_HUMAN	NRF1	Nuclear respiratory factor 1	4.14096e+06
Q16658	FSCN1_HUMAN	FSCN1	Fascin	1.43707e+08
Q16666	IF16_HUMAN	IFI16	Gamma-interferon-inducible protein 16	3.72581e+07
Q16678	CP1B1_HUMAN	CYP1B1	Cytochrome P450 1B1	2.62465e+06
Q16698	DECR_HUMAN	DECR1	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial	1.19487e+08
Q16706	MA2A1_HUMAN	MAN2A1	Alpha-mannosidase 2	1.54396e+07
Q16718	NDUA5_HUMAN	NDUFA5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	1.90502e+07
Q16740	CLPP_HUMAN	CLPP	ATP-dependent Clp protease proteolytic subunit, mitochondrial	1.70428e+07
Q16762	THTR_HUMAN	TST	Thiosulfate sulfurtransferase	1.1187e+08
Q16774	KGUA_HUMAN	GUK1	Guanylate kinase	1.52083e+07
Q16775	GLO2_HUMAN	HAGH	Hydroxyacylglutathione hydrolase, mitochondrial	4.56429e+07
Q16787	LAMA3_HUMAN	LAMA3	Laminin subunit alpha-3	1.82362e+07
Q16795	NDUA9_HUMAN	NDUFA9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	2.25274e+07
Q16798	MAON_HUMAN	ME3	NADP-dependent malic enzyme, mitochondrial	1.64238e+06
Q16822	PCKGM_HUMAN	PCK2	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	1.46261e+08
Q16836	HCDH_HUMAN	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	7.20745e+07
Q16850	CP51A_HUMAN	CYP51A1	Lanosterol 14-alpha demethylase	4.30757e+06
Q16851	UGPA_HUMAN	UGP2	UTP--glucose-1-phosphate uridylyltransferase	6.05667e+07
Q16853	AOC3_HUMAN	AOC3	Membrane primary amine oxidase	6.89106e+07
Q16864	VATF_HUMAN	ATP6V1F	V-type proton ATPase subunit F	1.52425e+07
Q16881	TRXR1_HUMAN	TXNRD1	Thioredoxin reductase 1, cytoplasmic	1.00636e+07
Q16890	TPD53_HUMAN	TPD52L1	Tumor protein D53	9.68671e+06
Q16891	MIC60_HUMAN	IMMT	MICOS complex subunit MIC60	6.44541e+07
Q17R31	TATD3_HUMAN	TATDN3	Putative deoxyribonuclease TATDN3	3.45672e+06
Q17RN3	FA98C_HUMAN	FAM98C	Protein FAM98C	7.88078e+06
Q17RY0;Q7Z5Q1;Q8NE35	CPEB2_HUMAN;CPEB3_HUMAN;CPEB4_HUMAN	CPEB2;CPEB3;CPEB4	Cytoplasmic polyadenylation element-binding protein 4	1.79178e+06
Q1KMD3	HNRL2_HUMAN	HNRNPUL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2	5.82974e+07
Q27J81	INF2_HUMAN	INF2	Inverted formin-2	1.24804e+07
Q29RF7	PDS5A_HUMAN	PDS5A	Sister chromatid cohesion protein PDS5 homolog A	3.84732e+06
Q2M2I8	AAK1_HUMAN	AAK1	AP2-associated protein kinase 1	8.91842e+06
