Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200928yuanch_Connie_TCPA_60minDIA_b1-10.mzML
Q13641	TPBG_HUMAN	TPBG	Trophoblast glycoprotein	9.05262e+06
Q13642	FHL1_HUMAN	FHL1	Four and a half LIM domains protein 1	2.7721e+07
Q13643	FHL3_HUMAN	FHL3	Four and a half LIM domains protein 3	2.38405e+07
Q13685	AAMP_HUMAN	AAMP	Angio-associated migratory cell protein	9.77163e+06
Q13724	MOGS_HUMAN	MOGS	Mannosyl-oligosaccharide glucosidase	2.62719e+07
Q13740	CD166_HUMAN	ALCAM	CD166 antigen	1.62276e+07
Q13751	LAMB3_HUMAN	LAMB3	Laminin subunit beta-3	2.16879e+07
Q13753	LAMC2_HUMAN	LAMC2	Laminin subunit gamma-2	5.29666e+07
Q13813	SPTN1_HUMAN	SPTAN1	Spectrin alpha chain, non-erythrocytic 1	2.00971e+08
Q13823	NOG2_HUMAN	GNL2	Nucleolar GTP-binding protein 2	8.65585e+06
Q13825	AUHM_HUMAN	AUH	Methylglutaconyl-CoA hydratase, mitochondrial	3.2906e+06
Q13838	DX39B_HUMAN	DDX39B	Spliceosome RNA helicase DDX39B	2.60728e+08
Q13867	BLMH_HUMAN	BLMH	Bleomycin hydrolase	3.17356e+07
Q13868	EXOS2_HUMAN	EXOSC2	Exosome complex component RRP4	1.40287e+07
Q13882	PTK6_HUMAN	PTK6	Protein-tyrosine kinase 6	1.05994e+07
Q13884	SNTB1_HUMAN	SNTB1	Beta-1-syntrophin	7.12829e+06
Q13885	TBB2A_HUMAN	TUBB2A	Tubulin beta-2A chain	3.51791e+07
Q13887	KLF5_HUMAN	KLF5	Krueppel-like factor 5	2.75479e+07
Q13895	BYST_HUMAN	BYSL	Bystin	5.89229e+06
Q13907	IDI1_HUMAN	IDI1	Isopentenyl-diphosphate Delta-isomerase 1	1.33323e+07
Q13938	CAYP1_HUMAN	CAPS	Calcyphosin	9.45067e+07
Q13948	CASP_HUMAN	CUX1	Protein CASP	7.45157e+06
Q13951	PEBB_HUMAN	CBFB	Core-binding factor subunit beta	1.34346e+07
Q13952	NFYC_HUMAN	NFYC	Nuclear transcription factor Y subunit gamma	6.12352e+06
Q13976	KGP1_HUMAN	PRKG1	cGMP-dependent protein kinase 1	9.15752e+06
Q14002	CEAM7_HUMAN	CEACAM7	Carcinoembryonic antigen-related cell adhesion molecule 7	2.7631e+07
Q14005	IL16_HUMAN	IL16	Pro-interleukin-16	7.76285e+06
Q14008	CKAP5_HUMAN	CKAP5	Cytoskeleton-associated protein 5	1.48217e+07
Q14011	CIRBP_HUMAN	CIRBP	Cold-inducible RNA-binding protein	8.79682e+07
Q14012	KCC1A_HUMAN	CAMK1	Calcium/calmodulin-dependent protein kinase type 1	4.49642e+06
Q14019	COTL1_HUMAN	COTL1	Coactosin-like protein	1.01717e+08
Q14103	HNRPD_HUMAN	HNRNPD	Heterogeneous nuclear ribonucleoprotein D0	3.42402e+08
Q14108	SCRB2_HUMAN	SCARB2	Lysosome membrane protein 2	4.85619e+07
Q14112	NID2_HUMAN	NID2	Nidogen-2	5.66104e+07
Q14116	IL18_HUMAN	IL18	Interleukin-18	2.19164e+07
Q14118	DAG1_HUMAN	DAG1	Dystroglycan 1	1.31946e+06
Q14126	DSG2_HUMAN	DSG2	Desmoglein-2	4.96896e+08
Q14134	TRI29_HUMAN	TRIM29	Tripartite motif-containing protein 29	1.0988e+07
Q14137	BOP1_HUMAN	BOP1	Ribosome biogenesis protein BOP1	4.28464e+07
Q14139	UBE4A_HUMAN	UBE4A	Ubiquitin conjugation factor E4 A	1.00858e+07
Q14141	SEPT6_HUMAN	SEPTIN6	Septin-6	2.09536e+06
Q14142	TRI14_HUMAN	TRIM14	Tripartite motif-containing protein 14	5.66136e+06
Q14145	KEAP1_HUMAN	KEAP1	Kelch-like ECH-associated protein 1	6.73317e+06
Q14147	DHX34_HUMAN	DHX34	Probable ATP-dependent RNA helicase DHX34	1.66077e+06
Q14151	SAFB2_HUMAN	SAFB2	Scaffold attachment factor B2	2.11421e+07
Q14152	EIF3A_HUMAN	EIF3A	Eukaryotic translation initiation factor 3 subunit A	5.09993e+07
Q14155	ARHG7_HUMAN	ARHGEF7	Rho guanine nucleotide exchange factor 7	6.29657e+06
Q14156	EFR3A_HUMAN	EFR3A	Protein EFR3 homolog A	3.23959e+06
Q14157	UBP2L_HUMAN	UBAP2L	Ubiquitin-associated protein 2-like	3.03655e+07
Q14160	SCRIB_HUMAN	SCRIB	Protein scribble homolog	1.73169e+07
Q14161	GIT2_HUMAN	GIT2	ARF GTPase-activating protein GIT2	1.89719e+06
Q14165	MLEC_HUMAN	MLEC	Malectin	1.33521e+08
Q14166	TTL12_HUMAN	TTLL12	Tubulin--tyrosine ligase-like protein 12	5.85105e+07
Q14185	DOCK1_HUMAN	DOCK1	Dedicator of cytokinesis protein 1	6.49592e+07
Q14192	FHL2_HUMAN	FHL2	Four and a half LIM domains protein 2	5.76462e+07
Q14194	DPYL1_HUMAN	CRMP1	Dihydropyrimidinase-related protein 1	3.71632e+06
Q14195	DPYL3_HUMAN	DPYSL3	Dihydropyrimidinase-related protein 3	9.60485e+07
Q14197	ICT1_HUMAN	MRPL58	Large ribosomal subunit protein mL62	9.8203e+07
Q14203	DCTN1_HUMAN	DCTN1	Dynactin subunit 1	2.95364e+07
Q14204	DYHC1_HUMAN	DYNC1H1	Cytoplasmic dynein 1 heavy chain 1	6.631e+07
Q14232	EI2BA_HUMAN	EIF2B1	Translation initiation factor eIF-2B subunit alpha	1.42845e+07
Q14240	IF4A2_HUMAN	EIF4A2	Eukaryotic initiation factor 4A-II	4.62758e+07
Q14244	MAP7_HUMAN	MAP7	Ensconsin	1.37915e+07
Q14247	SRC8_HUMAN	CTTN	Src substrate cortactin	6.90863e+07
Q14254	FLOT2_HUMAN	FLOT2	Flotillin-2	2.77111e+07
Q14257	RCN2_HUMAN	RCN2	Reticulocalbin-2	1.73482e+07
Q14258	TRI25_HUMAN	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25	4.10077e+07
Q14314	FGL2_HUMAN	FGL2	Fibroleukin	7.7214e+06
Q14315	FLNC_HUMAN	FLNC	Filamin-C	3.68208e+07
Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	1.47763e+07
Q14320	FA50A_HUMAN	FAM50A	Protein FAM50A	6.67059e+06
Q14331	FRG1_HUMAN	FRG1	Protein FRG1	2.8558e+06
Q14344	GNA13_HUMAN	GNA13	Guanine nucleotide-binding protein subunit alpha-13	2.34113e+07
Q14353	GAMT_HUMAN	GAMT	Guanidinoacetate N-methyltransferase	9.78274e+06
Q14376	GALE_HUMAN	GALE	UDP-glucose 4-epimerase	4.35294e+07
Q14435	GALT3_HUMAN	GALNT3	Polypeptide N-acetylgalactosaminyltransferase 3	2.24045e+07
Q14444	CAPR1_HUMAN	CAPRIN1	Caprin-1	6.11852e+07
Q14451	GRB7_HUMAN	GRB7	Growth factor receptor-bound protein 7	1.51324e+07
Q14498	RBM39_HUMAN	RBM39	RNA-binding protein 39	5.2096e+07
Q14512	FGFP1_HUMAN	FGFBP1	Fibroblast growth factor-binding protein 1	2.57054e+06
Q14515	SPRL1_HUMAN	SPARCL1	SPARC-like protein 1	6.63979e+06
Q14534	ERG1_HUMAN	SQLE	Squalene monooxygenase	9.62606e+06
Q14554	PDIA5_HUMAN	PDIA5	Protein disulfide-isomerase A5	1.59751e+07
Q14558	KPRA_HUMAN	PRPSAP1	Phosphoribosyl pyrophosphate synthase-associated protein 1	4.03678e+06
Q14562	DHX8_HUMAN	DHX8	ATP-dependent RNA helicase DHX8	4.37577e+06
Q14566	MCM6_HUMAN	MCM6	DNA replication licensing factor MCM6	1.88704e+07
Q14568	HS902_HUMAN	HSP90AA2P	Heat shock protein HSP 90-alpha A2	2.89933e+06
Q14571	ITPR2_HUMAN	ITPR2	Inositol 1,4,5-trisphosphate receptor type 2	4.68417e+06
Q14573	ITPR3_HUMAN	ITPR3	Inositol 1,4,5-trisphosphate receptor type 3	1.9304e+08
Q14624	ITIH4_HUMAN	ITIH4	Inter-alpha-trypsin inhibitor heavy chain H4	4.20797e+07
Q14643	ITPR1_HUMAN	ITPR1	Inositol 1,4,5-trisphosphate receptor type 1	4.31171e+06
Q14651	PLSI_HUMAN	PLS1	Plastin-1	2.97601e+07
Q14653	IRF3_HUMAN	IRF3	Interferon regulatory factor 3	6.19802e+06
Q14657	LAGE3_HUMAN	LAGE3	EKC/KEOPS complex subunit LAGE3	8.12187e+06
Q14669	TRIPC_HUMAN	TRIP12	E3 ubiquitin-protein ligase TRIP12	1.056e+07
Q14671	PUM1_HUMAN	PUM1	Pumilio homolog 1	5.41184e+07
Q14677	EPN4_HUMAN	CLINT1	Clathrin interactor 1	2.53497e+08
Q14683	SMC1A_HUMAN	SMC1A	Structural maintenance of chromosomes protein 1A	1.67243e+07
Q14684	RRP1B_HUMAN	RRP1B	Ribosomal RNA processing protein 1 homolog B	1.07125e+06
Q14689	DIP2A_HUMAN	DIP2A	Disco-interacting protein 2 homolog A	2.72597e+07
Q14690	RRP5_HUMAN	PDCD11	Protein RRP5 homolog	1.23249e+07
Q14692	BMS1_HUMAN	BMS1	Ribosome biogenesis protein BMS1 homolog	5.67764e+06
Q14693	LPIN1_HUMAN	LPIN1	Phosphatidate phosphatase LPIN1	3.95284e+06
Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10	1.77704e+07
Q14696	MESD_HUMAN	MESD	LRP chaperone MESD	1.61783e+07
Q14697	GANAB_HUMAN	GANAB	Neutral alpha-glucosidase AB	1.47401e+08
Q14699	RFTN1_HUMAN	RFTN1	Raftlin	5.07443e+06
Q14728	MFS10_HUMAN	MFSD10	Major facilitator superfamily domain-containing protein 10	2.06692e+07
Q14738	2A5D_HUMAN	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	1.16168e+07
Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR	3.75298e+07
Q14746	COG2_HUMAN	COG2	Conserved oligomeric Golgi complex subunit 2	8.44488e+06
Q14749	GNMT_HUMAN	GNMT	Glycine N-methyltransferase	1.15016e+07
Q14764	MVP_HUMAN	MVP	Major vault protein	2.05429e+08
Q14766	LTBP1_HUMAN	LTBP1	Latent-transforming growth factor beta-binding protein 1	3.99424e+07
Q14767	LTBP2_HUMAN	LTBP2	Latent-transforming growth factor beta-binding protein 2	2.19891e+07
Q14789	GOGB1_HUMAN	GOLGB1	Golgin subfamily B member 1	2.04002e+07
Q14790	CASP8_HUMAN	CASP8	Caspase-8	1.131e+07
Q147X3	NAA30_HUMAN	NAA30	N-alpha-acetyltransferase 30	4.39956e+06
Q14802	FXYD3_HUMAN	FXYD3	FXYD domain-containing ion transport regulator 3	2.41883e+07
Q14814	MEF2D_HUMAN	MEF2D	Myocyte-specific enhancer factor 2D	2.76619e+06
Q14839	CHD4_HUMAN	CHD4	Chromodomain-helicase-DNA-binding protein 4	2.83243e+07
Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1	7.23242e+08
Q14894	CRYM_HUMAN	CRYM	Ketimine reductase mu-crystallin	5.31521e+06
Q14914	PTGR1_HUMAN	PTGR1	Prostaglandin reductase 1	1.29544e+07
Q14919	NC2A_HUMAN	DRAP1	Dr1-associated corepressor	1.0173e+07
Q14966	ZN638_HUMAN	ZNF638	Zinc finger protein 638	1.11444e+07
Q14974	IMB1_HUMAN	KPNB1	Importin subunit beta-1	7.28277e+07
Q14978	NOLC1_HUMAN	NOLC1	Nucleolar and coiled-body phosphoprotein 1	1.52312e+07
Q14980	NUMA1_HUMAN	NUMA1	Nuclear mitotic apparatus protein 1	4.21211e+07
Q14997	PSME4_HUMAN	PSME4	Proteasome activator complex subunit 4	6.62851e+06
Q14BN4	SLMAP_HUMAN	SLMAP	Sarcolemmal membrane-associated protein	9.84564e+06
Q14C86	GAPD1_HUMAN	GAPVD1	GTPase-activating protein and VPS9 domain-containing protein 1	4.36519e+07
Q14CX7	NAA25_HUMAN	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit	2.51291e+06
Q15003	CND2_HUMAN	NCAPH	Condensin complex subunit 2	4.30818e+06
Q15005	SPCS2_HUMAN	SPCS2	Signal peptidase complex subunit 2	2.8392e+07
Q15006	EMC2_HUMAN	EMC2	ER membrane protein complex subunit 2	1.49751e+07
Q15007	FL2D_HUMAN	WTAP	Pre-mRNA-splicing regulator WTAP	6.04857e+06
Q15008	PSMD6_HUMAN	PSMD6	26S proteasome non-ATPase regulatory subunit 6	5.34071e+07
Q15018	ABRX2_HUMAN	ABRAXAS2	BRISC complex subunit Abraxas 2	1.48569e+07
Q15019	SEPT2_HUMAN	SEPTIN2	Septin-2	7.80547e+07
Q15020	SART3_HUMAN	SART3	Squamous cell carcinoma antigen recognized by T-cells 3	1.38426e+07
Q15021	CND1_HUMAN	NCAPD2	Condensin complex subunit 1	3.06786e+06
Q15024	EXOS7_HUMAN	EXOSC7	Exosome complex component RRP42	9.88532e+06
Q15029	U5S1_HUMAN	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component	2.81718e+07
Q15031	SYLM_HUMAN	LARS2	Leucine--tRNA ligase, mitochondrial	8.53946e+06
Q15036	SNX17_HUMAN	SNX17	Sorting nexin-17	7.2257e+06
Q15042	RB3GP_HUMAN	RAB3GAP1	Rab3 GTPase-activating protein catalytic subunit	1.07926e+07
Q15043	S39AE_HUMAN	SLC39A14	Metal cation symporter ZIP14	3.73463e+07
Q15046	SYK_HUMAN	KARS1	Lysine--tRNA ligase	4.31488e+07
Q15050	RRS1_HUMAN	RRS1	Ribosome biogenesis regulatory protein homolog	1.60867e+07
Q15054	DPOD3_HUMAN	POLD3	DNA polymerase delta subunit 3	1.89927e+06
Q15056	IF4H_HUMAN	EIF4H	Eukaryotic translation initiation factor 4H	9.6386e+07
Q15057	ACAP2_HUMAN	ACAP2	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	8.10307e+06
Q15061	WDR43_HUMAN	WDR43	WD repeat-containing protein 43	6.78872e+07
Q15063	POSTN_HUMAN	POSTN	Periostin	9.36723e+08
Q15067	ACOX1_HUMAN	ACOX1	Peroxisomal acyl-coenzyme A oxidase 1	2.18365e+07
Q15075	EEA1_HUMAN	EEA1	Early endosome antigen 1	2.74074e+07
Q15080	NCF4_HUMAN	NCF4	Neutrophil cytosol factor 4	1.34325e+07
Q15084	PDIA6_HUMAN	PDIA6	Protein disulfide-isomerase A6	2.90477e+08
Q15102	PA1B3_HUMAN	PAFAH1B3	Platelet-activating factor acetylhydrolase IB subunit alpha1	5.29118e+07
Q15113	PCOC1_HUMAN	PCOLCE	Procollagen C-endopeptidase enhancer 1	1.57889e+07
Q15118	PDK1_HUMAN	PDK1	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial	6.99974e+06
Q15119	PDK2_HUMAN	PDK2	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial	4.15901e+06
Q15120	PDK3_HUMAN	PDK3	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	1.44502e+07
Q15121	PEA15_HUMAN	PEA15	Astrocytic phosphoprotein PEA-15	6.79786e+08
Q15124	PGM5_HUMAN	PGM5	Phosphoglucomutase-like protein 5	1.90432e+07
Q15126	PMVK_HUMAN	PMVK	Phosphomevalonate kinase	5.95687e+07
Q15147	PLCB4_HUMAN	PLCB4	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4	1.0549e+06
Q15149	PLEC_HUMAN	PLEC	Plectin	3.68688e+08
Q15154	PCM1_HUMAN	PCM1	Pericentriolar material 1 protein	6.31394e+06
Q15165	PON2_HUMAN	PON2	Serum paraoxonase/arylesterase 2	2.22995e+07
Q15172	2A5A_HUMAN	PPP2R5A	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	1.10641e+07
Q15181	IPYR_HUMAN	PPA1	Inorganic pyrophosphatase	1.28355e+08
Q15185	TEBP_HUMAN	PTGES3	Prostaglandin E synthase 3	2.62943e+08
Q15208	STK38_HUMAN	STK38	Serine/threonine-protein kinase 38	6.43581e+06
Q15233	NONO_HUMAN	NONO	Non-POU domain-containing octamer-binding protein	2.33049e+08
Q15257	PTPA_HUMAN	PTPA	Serine/threonine-protein phosphatase 2A activator	3.45745e+07
Q15262	PTPRK_HUMAN	PTPRK	Receptor-type tyrosine-protein phosphatase kappa	2.46497e+07
Q15269	PWP2_HUMAN	PWP2	Periodic tryptophan protein 2 homolog	735366
Q15274	NADC_HUMAN	QPRT	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	2.45515e+08
Q15276	RABE1_HUMAN	RABEP1	Rab GTPase-binding effector protein 1	1.07168e+07
Q15286	RAB35_HUMAN	RAB35	Ras-related protein Rab-35	1.90796e+07
Q15287	RNPS1_HUMAN	RNPS1	RNA-binding protein with serine-rich domain 1	6.27841e+07
Q15293	RCN1_HUMAN	RCN1	Reticulocalbin-1	6.0122e+07
Q15311	RBP1_HUMAN	RALBP1	RalA-binding protein 1	756655
Q15363	TMED2_HUMAN	TMED2	Transmembrane emp24 domain-containing protein 2	9.07451e+07
Q15365	PCBP1_HUMAN	PCBP1	Poly(rC)-binding protein 1	2.03172e+08
Q15366	PCBP2_HUMAN	PCBP2	Poly(rC)-binding protein 2	1.56128e+08
Q15369	ELOC_HUMAN	ELOC	Elongin-C	2.31802e+07
Q15370	ELOB_HUMAN	ELOB	Elongin-B	4.21437e+07
Q15382	RHEB_HUMAN	RHEB	GTP-binding protein Rheb	1.43541e+07
Q15386	UBE3C_HUMAN	UBE3C	Ubiquitin-protein ligase E3C	7.97047e+06
Q15392	DHC24_HUMAN	DHCR24	Delta(24)-sterol reductase	5.26829e+06
Q15393	SF3B3_HUMAN	SF3B3	Splicing factor 3B subunit 3	1.74281e+08
Q15397	PUM3_HUMAN	PUM3	Pumilio homolog 3	6.9496e+06
Q15404	RSU1_HUMAN	RSU1	Ras suppressor protein 1	4.13199e+07
Q15417	CNN3_HUMAN	CNN3	Calponin-3	1.11126e+08
Q15418	KS6A1_HUMAN	RPS6KA1	Ribosomal protein S6 kinase alpha-1	3.49253e+06
Q15424	SAFB1_HUMAN	SAFB	Scaffold attachment factor B1	4.2127e+07
Q15427	SF3B4_HUMAN	SF3B4	Splicing factor 3B subunit 4	3.25877e+07
Q15428	SF3A2_HUMAN	SF3A2	Splicing factor 3A subunit 2	4.02848e+07
Q15434	RBMS2_HUMAN	RBMS2	RNA-binding motif, single-stranded-interacting protein 2	3.79761e+07
Q15435	PP1R7_HUMAN	PPP1R7	Protein phosphatase 1 regulatory subunit 7	3.75944e+07
Q15436	SC23A_HUMAN	SEC23A	Protein transport protein Sec23A	5.15824e+07
Q15437	SC23B_HUMAN	SEC23B	Protein transport protein Sec23B	5.18984e+07
Q15459	SF3A1_HUMAN	SF3A1	Splicing factor 3A subunit 1	4.62972e+07
Q15477	SKI2_HUMAN	SKIC2	Superkiller complex protein 2	1.15153e+07
Q15493	RGN_HUMAN	RGN	Regucalcin	1.29785e+07
Q15532	SSXT_HUMAN	SS18	Protein SSXT	1.26442e+07
Q15554	TERF2_HUMAN	TERF2	Telomeric repeat-binding factor 2	3.07122e+06
Q15555	MARE2_HUMAN	MAPRE2	Microtubule-associated protein RP/EB family member 2	1.92682e+07
Q15582	BGH3_HUMAN	TGFBI	Transforming growth factor-beta-induced protein ig-h3	3.08967e+08
Q15599	NHRF2_HUMAN	NHERF2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	2.59274e+06
Q15628	TRADD_HUMAN	TRADD	Tumor necrosis factor receptor type 1-associated DEATH domain protein	1.05369e+07
Q15631	TSN_HUMAN	TSN	Translin	8.04886e+07
Q15637	SF01_HUMAN	SF1	Splicing factor 1	4.62573e+07
Q15642	CIP4_HUMAN	TRIP10	Cdc42-interacting protein 4	1.10508e+07
Q15643	TRIPB_HUMAN	TRIP11	Thyroid receptor-interacting protein 11	3.26903e+07
Q15645	PCH2_HUMAN	TRIP13	Pachytene checkpoint protein 2 homolog	2.26908e+06
Q15650	TRIP4_HUMAN	TRIP4	Activating signal cointegrator 1	1.55047e+06
Q15653	IKBB_HUMAN	NFKBIB	NF-kappa-B inhibitor beta	8.60602e+06
Q15654	TRIP6_HUMAN	TRIP6	Thyroid receptor-interacting protein 6	1.5732e+07
Q15691	MARE1_HUMAN	MAPRE1	Microtubule-associated protein RP/EB family member 1	5.50494e+07
Q15714	T22D1_HUMAN	TSC22D1	TSC22 domain family protein 1	8.54368e+06
Q15717	ELAV1_HUMAN	ELAVL1	ELAV-like protein 1	1.1829e+08
Q15738	NSDHL_HUMAN	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	1.39057e+07
Q15742	NAB2_HUMAN	NAB2	NGFI-A-binding protein 2	1.69634e+06
Q15746	MYLK_HUMAN	MYLK	Myosin light chain kinase, smooth muscle	4.13034e+07
Q15750	TAB1_HUMAN	TAB1	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1	7.33166e+06
Q15758	AAAT_HUMAN	SLC1A5	Neutral amino acid transporter B(0)	1.35078e+07
Q15773	MLF2_HUMAN	MLF2	Myeloid leukemia factor 2	1.02643e+07
Q15785	TOM34_HUMAN	TOMM34	Mitochondrial import receptor subunit TOM34	2.16176e+07
Q15797;Q99717	SMAD1_HUMAN;SMAD5_HUMAN	SMAD1;SMAD5	Mothers against decapentaplegic homolog 1	3.73807e+06
Q15813	TBCE_HUMAN	TBCE	Tubulin-specific chaperone E	3.6559e+07
Q15814	TBCC_HUMAN	TBCC	Tubulin-specific chaperone C	1.63603e+07
Q15819	UB2V2_HUMAN	UBE2V2	Ubiquitin-conjugating enzyme E2 variant 2	6.72898e+07
Q15833	STXB2_HUMAN	STXBP2	Syntaxin-binding protein 2	2.09446e+07
Q15836	VAMP3_HUMAN	VAMP3	Vesicle-associated membrane protein 3	3.04745e+07
Q15843	NEDD8_HUMAN	NEDD8	NEDD8	3.88767e+07
Q15847	ADIRF_HUMAN	ADIRF	Adipogenesis regulatory factor	2.942e+07
Q15904	VAS1_HUMAN	ATP6AP1	V-type proton ATPase subunit S1	5.06687e+06
Q15907	RB11B_HUMAN	RAB11B	Ras-related protein Rab-11B	1.22018e+08
Q15942	ZYX_HUMAN	ZYX	Zyxin	9.9996e+07
Q16134	ETFD_HUMAN	ETFDH	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	1.53865e+06
Q16181	SEPT7_HUMAN	SEPTIN7	Septin-7	6.64423e+07
Q16186	ADRM1_HUMAN	ADRM1	Proteasomal ubiquitin receptor ADRM1	3.51278e+06
Q16204	CCDC6_HUMAN	CCDC6	Coiled-coil domain-containing protein 6	2.71929e+07
Q16222	UAP1_HUMAN	UAP1	UDP-N-acetylhexosamine pyrophosphorylase	2.2097e+07
Q16270	IBP7_HUMAN	IGFBP7	Insulin-like growth factor-binding protein 7	2.9934e+07
Q16363	LAMA4_HUMAN	LAMA4	Laminin subunit alpha-4	2.0487e+07
Q16394	EXT1_HUMAN	EXT1	Exostosin-1	1.45602e+06
Q16401	PSMD5_HUMAN	PSMD5	26S proteasome non-ATPase regulatory subunit 5	2.20667e+07
Q16512	PKN1_HUMAN	PKN1	Serine/threonine-protein kinase N1	8.36558e+06
Q16513	PKN2_HUMAN	PKN2	Serine/threonine-protein kinase N2	6.00997e+06
Q16527	CSRP2_HUMAN	CSRP2	Cysteine and glycine-rich protein 2	2.23758e+07
Q16531	DDB1_HUMAN	DDB1	DNA damage-binding protein 1	3.72285e+07
Q16537	2A5E_HUMAN	PPP2R5E	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	6.22239e+06
Q16539	MK14_HUMAN	MAPK14	Mitogen-activated protein kinase 14	1.09844e+07
Q16540	RM23_HUMAN	MRPL23	Large ribosomal subunit protein uL23m	2.00597e+07
Q16543	CDC37_HUMAN	CDC37	Hsp90 co-chaperone Cdc37	7.78287e+07
Q16555	DPYL2_HUMAN	DPYSL2	Dihydropyrimidinase-related protein 2	6.83648e+07
Q16563	SYPL1_HUMAN	SYPL1	Synaptophysin-like protein 1	2.77936e+07
Q16576	RBBP7_HUMAN	RBBP7	Histone-binding protein RBBP7	2.12432e+07
Q16610	ECM1_HUMAN	ECM1	Extracellular matrix protein 1	9.25408e+06
Q16625	OCLN_HUMAN	OCLN	Occludin	9.85518e+06
Q16629	SRSF7_HUMAN	SRSF7	Serine/arginine-rich splicing factor 7	1.54208e+08
Q16630	CPSF6_HUMAN	CPSF6	Cleavage and polyadenylation specificity factor subunit 6	4.72807e+07
Q16643	DREB_HUMAN	DBN1	Drebrin	3.17261e+07
Q16644	MAPK3_HUMAN	MAPKAPK3	MAP kinase-activated protein kinase 3	9.38159e+06
Q16647	PTGIS_HUMAN	PTGIS	Prostacyclin synthase	2.08216e+07
Q16651	PRSS8_HUMAN	PRSS8	Prostasin	9.37018e+06
Q16656	NRF1_HUMAN	NRF1	Nuclear respiratory factor 1	6.5186e+06
Q16658	FSCN1_HUMAN	FSCN1	Fascin	7.1523e+07
Q16666	IF16_HUMAN	IFI16	Gamma-interferon-inducible protein 16	3.74586e+08
Q16698	DECR_HUMAN	DECR1	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial	3.16288e+07
Q16706	MA2A1_HUMAN	MAN2A1	Alpha-mannosidase 2	1.98435e+07
Q16718	NDUA5_HUMAN	NDUFA5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	1.71878e+07
Q16740	CLPP_HUMAN	CLPP	ATP-dependent Clp protease proteolytic subunit, mitochondrial	2.03531e+07
Q16762	THTR_HUMAN	TST	Thiosulfate sulfurtransferase	2.49692e+08
Q16774	KGUA_HUMAN	GUK1	Guanylate kinase	2.00081e+07
Q16775	GLO2_HUMAN	HAGH	Hydroxyacylglutathione hydrolase, mitochondrial	3.58843e+07
Q16787	LAMA3_HUMAN	LAMA3	Laminin subunit alpha-3	2.48035e+07
Q16790	CAH9_HUMAN	CA9	Carbonic anhydrase 9	5.30486e+07
Q16795	NDUA9_HUMAN	NDUFA9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	2.44666e+07
Q16799	RTN1_HUMAN	RTN1	Reticulon-1	1.94342e+06
Q16822	PCKGM_HUMAN	PCK2	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	4.24097e+07
Q16836	HCDH_HUMAN	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	5.68861e+07
Q16850	CP51A_HUMAN	CYP51A1	Lanosterol 14-alpha demethylase	9.36224e+06
Q16851	UGPA_HUMAN	UGP2	UTP--glucose-1-phosphate uridylyltransferase	6.11386e+07
Q16853	AOC3_HUMAN	AOC3	Membrane primary amine oxidase	5.56658e+07
Q16875	F263_HUMAN	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3	1.29546e+07
Q16880	CGT_HUMAN	UGT8	2-hydroxyacylsphingosine 1-beta-galactosyltransferase	873250
Q16881	TRXR1_HUMAN	TXNRD1	Thioredoxin reductase 1, cytoplasmic	2.20982e+07
Q16890	TPD53_HUMAN	TPD52L1	Tumor protein D53	1.61137e+07
Q16891	MIC60_HUMAN	IMMT	MICOS complex subunit MIC60	7.56998e+07
Q17RN3	FA98C_HUMAN	FAM98C	Protein FAM98C	3.59884e+06
Q17RY0	CPEB4_HUMAN	CPEB4	Cytoplasmic polyadenylation element-binding protein 4	2.40347e+06
