Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-4.mzML
Q32P41	TRM5_HUMAN	TRMT5	tRNA (guanine(37)-N1)-methyltransferase	3.00768e+07
Q32P44	EMAL3_HUMAN	EML3	Echinoderm microtubule-associated protein-like 3	1.71565e+06
Q3B726	RPA43_HUMAN	POLR1F	DNA-directed RNA polymerase I subunit RPA43	5.17602e+06
Q3KQU3	MA7D1_HUMAN	MAP7D1	MAP7 domain-containing protein 1	5.80379e+06
Q3KQV9	UAP1L_HUMAN	UAP1L1	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1	1.3886e+07
Q3LXA3	TKFC_HUMAN	TKFC	Triokinase/FMN cyclase	1.57405e+07
Q3MHD2	LSM12_HUMAN	LSM12	Protein LSM12	9.10548e+06
Q3SXM5	HSDL1_HUMAN	HSDL1	Inactive hydroxysteroid dehydrogenase-like protein 1	2.35951e+06
Q3V6T2	GRDN_HUMAN	CCDC88A	Girdin	3.85432e+07
Q3YEC7	RABL6_HUMAN	RABL6	Rab-like protein 6	1.73357e+07
Q3ZCQ8	TIM50_HUMAN	TIMM50	Mitochondrial import inner membrane translocase subunit TIM50	1.23295e+07
Q3ZCW2	LEGL_HUMAN	LGALSL	Galectin-related protein	7.63134e+06
Q495W5	FUT11_HUMAN	FUT11	Alpha-(1,3)-fucosyltransferase 11	5.13697e+06
Q49A26	GLYR1_HUMAN	GLYR1	Cytokine-like nuclear factor N-PAC	8.14768e+06
Q4AE62	GTDC1_HUMAN	GTDC1	Glycosyltransferase-like domain-containing protein 1	689441
Q4G0F5	VP26B_HUMAN	VPS26B	Vacuolar protein sorting-associated protein 26B	1.23314e+07
Q4G0J3	LARP7_HUMAN	LARP7	La-related protein 7	8.87117e+06
Q4G0N4	NAKD2_HUMAN	NADK2	NAD kinase 2, mitochondrial	2.23625e+07
Q4G148	GXLT1_HUMAN	GXYLT1	Glucoside xylosyltransferase 1	543318
Q4G176	ACSF3_HUMAN	ACSF3	Malonate--CoA ligase ACSF3, mitochondrial	3.27212e+06
Q4J6C6	PPCEL_HUMAN	PREPL	Prolyl endopeptidase-like	3.57508e+06
Q4KMQ2	ANO6_HUMAN	ANO6	Anoctamin-6	6.84404e+06
Q4LE39	ARI4B_HUMAN	ARID4B	AT-rich interactive domain-containing protein 4B	5.66701e+06
Q4V328	GRAP1_HUMAN	GRIPAP1	GRIP1-associated protein 1	4.18705e+06
Q4VC05;Q8WUZ0;Q9BQE9	BCL7A_HUMAN;BCL7B_HUMAN;BCL7C_HUMAN	BCL7A;BCL7B;BCL7C	B-cell CLL/lymphoma 7 protein family member A	1.17129e+07
Q4VC31	MIX23_HUMAN	MIX23	Protein MIX23	6.98928e+06
Q4ZHG4	FNDC1_HUMAN	FNDC1	Fibronectin type III domain-containing protein 1	4.54357e+06
Q52LJ0	FA98B_HUMAN	FAM98B	Protein FAM98B	3.44936e+07
Q52LR7	EPC2_HUMAN	EPC2	Enhancer of polycomb homolog 2	2.11743e+06
Q52LW3	RHG29_HUMAN	ARHGAP29	Rho GTPase-activating protein 29	2.29986e+06
Q53EL6	PDCD4_HUMAN	PDCD4	Programmed cell death protein 4	1.6458e+07
Q53ET0	CRTC2_HUMAN	CRTC2	CREB-regulated transcription coactivator 2	1.23906e+06
Q53F19	NCBP3_HUMAN	NCBP3	Nuclear cap-binding protein subunit 3	4.40145e+06
Q53FA7	QORX_HUMAN	TP53I3	Quinone oxidoreductase PIG3	1.76855e+07
Q53FT3	HIKES_HUMAN	HIKESHI	Protein Hikeshi	9.05189e+06
Q53GG5	PDLI3_HUMAN	PDLIM3	PDZ and LIM domain protein 3	1.5963e+08
Q53GQ0	DHB12_HUMAN	HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase	1.76576e+07
Q53GS7	GLE1_HUMAN	GLE1	mRNA export factor GLE1	6.85804e+06
Q53GS9	UBP39_HUMAN	USP39	Ubiquitin carboxyl-terminal hydrolase 39	3.26262e+07
Q53H12	AGK_HUMAN	AGK	Acylglycerol kinase, mitochondrial	7.8137e+06
Q53H82	LACB2_HUMAN	LACTB2	Endoribonuclease LACTB2	1.3559e+06
Q53H96	P5CR3_HUMAN	PYCR3	Pyrroline-5-carboxylate reductase 3	1.0528e+07
Q53HC9	EIPR1_HUMAN	EIPR1	EARP and GARP complex-interacting protein 1	1.13664e+07
Q53R41	FAKD1_HUMAN	FASTKD1	FAST kinase domain-containing protein 1, mitochondrial	867862
Q53RT3	APRV1_HUMAN	ASPRV1	Retroviral-like aspartic protease 1	1.55018e+06
Q53T59	H1BP3_HUMAN	HS1BP3	HCLS1-binding protein 3	1.69193e+07
Q53TN4	CYBR1_HUMAN	CYBRD1	Plasma membrane ascorbate-dependent reductase CYBRD1	3.97667e+07
Q562E7	WDR81_HUMAN	WDR81	WD repeat-containing protein 81	2.70299e+06
Q562R1	ACTBL_HUMAN	ACTBL2	Beta-actin-like protein 2	2.65305e+09
Q567U6	CCD93_HUMAN	CCDC93	Coiled-coil domain-containing protein 93	3.15417e+06
Q58FF6	H90B4_HUMAN	HSP90AB4P	Putative heat shock protein HSP 90-beta 4	1.76205e+08
Q58FG1	HS904_HUMAN	HSP90AA4P	Putative heat shock protein HSP 90-alpha A4	1.45116e+07
Q5BJF2	SGMR2_HUMAN	TMEM97	Sigma intracellular receptor 2	2.60147e+06
Q5BKY9;Q8N9E0	F133A_HUMAN;F133B_HUMAN	FAM133A;FAM133B	Protein FAM133B	4.41772e+06
Q5BKZ1	ZN326_HUMAN	ZNF326	DBIRD complex subunit ZNF326	1.57818e+07
Q5D862	FILA2_HUMAN	FLG2	Filaggrin-2	3.34753e+06
Q5EB52	MEST_HUMAN	MEST	Mesoderm-specific transcript homolog protein	3.01397e+06
Q5EBL4	RIPL1_HUMAN	RILPL1	RILP-like protein 1	1.00711e+07
Q5GLZ8	HERC4_HUMAN	HERC4	Probable E3 ubiquitin-protein ligase HERC4	2.23141e+06
Q5H9L2;Q969E4	TCAL3_HUMAN;TCAL5_HUMAN	TCEAL3;TCEAL5	Transcription elongation factor A protein-like 5	1.26693e+07
Q5H9M0	PWP3B_HUMAN	PWWP3B	PWWP domain-containing DNA repair factor 3B	2.05708e+06
Q5H9R7	PP6R3_HUMAN	PPP6R3	Serine/threonine-protein phosphatase 6 regulatory subunit 3	6.71593e+06
Q5HYI7	MTX3_HUMAN	MTX3	Metaxin-3	2.00369e+06
Q5HYI8	RABL3_HUMAN	RABL3	Rab-like protein 3	1.17385e+07
Q5HYK3	COQ5_HUMAN	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	5.65467e+06
Q5J8M3	EMC4_HUMAN	EMC4	ER membrane protein complex subunit 4	5.46713e+06
Q5JPH6	SYEM_HUMAN	EARS2	Probable glutamate--tRNA ligase, mitochondrial	1.83438e+06
Q5JPI9	EFMT2_HUMAN	EEF1AKMT2	EEF1A lysine methyltransferase 2	2.07337e+06
Q5JRA6	TGO1_HUMAN	MIA3	Transport and Golgi organization protein 1 homolog	1.14833e+07
Q5JRX3	PREP_HUMAN	PITRM1	Presequence protease, mitochondrial	1.33258e+07
Q5JS37	NHLC3_HUMAN	NHLRC3	NHL repeat-containing protein 3	4.01017e+06
Q5JSH3	WDR44_HUMAN	WDR44	WD repeat-containing protein 44	2.22236e+06
Q5JSJ4	INT6L_HUMAN	INTS6L	Integrator complex subunit 6-like	4.64688e+06
Q5JSZ5	PRC2B_HUMAN	PRRC2B	Protein PRRC2B	5.4433e+06
Q5JTD0	TJAP1_HUMAN	TJAP1	Tight junction-associated protein 1	6.08385e+06
Q5JTH9	RRP12_HUMAN	RRP12	RRP12-like protein	6.1887e+06
Q5JTV8	TOIP1_HUMAN	TOR1AIP1	Torsin-1A-interacting protein 1	3.97184e+07
Q5JTZ9	SYAM_HUMAN	AARS2	Alanine--tRNA ligase, mitochondrial	7.76456e+06
Q5JVF3	PCID2_HUMAN	PCID2	PCI domain-containing protein 2	3.83581e+06
Q5K4L6	S27A3_HUMAN	SLC27A3	Long-chain fatty acid transport protein 3	2.14508e+06
Q5KU26	COL12_HUMAN	COLEC12	Collectin-12	1.37014e+07
Q5M775	CYTSB_HUMAN	SPECC1	Cytospin-B	3.25896e+06
Q5MNZ6	WIPI3_HUMAN	WDR45B	WD repeat domain phosphoinositide-interacting protein 3	5.10526e+06
Q5NDL2	EOGT_HUMAN	EOGT	EGF domain-specific O-linked N-acetylglucosamine transferase	1.0935e+06
Q5QJ74	TBCEL_HUMAN	TBCEL	Tubulin-specific chaperone cofactor E-like protein	5.96765e+06
Q5QJE6	TDIF2_HUMAN	DNTTIP2	Deoxynucleotidyltransferase terminal-interacting protein 2	1.00318e+07
Q5R372	RBG1L_HUMAN	RABGAP1L	Rab GTPase-activating protein 1-like	2.01154e+06
Q5R3I4	TTC38_HUMAN	TTC38	Tetratricopeptide repeat protein 38	1.02319e+07
Q5RKV6	EXOS6_HUMAN	EXOSC6	Exosome complex component MTR3	1.16911e+07
Q5SSJ5	HP1B3_HUMAN	HP1BP3	Heterochromatin protein 1-binding protein 3	9.16639e+07
Q5ST30	SYVM_HUMAN	VARS2	Valine--tRNA ligase, mitochondrial	5.35804e+06
Q5SW79	CE170_HUMAN	CEP170	Centrosomal protein of 170 kDa	2.3917e+07
Q5SWX8	ODR4_HUMAN	ODR4	Protein odr-4 homolog	7.32035e+06
Q5SY16	NOL9_HUMAN	NOL9	Polynucleotide 5'-hydroxyl-kinase NOL9	8.97855e+06
Q5T013	HYI_HUMAN	HYI	Putative hydroxypyruvate isomerase	8.36021e+06
Q5T0B9	ZN362_HUMAN	ZNF362	Zinc finger protein 362	5.02471e+06
Q5T0N5	FBP1L_HUMAN	FNBP1L	Formin-binding protein 1-like	8.49584e+06
Q5T1J5;Q9Y6H1	CHCH2_HUMAN;CHCH9_HUMAN	CHCHD2;CHCHD2P9	Putative coiled-coil-helix-coiled-coil-helix domain-containing protein CHCHD2P9, mitochondrial	1.6612e+07
Q5T1M5	FKB15_HUMAN	FKBP15	FK506-binding protein 15	1.14837e+07
Q5T1V6	DDX59_HUMAN	DDX59	Probable ATP-dependent RNA helicase DDX59	975798
Q5T200	ZC3HD_HUMAN	ZC3H13	Zinc finger CCCH domain-containing protein 13	9.63258e+06
Q5T440	CAF17_HUMAN	IBA57	Putative transferase CAF17, mitochondrial	7.35969e+06
Q5T447	HECD3_HUMAN	HECTD3	E3 ubiquitin-protein ligase HECTD3	3.0952e+06
Q5T4S7	UBR4_HUMAN	UBR4	E3 ubiquitin-protein ligase UBR4	1.79614e+07
Q5T5P2	SKT_HUMAN	KIAA1217	Sickle tail protein homolog	2.79105e+07
Q5T6V5	QNG1_HUMAN	QNG1	Queuosine 5'-phosphate N-glycosylase/hydrolase	7.50405e+06
Q5T7N3	KANK4_HUMAN	KANK4	KN motif and ankyrin repeat domain-containing protein 4	1.0071e+07
Q5T8D3	ACBD5_HUMAN	ACBD5	Acyl-CoA-binding domain-containing protein 5	3.51161e+06
Q5T8P6	RBM26_HUMAN	RBM26	RNA-binding protein 26	6.23955e+06
Q5T9A4	ATD3B_HUMAN	ATAD3B	ATPase family AAA domain-containing protein 3B	8.98061e+06
Q5TA45	INT11_HUMAN	INTS11	Integrator complex subunit 11	6.92656e+06
Q5TAQ9	DCAF8_HUMAN	DCAF8	DDB1- and CUL4-associated factor 8	5.4517e+06
Q5TBB1	RNH2B_HUMAN	RNASEH2B	Ribonuclease H2 subunit B	4.67696e+06
Q5TC12	ATPF1_HUMAN	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	1.31376e+06
Q5TDH0	DDI2_HUMAN	DDI2	Protein DDI1 homolog 2	8.50318e+06
Q5TEC6	H37_HUMAN	H3-7	Histone H3-7	6.50678e+09
Q5TGY3	AHDC1_HUMAN	AHDC1	Transcription factor Gibbin	6.84882e+06
Q5TZA2	CROCC_HUMAN	CROCC	Rootletin	6.99238e+06
Q5U5Q3	MEX3C_HUMAN	MEX3C	RNA-binding E3 ubiquitin-protein ligase MEX3C	4.01445e+06
Q5U5X0	LYRM7_HUMAN	LYRM7	Complex III assembly factor LYRM7	2.2898e+06
Q5U651	RAIN_HUMAN	RASIP1	Ras-interacting protein 1	1.21032e+06
Q5UCC4	EMC10_HUMAN	EMC10	ER membrane protein complex subunit 10	9.06372e+06
Q5UIP0	RIF1_HUMAN	RIF1	Telomere-associated protein RIF1	1.03459e+07
Q5VIR6	VPS53_HUMAN	VPS53	Vacuolar protein sorting-associated protein 53 homolog	4.96747e+06
Q5VSL9	STRP1_HUMAN	STRIP1	Striatin-interacting protein 1	3.48887e+06
Q5VT25	MRCKA_HUMAN	CDC42BPA	Serine/threonine-protein kinase MRCK alpha	2.54546e+06
Q5VT52	RPRD2_HUMAN	RPRD2	Regulation of nuclear pre-mRNA domain-containing protein 2	1.34369e+07
Q5VTL8	PR38B_HUMAN	PRPF38B	Pre-mRNA-splicing factor 38B	8.33138e+06
Q5VTR2	BRE1A_HUMAN	RNF20	E3 ubiquitin-protein ligase BRE1A	6.47202e+06
Q5VV42	CDKAL_HUMAN	CDKAL1	Threonylcarbamoyladenosine tRNA methylthiotransferase	4.34837e+06
Q5VW32	BROX_HUMAN	BROX	BRO1 domain-containing protein BROX	9.99277e+06
Q5VW36	FOCAD_HUMAN	FOCAD	Focadhesin	1.92898e+06
Q5VWQ0	RSBN1_HUMAN	RSBN1	Lysine-specific demethylase 9	4.27046e+06
Q5VWZ2	LYPL1_HUMAN	LYPLAL1	Lysophospholipase-like protein 1	6.59164e+06
Q5VYK3	ECM29_HUMAN	ECPAS	Proteasome adapter and scaffold protein ECM29	3.31274e+07
Q5VZL5	ZMYM4_HUMAN	ZMYM4	Zinc finger MYM-type protein 4	6.11194e+06
Q5W0V3	FHI2A_HUMAN	FHIP2A	FHF complex subunit HOOK interacting protein 2A	1.86445e+06
Q5ZPR3	CD276_HUMAN	CD276	CD276 antigen	1.05982e+07
Q63HN8	RN213_HUMAN	RNF213	E3 ubiquitin-protein ligase RNF213	3.15423e+06
Q63HR2	TENS2_HUMAN	TNS2	Tensin-2	1.77725e+06
Q63ZY3	KANK2_HUMAN	KANK2	KN motif and ankyrin repeat domain-containing protein 2	5.26346e+07
Q641Q2;Q9Y4E1	WAC2A_HUMAN;WAC2C_HUMAN	WASHC2A;WASHC2C	WASH complex subunit 2A	5.13574e+06
Q641Q3	METRL_HUMAN	METRNL	Meteorin-like protein	8.38278e+06
Q658N2	WSCD1_HUMAN	WSCD1	Sialate:O-sulfotransferase 1	2.09442e+06
Q658P3	STEA3_HUMAN	STEAP3	Metalloreductase STEAP3	2.49559e+07
Q658Y4	F91A1_HUMAN	FAM91A1	Protein FAM91A1	2.05904e+06
Q659C4	LAR1B_HUMAN	LARP1B	La-related protein 1B	729862
Q66K14	TBC9B_HUMAN	TBC1D9B	TBC1 domain family member 9B	9.04145e+06
Q66K74	MAP1S_HUMAN	MAP1S	Microtubule-associated protein 1S	1.24316e+07
Q66PJ3	AR6P4_HUMAN	ARL6IP4	ADP-ribosylation factor-like protein 6-interacting protein 4	1.18837e+07
Q676U5	A16L1_HUMAN	ATG16L1	Autophagy-related protein 16-1	2.83018e+06
Q68BL7	OLM2A_HUMAN	OLFML2A	Olfactomedin-like protein 2A	5.79553e+07
Q68BL8	OLM2B_HUMAN	OLFML2B	Olfactomedin-like protein 2B	1.77992e+07
Q68CP9	ARID2_HUMAN	ARID2	AT-rich interactive domain-containing protein 2	4.87231e+06
Q68CQ4	UTP25_HUMAN	UTP25	U3 small nucleolar RNA-associated protein 25 homolog	3.23742e+06
Q68CZ2	TENS3_HUMAN	TNS3	Tensin-3	4.92852e+06
Q68D91	MBLC2_HUMAN	MBLAC2	Acyl-coenzyme A thioesterase MBLAC2	3.48192e+06
Q68E01	INT3_HUMAN	INTS3	Integrator complex subunit 3	1.59234e+07
Q68EM7	RHG17_HUMAN	ARHGAP17	Rho GTPase-activating protein 17	1.63078e+07
Q69YN2	C19L1_HUMAN	CWF19L1	CWF19-like protein 1	5.75909e+06
Q69YN4	VIR_HUMAN	VIRMA	Protein virilizer homolog	5.2258e+06
Q69YQ0	CYTSA_HUMAN	SPECC1L	Cytospin-A	3.6254e+07
Q6BCY4	NB5R2_HUMAN	CYB5R2	NADH-cytochrome b5 reductase 2	2.63107e+06
Q6DD87	ZN787_HUMAN	ZNF787	Zinc finger protein 787	1.25585e+07
Q6DD88	ATLA3_HUMAN	ATL3	Atlastin-3	1.91156e+07
Q6DKI1	RL7L_HUMAN	RPL7L1	Ribosomal protein uL30-like	6.68353e+06
Q6DKJ4	NXN_HUMAN	NXN	Nucleoredoxin	6.75919e+07
Q6EEV4	GL1AD_HUMAN	POLR2M	DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5	1.06637e+07
Q6GMV2	SMYD5_HUMAN	SMYD5	Histone-lysine N-trimethyltransferase SMYD5	1.28861e+07
Q6GMV3	PTRD1_HUMAN	PTRHD1	Putative peptidyl-tRNA hydrolase PTRHD1	9.2506e+06
Q6GQQ9	OTU7B_HUMAN	OTUD7B	OTU domain-containing protein 7B	3.53587e+06
Q6GYQ0	RGPA1_HUMAN	RALGAPA1	Ral GTPase-activating protein subunit alpha-1	2.08277e+06
Q6I9Y2	THOC7_HUMAN	THOC7	THO complex subunit 7 homolog	5.58415e+06
Q6IA69	NADE_HUMAN	NADSYN1	Glutamine-dependent NAD(+) synthetase	2.34526e+06
Q6IA86	ELP2_HUMAN	ELP2	Elongator complex protein 2	2.88015e+06
Q6IAA8	LTOR1_HUMAN	LAMTOR1	Ragulator complex protein LAMTOR1	2.79673e+07
Q6IAN0	DRS7B_HUMAN	DHRS7B	Dehydrogenase/reductase SDR family member 7B	3.4752e+06
Q6IBS0	TWF2_HUMAN	TWF2	Twinfilin-2	2.36053e+07
Q6IN85	P4R3A_HUMAN	PPP4R3A	Serine/threonine-protein phosphatase 4 regulatory subunit 3A	5.82025e+06
Q6IS24	GLT17_HUMAN	GALNT17	Polypeptide N-acetylgalactosaminyltransferase 17	810990
Q6JQN1	ACD10_HUMAN	ACAD10	Acyl-CoA dehydrogenase family member 10	1.41486e+06
Q6KC79	NIPBL_HUMAN	NIPBL	Nipped-B-like protein	6.0856e+06
Q6L8Q7	PDE12_HUMAN	PDE12	2',5'-phosphodiesterase 12	7.90251e+06
Q6MZW2	FSTL4_HUMAN	FSTL4	Follistatin-related protein 4	1.40165e+06
Q6NS38	ALKB2_HUMAN	ALKBH2	DNA oxidative demethylase ALKBH2	9.24746e+06
Q6NSW5;Q8TCE6	DE10B_HUMAN;DEN10_HUMAN	DENND10;DENND10P1	Putative DENN domain-containing protein 10 B	1.23576e+06
Q6NUK1	SCMC1_HUMAN	SLC25A24	Mitochondrial adenyl nucleotide antiporter SLC25A24	3.80276e+07
Q6NUQ1	RINT1_HUMAN	RINT1	RAD50-interacting protein 1	1.8915e+06
Q6NUQ4	TM214_HUMAN	TMEM214	Transmembrane protein 214	5.14212e+06
Q6NVY1	HIBCH_HUMAN	HIBCH	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	9.36924e+07
Q6NW29	RWDD4_HUMAN	RWDD4	RWD domain-containing protein 4	2.83429e+06
Q6NXE6	ARMC6_HUMAN	ARMC6	Armadillo repeat-containing protein 6	2.75223e+06
Q6NXR4	TTI2_HUMAN	TTI2	TELO2-interacting protein 2	1.01669e+06
Q6NYC1	JMJD6_HUMAN	JMJD6	Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6	2.22254e+06
Q6NYC8	PPR18_HUMAN	PPP1R18	Phostensin	8.54544e+06
Q6NZ67	MZT2B_HUMAN	MZT2B	Mitotic-spindle organizing protein 2B	9.50853e+06
Q6NZI2	CAVN1_HUMAN	CAVIN1	Caveolae-associated protein 1	3.61009e+07
Q6NZY4	ZCHC8_HUMAN	ZCCHC8	Zinc finger CCHC domain-containing protein 8	7.73269e+06
Q6P158	DHX57_HUMAN	DHX57	Putative ATP-dependent RNA helicase DHX57	2.40175e+06
Q6P179	ERAP2_HUMAN	ERAP2	Endoplasmic reticulum aminopeptidase 2	6.92093e+06
Q6P1J9	CDC73_HUMAN	CDC73	Parafibromin	1.5511e+07
Q6P1K2	PMF1_HUMAN	PMF1	Polyamine-modulated factor 1	3.01361e+06
Q6P1M0	S27A4_HUMAN	SLC27A4	Long-chain fatty acid transport protein 4	612999
Q6P1N0	C2D1A_HUMAN	CC2D1A	Coiled-coil and C2 domain-containing protein 1A	9.67235e+06
Q6P1N9	TATD1_HUMAN	TATDN1	Deoxyribonuclease TATDN1	8.54197e+06
Q6P1R3	MSD2_HUMAN	MSANTD2	Myb/SANT-like DNA-binding domain-containing protein 2	5.2725e+06
Q6P2C8	MED27_HUMAN	MED27	Mediator of RNA polymerase II transcription subunit 27	2.28206e+06
Q6P2E9	EDC4_HUMAN	EDC4	Enhancer of mRNA-decapping protein 4	8.89359e+06
Q6P2Q9	PRP8_HUMAN	PRPF8	Pre-mRNA-processing-splicing factor 8	3.52729e+07
Q6P3X3	TTC27_HUMAN	TTC27	Tetratricopeptide repeat protein 27	6.61238e+06
Q6P4A8	PLBL1_HUMAN	PLBD1	Phospholipase B-like 1	1.13687e+07
Q6P4F2	FDX2_HUMAN	FDX2	Ferredoxin-2, mitochondrial	4.93748e+06
Q6P4I2	WDR73_HUMAN	WDR73	WD repeat-containing protein 73	3.08009e+06
Q6P4R8	NFRKB_HUMAN	NFRKB	Nuclear factor related to kappa-B-binding protein	1.51343e+06
Q6P587	FAHD1_HUMAN	FAHD1	Acylpyruvase FAHD1, mitochondrial	2.16699e+07
Q6P6C2	ALKB5_HUMAN	ALKBH5	RNA demethylase ALKBH5	4.03451e+06
Q6P996	PDXD1_HUMAN	PDXDC1	Pyridoxal-dependent decarboxylase domain-containing protein 1	1.38718e+07
Q6P9B6	MEAK7_HUMAN	MEAK7	MTOR-associated protein MEAK7	1.87453e+07
Q6P9B9	INT5_HUMAN	INTS5	Integrator complex subunit 5	1.05227e+07
Q6PCB0	VWA1_HUMAN	VWA1	von Willebrand factor A domain-containing protein 1	3.50977e+07
Q6PCB7	S27A1_HUMAN	SLC27A1	Long-chain fatty acid transport protein 1	5.95019e+06
Q6PCE3	PGM2L_HUMAN	PGM2L1	Glucose 1,6-bisphosphate synthase	5.2615e+06
Q6PD62	CTR9_HUMAN	CTR9	RNA polymerase-associated protein CTR9 homolog	7.57544e+06
Q6PGP7	SKI3_HUMAN	SKIC3	Superkiller complex protein 3	6.46475e+06
Q6PI48	SYDM_HUMAN	DARS2	Aspartate--tRNA ligase, mitochondrial	1.11339e+07
Q6PI78	TMM65_HUMAN	TMEM65	Transmembrane protein 65	3.8325e+06
Q6PIU2	NCEH1_HUMAN	NCEH1	Neutral cholesterol ester hydrolase 1	4.46459e+06
Q6PJ69	TRI65_HUMAN	TRIM65	E3 ubiquitin-protein ligase TRIM65	2.9615e+06
Q6PJG2	MDEAS_HUMAN	MIDEAS	Mitotic deacetylase-associated SANT domain protein	1.22078e+07
Q6PJG6	BRAT1_HUMAN	BRAT1	BRCA1-associated ATM activator 1	3.23243e+06
Q6PJT7	ZC3HE_HUMAN	ZC3H14	Zinc finger CCCH domain-containing protein 14	1.29431e+07
Q6PK18	OGFD3_HUMAN	OGFOD3	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3	4.17716e+06
Q6PKG0	LARP1_HUMAN	LARP1	La-related protein 1	2.3739e+07
Q6PL18	ATAD2_HUMAN	ATAD2	ATPase family AAA domain-containing protein 2	4.98709e+06
Q6PML9	ZNT9_HUMAN	SLC30A9	Proton-coupled zinc antiporter SLC30A9, mitochondrial	5.06556e+06
Q6QNY0	BL1S3_HUMAN	BLOC1S3	Biogenesis of lysosome-related organelles complex 1 subunit 3	5.91443e+06
Q6RFH5	WDR74_HUMAN	WDR74	WD repeat-containing protein 74	3.70548e+06
Q6SPF0	SAMD1_HUMAN	SAMD1	Sterile alpha motif domain-containing protein 1	6.67852e+06
Q6STE5	SMRD3_HUMAN	SMARCD3	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3	1.66707e+07
Q6SZW1	SARM1_HUMAN	SARM1	NAD(+) hydrolase SARM1	4.4875e+06
Q6UB35	C1TM_HUMAN	MTHFD1L	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	502632
Q6UN15	FIP1_HUMAN	FIP1L1	Pre-mRNA 3'-end-processing factor FIP1	1.56785e+07
Q6UUV7	CRTC3_HUMAN	CRTC3	CREB-regulated transcription coactivator 3	6.06393e+06
Q6UUV9	CRTC1_HUMAN	CRTC1	CREB-regulated transcription coactivator 1	7.68793e+06
Q6UVK1	CSPG4_HUMAN	CSPG4	Chondroitin sulfate proteoglycan 4	2.45692e+07
Q6UW02	CP20A_HUMAN	CYP20A1	Cytochrome P450 20A1	9.09392e+06
Q6UW63	PLGT2_HUMAN	POGLUT2	Protein O-glucosyltransferase 2	3.18836e+06
Q6UW68	TM205_HUMAN	TMEM205	Transmembrane protein 205	1.7172e+07
Q6UWH4	GAK1B_HUMAN	GASK1B	Golgi-associated kinase 1B	1.81515e+07
Q6UWP7	LCLT1_HUMAN	LCLAT1	Lysocardiolipin acyltransferase 1	1.06569e+07
Q6UWR7	ENPP6_HUMAN	ENPP6	Glycerophosphocholine cholinephosphodiesterase ENPP6	5.77059e+07
Q6UWY0	ARSK_HUMAN	ARSK	Arylsulfatase K	992676
Q6UWY5	OLFL1_HUMAN	OLFML1	Olfactomedin-like protein 1	6.58365e+07
Q6UX04	CWC27_HUMAN	CWC27	Spliceosome-associated protein CWC27 homolog	2.01543e+07
Q6UX53	TMT1B_HUMAN	TMT1B	Thiol S-methyltransferase TMT1B	1.05109e+08
Q6UX71	PXDC2_HUMAN	PLXDC2	Plexin domain-containing protein 2	3.83038e+06
Q6UXH9	PAMR1_HUMAN	PAMR1	Inactive serine protease PAMR1	2.58122e+07
Q6UXI7	VITRN_HUMAN	VIT	Vitrin	3.41659e+07
Q6UXK2	ISLR2_HUMAN	ISLR2	Immunoglobulin superfamily containing leucine-rich repeat protein 2	1.6375e+06
Q6UXN9	WDR82_HUMAN	WDR82	WD repeat-containing protein 82	1.42588e+07
Q6VY07	PACS1_HUMAN	PACS1	Phosphofurin acidic cluster sorting protein 1	6.1112e+06
Q6W2J9	BCOR_HUMAN	BCOR	BCL-6 corepressor	1.28354e+07
Q6WCQ1	MPRIP_HUMAN	MPRIP	Myosin phosphatase Rho-interacting protein	1.5678e+07
Q6XQN6	PNCB_HUMAN	NAPRT	Nicotinate phosphoribosyltransferase	6.29398e+06
Q6Y288	B3GLT_HUMAN	B3GLCT	Beta-1,3-glucosyltransferase	8.68415e+06
Q6Y7W6	GGYF2_HUMAN	GIGYF2	GRB10-interacting GYF protein 2	1.44838e+07
Q6YHK3	CD109_HUMAN	CD109	CD109 antigen	3.17942e+06
Q6YN16	HSDL2_HUMAN	HSDL2	Hydroxysteroid dehydrogenase-like protein 2	3.36361e+06
Q6YP21	KAT3_HUMAN	KYAT3	Kynurenine--oxoglutarate transaminase 3	4.39366e+07
Q6ZMG9	CERS6_HUMAN	CERS6	Ceramide synthase 6	4.64439e+06
Q6ZMI0	PPR21_HUMAN	PPP1R21	Protein phosphatase 1 regulatory subunit 21	6.5447e+06
Q6ZMP0	THSD4_HUMAN	THSD4	Thrombospondin type-1 domain-containing protein 4	8.55282e+06
Q6ZMU5	TRI72_HUMAN	TRIM72	Tripartite motif-containing protein 72	4.75504e+07
Q6ZMZ3	SYNE3_HUMAN	SYNE3	Nesprin-3	5.45334e+07
Q6ZN55	ZN574_HUMAN	ZNF574	Zinc finger protein 574	1.4744e+06
