Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200928yuanch_Connie_TCPA_60minDIA_b1-8.mzML
Q14151	SAFB2_HUMAN	SAFB2	Scaffold attachment factor B2	7.45092e+06
Q14152	EIF3A_HUMAN	EIF3A	Eukaryotic translation initiation factor 3 subunit A	9.45725e+07
Q14155	ARHG7_HUMAN	ARHGEF7	Rho guanine nucleotide exchange factor 7	6.30276e+07
Q14156	EFR3A_HUMAN	EFR3A	Protein EFR3 homolog A	1.99262e+06
Q14157	UBP2L_HUMAN	UBAP2L	Ubiquitin-associated protein 2-like	1.30824e+07
Q14160	SCRIB_HUMAN	SCRIB	Protein scribble homolog	1.38499e+07
Q14161	GIT2_HUMAN	GIT2	ARF GTPase-activating protein GIT2	1.49922e+07
Q14165	MLEC_HUMAN	MLEC	Malectin	1.6583e+08
Q14166	TTL12_HUMAN	TTLL12	Tubulin--tyrosine ligase-like protein 12	3.31702e+07
Q14185	DOCK1_HUMAN	DOCK1	Dedicator of cytokinesis protein 1	1.30992e+08
Q14192	FHL2_HUMAN	FHL2	Four and a half LIM domains protein 2	1.5707e+07
Q14194	DPYL1_HUMAN	CRMP1	Dihydropyrimidinase-related protein 1	4.10437e+06
Q14195	DPYL3_HUMAN	DPYSL3	Dihydropyrimidinase-related protein 3	1.07212e+08
Q14197	ICT1_HUMAN	MRPL58	Large ribosomal subunit protein mL62	3.56762e+07
Q14203	DCTN1_HUMAN	DCTN1	Dynactin subunit 1	3.7529e+07
Q14204	DYHC1_HUMAN	DYNC1H1	Cytoplasmic dynein 1 heavy chain 1	7.7323e+07
Q14232	EI2BA_HUMAN	EIF2B1	Translation initiation factor eIF-2B subunit alpha	2.58358e+07
Q14240	IF4A2_HUMAN	EIF4A2	Eukaryotic initiation factor 4A-II	1.77921e+08
Q14244	MAP7_HUMAN	MAP7	Ensconsin	2.29279e+07
Q14247	SRC8_HUMAN	CTTN	Src substrate cortactin	4.84538e+07
Q14249	NUCG_HUMAN	ENDOG	Endonuclease G, mitochondrial	8.64442e+06
Q14254	FLOT2_HUMAN	FLOT2	Flotillin-2	1.35589e+07
Q14257	RCN2_HUMAN	RCN2	Reticulocalbin-2	6.80996e+06
Q14258	TRI25_HUMAN	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25	2.96749e+07
Q14314	FGL2_HUMAN	FGL2	Fibroleukin	7.40648e+06
Q14315	FLNC_HUMAN	FLNC	Filamin-C	3.74294e+08
Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	1.34703e+07
Q14344	GNA13_HUMAN	GNA13	Guanine nucleotide-binding protein subunit alpha-13	1.54526e+07
Q14353	GAMT_HUMAN	GAMT	Guanidinoacetate N-methyltransferase	7.30588e+07
Q14376	GALE_HUMAN	GALE	UDP-glucose 4-epimerase	1.50256e+07
Q14397	GCKR_HUMAN	GCKR	Glucokinase regulatory protein	1.90871e+06
Q14435	GALT3_HUMAN	GALNT3	Polypeptide N-acetylgalactosaminyltransferase 3	6.30564e+06
Q14444	CAPR1_HUMAN	CAPRIN1	Caprin-1	5.67825e+07
Q14498	RBM39_HUMAN	RBM39	RNA-binding protein 39	4.12307e+07
Q14515	SPRL1_HUMAN	SPARCL1	SPARC-like protein 1	4.16054e+06
Q14554	PDIA5_HUMAN	PDIA5	Protein disulfide-isomerase A5	3.52068e+07
Q14558	KPRA_HUMAN	PRPSAP1	Phosphoribosyl pyrophosphate synthase-associated protein 1	2.03048e+07
Q14571	ITPR2_HUMAN	ITPR2	Inositol 1,4,5-trisphosphate receptor type 2	4.15874e+06
Q14573	ITPR3_HUMAN	ITPR3	Inositol 1,4,5-trisphosphate receptor type 3	9.0021e+06
Q14624	ITIH4_HUMAN	ITIH4	Inter-alpha-trypsin inhibitor heavy chain H4	2.26943e+07
Q14643	ITPR1_HUMAN	ITPR1	Inositol 1,4,5-trisphosphate receptor type 1	4.0773e+06
Q14651	PLSI_HUMAN	PLS1	Plastin-1	9.975e+06
Q14657	LAGE3_HUMAN	LAGE3	EKC/KEOPS complex subunit LAGE3	8.77804e+06
Q14669	TRIPC_HUMAN	TRIP12	E3 ubiquitin-protein ligase TRIP12	2.1957e+06
Q14671	PUM1_HUMAN	PUM1	Pumilio homolog 1	3.79096e+06
Q14677	EPN4_HUMAN	CLINT1	Clathrin interactor 1	2.38382e+08
Q14683	SMC1A_HUMAN	SMC1A	Structural maintenance of chromosomes protein 1A	1.48885e+07
Q14689	DIP2A_HUMAN	DIP2A	Disco-interacting protein 2 homolog A	3.74749e+06
Q14690	RRP5_HUMAN	PDCD11	Protein RRP5 homolog	1.06891e+07
Q14692	BMS1_HUMAN	BMS1	Ribosome biogenesis protein BMS1 homolog	5.25263e+06
Q14694	UBP10_HUMAN	USP10	Ubiquitin carboxyl-terminal hydrolase 10	2.71125e+07
Q14696	MESD_HUMAN	MESD	LRP chaperone MESD	2.57125e+07
Q14697	GANAB_HUMAN	GANAB	Neutral alpha-glucosidase AB	2.42484e+08
Q14699	RFTN1_HUMAN	RFTN1	Raftlin	6.00472e+06
Q14738	2A5D_HUMAN	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	1.17863e+07
Q14739	LBR_HUMAN	LBR	Delta(14)-sterol reductase LBR	1.11246e+07
Q14746	COG2_HUMAN	COG2	Conserved oligomeric Golgi complex subunit 2	6.65773e+06
Q14749	GNMT_HUMAN	GNMT	Glycine N-methyltransferase	2.29689e+08
Q14764	MVP_HUMAN	MVP	Major vault protein	6.42026e+07
Q14766	LTBP1_HUMAN	LTBP1	Latent-transforming growth factor beta-binding protein 1	1.2193e+07
Q14767	LTBP2_HUMAN	LTBP2	Latent-transforming growth factor beta-binding protein 2	1.3711e+07
Q14789	GOGB1_HUMAN	GOLGB1	Golgin subfamily B member 1	3.33894e+07
Q147X3	NAA30_HUMAN	NAA30	N-alpha-acetyltransferase 30	3.47856e+06
Q14839	CHD4_HUMAN	CHD4	Chromodomain-helicase-DNA-binding protein 4	3.17554e+07
Q14847	LASP1_HUMAN	LASP1	LIM and SH3 domain protein 1	1.66908e+08
Q14914	PTGR1_HUMAN	PTGR1	Prostaglandin reductase 1	1.4145e+07
Q14919	NC2A_HUMAN	DRAP1	Dr1-associated corepressor	6.82565e+06
Q14966	ZN638_HUMAN	ZNF638	Zinc finger protein 638	6.38009e+06
Q14974	IMB1_HUMAN	KPNB1	Importin subunit beta-1	5.28659e+07
Q14978	NOLC1_HUMAN	NOLC1	Nucleolar and coiled-body phosphoprotein 1	7.71638e+06
Q14980	NUMA1_HUMAN	NUMA1	Nuclear mitotic apparatus protein 1	1.18778e+08
Q14BN4	SLMAP_HUMAN	SLMAP	Sarcolemmal membrane-associated protein	2.90881e+07
Q14C86	GAPD1_HUMAN	GAPVD1	GTPase-activating protein and VPS9 domain-containing protein 1	2.44575e+06
Q14CX7	NAA25_HUMAN	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit	1.44807e+07
Q15005	SPCS2_HUMAN	SPCS2	Signal peptidase complex subunit 2	1.84494e+08
Q15006	EMC2_HUMAN	EMC2	ER membrane protein complex subunit 2	1.79532e+07
Q15007	FL2D_HUMAN	WTAP	Pre-mRNA-splicing regulator WTAP	2.78647e+06
Q15008	PSMD6_HUMAN	PSMD6	26S proteasome non-ATPase regulatory subunit 6	6.47175e+07
Q15011	HERP1_HUMAN	HERPUD1	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein	1.70128e+06
Q15018	ABRX2_HUMAN	ABRAXAS2	BRISC complex subunit Abraxas 2	8.42143e+06
Q15019	SEPT2_HUMAN	SEPTIN2	Septin-2	7.17062e+07
Q15020	SART3_HUMAN	SART3	Squamous cell carcinoma antigen recognized by T-cells 3	3.04899e+08
Q15024	EXOS7_HUMAN	EXOSC7	Exosome complex component RRP42	7.66109e+06
Q15029	U5S1_HUMAN	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component	1.87364e+07
Q15031	SYLM_HUMAN	LARS2	Leucine--tRNA ligase, mitochondrial	9.75569e+06
Q15042	RB3GP_HUMAN	RAB3GAP1	Rab3 GTPase-activating protein catalytic subunit	3.69265e+06
Q15043	S39AE_HUMAN	SLC39A14	Metal cation symporter ZIP14	5.14855e+07
Q15046	SYK_HUMAN	KARS1	Lysine--tRNA ligase	8.33062e+07
Q15050	RRS1_HUMAN	RRS1	Ribosome biogenesis regulatory protein homolog	7.41306e+06
Q15056	IF4H_HUMAN	EIF4H	Eukaryotic translation initiation factor 4H	1.48466e+08
Q15061	WDR43_HUMAN	WDR43	WD repeat-containing protein 43	7.69646e+06
Q15063	POSTN_HUMAN	POSTN	Periostin	7.83436e+08
Q15067	ACOX1_HUMAN	ACOX1	Peroxisomal acyl-coenzyme A oxidase 1	2.03288e+07
Q15075	EEA1_HUMAN	EEA1	Early endosome antigen 1	1.9952e+07
Q15080	NCF4_HUMAN	NCF4	Neutrophil cytosol factor 4	3.65525e+06
Q15084	PDIA6_HUMAN	PDIA6	Protein disulfide-isomerase A6	8.1182e+08
Q15102	PA1B3_HUMAN	PAFAH1B3	Platelet-activating factor acetylhydrolase IB subunit alpha1	9.15226e+07
Q15113	PCOC1_HUMAN	PCOLCE	Procollagen C-endopeptidase enhancer 1	1.34229e+07
Q15118	PDK1_HUMAN	PDK1	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial	8.41499e+06
Q15119	PDK2_HUMAN	PDK2	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial	6.11228e+06
Q15120	PDK3_HUMAN	PDK3	[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial	1.83537e+07
Q15121	PEA15_HUMAN	PEA15	Astrocytic phosphoprotein PEA-15	3.99716e+07
Q15124	PGM5_HUMAN	PGM5	Phosphoglucomutase-like protein 5	7.68583e+07
Q15126	PMVK_HUMAN	PMVK	Phosphomevalonate kinase	2.73687e+07
Q15149	PLEC_HUMAN	PLEC	Plectin	1.53803e+08
Q15154	PCM1_HUMAN	PCM1	Pericentriolar material 1 protein	3.27219e+06
Q15165	PON2_HUMAN	PON2	Serum paraoxonase/arylesterase 2	2.05515e+07
Q15172	2A5A_HUMAN	PPP2R5A	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	5.86867e+06
Q15173	2A5B_HUMAN	PPP2R5B	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform	3.96943e+06
Q15181	IPYR_HUMAN	PPA1	Inorganic pyrophosphatase	2.19531e+08
Q15185	TEBP_HUMAN	PTGES3	Prostaglandin E synthase 3	1.77024e+07
Q15233	NONO_HUMAN	NONO	Non-POU domain-containing octamer-binding protein	1.52599e+08
Q15257	PTPA_HUMAN	PTPA	Serine/threonine-protein phosphatase 2A activator	3.42248e+07
Q15262	PTPRK_HUMAN	PTPRK	Receptor-type tyrosine-protein phosphatase kappa	8.46856e+06
Q15274	NADC_HUMAN	QPRT	Nicotinate-nucleotide pyrophosphorylase [carboxylating]	6.59426e+06
Q15276	RABE1_HUMAN	RABEP1	Rab GTPase-binding effector protein 1	5.30634e+06
Q15286	RAB35_HUMAN	RAB35	Ras-related protein Rab-35	1.06595e+07
Q15287	RNPS1_HUMAN	RNPS1	RNA-binding protein with serine-rich domain 1	2.842e+07
Q15293	RCN1_HUMAN	RCN1	Reticulocalbin-1	3.59746e+07
Q15363	TMED2_HUMAN	TMED2	Transmembrane emp24 domain-containing protein 2	1.73095e+08
Q15365	PCBP1_HUMAN	PCBP1	Poly(rC)-binding protein 1	2.52218e+08
Q15366	PCBP2_HUMAN	PCBP2	Poly(rC)-binding protein 2	1.28083e+08
Q15369	ELOC_HUMAN	ELOC	Elongin-C	2.04027e+07
Q15370	ELOB_HUMAN	ELOB	Elongin-B	2.45889e+07
Q15382	RHEB_HUMAN	RHEB	GTP-binding protein Rheb	1.50414e+07
Q15386	UBE3C_HUMAN	UBE3C	Ubiquitin-protein ligase E3C	8.44632e+06
Q15393	SF3B3_HUMAN	SF3B3	Splicing factor 3B subunit 3	1.6258e+08
Q15404	RSU1_HUMAN	RSU1	Ras suppressor protein 1	3.41082e+07
Q15417	CNN3_HUMAN	CNN3	Calponin-3	6.60354e+07
Q15424	SAFB1_HUMAN	SAFB	Scaffold attachment factor B1	3.00149e+07
Q15427	SF3B4_HUMAN	SF3B4	Splicing factor 3B subunit 4	2.01829e+07
Q15428	SF3A2_HUMAN	SF3A2	Splicing factor 3A subunit 2	2.06648e+07
Q15435	PP1R7_HUMAN	PPP1R7	Protein phosphatase 1 regulatory subunit 7	4.85846e+07
Q15436	SC23A_HUMAN	SEC23A	Protein transport protein Sec23A	2.97849e+07
Q15437	SC23B_HUMAN	SEC23B	Protein transport protein Sec23B	1.23113e+08
Q15459	SF3A1_HUMAN	SF3A1	Splicing factor 3A subunit 1	2.53079e+07
Q15477	SKI2_HUMAN	SKIC2	Superkiller complex protein 2	2.88971e+07
Q15493	RGN_HUMAN	RGN	Regucalcin	9.83605e+07
Q15526	SURF1_HUMAN	SURF1	Surfeit locus protein 1	6.44545e+06
Q15555	MARE2_HUMAN	MAPRE2	Microtubule-associated protein RP/EB family member 2	1.0111e+07
Q15582	BGH3_HUMAN	TGFBI	Transforming growth factor-beta-induced protein ig-h3	2.94578e+08
Q15599	NHRF2_HUMAN	NHERF2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	1.3676e+07
Q15628	TRADD_HUMAN	TRADD	Tumor necrosis factor receptor type 1-associated DEATH domain protein	6.55893e+06
Q15629	TRAM1_HUMAN	TRAM1	Translocating chain-associated membrane protein 1	2.51419e+07
Q15631	TSN_HUMAN	TSN	Translin	2.9296e+07
Q15637	SF01_HUMAN	SF1	Splicing factor 1	3.35765e+07
Q15642	CIP4_HUMAN	TRIP10	Cdc42-interacting protein 4	2.75126e+07
Q15643	TRIPB_HUMAN	TRIP11	Thyroid receptor-interacting protein 11	3.02478e+07
Q15654	TRIP6_HUMAN	TRIP6	Thyroid receptor-interacting protein 6	9.44159e+06
Q15691	MARE1_HUMAN	MAPRE1	Microtubule-associated protein RP/EB family member 1	3.47942e+07
Q15717	ELAV1_HUMAN	ELAVL1	ELAV-like protein 1	7.32604e+07
Q15738	NSDHL_HUMAN	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	2.49826e+06
Q15746	MYLK_HUMAN	MYLK	Myosin light chain kinase, smooth muscle	8.05401e+07
Q15750	TAB1_HUMAN	TAB1	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1	1.32034e+07
Q15758	AAAT_HUMAN	SLC1A5	Neutral amino acid transporter B(0)	2.51138e+06
Q15797;Q99717	SMAD1_HUMAN;SMAD5_HUMAN	SMAD1;SMAD5	Mothers against decapentaplegic homolog 1	3.03489e+06
Q15813	TBCE_HUMAN	TBCE	Tubulin-specific chaperone E	7.69094e+06
Q15814	TBCC_HUMAN	TBCC	Tubulin-specific chaperone C	8.1392e+06
Q15819	UB2V2_HUMAN	UBE2V2	Ubiquitin-conjugating enzyme E2 variant 2	1.24002e+08
Q15833	STXB2_HUMAN	STXBP2	Syntaxin-binding protein 2	1.35882e+07
Q15836	VAMP3_HUMAN	VAMP3	Vesicle-associated membrane protein 3	3.37871e+07
Q15843	NEDD8_HUMAN	NEDD8	NEDD8	3.79823e+07
Q15847	ADIRF_HUMAN	ADIRF	Adipogenesis regulatory factor	3.01393e+07
Q15904	VAS1_HUMAN	ATP6AP1	V-type proton ATPase subunit S1	6.21689e+06
Q15907	RB11B_HUMAN	RAB11B	Ras-related protein Rab-11B	8.50786e+07
Q15942	ZYX_HUMAN	ZYX	Zyxin	4.73855e+07
Q16134	ETFD_HUMAN	ETFDH	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	3.21766e+07
Q16181	SEPT7_HUMAN	SEPTIN7	Septin-7	5.47143e+07
Q16186	ADRM1_HUMAN	ADRM1	Proteasomal ubiquitin receptor ADRM1	1.05899e+06
Q16204	CCDC6_HUMAN	CCDC6	Coiled-coil domain-containing protein 6	1.13445e+07
Q16222	UAP1_HUMAN	UAP1	UDP-N-acetylhexosamine pyrophosphorylase	2.77415e+07
Q16270	IBP7_HUMAN	IGFBP7	Insulin-like growth factor-binding protein 7	1.3116e+07
Q16352	AINX_HUMAN	INA	Alpha-internexin	3.97164e+06
Q16363	LAMA4_HUMAN	LAMA4	Laminin subunit alpha-4	3.17928e+07
Q16401	PSMD5_HUMAN	PSMD5	26S proteasome non-ATPase regulatory subunit 5	5.05936e+07
Q16512	PKN1_HUMAN	PKN1	Serine/threonine-protein kinase N1	1.41954e+07
Q16513	PKN2_HUMAN	PKN2	Serine/threonine-protein kinase N2	6.20969e+06
Q16527	CSRP2_HUMAN	CSRP2	Cysteine and glycine-rich protein 2	3.05232e+07
Q16531	DDB1_HUMAN	DDB1	DNA damage-binding protein 1	4.34813e+07
Q16537	2A5E_HUMAN	PPP2R5E	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	2.02341e+06
Q16539	MK14_HUMAN	MAPK14	Mitogen-activated protein kinase 14	7.80234e+06
Q16540	RM23_HUMAN	MRPL23	Large ribosomal subunit protein uL23m	1.92057e+07
Q16543	CDC37_HUMAN	CDC37	Hsp90 co-chaperone Cdc37	2.61376e+07
Q16555	DPYL2_HUMAN	DPYSL2	Dihydropyrimidinase-related protein 2	1.30218e+08
Q16563	SYPL1_HUMAN	SYPL1	Synaptophysin-like protein 1	4.61172e+07
Q16568	CART_HUMAN	CARTPT	Cocaine- and amphetamine-regulated transcript protein	1.39198e+06
Q16576	RBBP7_HUMAN	RBBP7	Histone-binding protein RBBP7	1.23568e+07
Q16595	FRDA_HUMAN	FXN	Frataxin, mitochondrial	7.71946e+06
Q16610	ECM1_HUMAN	ECM1	Extracellular matrix protein 1	3.22331e+06
Q16611	BAK_HUMAN	BAK1	Bcl-2 homologous antagonist/killer	1.77611e+07
Q16625	OCLN_HUMAN	OCLN	Occludin	3.50776e+06
Q16629	SRSF7_HUMAN	SRSF7	Serine/arginine-rich splicing factor 7	1.12536e+08
Q16630	CPSF6_HUMAN	CPSF6	Cleavage and polyadenylation specificity factor subunit 6	2.93945e+07
Q16643	DREB_HUMAN	DBN1	Drebrin	1.31486e+07
Q16647	PTGIS_HUMAN	PTGIS	Prostacyclin synthase	1.95558e+07
Q16656	NRF1_HUMAN	NRF1	Nuclear respiratory factor 1	8.10506e+06
Q16658	FSCN1_HUMAN	FSCN1	Fascin	5.45432e+07
Q16666	IF16_HUMAN	IFI16	Gamma-interferon-inducible protein 16	1.74467e+07
Q16696	CP2AD_HUMAN	CYP2A13	Cytochrome P450 2A13	1.06266e+07
Q16698	DECR_HUMAN	DECR1	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial	1.25685e+08
Q16706	MA2A1_HUMAN	MAN2A1	Alpha-mannosidase 2	1.91879e+07
Q16718	NDUA5_HUMAN	NDUFA5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	2.18727e+07
Q16740	CLPP_HUMAN	CLPP	ATP-dependent Clp protease proteolytic subunit, mitochondrial	2.80217e+07
Q16762	THTR_HUMAN	TST	Thiosulfate sulfurtransferase	1.16868e+08
Q16769	QPCT_HUMAN	QPCT	Glutaminyl-peptide cyclotransferase	4.32942e+06
Q16774	KGUA_HUMAN	GUK1	Guanylate kinase	2.00521e+07
Q16775	GLO2_HUMAN	HAGH	Hydroxyacylglutathione hydrolase, mitochondrial	5.23852e+07
Q16787	LAMA3_HUMAN	LAMA3	Laminin subunit alpha-3	4.21391e+07
Q16795	NDUA9_HUMAN	NDUFA9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	3.60994e+07
Q16822	PCKGM_HUMAN	PCK2	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	1.2564e+08
Q16836	HCDH_HUMAN	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	8.77902e+07
Q16850	CP51A_HUMAN	CYP51A1	Lanosterol 14-alpha demethylase	6.55799e+06
Q16851	UGPA_HUMAN	UGP2	UTP--glucose-1-phosphate uridylyltransferase	8.46835e+07
Q16853	AOC3_HUMAN	AOC3	Membrane primary amine oxidase	1.26196e+08
Q16854	DGUOK_HUMAN	DGUOK	Deoxyguanosine kinase, mitochondrial	3.92916e+06
Q16881	TRXR1_HUMAN	TXNRD1	Thioredoxin reductase 1, cytoplasmic	1.53457e+07
Q16890	TPD53_HUMAN	TPD52L1	Tumor protein D53	1.16876e+07
Q16891	MIC60_HUMAN	IMMT	MICOS complex subunit MIC60	6.49975e+07
Q17RN3	FA98C_HUMAN	FAM98C	Protein FAM98C	8.31558e+06
Q17RY0;Q7Z5Q1;Q8NE35	CPEB2_HUMAN;CPEB3_HUMAN;CPEB4_HUMAN	CPEB2;CPEB3;CPEB4	Cytoplasmic polyadenylation element-binding protein 4	2.74237e+06
Q1KMD3	HNRL2_HUMAN	HNRNPUL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2	6.96797e+07
Q29RF7	PDS5A_HUMAN	PDS5A	Sister chromatid cohesion protein PDS5 homolog A	3.80019e+06
Q2M2I8	AAK1_HUMAN	AAK1	AP2-associated protein kinase 1	1.08852e+07
Q2M389	WASC4_HUMAN	WASHC4	WASH complex subunit 4	2.16322e+07
Q2NL82	TSR1_HUMAN	TSR1	Pre-rRNA-processing protein TSR1 homolog	3.61577e+06
Q2PPJ7	RGPA2_HUMAN	RALGAPA2	Ral GTPase-activating protein subunit alpha-2	1.90992e+06
Q2QD12;Q96AT9	RPEL1_HUMAN;RPE_HUMAN	RPE;RPEL1	Ribulose-phosphate 3-epimerase-like protein 1	1.79135e+07
Q2TAA2	IAH1_HUMAN	IAH1	Isoamyl acetate-hydrolyzing esterase 1 homolog	9.87863e+06
Q2TAA5	ALG11_HUMAN	ALG11	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	3.84511e+06
Q2TAY7	SMU1_HUMAN	SMU1	WD40 repeat-containing protein SMU1	1.7549e+07
Q2TB90	HKDC1_HUMAN	HKDC1	Hexokinase HKDC1	7.06248e+06
Q2UY09	COSA1_HUMAN	COL28A1	Collagen alpha-1(XXVIII) chain	7.99682e+06
Q32M88	PGGHG_HUMAN	PGGHG	Protein-glucosylgalactosylhydroxylysine glucosidase	502231
Q32MK0;Q86YV6;Q9H1R3	MYLK2_HUMAN;MYLK3_HUMAN;MYLK4_HUMAN	MYLK2;MYLK3;MYLK4	Myosin light chain kinase 3	7.25486e+07
Q32MZ4	LRRF1_HUMAN	LRRFIP1	Leucine-rich repeat flightless-interacting protein 1	9.2659e+06
Q32P28	P3H1_HUMAN	P3H1	Prolyl 3-hydroxylase 1	7.14648e+06
Q32P44	EMAL3_HUMAN	EML3	Echinoderm microtubule-associated protein-like 3	8.92685e+06
Q3KQU3	MA7D1_HUMAN	MAP7D1	MAP7 domain-containing protein 1	4.40809e+06
Q3KQV9	UAP1L_HUMAN	UAP1L1	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1	9.63835e+06
Q3LXA3	TKFC_HUMAN	TKFC	Triokinase/FMN cyclase	4.69259e+07
Q3MHD2	LSM12_HUMAN	LSM12	Protein LSM12	1.20835e+07
Q3MIR4	CC50B_HUMAN	TMEM30B	Cell cycle control protein 50B	9.06049e+06
Q3SY69	AL1L2_HUMAN	ALDH1L2	Mitochondrial 10-formyltetrahydrofolate dehydrogenase	2.6309e+08
Q3SY84	K2C71_HUMAN	KRT71	Keratin, type II cytoskeletal 71	3.08712e+06
Q3YEC7	RABL6_HUMAN	RABL6	Rab-like protein 6	1.03402e+07
Q3ZCQ8	TIM50_HUMAN	TIMM50	Mitochondrial import inner membrane translocase subunit TIM50	8.01414e+06
Q3ZCW2	LEGL_HUMAN	LGALSL	Galectin-related protein	4.06738e+06
Q49A26	GLYR1_HUMAN	GLYR1	Cytokine-like nuclear factor N-PAC	7.4303e+06
Q4G0F5	VP26B_HUMAN	VPS26B	Vacuolar protein sorting-associated protein 26B	1.98527e+07
Q4G0J3	LARP7_HUMAN	LARP7	La-related protein 7	1.04641e+07
Q4G0N4	NAKD2_HUMAN	NADK2	NAD kinase 2, mitochondrial	4.55023e+07
Q4G0X4;Q719H9	KCD21_HUMAN;KCTD1_HUMAN	KCTD1;KCTD21	BTB/POZ domain-containing protein KCTD21	4.47634e+06
Q4G176	ACSF3_HUMAN	ACSF3	Malonate--CoA ligase ACSF3, mitochondrial	2.35518e+07
Q4KMP7	TB10B_HUMAN	TBC1D10B	TBC1 domain family member 10B	4.80494e+06
Q4KMQ2	ANO6_HUMAN	ANO6	Anoctamin-6	8.18582e+06
Q4V328	GRAP1_HUMAN	GRIPAP1	GRIP1-associated protein 1	5.19209e+06
Q4V9L6	TM119_HUMAN	TMEM119	Transmembrane protein 119	3.51778e+07
Q4VC31	MIX23_HUMAN	MIX23	Protein MIX23	1.54906e+07
Q4VXU2	PAP1L_HUMAN	PABPC1L	Polyadenylate-binding protein 1-like	1.20151e+07
Q52LJ0	FA98B_HUMAN	FAM98B	Protein FAM98B	2.28169e+07
Q53EL6	PDCD4_HUMAN	PDCD4	Programmed cell death protein 4	1.89074e+08
Q53EP0	FND3B_HUMAN	FNDC3B	Fibronectin type III domain-containing protein 3B	4.8354e+06
Q53F19	NCBP3_HUMAN	NCBP3	Nuclear cap-binding protein subunit 3	2.97108e+06
Q53FA7	QORX_HUMAN	TP53I3	Quinone oxidoreductase PIG3	8.28751e+06
Q53FT3	HIKES_HUMAN	HIKESHI	Protein Hikeshi	8.51001e+06
Q53FZ2	ACSM3_HUMAN	ACSM3	Acyl-coenzyme A synthetase ACSM3, mitochondrial	1.02916e+07
Q53GG5	PDLI3_HUMAN	PDLIM3	PDZ and LIM domain protein 3	5.70611e+07
Q53GL7	PAR10_HUMAN	PARP10	Protein mono-ADP-ribosyltransferase PARP10	1.90437e+06
Q53GQ0	DHB12_HUMAN	HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase	5.13408e+07
Q53GS9	UBP39_HUMAN	USP39	Ubiquitin carboxyl-terminal hydrolase 39	4.06991e+07
Q53H12	AGK_HUMAN	AGK	Acylglycerol kinase, mitochondrial	9.47997e+06
Q53H47	SETMR_HUMAN	SETMAR	Histone-lysine N-methyltransferase SETMAR	1.99786e+06
Q53H82	LACB2_HUMAN	LACTB2	Endoribonuclease LACTB2	1.1996e+07
Q53H96	P5CR3_HUMAN	PYCR3	Pyrroline-5-carboxylate reductase 3	2.44335e+07
Q53HC9	EIPR1_HUMAN	EIPR1	EARP and GARP complex-interacting protein 1	1.11466e+07
Q53SF7	COBL1_HUMAN	COBLL1	Cordon-bleu protein-like 1	1.49464e+07
Q53T59	H1BP3_HUMAN	HS1BP3	HCLS1-binding protein 3	1.46337e+07
Q53TN4	CYBR1_HUMAN	CYBRD1	Plasma membrane ascorbate-dependent reductase CYBRD1	3.26898e+07
Q562E7	WDR81_HUMAN	WDR81	WD repeat-containing protein 81	4.25177e+06
Q562R1	ACTBL_HUMAN	ACTBL2	Beta-actin-like protein 2	5.64837e+09
Q567U6	CCD93_HUMAN	CCDC93	Coiled-coil domain-containing protein 93	6.60426e+06
Q58FF3	ENPLL_HUMAN	HSP90B2P	Putative endoplasmin-like protein	2.01995e+07
Q5BJD5	TM41B_HUMAN	TMEM41B	Transmembrane protein 41B	6.71382e+06
Q5BJF2	SGMR2_HUMAN	TMEM97	Sigma intracellular receptor 2	2.89907e+08
Q5BKZ1	ZN326_HUMAN	ZNF326	DBIRD complex subunit ZNF326	5.81994e+06
