Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-5.mzML
Q86U38	NOP9_HUMAN	NOP9	Nucleolar protein 9	5.32237e+06
Q86U42	PABP2_HUMAN	PABPN1	Polyadenylate-binding protein 2	6.31828e+07
Q86U44	MTA70_HUMAN	METTL3	N6-adenosine-methyltransferase catalytic subunit	1.61598e+06
Q86U86	PB1_HUMAN	PBRM1	Protein polybromo-1	2.26956e+07
Q86UA1	PRP39_HUMAN	PRPF39	Pre-mRNA-processing factor 39	4.91597e+06
Q86UE4	LYRIC_HUMAN	MTDH	Protein LYRIC	2.48027e+07
Q86UE8;Q9UKI8	TLK1_HUMAN;TLK2_HUMAN	TLK1;TLK2	Serine/threonine-protein kinase tousled-like 2	1.89066e+06
Q86UP2	KTN1_HUMAN	KTN1	Kinectin	3.55387e+07
Q86UT6	NLRX1_HUMAN	NLRX1	NLR family member X1	6.93758e+06
Q86UU1	PHLB1_HUMAN	PHLDB1	Pleckstrin homology-like domain family B member 1	2.78573e+07
Q86UV5	UBP48_HUMAN	USP48	Ubiquitin carboxyl-terminal hydrolase 48	9.60209e+06
Q86UX2	ITIH5_HUMAN	ITIH5	Inter-alpha-trypsin inhibitor heavy chain H5	3.55901e+06
Q86UX7	URP2_HUMAN	FERMT3	Fermitin family homolog 3	9.88259e+07
Q86V48	LUZP1_HUMAN	LUZP1	Leucine zipper protein 1	1.41665e+08
Q86V81	THOC4_HUMAN	ALYREF	THO complex subunit 4	6.17296e+07
Q86V88	MGDP1_HUMAN	MDP1	Magnesium-dependent phosphatase 1	1.90774e+07
Q86VB7	C163A_HUMAN	CD163	Scavenger receptor cysteine-rich type 1 protein M130	6.88487e+06
Q86VN1	VPS36_HUMAN	VPS36	Vacuolar protein-sorting-associated protein 36	8.96986e+06
Q86VP3	PACS2_HUMAN	PACS2	Phosphofurin acidic cluster sorting protein 2	4.14277e+06
Q86VP6	CAND1_HUMAN	CAND1	Cullin-associated NEDD8-dissociated protein 1	1.14335e+08
Q86VS8	HOOK3_HUMAN	HOOK3	Protein Hook homolog 3	1.75807e+07
Q86W42	THOC6_HUMAN	THOC6	THO complex subunit 6 homolog	1.24505e+07
Q86W50	MET16_HUMAN	METTL16	RNA N6-adenosine-methyltransferase METTL16	2.89846e+06
Q86W92	LIPB1_HUMAN	PPFIBP1	Liprin-beta-1	2.31996e+06
Q86WA6	BPHL_HUMAN	BPHL	Valacyclovir hydrolase	6.3518e+06
Q86WB0	ZC3C1_HUMAN	ZC3HC1	Zinc finger C3HC-type protein 1	3.02931e+06
Q86WG5	MTMRD_HUMAN	SBF2	Myotubularin-related protein 13	1.12974e+07
Q86WJ1	CHD1L_HUMAN	CHD1L	Chromodomain-helicase-DNA-binding protein 1-like	3.63365e+06
Q86WQ0	NR2CA_HUMAN	NR2C2AP	Nuclear receptor 2C2-associated protein	2.51081e+06
Q86WR0	CCD25_HUMAN	CCDC25	Coiled-coil domain-containing protein 25	3.34925e+06
Q86WV6	STING_HUMAN	STING1	Stimulator of interferon genes protein	3.11438e+07
Q86X02	CDR2L_HUMAN	CDR2L	Cerebellar degeneration-related protein 2-like	2.8199e+06
Q86X55	CARM1_HUMAN	CARM1	Histone-arginine methyltransferase CARM1	3.64376e+07
Q86X76	NIT1_HUMAN	NIT1	Deaminated glutathione amidase	1.62526e+07
Q86X83	COMD2_HUMAN	COMMD2	COMM domain-containing protein 2	1.42306e+07
Q86XE0	SNX32_HUMAN	SNX32	Sorting nexin-32	1.23743e+06
Q86XP3	DDX42_HUMAN	DDX42	ATP-dependent RNA helicase DDX42	1.66328e+07
Q86Y56	DAAF5_HUMAN	DNAAF5	Dynein axonemal assembly factor 5	3.65573e+06
Q86Y79	PTH_HUMAN	PTRH1	Peptidyl-tRNA hydrolase	2.81879e+06
Q86Y82	STX12_HUMAN	STX12	Syntaxin-12	5.52969e+07
Q86YP4	P66A_HUMAN	GATAD2A	Transcriptional repressor p66-alpha	1.98576e+07
Q86YR5	GPSM1_HUMAN	GPSM1	G-protein-signaling modulator 1	1.08754e+07
Q86YS7	C2CD5_HUMAN	C2CD5	C2 domain-containing protein 5	6.81204e+06
Q86YV0	RASL3_HUMAN	RASAL3	RAS protein activator like-3	2.78032e+06
Q86YV9	HPS6_HUMAN	HPS6	BLOC-2 complex member HPS6	340674
Q8IU81	I2BP1_HUMAN	IRF2BP1	Interferon regulatory factor 2-binding protein 1	2.00768e+07
Q8IU85	KCC1D_HUMAN	CAMK1D	Calcium/calmodulin-dependent protein kinase type 1D	5.77214e+06
Q8IUD2	RB6I2_HUMAN	ERC1	ELKS/Rab6-interacting/CAST family member 1	8.50327e+06
Q8IUE6	H2A2B_HUMAN	H2AC21	Histone H2A type 2-B	1.43705e+10
Q8IUK5	PLDX1_HUMAN	PLXDC1	Plexin domain-containing protein 1	3.61489e+06
Q8IUR0	TPPC5_HUMAN	TRAPPC5	Trafficking protein particle complex subunit 5	1.15773e+07
Q8IUR7	ARMC8_HUMAN	ARMC8	Armadillo repeat-containing protein 8	6.26702e+06
Q8IUX4	ABC3F_HUMAN	APOBEC3F	DNA dC->dU-editing enzyme APOBEC-3F	1.0193e+07
Q8IUX7	AEBP1_HUMAN	AEBP1	Adipocyte enhancer-binding protein 1	6.0654e+07
Q8IUZ5	AT2L2_HUMAN	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase	4.56609e+06
Q8IV08	PLD3_HUMAN	PLD3	5'-3' exonuclease PLD3	4.00598e+07
Q8IVD9	NUDC3_HUMAN	NUDCD3	NudC domain-containing protein 3	4.94262e+06
Q8IVF2	AHNK2_HUMAN	AHNAK2	Protein AHNAK2	3.7921e+07
Q8IVF7	FMNL3_HUMAN	FMNL3	Formin-like protein 3	8.38885e+06
Q8IVL6	P3H3_HUMAN	P3H3	Prolyl 3-hydroxylase 3	4.24817e+07
Q8IVT5	KSR1_HUMAN	KSR1	Kinase suppressor of Ras 1	3.0448e+06
Q8IW45	NNRD_HUMAN	NAXD	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	1.00494e+07
Q8IWA4	MFN1_HUMAN	MFN1	Mitofusin-1	2.77354e+06
Q8IWB1	IPRI_HUMAN	ITPRIP	Inositol 1,4,5-trisphosphate receptor-interacting protein	7.82631e+06
Q8IWB7	WDFY1_HUMAN	WDFY1	WD repeat and FYVE domain-containing protein 1	1.36164e+07
Q8IWE2	NXP20_HUMAN	FAM114A1	Protein NOXP20	3.50736e+07
Q8IWV2	CNTN4_HUMAN	CNTN4	Contactin-4	9.20116e+06
Q8IWV7	UBR1_HUMAN	UBR1	E3 ubiquitin-protein ligase UBR1	4.49486e+07
Q8IWX8	CHERP_HUMAN	CHERP	Calcium homeostasis endoplasmic reticulum protein	4.19007e+06
Q8IWY9	CDAN1_HUMAN	CDAN1	Codanin-1	1.99425e+07
Q8IWZ3	ANKH1_HUMAN	ANKHD1	Ankyrin repeat and KH domain-containing protein 1	4.91848e+06
Q8IX01	SUGP2_HUMAN	SUGP2	SURP and G-patch domain-containing protein 2	4.12459e+06
Q8IX04	UEVLD_HUMAN	UEVLD	Ubiquitin-conjugating enzyme E2 variant 3	2.84124e+06
Q8IX12	CCAR1_HUMAN	CCAR1	Cell division cycle and apoptosis regulator protein 1	1.60057e+07
Q8IXB1	DJC10_HUMAN	DNAJC10	DnaJ homolog subfamily C member 10	2.18055e+07
Q8IXH7	NELFD_HUMAN	NELFCD	Negative elongation factor C/D	8.67936e+06
Q8IXI1	MIRO2_HUMAN	RHOT2	Mitochondrial Rho GTPase 2	7.01554e+06
Q8IXI2	MIRO1_HUMAN	RHOT1	Mitochondrial Rho GTPase 1	7.49694e+06
Q8IXJ6	SIR2_HUMAN	SIRT2	NAD-dependent protein deacetylase sirtuin-2	1.18667e+07
Q8IXK0	PHC2_HUMAN	PHC2	Polyhomeotic-like protein 2	6.02943e+06
Q8IXM2	BAP18_HUMAN	BAP18	Chromatin complexes subunit BAP18	2.32749e+07
Q8IXM3	RM41_HUMAN	MRPL41	Large ribosomal subunit protein mL41	6.04143e+06
Q8IXM6	NRM_HUMAN	NRM	Nurim	7.53345e+06
Q8IXQ6	PARP9_HUMAN	PARP9	Protein mono-ADP-ribosyltransferase PARP9	5.50544e+06
Q8IXS6	PALM2_HUMAN	PALM2	Paralemmin-2	9.6331e+06
Q8IXT5	RB12B_HUMAN	RBM12B	RNA-binding protein 12B	1.76614e+07
Q8IY17	PLPL6_HUMAN	PNPLA6	Patatin-like phospholipase domain-containing protein 6	1.68659e+07
Q8IY37	DHX37_HUMAN	DHX37	Probable ATP-dependent RNA helicase DHX37	2.46832e+06
Q8IY67	RAVR1_HUMAN	RAVER1	Ribonucleoprotein PTB-binding 1	5.23452e+06
Q8IY81	SPB1_HUMAN	FTSJ3	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3	9.76488e+06
Q8IY95	TM192_HUMAN	TMEM192	Transmembrane protein 192	1.39258e+07
Q8IYB3	SRRM1_HUMAN	SRRM1	Serine/arginine repetitive matrix protein 1	1.85116e+07
Q8IYB5	SMAP1_HUMAN	SMAP1	Stromal membrane-associated protein 1	2.26646e+07
Q8IYB7	DI3L2_HUMAN	DIS3L2	DIS3-like exonuclease 2	3.36459e+06
Q8IYB8	SUV3_HUMAN	SUPV3L1	ATP-dependent RNA helicase SUPV3L1, mitochondrial	1.62845e+07
Q8IYD1	ERF3B_HUMAN	GSPT2	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B	5.81721e+07
Q8IYI6	EXOC8_HUMAN	EXOC8	Exocyst complex component 8	1.17812e+07
Q8IYM9	TRI22_HUMAN	TRIM22	E3 ubiquitin-protein ligase TRIM22	1.73698e+08
Q8IYQ7	THNS1_HUMAN	THNSL1	Threonine synthase-like 1	1.633e+06
Q8IYU2	HACE1_HUMAN	HACE1	E3 ubiquitin-protein ligase HACE1	3.93119e+06
Q8IZ07	AN13A_HUMAN	ANKRD13A	Ankyrin repeat domain-containing protein 13A	4.62458e+06
Q8IZ73	RUSD2_HUMAN	RPUSD2	Pseudouridylate synthase RPUSD2	1.97206e+06
Q8IZ81	ELMD2_HUMAN	ELMOD2	ELMO domain-containing protein 2	4.873e+06
Q8IZ83	A16A1_HUMAN	ALDH16A1	Aldehyde dehydrogenase family 16 member A1	3.72349e+07
Q8IZD4	DCP1B_HUMAN	DCP1B	mRNA-decapping enzyme 1B	4.70375e+06
Q8IZH2	XRN1_HUMAN	XRN1	5'-3' exoribonuclease 1	6.00039e+06
Q8IZL8	PELP1_HUMAN	PELP1	Proline-, glutamic acid- and leucine-rich protein 1	2.05961e+07
Q8IZP0	ABI1_HUMAN	ABI1	Abl interactor 1	5.44017e+07
Q8IZQ1	WDFY3_HUMAN	WDFY3	WD repeat and FYVE domain-containing protein 3	5.99583e+06
Q8IZQ5	SELH_HUMAN	SELENOH	Selenoprotein H	1.90657e+07
Q8IZV5	RDH10_HUMAN	RDH10	Retinol dehydrogenase 10	1.41037e+06
Q8N0W3	FCSK_HUMAN	FCSK	L-fucose kinase	4.96257e+06
Q8N0W4;Q8NFZ3	NLGNX_HUMAN;NLGNY_HUMAN	NLGN4X;NLGN4Y	Neuroligin-4, X-linked	5.69639e+06
Q8N0X4	CLYBL_HUMAN	CLYBL	Citramalyl-CoA lyase, mitochondrial	2.59791e+06
Q8N0X7	SPART_HUMAN	SPART	Spartin	4.78233e+06
Q8N122	RPTOR_HUMAN	RPTOR	Regulatory-associated protein of mTOR	5.07416e+06
Q8N128	F177A_HUMAN	FAM177A1	Protein FAM177A1	1.20706e+06
Q8N129	CNPY4_HUMAN	CNPY4	Protein canopy homolog 4	5.61253e+07
Q8N163	CCAR2_HUMAN	CCAR2	Cell cycle and apoptosis regulator protein 2	3.38779e+07
Q8N1B4	VPS52_HUMAN	VPS52	Vacuolar protein sorting-associated protein 52 homolog	1.00738e+07
Q8N1F7	NUP93_HUMAN	NUP93	Nuclear pore complex protein Nup93	3.48686e+07
Q8N1F8	S11IP_HUMAN	STK11IP	Serine/threonine-protein kinase 11-interacting protein	3.42078e+06
Q8N1G2	CMTR1_HUMAN	CMTR1	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1	1.53392e+07
Q8N1G4	LRC47_HUMAN	LRRC47	Leucine-rich repeat-containing protein 47	5.7041e+07
Q8N1I0	DOCK4_HUMAN	DOCK4	Dedicator of cytokinesis protein 4	9.60816e+06
Q8N201	INT1_HUMAN	INTS1	Integrator complex subunit 1	1.10043e+06
Q8N2F6	ARM10_HUMAN	ARMC10	Armadillo repeat-containing protein 10	2.1426e+07
Q8N2G6	ZCH24_HUMAN	ZCCHC24	Zinc finger CCHC domain-containing protein 24	8.5543e+06
Q8N2S1	LTBP4_HUMAN	LTBP4	Latent-transforming growth factor beta-binding protein 4	7.01439e+07
Q8N335	GPD1L_HUMAN	GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein	1.26508e+07
Q8N357	S35F6_HUMAN	SLC35F6	Solute carrier family 35 member F6	2.53583e+06
Q8N386	LRC25_HUMAN	LRRC25	Leucine-rich repeat-containing protein 25	1.84982e+06
Q8N392	RHG18_HUMAN	ARHGAP18	Rho GTPase-activating protein 18	5.93908e+06
Q8N3C0	ASCC3_HUMAN	ASCC3	Activating signal cointegrator 1 complex subunit 3	6.98697e+06
Q8N3D4	EH1L1_HUMAN	EHBP1L1	EH domain-binding protein 1-like protein 1	8.56719e+06
Q8N3E9	PLCD3_HUMAN	PLCD3	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3	7.5839e+06
Q8N3P4	VPS8_HUMAN	VPS8	Vacuolar protein sorting-associated protein 8 homolog	5.72288e+06
Q8N3U4	STAG2_HUMAN	STAG2	Cohesin subunit SA-2	1.16965e+07
Q8N3V7	SYNPO_HUMAN	SYNPO	Synaptopodin	2.69755e+07
Q8N3X1	FNBP4_HUMAN	FNBP4	Formin-binding protein 4	4.63913e+06
Q8N3Y1	FBXW8_HUMAN	FBXW8	F-box/WD repeat-containing protein 8	7.99725e+06
Q8N474	SFRP1_HUMAN	SFRP1	Secreted frizzled-related protein 1	9.4612e+07
Q8N4C8	MINK1_HUMAN	MINK1	Misshapen-like kinase 1	2.14305e+06
Q8N4Q0	PTGR3_HUMAN	PTGR3	Prostaglandin reductase 3	7.89431e+06
Q8N4T8	CBR4_HUMAN	CBR4	3-oxoacyl-[acyl-carrier-protein] reductase	1.2172e+07
Q8N568	DCLK2_HUMAN	DCLK2	Serine/threonine-protein kinase DCLK2	7.13129e+06
Q8N5C6	SRBD1_HUMAN	SRBD1	S1 RNA-binding domain-containing protein 1	3.86689e+06
Q8N5C8	TAB3_HUMAN	TAB3	TGF-beta-activated kinase 1 and MAP3K7-binding protein 3	1.65347e+06
Q8N5H3	LRA25_HUMAN	FAM89B	Leucine repeat adapter protein 25	4.34011e+06
Q8N5J2	MINY1_HUMAN	MINDY1	Ubiquitin carboxyl-terminal hydrolase MINDY-1	6.10841e+06
Q8N5K1	CISD2_HUMAN	CISD2	CDGSH iron-sulfur domain-containing protein 2	9.77511e+06
Q8N5M1	ATPF2_HUMAN	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	3.15251e+06
Q8N5M4	TTC9C_HUMAN	TTC9C	Tetratricopeptide repeat protein 9C	2.09165e+07
Q8N5N7	RM50_HUMAN	MRPL50	Large ribosomal subunit protein mL50	7.78106e+06
Q8N5X7	IF4E3_HUMAN	EIF4E3	Eukaryotic translation initiation factor 4E type 3	2.81579e+06
Q8N684	CPSF7_HUMAN	CPSF7	Cleavage and polyadenylation specificity factor subunit 7	2.48077e+07
Q8N6H7	ARFG2_HUMAN	ARFGAP2	ADP-ribosylation factor GTPase-activating protein 2	1.10157e+07
Q8N6M0	OTU6B_HUMAN	OTUD6B	Deubiquitinase OTUD6B	3.57252e+06
Q8N6R0	EFNMT_HUMAN	METTL13	eEF1A lysine and N-terminal methyltransferase	3.03686e+06
Q8N6S5	AR6P6_HUMAN	ARL6IP6	ADP-ribosylation factor-like protein 6-interacting protein 6	1.23278e+07
Q8N6T3	ARFG1_HUMAN	ARFGAP1	ADP-ribosylation factor GTPase-activating protein 1	9.0518e+06
Q8N6Y2	LRC17_HUMAN	LRRC17	Leucine-rich repeat-containing protein 17	3.65612e+06
Q8N766	EMC1_HUMAN	EMC1	ER membrane protein complex subunit 1	1.01126e+07
Q8N7H5	PAF1_HUMAN	PAF1	RNA polymerase II-associated factor 1 homolog	1.04754e+07
Q8N806	UBR7_HUMAN	UBR7	Putative E3 ubiquitin-protein ligase UBR7	2.9691e+06
Q8N8A2	ANR44_HUMAN	ANKRD44	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B	5.81852e+06
Q8N8N7	PTGR2_HUMAN	PTGR2	Prostaglandin reductase 2	3.58283e+07
Q8N8S7	ENAH_HUMAN	ENAH	Protein enabled homolog	2.83237e+07
Q8N983	RM43_HUMAN	MRPL43	Large ribosomal subunit protein mL43	4.05609e+06
Q8N9N2	ASCC1_HUMAN	ASCC1	Activating signal cointegrator 1 complex subunit 1	937166
Q8N9N7	LRC57_HUMAN	LRRC57	Leucine-rich repeat-containing protein 57	8.1609e+06
Q8N9R8	SCAI_HUMAN	SCAI	Protein SCAI	524168
Q8NAV1	PR38A_HUMAN	PRPF38A	Pre-mRNA-splicing factor 38A	1.60499e+07
Q8NB37	GALD1_HUMAN	GATD1	Glutamine amidotransferase-like class 1 domain-containing protein 1	1.52895e+07
Q8NB49	AT11C_HUMAN	ATP11C	Phospholipid-transporting ATPase IG	3.69654e+06
Q8NBF2	NHLC2_HUMAN	NHLRC2	NHL repeat-containing protein 2	1.10185e+07
Q8NBJ4	GOLM1_HUMAN	GOLM1	Golgi membrane protein 1	6.62842e+06
Q8NBJ5	GT251_HUMAN	COLGALT1	Procollagen galactosyltransferase 1	3.06882e+07
Q8NBJ7	SUMF2_HUMAN	SUMF2	Inactive C-alpha-formylglycine-generating enzyme 2	1.23645e+07
Q8NBJ9	SIDT2_HUMAN	SIDT2	SID1 transmembrane family member 2	1.47583e+06
Q8NBL1	PGLT1_HUMAN	POGLUT1	Protein O-glucosyltransferase 1	2.48426e+07
Q8NBM8	PCYXL_HUMAN	PCYOX1L	Prenylcysteine oxidase-like	1.23273e+07
Q8NBN3	TM87A_HUMAN	TMEM87A	Transmembrane protein 87A	2.71469e+06
Q8NBN7	RDH13_HUMAN	RDH13	Retinol dehydrogenase 13	5.09616e+06
Q8NBQ5	DHB11_HUMAN	HSD17B11	Estradiol 17-beta-dehydrogenase 11	7.71031e+06
Q8NBS9	TXND5_HUMAN	TXNDC5	Thioredoxin domain-containing protein 5	2.38322e+08
Q8NBX0	SCPDL_HUMAN	SCCPDH	Saccharopine dehydrogenase-like oxidoreductase	4.09863e+07
Q8NC51	SERB1_HUMAN	SERBP1	SERPINE1 mRNA-binding protein 1	3.42562e+07
Q8NC56	LEMD2_HUMAN	LEMD2	LEM domain-containing protein 2	8.33731e+07
Q8NCA5	FA98A_HUMAN	FAM98A	Protein FAM98A	2.69071e+07
Q8NCH0	CHSTE_HUMAN	CHST14	Carbohydrate sulfotransferase 14	5.53003e+06
Q8NCN5	PDPR_HUMAN	PDPR	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	1.62154e+07
Q8NCW5	NNRE_HUMAN	NAXE	NAD(P)H-hydrate epimerase	5.28862e+07
Q8ND30	LIPB2_HUMAN	PPFIBP2	Liprin-beta-2	1.95798e+06
Q8ND56	LS14A_HUMAN	LSM14A	Protein LSM14 homolog A	9.73379e+06
Q8ND71	GIMA8_HUMAN	GIMAP8	GTPase IMAP family member 8	1.37937e+07
Q8ND76	CCNY_HUMAN	CCNY	Cyclin-Y	2.63147e+07
Q8NDA8	MROH1_HUMAN	MROH1	Maestro heat-like repeat-containing protein family member 1	6.25278e+06
Q8NDH3	PEPL1_HUMAN	NPEPL1	Probable aminopeptidase NPEPL1	9.33645e+06
Q8NDI1	EHBP1_HUMAN	EHBP1	EH domain-binding protein 1	5.04057e+06
Q8NDT2	RB15B_HUMAN	RBM15B	Putative RNA-binding protein 15B	5.18594e+06
Q8NE01	CNNM3_HUMAN	CNNM3	Metal transporter CNNM3	6.71216e+06
Q8NE62	CHDH_HUMAN	CHDH	Choline dehydrogenase, mitochondrial	8.05795e+06
Q8NE71	ABCF1_HUMAN	ABCF1	ATP-binding cassette sub-family F member 1	2.93206e+07
Q8NE86	MCU_HUMAN	MCU	Calcium uniporter protein, mitochondrial	1.27758e+07
Q8NEU8	DP13B_HUMAN	APPL2	DCC-interacting protein 13-beta	8.95985e+06
Q8NEZ2	VP37A_HUMAN	VPS37A	Vacuolar protein sorting-associated protein 37A	3.64388e+06
Q8NF64;Q9ULJ6	ZMIZ1_HUMAN;ZMIZ2_HUMAN	ZMIZ1;ZMIZ2	Zinc finger MIZ domain-containing protein 2	6.14618e+06
Q8NF91	SYNE1_HUMAN	SYNE1	Nesprin-1	1.52969e+07
Q8NFD5	ARI1B_HUMAN	ARID1B	AT-rich interactive domain-containing protein 1B	8.34954e+06
Q8NFH3	NUP43_HUMAN	NUP43	Nucleoporin Nup43	3.02338e+07
Q8NFH4	NUP37_HUMAN	NUP37	Nucleoporin Nup37	6.57497e+06
Q8NFH5	NUP35_HUMAN	NUP35	Nucleoporin NUP35	1.83114e+07
Q8NFI3	ENASE_HUMAN	ENGASE	Cytosolic endo-beta-N-acetylglucosaminidase	5.57455e+06
Q8NFQ8	TOIP2_HUMAN	TOR1AIP2	Torsin-1A-interacting protein 2	6.71306e+06
Q8NFV4	ABHDB_HUMAN	ABHD11	Protein ABHD11	1.37189e+07
Q8NFW8	NEUA_HUMAN	CMAS	N-acylneuraminate cytidylyltransferase	3.62982e+07
Q8NFZ8	CADM4_HUMAN	CADM4	Cell adhesion molecule 4	8.93446e+06
Q8NHP6	MSPD2_HUMAN	MOSPD2	Motile sperm domain-containing protein 2	2.06311e+06
Q8NHP8	PLBL2_HUMAN	PLBD2	Putative phospholipase B-like 2	3.53649e+06
Q8NHQ8	RASF8_HUMAN	RASSF8	Ras association domain-containing protein 8	1.52173e+07
Q8NHV1	GIMA7_HUMAN	GIMAP7	GTPase IMAP family member 7	1.78306e+07
Q8NHZ8	CDC26_HUMAN	CDC26	Anaphase-promoting complex subunit CDC26	5.82614e+06
Q8NI22	MCFD2_HUMAN	MCFD2	Multiple coagulation factor deficiency protein 2	2.51797e+07
Q8NI27	THOC2_HUMAN	THOC2	THO complex subunit 2	1.83468e+06
Q8NI36	WDR36_HUMAN	WDR36	WD repeat-containing protein 36	8.76399e+06
Q8NI60	COQ8A_HUMAN	COQ8A	Atypical kinase COQ8A, mitochondrial	2.01278e+07
Q8TAE8	G45IP_HUMAN	GADD45GIP1	Large ribosomal subunit protein mL64	6.50275e+06
Q8TAQ2	SMRC2_HUMAN	SMARCC2	SWI/SNF complex subunit SMARCC2	3.6228e+07
Q8TAT6	NPL4_HUMAN	NPLOC4	Nuclear protein localization protein 4 homolog	2.70855e+07
Q8TAV3	CP2W1_HUMAN	CYP2W1	Cytochrome P450 2W1	6.23455e+06
Q8TB03	CX038_HUMAN	CXorf38	Uncharacterized protein CXorf38	9.73479e+06
Q8TB22	SPT20_HUMAN	SPATA20	Spermatogenesis-associated protein 20	5.16268e+06
Q8TB45	DPTOR_HUMAN	DEPTOR	DEP domain-containing mTOR-interacting protein	7.84868e+06
Q8TB52	FBX30_HUMAN	FBXO30	F-box only protein 30	3.23918e+06
Q8TBA6	GOGA5_HUMAN	GOLGA5	Golgin subfamily A member 5	1.28306e+07
Q8TBC4	UBA3_HUMAN	UBA3	NEDD8-activating enzyme E1 catalytic subunit	1.84686e+07
Q8TBF2	PXL2B_HUMAN	PRXL2B	Prostamide/prostaglandin F synthase	3.38964e+06
Q8TBN0	R3GEF_HUMAN	RAB3IL1	Guanine nucleotide exchange factor for Rab-3A	1.14204e+07
Q8TBX8	PI42C_HUMAN	PIP4K2C	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma	6.6551e+06
Q8TC07	TBC15_HUMAN	TBC1D15	TBC1 domain family member 15	7.0491e+06
Q8TC12	RDH11_HUMAN	RDH11	Retinol dehydrogenase 11	1.46901e+07
Q8TCD5	NT5C_HUMAN	NT5C	5'(3')-deoxyribonucleotidase, cytosolic type	1.46587e+07
Q8TCE6	DEN10_HUMAN	DENND10	DENN domain-containing protein 10	1.79146e+06
Q8TCJ2	STT3B_HUMAN	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	7.91233e+07
Q8TCS8	PNPT1_HUMAN	PNPT1	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	8.31794e+06
Q8TCT9	HM13_HUMAN	HM13	Minor histocompatibility antigen H13	7.44562e+06
Q8TCZ2	C99L2_HUMAN	CD99L2	CD99 antigen-like protein 2	4.04184e+06
Q8TD19	NEK9_HUMAN	NEK9	Serine/threonine-protein kinase Nek9	2.93753e+07
Q8TD26	CHD6_HUMAN	CHD6	Chromodomain-helicase-DNA-binding protein 6	4.10638e+06
Q8TD55	PKHO2_HUMAN	PLEKHO2	Pleckstrin homology domain-containing family O member 2	2.62943e+07
Q8TDB6	DTX3L_HUMAN	DTX3L	E3 ubiquitin-protein ligase DTX3L	1.16953e+07
Q8TDD1	DDX54_HUMAN	DDX54	ATP-dependent RNA helicase DDX54	6.31604e+06
Q8TDN6	BRX1_HUMAN	BRIX1	Ribosome biogenesis protein BRX1 homolog	1.45582e+07
Q8TDP1	RNH2C_HUMAN	RNASEH2C	Ribonuclease H2 subunit C	3.49451e+06
Q8TDQ7	GNPI2_HUMAN	GNPDA2	Glucosamine-6-phosphate isomerase 2	7.32098e+06
Q8TDX7	NEK7_HUMAN	NEK7	Serine/threonine-protein kinase Nek7	1.02169e+07
Q8TDZ2	MICA1_HUMAN	MICAL1	[F-actin]-monooxygenase MICAL1	8.98887e+06
Q8TE77	SSH3_HUMAN	SSH3	Protein phosphatase Slingshot homolog 3	5.37017e+06
Q8TEA8	DTD1_HUMAN	DTD1	D-aminoacyl-tRNA deacylase 1	5.73776e+06
Q8TED0	UTP15_HUMAN	UTP15	U3 small nucleolar RNA-associated protein 15 homolog	4.66607e+06
Q8TED1	GPX8_HUMAN	GPX8	Probable glutathione peroxidase 8	1.73081e+07
Q8TEM1	PO210_HUMAN	NUP210	Nuclear pore membrane glycoprotein 210	2.47245e+07
Q8TEQ6	GEMI5_HUMAN	GEMIN5	Gem-associated protein 5	1.16037e+07
Q8TER0	SNED1_HUMAN	SNED1	Sushi, nidogen and EGF-like domain-containing protein 1	1.15637e+07
Q8TER5	ARH40_HUMAN	ARHGEF40	Rho guanine nucleotide exchange factor 40	6.51248e+06
Q8TEW0	PARD3_HUMAN	PARD3	Partitioning defective 3 homolog	1.10771e+07
Q8TEX9	IPO4_HUMAN	IPO4	Importin-4	2.46026e+07
Q8TF05	PP4R1_HUMAN	PPP4R1	Serine/threonine-protein phosphatase 4 regulatory subunit 1	3.00047e+06
Q8WTS6	SETD7_HUMAN	SETD7	Histone-lysine N-methyltransferase SETD7	2.87745e+07
Q8WTW3	COG1_HUMAN	COG1	Conserved oligomeric Golgi complex subunit 1	9.31445e+06
Q8WU39	MZB1_HUMAN	MZB1	Marginal zone B- and B1-cell-specific protein	9.12699e+06
Q8WU76	SCFD2_HUMAN	SCFD2	Sec1 family domain-containing protein 2	5.47697e+06
Q8WU79	SMAP2_HUMAN	SMAP2	Stromal membrane-associated protein 2	1.3204e+07
Q8WU90	ZC3HF_HUMAN	ZC3H15	Zinc finger CCCH domain-containing protein 15	1.39481e+07
