Protein.Group	Protein.Names	Genes	First.Protein.Description	C:\Users\Administrator\Desktop\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R02\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R02.mzML
Q12159	YRA1_YEAST	YRA1	RNA annealing protein YRA1	3.64167e+07
Q12163	NBP2_YEAST	NBP2	NAP1-binding protein 2	1.13882e+06
Q12164	POM33_YEAST	POM33	Pore membrane protein of 33 kDa	7.69887e+06
Q12165	ATPD_YEAST	ATP16	ATP synthase subunit delta, mitochondrial	2.44787e+07
Q12166	LEU9_YEAST	LEU9	2-isopropylmalate synthase 2, mitochondrial	1.95175e+06
Q12177	YL056_YEAST	YLL056C	Uncharacterized protein YLL056C	4.36645e+06
Q12178	FCY1_YEAST	FCY1	Cytosine deaminase	1.11162e+06
Q12179	YP245_YEAST	YPL245W	Uncharacterized protein YPL245W	1.44834e+06
Q12189	RPIA_YEAST	RKI1	Ribose-5-phosphate isomerase	1.25549e+06
Q12199	TIP41_YEAST	TIP41	Type 2A phosphatase activator TIP41	2.02337e+06
Q12207	NCE2_YEAST	NCE102	Non-classical export protein 2	2.43768e+07
Q12211	PUS1_YEAST	PUS1	tRNA pseudouridine synthase 1	1.69473e+06
Q12213	RL7B_YEAST	RPL7B	60S ribosomal protein L7-B	1.80888e+07
Q12230	LSP1_YEAST	LSP1	Sphingolipid long chain base-responsive protein LSP1	9.45473e+07
Q12233	ATPN_YEAST	ATP20	ATP synthase subunit g, mitochondrial	1.51853e+07
Q12242	RUP1_YEAST	RUP1	UBA domain-containing protein RUP1	347025
Q12250	RPN5_YEAST	RPN5	26S proteasome regulatory subunit RPN5	5.44965e+06
Q12252	PHM7_YEAST	PHM7	Phosphate metabolism protein 7	1.41425e+06
Q12255	NYV1_YEAST	NYV1	Vacuolar v-SNARE NYV1	1.76427e+06
Q12265	KPR5_YEAST	PRS5	Ribose-phosphate pyrophosphokinase 5	5.74381e+06
Q12270	RBD2_YEAST	RBD2	Rhomboid protein 2	1.16929e+06
Q12271	INP53_YEAST	INP53	Polyphosphatidylinositol phosphatase INP53	1.7779e+06
Q12277	RRP42_YEAST	RRP42	Exosome complex component RRP42	669551
Q12283	FABD_YEAST	MCT1	Malonyl CoA-acyl carrier protein transacylase, mitochondrial	862394
Q12285	MDY2_YEAST	MDY2	Ubiquitin-like protein MDY2	5.19262e+06
Q12287	COX17_YEAST	COX17	Cytochrome c oxidase copper chaperone	4.64326e+06
Q12296	MAM3_YEAST	MAM3	Protein MAM3	281979
Q12305	RDL1_YEAST	RDL1	Thiosulfate:glutathione sulfurtransferase	3.89825e+07
Q12306	SMT3_YEAST	SMT3	Ubiquitin-like protein SMT3	2.7079e+07
Q12314	SFM1_YEAST	SFM1	Protein arginine N-methyltransferase SFM1	5.16981e+06
Q12329	HSP42_YEAST	HSP42	Heat shock protein 42	1.82915e+07
Q12331	YFAS1_YEAST	YDR262W	FAS1 domain-containing protein YDR262W	3.11748e+06
Q12335	PST2_YEAST	PST2	Protoplast secreted protein 2	7.49346e+07
Q12339	UTP23_YEAST	UTP23	rRNA-processing protein UTP23	387724
Q12344	GYP5_YEAST	GYP5	GTPase-activating protein GYP5	1.79651e+06
Q12349	ATP14_YEAST	ATP14	ATP synthase subunit H, mitochondrial	5.43026e+07
Q12354	APTH1_YEAST	YLR118C	Acyl-protein thioesterase 1	1.38386e+06
Q12355	PST1_YEAST	PST1	Cell wall mannoprotein PST1	1.19174e+07
Q12363	WTM1_YEAST	WTM1	Transcriptional modulator WTM1	3.28651e+07
Q12377	RPN6_YEAST	RPN6	26S proteasome regulatory subunit RPN6	7.89643e+06
Q12387	NAA25_YEAST	MDM20	N-terminal acetyltransferase B complex subunit MDM20	697298
Q12389	DBP10_YEAST	DBP10	ATP-dependent RNA helicase DBP10	1.10901e+06
Q12402	YOP1_YEAST	YOP1	Protein YOP1	4.16184e+07
Q12404	MPD1_YEAST	MPD1	Protein disulfide-isomerase MPD1	1.12485e+06
Q12406	ARP7_YEAST	ARP7	Actin-related protein 7	414845
Q12408	NPC2_YEAST	NPC2	Phosphatidylglycerol/phosphatidylinositol transfer protein	4.47048e+06
Q12412	PNS1_YEAST	PNS1	Protein PNS1	1.81541e+06
Q12415	TFC7_YEAST	TFC7	Transcription factor tau 55 kDa subunit	1.00365e+06
Q12427	STB3_YEAST	STB3	Protein STB3	925893
Q12434	GDIR_YEAST	RDI1	Rho GDP-dissociation inhibitor	5.28775e+06
Q12443	RTN2_YEAST	RTN2	Reticulon-like protein 2	2.69945e+07
Q12446	LAS17_YEAST	LAS17	Proline-rich protein LAS17	1.12531e+06
Q12447	PAA1_YEAST	PAA1	Polyamine N-acetyltransferase 1	2.98787e+07
Q12449	AHA1_YEAST	AHA1	Hsp90 co-chaperone AHA1	8.42331e+06
Q12451	OSH2_YEAST	OSH2	Oxysterol-binding protein homolog 2	1.44943e+06
Q12452	ERG27_YEAST	ERG27	3-keto-steroid reductase	6.2811e+06
Q12458	YPR1_YEAST	YPR1	Putative reductase 1	1.54286e+07
Q12460	NOP56_YEAST	NOP56	Nucleolar protein 56	1.19804e+07
Q12462	PEX11_YEAST	PEX11	Peroxisomal membrane protein PMP27	2.76754e+06
Q12464	RUVB2_YEAST	RVB2	RuvB-like protein 2	3.48855e+07
Q12466	TCB1_YEAST	TCB1	Tricalbin-1	3.5405e+06
Q12480	ETFA_YEAST	AIM45	Probable electron transfer flavoprotein subunit alpha, mitochondrial	1.02824e+07
Q12486	YOR31_YEAST	YOR131C	Uncharacterized hydrolase YOR131C	3.30497e+06
Q12496	YO098_YEAST	YOL098C	Uncharacterized protein YOL098C	645862
Q12497	FMP16_YEAST	FMP16	Protein FMP16, mitochondrial	6.66186e+07
Q12499	NOP58_YEAST	NOP58	Nucleolar protein 58	1.06532e+07
Q12500	AVL9_YEAST	AVL9	Late secretory pathway protein AVL9	1.21509e+06
Q12511	PDP1_YEAST	PTC5	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	2.51441e+06
Q12513	TMA17_YEAST	TMA17	Translation machinery-associated protein 17	3.98427e+07
Q12514	NOT5_YEAST	NOT5	General negative regulator of transcription subunit 5	855645
Q12515	PAR32_YEAST	PAR32	Protein PAR32	441157
Q12517	DCP1_YEAST	DCP1	mRNA-decapping enzyme subunit 1	1.58575e+06
Q12518	ENT1_YEAST	ENT1	Epsin-1	597828
Q12522	IF6_YEAST	TIF6	Eukaryotic translation initiation factor 6	5.15645e+07
Q12523	YP247_YEAST	YPL247C	WD repeat-containing protein YPL247C	3.70747e+06
Q12525	MHT1_YEAST	MHT1	Homocysteine S-methyltransferase 1	1.54152e+06
Q12532	RQC2_YEAST	RQC2	Ribosome quality control complex subunit 2	4.78104e+06
Q12676	FOLD_YEAST	FOL3	Dihydrofolate synthetase	1.29782e+06
Q12690	RL13A_YEAST	RPL13A	60S ribosomal protein L13-A	2.00368e+06
Q12692	H2AZ_YEAST	HTZ1	Histone H2A.Z	3.10344e+06
Q12743	DFM1_YEAST	DFM1	DER1-like family member protein 1	340109
Q12745	SEC39_YEAST	SEC39	Protein transport protein SEC39	225307
Q12746	PGA3_YEAST	PGA3	Plasma membrane-associated coenzyme Q6 reductase PGA3	3.20841e+06
Q12754	RRP12_YEAST	RRP12	Ribosomal RNA-processing protein 12	565428
Q12768	WASC5_HUMAN	WASHC5	WASH complex subunit 5	2.4074e+06
Q12769	NU160_HUMAN	NUP160	Nuclear pore complex protein Nup160	9.60915e+06
Q12788	TBL3_HUMAN	TBL3	Transducin beta-like protein 3	1.18412e+07
Q12789	TF3C1_HUMAN	GTF3C1	General transcription factor 3C polypeptide 1	5.61469e+06
Q12792	TWF1_HUMAN	TWF1	Twinfilin-1	8.45361e+06
Q12797	ASPH_HUMAN	ASPH	Aspartyl/asparaginyl beta-hydroxylase	2.68768e+07
Q12800	TFCP2_HUMAN	TFCP2	Alpha-globin transcription factor CP2	2.94648e+06
Q12802	AKP13_HUMAN	AKAP13	A-kinase anchor protein 13	3.8263e+06
Q12824	SNF5_HUMAN	SMARCB1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1	7.24676e+06
Q12830	BPTF_HUMAN	BPTF	Nucleosome-remodeling factor subunit BPTF	2.26824e+06
Q12846	STX4_HUMAN	STX4	Syntaxin-4	7.53377e+06
Q12849	GRSF1_HUMAN	GRSF1	G-rich sequence factor 1	7.73819e+06
Q12857	NFIA_HUMAN	NFIA	Nuclear factor 1 A-type	1.73318e+06
Q12872	SFSWA_HUMAN	SFSWAP	Splicing factor, suppressor of white-apricot homolog	2.42276e+06
Q12873	CHD3_HUMAN	CHD3	Chromodomain-helicase-DNA-binding protein 3	3.23939e+06
Q12874	SF3A3_HUMAN	SF3A3	Splicing factor 3A subunit 3	2.88945e+07
Q12882	DPYD_HUMAN	DPYD	Dihydropyrimidine dehydrogenase [NADP(+)]	295356
Q12888	TP53B_HUMAN	TP53BP1	TP53-binding protein 1	5.79818e+06
Q12894	IFRD2_HUMAN	IFRD2	Interferon-related developmental regulator 2	3.19144e+06
Q12899	TRI26_HUMAN	TRIM26	Tripartite motif-containing protein 26	1.77137e+06
Q12904	AIMP1_HUMAN	AIMP1	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1	2.06719e+07
Q12905	ILF2_HUMAN	ILF2	Interleukin enhancer-binding factor 2	6.05506e+07
Q12906	ILF3_HUMAN	ILF3	Interleukin enhancer-binding factor 3	5.89967e+07
Q12907	LMAN2_HUMAN	LMAN2	Vesicular integral-membrane protein VIP36	3.01276e+07
Q12931	TRAP1_HUMAN	TRAP1	Heat shock protein 75 kDa, mitochondrial	7.30585e+07
Q12933	TRAF2_HUMAN	TRAF2	TNF receptor-associated factor 2	957758
Q12948	FOXC1_HUMAN	FOXC1	Forkhead box protein C1	2.14463e+06
Q12955	ANK3_HUMAN	ANK3	Ankyrin-3	1.00327e+06
Q12959	DLG1_HUMAN	DLG1	Disks large homolog 1	2.28682e+06
Q12962	TAF10_HUMAN	TAF10	Transcription initiation factor TFIID subunit 10	1.34452e+06
Q12965	MYO1E_HUMAN	MYO1E	Unconventional myosin-Ie	1.46931e+07
Q12972	PP1R8_HUMAN	PPP1R8	Nuclear inhibitor of protein phosphatase 1	8.61553e+06
Q12982	BNIP2_HUMAN	BNIP2	BCL2/adenovirus E1B 19 kDa protein-interacting protein 2	1.78927e+06
Q12983	BNIP3_HUMAN	BNIP3	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3	1.49716e+06
Q12996	CSTF3_HUMAN	CSTF3	Cleavage stimulation factor subunit 3	8.67479e+06
Q13011	ECH1_HUMAN	ECH1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	3.91365e+07
Q13042	CDC16_HUMAN	CDC16	Cell division cycle protein 16 homolog	2.72261e+06
Q13043	STK4_HUMAN	STK4	Serine/threonine-protein kinase 4	2.39806e+06
Q13045	FLII_HUMAN	FLII	Protein flightless-1 homolog	5.80142e+06
Q13057	COASY_HUMAN	COASY	Bifunctional coenzyme A synthase	1.25782e+07
Q13069;Q13070	GAGE5_HUMAN;GAGE6_HUMAN	GAGE5;GAGE6	G antigen 5	1.29766e+07
Q13084	RM28_HUMAN	MRPL28	39S ribosomal protein L28, mitochondrial	2.7336e+06
Q13085	ACACA_HUMAN	ACACA	Acetyl-CoA carboxylase 1	7.90194e+06
Q13098	CSN1_HUMAN	GPS1	COP9 signalosome complex subunit 1	6.33324e+06
Q13111	CAF1A_HUMAN	CHAF1A	Chromatin assembly factor 1 subunit A	1.65475e+06
Q13112	CAF1B_HUMAN	CHAF1B	Chromatin assembly factor 1 subunit B	3.39076e+06
Q13123	RED_HUMAN	IK	Protein Red	7.37487e+06
Q13126	MTAP_HUMAN	MTAP	S-methyl-5'-thioadenosine phosphorylase	1.35562e+07
Q13131	AAPK1_HUMAN	PRKAA1	5'-AMP-activated protein kinase catalytic subunit alpha-1	3.75345e+06
Q13136	LIPA1_HUMAN	PPFIA1	Liprin-alpha-1	5.9695e+06
Q13144	EI2BE_HUMAN	EIF2B5	Translation initiation factor eIF-2B subunit epsilon	9.36536e+06
Q13148	TADBP_HUMAN	TARDBP	TAR DNA-binding protein 43	3.26311e+07
Q13151	ROA0_HUMAN	HNRNPA0	Heterogeneous nuclear ribonucleoprotein A0	5.18405e+07
Q13155	AIMP2_HUMAN	AIMP2	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2	2.61648e+07
Q13158	FADD_HUMAN	FADD	FAS-associated death domain protein	4.20828e+06
Q13162	PRDX4_HUMAN	PRDX4	Peroxiredoxin-4	6.87217e+07
Q13177	PAK2_HUMAN	PAK2	Serine/threonine-protein kinase PAK 2	1.06647e+07
Q13185	CBX3_HUMAN	CBX3	Chromobox protein homolog 3	9.11612e+07
Q13188	STK3_HUMAN	STK3	Serine/threonine-protein kinase 3	2.66354e+06
Q13190	STX5_HUMAN	STX5	Syntaxin-5	2.52011e+06
Q13200	PSMD2_HUMAN	PSMD2	26S proteasome non-ATPase regulatory subunit 2	2.73814e+07
Q13206	DDX10_HUMAN	DDX10	Probable ATP-dependent RNA helicase DDX10	2.8611e+06
Q13214	SEM3B_HUMAN	SEMA3B	Semaphorin-3B	1.95882e+06
Q13217	DNJC3_HUMAN	DNAJC3	DnaJ homolog subfamily C member 3	7.07935e+06
Q13228	SBP1_HUMAN	SELENBP1	Methanethiol oxidase	4.54951e+06
Q13232	NDK3_HUMAN	NME3	Nucleoside diphosphate kinase 3	372400
Q13242	SRSF9_HUMAN	SRSF9	Serine/arginine-rich splicing factor 9	2.77454e+07
Q13243	SRSF5_HUMAN	SRSF5	Serine/arginine-rich splicing factor 5	1.21964e+07
Q13247	SRSF6_HUMAN	SRSF6	Serine/arginine-rich splicing factor 6	1.20747e+08
Q13257	MD2L1_HUMAN	MAD2L1	Mitotic spindle assembly checkpoint protein MAD2A	4.61394e+06
Q13263	TIF1B_HUMAN	TRIM28	Transcription intermediary factor 1-beta	4.11204e+07
Q13283	G3BP1_HUMAN	G3BP1	Ras GTPase-activating protein-binding protein 1	5.86608e+07
Q13286	CLN3_HUMAN	CLN3	Battenin	671393
Q13287	NMI_HUMAN	NMI	N-myc-interactor	1.58324e+06
Q13303	KCAB2_HUMAN	KCNAB2	Voltage-gated potassium channel subunit beta-2	1.53537e+06
Q13309	SKP2_HUMAN	SKP2	S-phase kinase-associated protein 2	2.0017e+06
Q13310	PABP4_HUMAN	PABPC4	Polyadenylate-binding protein 4	4.9427e+07
Q13315	ATM_HUMAN	ATM	Serine-protein kinase ATM	265572
Q13322	GRB10_HUMAN	GRB10	Growth factor receptor-bound protein 10	1.5789e+06
Q13330	MTA1_HUMAN	MTA1	Metastasis-associated protein MTA1	5.03627e+06
Q13347	EIF3I_HUMAN	EIF3I	Eukaryotic translation initiation factor 3 subunit I	4.02423e+07
Q13362	2A5G_HUMAN	PPP2R5C	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform	1.48189e+06
Q13363	CTBP1_HUMAN	CTBP1	C-terminal-binding protein 1	7.31419e+06
Q13371	PHLP_HUMAN	PDCL	Phosducin-like protein	1.30005e+06
Q13395	TARB1_HUMAN	TARBP1	Probable methyltransferase TARBP1	823301
Q13404	UB2V1_HUMAN	UBE2V1	Ubiquitin-conjugating enzyme E2 variant 1	3.75962e+07
Q13405	RM49_HUMAN	MRPL49	39S ribosomal protein L49, mitochondrial	1.02439e+07
Q13409	DC1I2_HUMAN	DYNC1I2	Cytoplasmic dynein 1 intermediate chain 2	8.40363e+06
Q13416	ORC2_HUMAN	ORC2	Origin recognition complex subunit 2	4.36325e+06
Q13418	ILK_HUMAN	ILK	Integrin-linked protein kinase	3.15386e+06
Q13421	MSLN_HUMAN	MSLN	Mesothelin	1.67337e+06
Q13423	NNTM_HUMAN	NNT	NAD(P) transhydrogenase, mitochondrial	1.67697e+07
Q13425	SNTB2_HUMAN	SNTB2	Beta-2-syntrophin	5.58328e+06
Q13427	PPIG_HUMAN	PPIG	Peptidyl-prolyl cis-trans isomerase G	6.20352e+06
Q13428	TCOF_HUMAN	TCOF1	Treacle protein	2.19064e+07
Q13435	SF3B2_HUMAN	SF3B2	Splicing factor 3B subunit 2	6.45286e+07
Q13438	OS9_HUMAN	OS9	Protein OS-9	909002
Q13442	HAP28_HUMAN	PDAP1	28 kDa heat- and acid-stable phosphoprotein	3.02057e+07
Q13443	ADAM9_HUMAN	ADAM9	Disintegrin and metalloproteinase domain-containing protein 9	2.18728e+06
Q13445	TMED1_HUMAN	TMED1	Transmembrane emp24 domain-containing protein 1	3.93862e+06
Q13451	FKBP5_HUMAN	FKBP5	Peptidyl-prolyl cis-trans isomerase FKBP5	9.92365e+06
Q13459	MYO9B_HUMAN	MYO9B	Unconventional myosin-IXb	1.48905e+06
Q13464	ROCK1_HUMAN	ROCK1	Rho-associated protein kinase 1	2.27786e+06
Q13470	TNK1_HUMAN	TNK1	Non-receptor tyrosine-protein kinase TNK1	528689
Q13472	TOP3A_HUMAN	TOP3A	DNA topoisomerase 3-alpha	1.44266e+06
Q13485	SMAD4_HUMAN	SMAD4	Mothers against decapentaplegic homolog 4	2.33877e+06
Q13492	PICAL_HUMAN	PICALM	Phosphatidylinositol-binding clathrin assembly protein	1.57162e+07
Q13501	SQSTM_HUMAN	SQSTM1	Sequestosome-1	6.5818e+06
Q13505	MTX1_HUMAN	MTX1	Metaxin-1	2.26045e+06
Q13509	TBB3_HUMAN	TUBB3	Tubulin beta-3 chain	2.15924e+06
Q13523	PRP4B_HUMAN	PRPF4B	Serine/threonine-protein kinase PRP4 homolog	5.75285e+06
Q13526	PIN1_HUMAN	PIN1	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1	1.3056e+07
Q13541	4EBP1_HUMAN	EIF4EBP1	Eukaryotic translation initiation factor 4E-binding protein 1	2.6482e+06
Q13546	RIPK1_HUMAN	RIPK1	Receptor-interacting serine/threonine-protein kinase 1	691554
Q13547	HDAC1_HUMAN	HDAC1	Histone deacetylase 1	3.6573e+07
Q13555	KCC2G_HUMAN	CAMK2G	Calcium/calmodulin-dependent protein kinase type II subunit gamma	2.98611e+06
Q13561	DCTN2_HUMAN	DCTN2	Dynactin subunit 2	1.1666e+07
Q13564	ULA1_HUMAN	NAE1	NEDD8-activating enzyme E1 regulatory subunit	6.88664e+06
Q13572	ITPK1_HUMAN	ITPK1	Inositol-tetrakisphosphate 1-kinase	4.027e+06
Q13573	SNW1_HUMAN	SNW1	SNW domain-containing protein 1	1.16097e+07
Q13586	STIM1_HUMAN	STIM1	Stromal interaction molecule 1	1.30764e+06
Q13595	TRA2A_HUMAN	TRA2A	Transformer-2 protein homolog alpha	1.36104e+07
Q13596	SNX1_HUMAN	SNX1	Sorting nexin-1	1.98118e+07
Q13601	KRR1_HUMAN	KRR1	KRR1 small subunit processome component homolog	8.20659e+06
Q13610	PWP1_HUMAN	PWP1	Periodic tryptophan protein 1 homolog	8.05862e+06
Q13616	CUL1_HUMAN	CUL1	Cullin-1	1.88855e+07
Q13617	CUL2_HUMAN	CUL2	Cullin-2	3.01242e+06
Q13618	CUL3_HUMAN	CUL3	Cullin-3	3.14185e+06
Q13619	CUL4A_HUMAN	CUL4A	Cullin-4A	1.53542e+07
Q13620	CUL4B_HUMAN	CUL4B	Cullin-4B	2.47495e+06
Q13627	DYR1A_HUMAN	DYRK1A	Dual specificity tyrosine-phosphorylation-regulated kinase 1A	2.74056e+06
Q13630	FCL_HUMAN	TSTA3	GDP-L-fucose synthase	1.4369e+07
Q13636	RAB31_HUMAN	RAB31	Ras-related protein Rab-31	9.124e+06
Q13641	TPBG_HUMAN	TPBG	Trophoblast glycoprotein	3.23127e+06
Q13642	FHL1_HUMAN	FHL1	Four and a half LIM domains protein 1	7.43376e+06
Q13643	FHL3_HUMAN	FHL3	Four and a half LIM domains protein 3	6.22424e+06
Q13671	RIN1_HUMAN	RIN1	Ras and Rab interactor 1	1.82345e+06
Q13685	AAMP_HUMAN	AAMP	Angio-associated migratory cell protein	6.11216e+06
Q13724	MOGS_HUMAN	MOGS	Mannosyl-oligosaccharide glucosidase	4.85535e+06
Q13733	AT1A4_HUMAN	ATP1A4	Sodium/potassium-transporting ATPase subunit alpha-4	7.80454e+06
Q13740	CD166_HUMAN	ALCAM	CD166 antigen	4.81111e+06
Q13769	THOC5_HUMAN	THOC5	THO complex subunit 5 homolog	4.00148e+06
Q13813	SPTN1_HUMAN	SPTAN1	Spectrin alpha chain, non-erythrocytic 1	2.68207e+07
Q13823	NOG2_HUMAN	GNL2	Nucleolar GTP-binding protein 2	6.0393e+06
Q13838	DX39B_HUMAN	DDX39B	Spliceosome RNA helicase DDX39B	8.65654e+07
Q13867	BLMH_HUMAN	BLMH	Bleomycin hydrolase	1.72135e+07
Q13868	EXOS2_HUMAN	EXOSC2	Exosome complex component RRP4	9.96299e+06
Q13885	TBB2A_HUMAN	TUBB2A	Tubulin beta-2A chain	2.53837e+06
Q13887	KLF5_HUMAN	KLF5	Krueppel-like factor 5	3.47967e+06
Q13888;Q6P1K8	T2H2L_HUMAN;TF2H2_HUMAN	GTF2H2;GTF2H2C	General transcription factor IIH subunit 2	2.52241e+06
Q13895	BYST_HUMAN	BYSL	Bystin	3.3016e+07
Q13901	C1D_HUMAN	C1D	Nuclear nucleic acid-binding protein C1D	2.5229e+07
Q13907	IDI1_HUMAN	IDI1	Isopentenyl-diphosphate Delta-isomerase 1	6.78528e+06
Q13951	PEBB_HUMAN	CBFB	Core-binding factor subunit beta	1.34385e+07
Q13952	NFYC_HUMAN	NFYC	Nuclear transcription factor Y subunit gamma	7.72425e+06
Q14004	CDK13_HUMAN	CDK13	Cyclin-dependent kinase 13	2.27378e+06
Q14008	CKAP5_HUMAN	CKAP5	Cytoskeleton-associated protein 5	9.06858e+06
Q14011	CIRBP_HUMAN	CIRBP	Cold-inducible RNA-binding protein	1.3205e+07
Q14019	COTL1_HUMAN	COTL1	Coactosin-like protein	4.3959e+07
Q14061	COX17_HUMAN	COX17	Cytochrome c oxidase copper chaperone	8.92392e+06
Q14103	HNRPD_HUMAN	HNRNPD	Heterogeneous nuclear ribonucleoprotein D0	1.75379e+08
Q14108	SCRB2_HUMAN	SCARB2	Lysosome membrane protein 2	6.92815e+06
Q14114	LRP8_HUMAN	LRP8	Low-density lipoprotein receptor-related protein 8	1.78149e+06
Q14116	IL18_HUMAN	IL18	Interleukin-18	1.84863e+07
Q14118	DAG1_HUMAN	DAG1	Dystroglycan	4.52092e+06
Q14126	DSG2_HUMAN	DSG2	Desmoglein-2	4.93434e+06
Q14134	TRI29_HUMAN	TRIM29	Tripartite motif-containing protein 29	1.44062e+07
Q14137	BOP1_HUMAN	BOP1	Ribosome biogenesis protein BOP1	1.18119e+07
Q14139	UBE4A_HUMAN	UBE4A	Ubiquitin conjugation factor E4 A	624753
Q14141	SEPT6_HUMAN	SEPTIN6	Septin-6	2.62237e+06
Q14146	URB2_HUMAN	URB2	Unhealthy ribosome biogenesis protein 2 homolog	2.60194e+06
Q14147	DHX34_HUMAN	DHX34	Probable ATP-dependent RNA helicase DHX34	544438
Q14149	MORC3_HUMAN	MORC3	MORC family CW-type zinc finger protein 3	750486
Q14151	SAFB2_HUMAN	SAFB2	Scaffold attachment factor B2	3.27872e+07
Q14152	EIF3A_HUMAN	EIF3A	Eukaryotic translation initiation factor 3 subunit A	3.60598e+07
Q14155	ARHG7_HUMAN	ARHGEF7	Rho guanine nucleotide exchange factor 7	6.66759e+06
Q14157	UBP2L_HUMAN	UBAP2L	Ubiquitin-associated protein 2-like	1.51738e+07
Q14160	SCRIB_HUMAN	SCRIB	Protein scribble homolog	8.03182e+06
Q14161	GIT2_HUMAN	GIT2	ARF GTPase-activating protein GIT2	458746
Q14165	MLEC_HUMAN	MLEC	Malectin	8.5903e+06
Q14166	TTL12_HUMAN	TTLL12	Tubulin--tyrosine ligase-like protein 12	6.46671e+06
Q14181	DPOA2_HUMAN	POLA2	DNA polymerase alpha subunit B	6.07974e+06
Q14191	WRN_HUMAN	WRN	Werner syndrome ATP-dependent helicase	197405
Q14192	FHL2_HUMAN	FHL2	Four and a half LIM domains protein 2	6.7529e+06
Q14197	ICT1_HUMAN	MRPL58	Peptidyl-tRNA hydrolase ICT1, mitochondrial	7.50405e+06
Q14202	ZMYM3_HUMAN	ZMYM3	Zinc finger MYM-type protein 3	2.11372e+06
Q14203	DCTN1_HUMAN	DCTN1	Dynactin subunit 1	8.01153e+06
Q14204	DYHC1_HUMAN	DYNC1H1	Cytoplasmic dynein 1 heavy chain 1	1.9966e+07
Q14232	EI2BA_HUMAN	EIF2B1	Translation initiation factor eIF-2B subunit alpha	9.74012e+06
Q14240	IF4A2_HUMAN	EIF4A2	Eukaryotic initiation factor 4A-II	1.22276e+07
Q14241	ELOA1_HUMAN	ELOA	Elongin-A	4.13453e+06
Q14244	MAP7_HUMAN	MAP7	Ensconsin	2.33106e+07
Q14247	SRC8_HUMAN	CTTN	Src substrate cortactin	4.1458e+07
Q14254	FLOT2_HUMAN	FLOT2	Flotillin-2	1.3149e+07
Q14257	RCN2_HUMAN	RCN2	Reticulocalbin-2	5.05881e+06
Q14258	TRI25_HUMAN	TRIM25	E3 ubiquitin/ISG15 ligase TRIM25	1.77177e+07
Q14318	FKBP8_HUMAN	FKBP8	Peptidyl-prolyl cis-trans isomerase FKBP8	6.32687e+06
Q14320	FA50A_HUMAN	FAM50A	Protein FAM50A	1.34331e+07
Q14331	FRG1_HUMAN	FRG1	Protein FRG1	3.99317e+06
Q14344	GNA13_HUMAN	GNA13	Guanine nucleotide-binding protein subunit alpha-13	3.18402e+06
Q14376	GALE_HUMAN	GALE	UDP-glucose 4-epimerase	1.15605e+07
Q14432	PDE3A_HUMAN	PDE3A	cGMP-inhibited 3',5'-cyclic phosphodiesterase A	9.79152e+06
Q14444	CAPR1_HUMAN	CAPRIN1	Caprin-1	3.05884e+07
Q14498	RBM39_HUMAN	RBM39	RNA-binding protein 39	3.75989e+07
Q14527	HLTF_HUMAN	HLTF	Helicase-like transcription factor	3.16765e+07
Q14554	PDIA5_HUMAN	PDIA5	Protein disulfide-isomerase A5	4.28669e+06
Q14558	KPRA_HUMAN	PRPSAP1	Phosphoribosyl pyrophosphate synthase-associated protein 1	6.17445e+06
Q14562	DHX8_HUMAN	DHX8	ATP-dependent RNA helicase DHX8	2.23791e+06
Q14566	MCM6_HUMAN	MCM6	DNA replication licensing factor MCM6	3.42275e+07
Q14571	ITPR2_HUMAN	ITPR2	Inositol 1,4,5-trisphosphate receptor type 2	2.12815e+06
Q14573	ITPR3_HUMAN	ITPR3	Inositol 1,4,5-trisphosphate receptor type 3	5.4093e+06
Q14643	ITPR1_HUMAN	ITPR1	Inositol 1,4,5-trisphosphate receptor type 1	2.00771e+06
Q14651	PLSI_HUMAN	PLS1	Plastin-1	3.25344e+06
Q14653	IRF3_HUMAN	IRF3	Interferon regulatory factor 3	8.10426e+06
Q14657	LAGE3_HUMAN	LAGE3	EKC/KEOPS complex subunit LAGE3	7.95164e+06
Q14669	TRIPC_HUMAN	TRIP12	E3 ubiquitin-protein ligase TRIP12	1.78183e+06
Q14671	PUM1_HUMAN	PUM1	Pumilio homolog 1	1.17207e+07
Q14674	ESPL1_HUMAN	ESPL1	Separin	505921
Q14676	MDC1_HUMAN	MDC1	Mediator of DNA damage checkpoint protein 1	2.04059e+06
Q14677	EPN4_HUMAN	CLINT1	Clathrin interactor 1	3.49159e+07
Q14683	SMC1A_HUMAN	SMC1A	Structural maintenance of chromosomes protein 1A	2.32863e+07
Q14684	RRP1B_HUMAN	RRP1B	Ribosomal RNA processing protein 1 homolog B	9.15004e+06
